generation,best_loss,median_loss,candidate_count
0,0.0027352632023394108,0.003189730108715594,6
1,0.002348138252273202,0.0027045561000704765,7
2,0.002198199974372983,0.0027045561000704765,9
3,0.00214398093521595,0.0027032403741031885,11
4,0.001864400110207498,0.0026632421649992466,11
5,0.0014957701787352562,0.002681260695680976,10
6,0.0014957701787352562,0.002681260695680976,10
7,0.0014957701787352562,0.0026300321333110332,13
8,0.0014957701787352562,0.0022966479882597923,14
9,0.0014957701787352562,0.0026258834404870868,14
10,0.0014957701787352562,0.002390325302258134,15
11,0.0014957701787352562,0.0024268089327961206,14
12,0.0013941567158326507,0.0024268089327961206,14
13,0.0013941567158326507,0.0024268089327961206,14
14,0.0013941567158326507,0.002148736617527902,16
15,0.0013940713834017515,0.0019071479327976704,17
16,0.0012293485924601555,0.001894929853733629,18
17,0.0012293485924601555,0.001894929853733629,18
18,0.0012293485924601555,0.001894929853733629,18
19,0.0012293485924601555,0.0018827117746695876,19
20,0.001227127737365663,0.0018146272050216794,20
21,0.001002816017717123,0.001790579641237855,21
22,0.001002816017717123,0.001681783702224493,22
23,0.001000461052171886,0.001572987763211131,23
24,0.0010003916686400771,0.0017758890171535313,20
25,0.0010003916686400771,0.0017758890171535313,20
26,0.0010003916686400771,0.0017758890171535313,20
27,0.0010002815397456288,0.0017758890171535313,20
28,0.0010002295020967722,0.0018386747688055038,19
29,0.0010002295020967722,0.0018713744939304888,18
30,0.0010001836344599724,0.0019040742190554738,17
31,0.0010001836344599724,0.0018822953570634127,17
32,0.0010001836344599724,0.0018822953570634127,17
33,0.0010001836344599724,0.0018822953570634127,17
34,0.0010001836344599724,0.0018604850629344583,18
35,0.001000132062472403,0.0018386747688055038,19
36,0.0010000644251704216,0.0018386747688055038,19
37,0.0009999573230743408,0.001775888493284583,20
38,0.0009997463785111904,0.0018386747688055038,19
39,0.000999177573248744,0.0018386747688055038,19
40,0.0009965152712538838,0.0018386747688055038,19
41,0.0009557255543768406,0.001775888493284583,20
42,0.0008724924409762025,0.0017131022177636623,21
43,0.0008724924409762025,0.0017131022177636623,21
44,0.0008724924409762025,0.0017131022177636623,21
45,0.0008724924409762025,0.0017131022177636623,21
46,0.000809632649179548,0.0017131022177636623,21
47,0.000809632649179548,0.0017131022177636623,21
48,0.000809632649179548,0.0015113510889932513,23
49,0.0007217488018795848,0.0017131022177636623,21
50,0.0007217488018795848,0.0017131022177636623,21
51,0.0007217488018795848,0.0018386747688055038,19
52,0.0007217488018795848,0.0018822953570634127,17
53,0.0007217488018795848,0.0018822953570634127,17
54,0.0007217488018795848,0.0018604850629344583,18
55,0.0007217488018795848,0.0018822953570634127,17
56,0.0007217488018795848,0.002067748748231679,16
57,0.0007217488018795848,0.002067748748231679,16
58,0.0007217488018795848,0.0018781545804813504,17
59,0.0007217488018795848,0.002067748748231679,16
60,0.0007217488018795848,0.002067748748231679,16
61,0.0007217488018795848,0.0018781545804813504,17
62,0.0007217488018795848,0.0016568000428378582,18
63,0.0007018474279902875,0.002067748748231679,16
64,0.0007018474279902875,0.002067748748231679,16
65,0.0007018474279902875,0.002257342915982008,15
66,0.0006937230937182903,0.002067748748231679,16
67,0.0006937230937182903,0.0018781545804813504,17
68,0.0006937230937182903,0.0018781545804813504,17
69,0.0006234669708646834,0.0016427504015155137,18
70,0.0006212390144355595,0.0013070210115984082,20
71,0.0006212390144355595,0.0013070210115984082,20
72,0.0006212390144355595,0.0013070210115984082,20
73,0.0005774580640718341,0.0012066958006471395,21
74,0.0005774580640718341,0.0012066958006471395,21
75,0.0005774580640718341,0.0012066958006471395,21
76,0.0005653398693539202,0.0013069692649878561,20
77,0.0005626607453450561,0.0011028778972104192,22
78,0.0005626607453450561,0.0011028778972104192,22
79,0.0005626607453450561,0.0011025541462004185,22
80,0.0005626607453450561,0.0011025541462004185,22
81,0.0005608441424556077,0.000999163486994803,23
82,0.0005513451178558171,0.000999163486994803,23
83,0.000505391915794462,0.0011025541462004185,22
84,0.000505391915794462,0.0010854184802155942,22
85,0.000505391915794462,0.0010854184802155942,22
86,0.000505391915794462,0.001205944805406034,21
87,0.0005052312626503408,0.001205944805406034,21
88,0.0005052312626503408,0.001407346222549677,19
89,0.0005052312626503408,0.0013066455139778554,20
90,0.0005052312626503408,0.0013066455139778554,20
91,0.0005052312626503408,0.0013066455139778554,20
92,0.0005052312626503408,0.0013066455139778554,20
93,0.0005052312626503408,0.001407346222549677,19
94,0.0005052312626503408,0.0013066455139778554,20
95,0.0005052312626503408,0.0013066455139778554,20
96,0.0005052312626503408,0.001407346222549677,19
97,0.0005052312626503408,0.001407346222549677,19
98,0.0005052312626503408,0.001407346222549677,19
99,0.0005052312626503408,0.001407346222549677,19
