action_index,generation,best_loss,median_loss,candidate_count
0,0,6.153867161629023e-06,6.183907544254907e-06,6
0,1,5.001888439437607e-06,6.183907544254907e-06,6
0,2,4.637895017367555e-06,6.163648777146591e-06,7
0,3,4.136899406148586e-06,5.5788575537008e-06,10
0,4,3.5980981465399964e-06,5.558577640840667e-06,8
0,5,1.4928832570149098e-06,4.963611900166143e-06,12
0,6,2.9416372626656084e-07,3.918882271136681e-06,10
0,7,2.938741943125933e-07,2.993481530211284e-06,11
0,8,2.9095539844092855e-07,3.301706101410673e-06,9
0,9,2.4888850091997483e-08,2.957133062864159e-07,11
0,10,2.4643806995072737e-08,2.938644598771134e-07,10
0,11,2.447909430713935e-08,2.41335044393054e-07,12
0,12,2.447909430713935e-08,2.939030707693746e-07,11
0,13,2.4439893664407464e-08,2.938855914180749e-07,12
0,14,2.3534452608942047e-08,2.9478529484094906e-07,10
0,15,1.2984952668659844e-08,2.9478529484094906e-07,12
0,16,3.3025406853681716e-09,2.030018606546946e-07,11
0,17,3.3025406853681716e-09,2.030018606546946e-07,13
0,18,3.3025406853681716e-09,1.8775094901002376e-07,14
0,19,2.8076578839630884e-09,1.8567136805813789e-07,10
0,20,2.7717301787077986e-09,2.3538490268038004e-08,13
0,21,2.7427868865004257e-09,9.80002221595555e-08,12
0,22,2.7241513489428826e-09,1.9872136647336447e-07,9
0,23,2.7241513489428826e-09,1.9872136647336447e-07,9
0,24,2.7160131921277753e-09,1.9869051470777777e-07,11
0,25,2.7160131921277753e-09,1.9866139666646632e-07,12
0,26,2.639097607115559e-09,5.8427106708336396e-08,14
0,27,2.6018309728925715e-09,2.3535189797030398e-08,15
0,28,2.367687601534385e-09,2.353548378408732e-08,16
0,29,2.367687601534385e-09,2.3488047062869555e-08,17
0,30,2.2891795126156467e-09,2.3493996081924706e-08,16
0,31,2.2891679662961906e-09,2.3493996081924706e-08,16
0,32,2.2891679662961906e-09,2.3475702271014143e-08,16
0,33,2.2891679662961906e-09,2.3488047062869555e-08,15
0,34,2.2891679662961906e-09,2.3475702271014143e-08,16
0,35,2.2891679662961906e-09,2.333621296202182e-08,15
0,36,2.277558808216895e-09,2.333621296202182e-08,15
0,37,2.277558808216895e-09,1.9656791749866898e-08,15
0,38,1.543572825113415e-09,1.1180395387277997e-08,18
0,39,1.4783314572497375e-09,1.1180395387277997e-08,18
0,40,1.4782767232546234e-09,1.1180368075791591e-08,18
0,41,1.4780762169763761e-09,1.9645225890485563e-08,17
0,42,1.4780762169763761e-09,1.9645225890485563e-08,17
0,43,1.4780762169763761e-09,1.9645225890485563e-08,17
0,44,1.4780762169763761e-09,1.9645225890485563e-08,17
0,45,1.4777888912576032e-09,1.9645594484529738e-08,16
0,46,1.3419917399559722e-09,1.1180362302631863e-08,18
0,47,1.3417748023769605e-09,2.715498714778164e-09,19
0,48,8.793118455585613e-10,1.1180362302631863e-08,18
0,49,8.793118455585613e-10,1.1180362302631863e-08,18
0,50,8.793118455585613e-10,1.1180362302631863e-08,18
0,51,8.00117971877512e-10,2.715498714778164e-09,19
0,52,7.20195181269645e-10,1.1169934865939979e-08,18
0,53,7.20195181269645e-10,1.1169934865939979e-08,18
0,54,7.20195181269645e-10,1.9645225890485563e-08,17
0,55,7.200527951667368e-10,1.9645225890485563e-08,17
0,56,6.888584702657852e-10,1.9645225890485563e-08,17
0,57,6.888584702657852e-10,1.9645594484529738e-08,16
0,58,6.888584702657852e-10,1.9645594484529738e-08,16
0,59,6.887759806950555e-10,1.9645963078573914e-08,15
