generation,best_loss,median_loss,finite_fitness_fraction
0,0.0029263298492878675,0.005606094375252724,1.0
1,0.002846118062734604,0.003636159934103489,1.0
2,0.002846118062734604,0.003156753256917,1.0
3,0.0028283726423978806,0.002930302871391177,1.0
4,0.002735988236963749,0.002930302871391177,1.0
5,0.002735988236963749,0.002930302871391177,1.0
6,0.002735988236963749,0.0029087301809340715,1.0
7,0.0027201534248888493,0.002851619618013501,1.0
8,0.00248360144905746,0.0028358595445752144,1.0
9,0.0024550852831453085,0.0028302385471761227,1.0
10,0.0024550852831453085,0.0028281472623348236,1.0
11,0.0024550852831453085,0.0028166347183287144,1.0
12,0.0024550852831453085,0.002800349146127701,1.0
13,0.0024550852831453085,0.0027727019041776657,1.0
14,0.0024550852831453085,0.002747410209849477,1.0
15,0.0024412821512669325,0.0027358848601579666,1.0
16,0.0024412821512669325,0.002722345758229494,1.0
17,0.0024412821512669325,0.0026950016617774963,1.0
18,0.0024412821512669325,0.002655015792697668,1.0
19,0.0024188789539039135,0.002641202649101615,1.0
20,0.0024188789539039135,0.0025994819588959217,1.0
21,0.0024188789539039135,0.0025696882512420416,1.0
22,0.0024188789539039135,0.0025599999353289604,1.0
23,0.0022843831684440374,0.002553327474743128,1.0
24,0.0021988176740705967,0.002509123645722866,1.0
25,0.0021988176740705967,0.002499079331755638,1.0
26,0.0021988176740705967,0.002488995436578989,1.0
27,0.0021988176740705967,0.0024845311418175697,1.0
28,0.0021988176740705967,0.0024698395282030106,1.0
29,0.0021988176740705967,0.002464987337589264,1.0
30,0.0021988176740705967,0.0024586860090494156,1.0
31,0.0021764289122074842,0.0024553609546273947,1.0
32,0.0021231865976005793,0.0024534305557608604,1.0
33,0.0021231865976005793,0.002447030507028103,1.0
34,0.0021231865976005793,0.0024429401382803917,1.0
35,0.0021231865976005793,0.0024379282258450985,1.0
36,0.0021231865976005793,0.002432857174426317,1.0
37,0.0021231865976005793,0.002417778829112649,1.0
38,0.0020191422663629055,0.0024166107177734375,1.0
39,0.0020191422663629055,0.0024044481106102467,1.0
40,0.0020191422663629055,0.0023901541717350483,1.0
41,0.0020191422663629055,0.0023790798150002956,1.0
42,0.0020191422663629055,0.0023745934013277292,1.0
43,0.0020191422663629055,0.0023632748052477837,1.0
44,0.0020191422663629055,0.00235368637368083,1.0
45,0.0020191422663629055,0.0023222339805215597,1.0
46,0.0020191422663629055,0.002318780403584242,1.0
47,0.0020191422663629055,0.0023122145794332027,1.0
48,0.0020191422663629055,0.0023111808113753796,1.0
49,0.0020191422663629055,0.0022925473749637604,1.0
