action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.000728 + (0.476396 * ((-0.639750) * X8))),5,0.0023092266637831926,0.0016831426182761788
0,1,(0.000965 + ((-0.128211) * sin((6.283185 * X8)))),6,0.0020984031725674868,0.005895653739571571
0,2,(0.000486 + (0.999655 * (((-4.372378) * X3) - (0.284527 * X8)))),7,0.0018825929146260023,0.0018866918981075287
0,3,(0.000469 + (0.987145 * sin((((-0.295507) * X8) + ((-4.490844) * X3))))),8,0.0018716015620157123,0.0018405407899990678
0,4,(0.000575 + (0.999691 * ((((-4.646525) * X3) - (1.212108 * X8)) - (1.048058 * X7)))),9,0.0016685250448063016,0.002776304492726922
0,5,(0.000515 + (0.966844 * sin((((-4.936338) * X3) - ((1.141979 * X7) - ((-1.317446) * X8)))))),10,0.0016395390266552567,0.0025467961095273495
0,6,(0.000226 + (1.056517 * (sin((((-4.726392) * X3) - (0.938476 * X7))) - sin((1.231308 * X8))))),11,0.0015522472094744444,0.003943293355405331
0,7,(0.000401 + (0.997211 * (((((-1.222811) * X7) - (0.423767 * X8)) - (4.581336 * X3)) - sin((1.074024 * X8))))),12,0.0015303483232855797,0.0029037767089903355
0,8,(0.000249 + (0.993973 * (((11.204563 * X3) - ((1.652040 * X7) - ((-0.961270) * X8))) - sin(((1.010920 * X8) + (20.952276 * X3)))))),14,0.0012709478614851832,0.0036346642300486565
0,9,(0.000273 + (0.994506 * (((((-2.862554) * X2) - (1.667410 * X7)) - (((-7.987820) * X3) - ((-0.976224) * X8))) - sin(((1.012970 * X8) + (21.155092 * X3)))))),16,0.0012192224385216832,0.0038238076958805323
0,10,(0.000302 + (0.999655 * ((((((-2.445695) * X2) - (1.629076 * X7)) - sin((((-9.254946) * X3) - ((-0.636542) * X8)))) - sin(((0.981122 * X8) + (21.226740 * X3)))) - (0.368021 * X8)))),19,0.0012047591153532267,0.0036789774894714355
0,11,(0.001893 + (1.002871 * ((((((((-2.873418) * X2) - (0.329387 * X7)) - (((-7.630371) * X3) - ((-0.976224) * X8))) - sin(((0.989773 * X8) + (21.125784 * X3)))) - (((-0.380190) * X3) - sin(((-0.316350) * X6)))) - ((1.765577 * X7) - (0.310408 * X8))) - sin((0.561236 * X8))))),28,0.0011963257566094398,0.004412303678691387
