action_index,generation,best_loss,median_loss,candidate_count
0,0,0.00201589846983552,0.002303249901160598,3
0,1,0.0018709813011810184,0.002081237151287496,6
0,2,0.0018709813011810184,0.0018825930310413241,5
0,3,0.0018143855268135667,0.0018825929146260023,5
0,4,0.0016685250448063016,0.002073192736133933,4
0,5,0.0016263355500996113,0.0018716073827818036,7
0,6,0.0014583385782316327,0.0016620883252471685,10
0,7,0.0012192224385216832,0.0016620883252471685,10
0,8,0.0012047591153532267,0.0016395390266552567,11
0,9,0.0011963257566094398,0.0015958931180648506,12
