epoch,train_loss,validation_loss,mean_batch_loss
0,0.17100492119789124,0.1763060986995697,0.1990513801574707
1,0.14807136356830597,0.15298475325107574,0.15897276997566223
2,0.13361389935016632,0.1376798152923584,0.14032937586307526
3,0.1230178102850914,0.1263134777545929,0.12808388471603394
4,0.11459563672542572,0.11733900010585785,0.11934460699558258
5,0.1081300750374794,0.11054837703704834,0.11140252649784088
6,0.1031298115849495,0.10523878782987595,0.10638085007667542
7,0.09868831932544708,0.10073664039373398,0.10086764395236969
8,0.09466225653886795,0.09671396017074585,0.09832785278558731
9,0.09120478481054306,0.09316268563270569,0.09292956441640854
10,0.0877729058265686,0.08953426778316498,0.08949213474988937
11,0.08447729796171188,0.08606564253568649,0.08684465289115906
12,0.08182520419359207,0.08365004509687424,0.08334653824567795
13,0.07933802902698517,0.08115175366401672,0.08091914653778076
14,0.07717294245958328,0.07911671698093414,0.07836559414863586
15,0.07499977946281433,0.07736769318580627,0.07640910893678665
16,0.07318251579999924,0.07563702762126923,0.0746600329875946
17,0.07140463590621948,0.07399414479732513,0.07250542938709259
18,0.06986784934997559,0.07258695363998413,0.07081711292266846
19,0.0684080645442009,0.07107964903116226,0.06907999515533447
20,0.06709988415241241,0.06989587843418121,0.06763642281293869
21,0.06575589627027512,0.06838800013065338,0.06697526574134827
22,0.06467965245246887,0.06760908663272858,0.06510098278522491
23,0.06331556290388107,0.0661473423242569,0.06491824239492416
24,0.062295686453580856,0.0651073232293129,0.06279680132865906
25,0.0611908957362175,0.06414245069026947,0.06179572641849518
26,0.060316067188978195,0.06323636323213577,0.0607166662812233
27,0.05943290889263153,0.06234672665596008,0.06030860170722008
28,0.05826098844408989,0.060840707272291183,0.05879228934645653
29,0.057185035198926926,0.05988064408302307,0.05746149271726608
30,0.05629156157374382,0.0591830275952816,0.05679308623075485
31,0.05539403110742569,0.0583583265542984,0.0562756210565567
32,0.05480491369962692,0.05763925239443779,0.05491150915622711
33,0.05371059104800224,0.05675099790096283,0.054118990898132324
34,0.05284859985113144,0.05566571280360222,0.05321948975324631
35,0.05208996310830116,0.0550278015434742,0.05271625146269798
36,0.051408566534519196,0.054202716797590256,0.05176438391208649
37,0.05081390216946602,0.053657058626413345,0.051259174942970276
38,0.05005322024226189,0.0530206523835659,0.05012169107794762
39,0.04947904124855995,0.052135173231363297,0.0498628094792366
40,0.048852745443582535,0.051391296088695526,0.049255453050136566
41,0.04825197905302048,0.05077820643782616,0.04848511144518852
42,0.04743576794862747,0.04999924823641777,0.04811196029186249
43,0.046846333891153336,0.049331050366163254,0.04753236100077629
44,0.04654122143983841,0.04893871024250984,0.04716503247618675
45,0.046139828860759735,0.0486876480281353,0.04611070454120636
46,0.0453367717564106,0.047651905566453934,0.045829158276319504
47,0.04478306695818901,0.04720740392804146,0.04546802490949631
48,0.044183921068906784,0.04658735916018486,0.04499918967485428
