iteration,max_fitness,evaluation_time
0,990.6756,13.69334866600002
1,993.91565,0.5730241629989905
2,1008.9219,0.5538690989997122
3,1003.4756,0.5588064130006387
4,1023.6686,0.5541296829997009
5,1048.2258,0.5485855129991251
6,1035.4355,0.5464208659996075
7,1035.7928,0.5384513890003291
8,1021.89886,0.535167255999113
9,1062.732,0.5403026299991325
10,1021.42285,0.5166364039996552
11,1030.5115,0.5127239720004582
12,1044.8539,0.5351662550001492
13,1069.211,0.5204476779999823
14,1037.5227,0.5392238470012671
15,1049.0487,0.5157555709993176
16,1037.4938,0.5298028239994892
17,1045.1366,0.5233072430000902
18,1044.1761,0.5075436419992911
19,1065.1565,0.5067996319994563
20,1056.592,0.4960988390012062
21,1054.1582,0.5092593400004262
22,1057.1216,0.5018875589994423
23,1070.9882,0.5070811230016261
24,1067.2063,0.499718226999903
25,1075.843,0.5400242599989724
26,1071.175,0.5229518069991173
27,1081.6682,0.5025249680002162
28,1081.8499,0.5229350290010188
29,1083.8866,0.5440339229990059
30,1082.9236,0.5112088870009757
31,1079.2103,0.5164634109987674
32,1090.1478,0.5107927199987898
33,1076.825,0.49781058699954883
34,1075.3467,0.5025355640009366
35,1085.148,0.5216907059984806
36,1086.5153,0.5214939839988801
37,1081.0934,0.5054587470003753
38,1082.3495,0.5185259589998168
39,1093.6277,0.506835203999799
40,1092.0547,0.5122850110001309
41,1085.4841,0.5311873539994849
42,1085.863,0.4865262490002351
43,1091.0028,0.533483098999568
44,1086.7865,0.5288363550007489
45,1089.2932,0.5203712780003116
46,1086.5835,0.5461699669995141
47,1084.211,0.5374421590004204
48,1092.294,0.5135811350010044
49,1091.1924,0.504955403999702
50,1084.4657,0.5509716849992401
51,1089.6469,0.5234787580011471
52,1091.3478,0.5022559919998457
53,1088.1841,0.5281296149987611
54,1099.8479,0.5334383469999011
55,1095.1605,0.5092597639995802
56,1085.7803,0.5111481179992552
57,1082.8783,0.5094039049999992
58,1092.1279,0.5086493609996978
59,1090.5995,0.46365703999981633
60,1086.8721,0.5384869059998891
61,1089.7269,0.5100921369994467
62,1085.2522,0.5170331819990679
63,1083.4723,0.48150697500022943
64,1084.0839,0.5134633220004616
65,1092.6158,0.555772187999537
66,1088.8971,0.562881177998861
67,1093.5815,0.5283374420014297
68,1086.295,0.5572161689997301
69,1094.3284,0.5504671710004914
70,1091.2084,0.5702862729995104
71,1084.6168,0.5640137369991862
72,1085.4586,0.57017314299992
73,1090.8231,0.5757097919995431
74,1090.8948,0.574351305998789
75,1080.8313,0.5478504460006661
76,1094.8344,0.5308858119988145
77,1088.1023,0.5600694160002604
78,1094.334,0.5690260090013908
79,1091.2593,0.5655940340002417
80,1092.1576,0.5986273790003906
81,1091.385,0.5640513979997195
82,1082.4668,0.5223357369995938
83,1087.0887,0.5225995500004501
84,1097.6885,0.5115748149983119
85,1092.6174,0.5075696660005633
86,1085.8418,0.5165478349990735
87,1081.8632,0.5674404420005885
88,1088.1371,0.6159120709999115
89,1094.832,0.6586635800013028
90,1097.3068,0.5965595979996579
91,1090.826,0.6439237729991873
92,1095.1459,0.5373349470009998
93,1092.3865,0.5071477980000054
94,1095.1571,0.5041455360005784
95,1095.8551,0.5098231510000915
96,1091.7408,0.5169693320003717
97,1092.9149,0.49995706400113704
98,1096.1351,0.5341877930004557
99,1093.6501,0.5349350620017503
100,1092.4218,0.5096077149992198
101,1092.9963,0.589194669999415
102,1093.6382,0.5431669459994737
103,1097.2356,0.5471979310004826
104,1095.4023,0.5694717049991596
105,1093.7124,0.5702467440005421
106,1097.1084,0.5572283189994778
107,1095.2506,0.533414597999581
108,1092.1611,0.525080125000386
109,1096.2677,0.5321511170004669
110,1096.5192,0.5447621049988811
111,1093.3007,0.5408182869996381
112,1101.869,0.5428156289999606
113,1098.9883,0.5621534820002125
114,1095.5941,0.5704197100003512
115,1093.9329,0.5453790789997583
116,1096.5126,0.5450218799996946
117,1093.6235,0.5551924350002082
118,1093.2788,0.49639802599995164
119,1095.5231,0.5273245829994266
120,1099.2529,0.5316338689990516
121,1102.4303,0.5453733809990808
122,1098.4723,0.5223006369997165
123,1096.4103,0.4992281020004157
124,1095.0527,0.5333985309989657
125,1098.0101,0.4639845540004899
126,1095.5856,0.5757993040006113
127,1091.2264,0.5848351290005667
128,1091.6985,0.5351025239997398
129,1101.4681,0.554918366999118
130,1096.1688,0.5170916220013169
131,1097.578,0.5251018799990561
132,1093.6405,0.5426126179991115
133,1094.1543,0.5363246830002026
134,1092.431,0.49762902699876577
135,1097.2688,0.5014531739998347
136,1095.187,0.5039943730007508
137,1103.6967,0.5320120119995408
138,1101.8447,0.5229906159984239
139,1104.6708,0.5175872740001068
140,1095.5553,0.5241642030014191
141,1104.8027,0.533174809999764
142,1095.6249,0.5425401430002239
143,1101.7177,0.5611724549999053
144,1099.1473,0.528712702998746
145,1094.8217,0.5533161849998578
146,1097.1724,0.4829120550002699
147,1099.051,0.5219007209998381
148,1100.6796,0.515070397999807
149,1101.0358,0.5186888999996881
150,1099.7991,0.5295245609995618
151,1098.515,0.5098199359999853
152,1099.4639,0.5021373470008257
153,1100.6674,0.5419522100000904
154,1096.1288,0.5171428490011749
155,1098.044,0.5133805900004518
156,1098.6729,0.5154016750002484
157,1100.5028,0.528509543999462
158,1099.4375,0.520783134001249
159,1103.9984,0.5149355989997275
160,1098.292,0.4993784500002221
161,1098.453,0.5252412449990516
162,1101.8329,0.5257140149988118
163,1101.691,0.537045412000225
164,1103.3888,0.5522879759992065
165,1103.0138,0.5330323390007834
166,1100.7455,0.532968660001643
167,1097.543,0.5040961079994304
168,1101.0562,0.529180161000113
169,1096.2094,0.5188327690011647
170,1100.3964,0.5398045340007229
171,1102.3352,0.5218768739996449
172,1099.0635,0.542015420000098
173,1101.9515,0.5242284059986559
174,1104.3842,0.5161243200000172
175,1099.1074,0.5302043280007638
176,1101.7592,0.4815919330012548
177,1098.8842,0.5147038750001229
178,1100.0127,0.5211712670006818
179,1100.2769,0.5354895979999128
180,1106.9388,0.5373348369994346
181,1106.2218,0.5129606120008248
182,1100.4619,0.496549106999737
183,1105.4196,0.5161281730015617
184,1102.2692,0.5231717589995242
185,1101.31,0.5315408070000558
186,1101.5907,0.5183581380006217
187,1105.5836,0.5553830620010558
188,1101.598,0.5163642460011033
189,1098.9742,0.5335079659998883
190,1103.0104,0.5320974229998683
191,1102.4204,0.5557844879986078
192,1099.1339,0.5343127309988631
193,1103.0535,0.5119667150011082
194,1105.2081,0.5304131899993081
195,1099.5361,0.5137522009990789
196,1100.1299,0.519506343998728
197,1101.4884,0.5301881219984352
198,1105.953,0.5130934680000792
199,1100.0729,0.5125389029999496
200,1103.3083,0.5070649299996148
201,1101.476,0.5338578989994858
