iteration,max_fitness,evaluation_time
0,762.40814,13.76826095299839
1,1002.07794,0.6236056579982687
2,1019.47656,0.5426295899997058
3,1007.2803,0.517256732997339
4,1020.9382,0.512624159000552
5,1014.2153,0.5333444440002495
6,1019.4943,0.47381100699931267
7,1027.7297,0.7402882040005352
8,1024.7181,0.5759141039998212
9,1031.2772,0.531695136000053
10,1045.5809,0.501846184997703
11,1045.2513,0.5223855049989652
12,1059.102,0.5252613079974253
13,1047.3512,0.5485325010013185
14,1068.5465,0.5398736290007946
15,1060.9309,0.5419759979995433
16,1062.4877,0.5177635480031313
17,1061.4071,0.535386291998293
18,1072.1542,0.4796622590001789
19,1069.1764,0.5359298959992884
20,1080.5243,0.5137130940020143
21,1087.7301,0.5065147710010933
22,1076.944,0.5427546690007148
23,1081.2086,0.5606790329984506
24,1074.286,0.5423158379999222
25,1081.3466,0.5449703350022901
26,1077.7399,0.5353079740016256
27,1078.4569,0.5525193119974574
28,1084.8254,0.541080150000198
29,1067.6337,0.5418371680025302
30,1093.4354,0.5590945709991502
31,1093.4738,0.5264321839968034
32,1089.4905,0.53803951199734
33,1074.2737,0.49945326300075976
34,1100.628,0.5008919829997467
35,1073.7863,0.5223485450005683
36,1075.0735,0.5518327729987504
37,1077.0386,0.5232255580012861
38,1095.763,0.5224663839981076
39,1082.5594,0.5233863100002054
40,1075.429,0.5607836499984842
41,1069.0873,0.5483691949993954
42,1071.3756,0.5248645110004873
43,1074.5306,0.5254959060002875
44,1076.4315,0.534156025001721
45,1073.4642,0.5466539339977317
46,1080.6771,0.5403672079992248
47,1071.9037,0.5348396090012102
48,1072.3716,0.5430959780023841
49,1078.0411,0.5433159490021353
50,1073.7855,0.516654617000313
51,1076.2262,0.5379910849987937
52,1074.1774,0.5398978899975191
53,1074.0311,0.5385226539983705
54,1072.6826,0.5187261109967949
55,1080.8066,0.5011714309985109
56,1088.2266,0.5034615539989318
57,1078.2021,0.5295969229991897
58,1080.5378,0.5515662329999031
59,1073.6438,0.5128509159985697
60,1080.889,0.5404235210007755
61,1080.1436,0.5583248080001795
62,1072.908,0.5583494599995902
63,1069.3202,0.5267309800001385
64,1086.3451,0.5248002749976877
65,1086.0352,0.539933050997206
66,1077.641,0.5477254469988111
67,1078.9014,0.5270587539998814
68,1091.5769,0.5305812879996665
69,1072.3611,0.5281891439990432
70,1079.1125,0.53553507900142
71,1082.6855,0.545432670001901
72,1077.451,0.5573347640020074
73,1084.2827,0.5567998480000824
74,1086.0859,0.5597129439993296
75,1073.6443,0.5806638360008947
76,1077.7756,0.5588534239977889
77,1082.2256,0.5665620520012453
78,1077.0709,0.5561500030016759
79,1076.1754,0.5482710469987069
80,1084.2189,0.5389191120011674
81,1075.869,0.5505498969978362
82,1080.9944,0.5728155029974005
83,1073.7831,0.5326534020023246
84,1074.6233,0.6248769839985471
85,1076.2152,0.5556909240003733
86,1087.4028,0.5275293300001067
87,1075.5765,0.5265714150009444
88,1081.4388,0.5132214669974928
89,1076.496,0.5027876919994014
90,1077.9646,0.5539886340011435
91,1089.9452,0.5684660849983629
92,1081.1874,0.5285916319990065
93,1088.156,0.5259886130006635
94,1092.9268,0.5404757899996184
95,1080.5677,0.5405533949997334
96,1086.1274,0.5424115909991087
97,1074.3417,0.5589392180008872
98,1076.462,0.5643964480004797
99,1085.9988,0.5280184280018148
100,1086.0972,0.5350958660019387
101,1076.2826,0.5067396189988358
102,1092.7109,0.5259587500004272
103,1084.2117,0.505072266998468
104,1083.384,0.5199618949991418
105,1082.5596,0.5272658539979602
106,1086.8226,0.5085046239983058
107,1105.7725,0.5404017200016824
108,1096.8568,0.4859992309975496
109,1096.5756,0.5340871840016916
110,1084.8827,0.4922780570013856
111,1082.2946,0.5455238209979143
112,1088.4105,0.5398124040002585
113,1093.0477,0.5400375369972608
114,1092.1188,0.5250801219990535
115,1097.6698,0.5443785629977356
116,1105.3444,0.5545785959984642
117,1089.5117,0.56181402799848
118,1078.1578,0.5414946300006704
119,1100.0033,0.5683388130019011
120,1113.0404,0.543991520000418
121,1099.7324,0.5654992230010976
122,1100.7596,0.5903198460000567
123,1091.1561,0.50022379100119
124,1088.1215,0.5503505819979182
125,1085.5463,0.5520006759979879
126,1094.3087,0.5638689620027435
127,1101.9296,0.5609257659998548
128,1093.7389,0.5334323570023116
129,1106.6097,0.5474478229989472
130,1086.0499,0.5339129129970388
131,1088.5813,0.5318188950004696
132,1091.9965,0.5348367999977199
133,1089.4181,0.5489150020002853
134,1097.159,0.5175854799999797
135,1100.2802,0.5611762660009845
136,1110.705,0.5604478929999459
137,1089.7836,0.5708569529997476
138,1082.5135,0.5520330679973995
139,1104.1249,0.5356596790006733
140,1107.0319,0.5233592049989966
141,1092.4456,0.5293822230014484
142,1101.226,0.5225165650008421
143,1091.2262,0.5562776240003586
144,1094.6848,0.5418406989992945
145,1105.0951,0.5388366810002481
146,1094.7462,0.5217428030009614
147,1093.9158,0.5318791489989962
148,1094.6998,0.5231209729972761
149,1095.212,0.5644004690002475
150,1097.8608,0.572523465998529
151,1101.6215,0.5596827050030697
152,1087.6107,0.5416048479964957
153,1093.7773,0.5639598660018237
154,1096.1478,0.5625323019994539
155,1096.6427,0.5436506290025136
156,1096.7758,0.5335069090033357
157,1103.9908,0.5748631419992307
158,1090.6777,0.584323487997608
159,1107.4146,0.5471582190002664
160,1109.5715,0.5198950829981186
161,1088.678,0.5532257310005662
162,1108.8127,0.4974824290002289
163,1086.4038,0.5368714670003101
164,1100.4108,0.5471680090013251
165,1110.779,0.5652674829980242
166,1096.9027,0.5339275790029205
167,1104.6967,0.5470684780011652
168,1094.4316,0.5506257310007641
169,1101.7018,0.532394846999523
170,1102.2089,0.5451893050012586
171,1098.5365,0.5579020410004887
172,1101.459,0.5551853600009053
173,1093.8887,0.5510382700012997
174,1098.5061,0.541478836999886
175,1107.5892,0.553290169002139
176,1091.2343,0.5540127910026058
177,1084.2504,0.5271273020007357
178,1080.9989,0.542647197999031
179,1098.9374,0.550960638000106
180,1108.2023,0.5594409689983877
181,1099.3623,0.5537336669985962
182,1085.6605,0.5379145469996729
183,1093.2972,0.5300499650002166
184,1094.4515,0.5125240800007305
185,1097.6764,0.5402687200003129
186,1096.6217,0.516420788000687
187,1096.7887,0.5463040239992552
188,1105.3219,0.5618728640001791
189,1108.3097,0.5898806330005755
190,1103.2014,0.5669092819989601
191,1108.083,0.5567689110030187
192,1116.6859,0.5444920239970088
193,1091.9297,0.5544492779990833
194,1106.8383,0.5112508240017632
195,1109.051,0.5107453749988053
196,1104.2021,0.5143755409990263
197,1110.9967,0.5240157839980384
198,1109.6503,0.5500303640001221
199,1110.3937,0.5339643850020366
200,1113.7312,0.5326113109986181
201,1118.7214,0.51758229600091
202,1117.139,0.513092475997837
203,1113.4128,0.5113042030025099
204,1109.3619,0.5230575999994471
205,1115.2002,0.5049011200026143
206,1114.0682,0.497026580000238
207,1114.5256,0.4971835500000452
208,1113.6843,0.4986786459994619
209,1117.1493,0.5277462240010209
210,1113.2544,0.4931043420001515
211,1111.4714,0.5323111719990266
212,1112.3058,0.516151448002347
213,1118.6077,0.5168447840005683
214,1122.0331,0.4987197849986842
215,1113.2311,0.5039645750002819
216,1117.6749,0.5013605740023195
217,1113.4218,0.46871489400291466
218,1120.0552,0.5050369009986753
219,1114.7192,0.487504060001811
220,1112.3627,0.5025797969974519
221,1112.9811,0.5032577070014668
222,1114.6245,0.5191995429995586
223,1116.5087,0.49314296299780835
224,1112.3424,0.5071917780005606
225,1110.149,0.4987079390011786
226,1115.439,0.5270625249977456
227,1116.3708,0.5258392540017667
228,1116.2753,0.5419171450012072
229,1111.8678,0.5413767069985624
230,1110.7318,0.5296394780016271
231,1114.5018,0.6581217570019362
232,1115.7656,0.550616747001186
233,1109.9006,0.5742620560013165
234,1113.178,0.5172237270016922
235,1115.1884,0.5376307910009928
236,1119.933,0.5711374990023614
237,1115.6459,0.5394361940016097
238,1112.3203,0.5735332629992627
239,1116.2625,0.5511528479983099
240,1112.7002,0.5184667320027074
241,1115.2961,0.5190509709973412
242,1110.3982,0.48159893300180556
243,1115.8417,0.4797296560027462
244,1114.6442,0.532509045999177
245,1115.0016,0.5299532380013261
246,1116.4608,0.526417377001053
247,1109.5594,0.5058058260001417
248,1118.0651,0.5350372450011491
249,1107.3091,0.5207182070007548
250,1117.7583,0.532826907998242
251,1118.532,0.554401962999691
252,1111.8383,0.5514193940034602
253,1109.7122,0.5505321860000549
254,1114.8307,0.5546152370006894
255,1114.5083,0.5170783559988195
256,1111.7487,0.5176606829991215
257,1113.6777,0.5258045830014453
258,1119.8505,0.5267602570020244
259,1112.5507,0.5365548209992994
260,1118.317,0.5354133910004748
261,1111.9342,0.5223214640027436
262,1113.1923,0.511845822999021
263,1112.4685,0.5124973890015099
264,1119.8661,0.5212032020026527
265,1115.0629,0.532938247997663
266,1119.1215,0.4904349259995797
267,1121.3148,0.5085125629993854
268,1109.3417,0.5211574399982055
269,1111.5153,0.5073638819994812
270,1122.2377,0.48921796700233244
271,1113.0145,0.5094883739984652
272,1112.4978,0.5483031029980339
273,1120.9518,0.5106611080009316
274,1116.8503,0.5778346519982733
275,1115.6218,0.5374717810009315
276,1119.2256,0.5418630029998894
277,1121.3805,0.5347040989981906
278,1118.3762,0.5483848190015124
279,1115.5946,0.5204945730001782
280,1118.4745,0.5520482720021391
281,1120.886,0.5216392160000396
282,1120.5306,0.5194961730012437
283,1120.5039,0.5359827809988928
284,1123.4042,0.5370105900001363
285,1124.6744,0.5170276919998287
286,1123.8807,0.5348830430011731
287,1122.3551,0.5303918860008707
288,1123.6542,0.542510252998909
289,1124.6875,0.5016688889991201
290,1122.675,0.5236179420026019
291,1121.883,0.5126153729979706
292,1122.3109,0.4805999320014962
293,1122.4215,0.5348485450012959
294,1122.2577,0.5408068040014768
295,1123.3877,0.5355666479990759
296,1120.7272,0.533351837999362
297,1122.7428,0.5160910529993998
298,1120.5404,0.5261464930008515
299,1120.7697,0.5011229070005356
300,1122.0421,0.5329353160013852
301,1123.0077,0.5385676070000045
302,1121.497,0.5422649789979914
303,1124.075,0.5187858610006515
304,1122.2273,0.5247051999976975
305,1121.9688,0.5202076440000383
306,1121.3326,0.5025057060011022
307,1122.577,0.5143087069991452
308,1122.9478,0.4994177219996345
309,1121.6469,0.5151419820031151
310,1123.2386,0.5176151920022676
311,1119.9382,0.5064566260007268
312,1122.0455,0.4779342900001211
313,1122.9369,0.5409974699978193
314,1122.6389,0.5410138580009516
315,1121.9491,0.487008041000081
316,1122.412,0.5175974720004888
317,1122.4305,0.5074622559986892
318,1122.4124,0.5086047829972813
319,1122.0287,0.5078164510014176
320,1121.0348,0.5095696610005689
321,1124.5315,0.494098060997203
322,1122.1195,0.5111812680006551
323,1124.1389,0.5133293200015032
324,1123.7633,0.5049782800015237
325,1121.659,0.50650934299847
326,1120.6744,0.5123335140015115
327,1123.8359,0.5189054870024847
328,1121.9979,0.5282305049986462
329,1120.8485,0.5582450540023274
330,1121.4496,0.521931430001132
331,1122.6659,0.5212994969988358
332,1122.6599,0.5148170859974925
333,1120.1705,0.5487168520012347
334,1122.6714,0.534576374997414
335,1122.3505,0.529782266003167
336,1123.1503,0.5392229989993211
337,1120.684,0.5294210240026587
338,1123.6415,0.5325052840016724
339,1120.4928,0.5280507989991747
340,1122.4891,0.5210499630011327
341,1123.915,0.5384196480008541
342,1121.6555,0.5188114829979895
343,1122.9968,0.5311206890000904
344,1123.6719,0.5265717170004791
345,1121.1953,0.5061306940006034
346,1122.0443,0.5389567370002624
347,1121.7672,0.5342068830032076
348,1120.7914,0.46761769899967476
349,1122.4984,0.48975167000025976
350,1121.9156,0.5353770459987572
351,1122.0524,0.5381002320027619
352,1122.999,0.5420631930028321
353,1122.4535,0.5282924860002822
354,1123.6871,0.548899289999099
355,1123.6522,0.5567805480022798
356,1121.7513,0.5164677139982814
357,1122.7605,0.5126445710011467
358,1124.0231,0.5163303930021357
359,1121.7635,0.5434610769989376
360,1122.1967,0.525751646997378
361,1123.2151,0.5179484940017574
362,1122.31,0.5130868100022781
363,1123.5701,0.5475485530005244
364,1123.535,0.5191278419988521
365,1120.5685,0.5237852079990262
366,1122.2042,0.533062319002056
367,1122.8557,0.5450303550023818
368,1121.9629,0.506320804997813
369,1118.5468,0.5307631060022686
370,1123.0131,0.5358863769979507
371,1123.1428,0.535170819999621
372,1121.35,0.5323519979974662
373,1122.166,0.5370298529996944
374,1122.9701,0.5424504010006785
375,1122.2697,0.5322394899994833
376,1121.9803,0.5241900159999204
377,1120.5732,0.5462123489996884
378,1120.788,0.515577881000354
379,1121.7174,0.5090955600026064
380,1119.9944,0.529333979000512
381,1123.9589,0.5052920999987691
382,1121.1713,0.5086141640022106
383,1123.1626,0.5046182430014596
384,1121.3602,0.5234885870013386
385,1124.0518,0.515595779997966
386,1122.5037,0.5274319579984876
387,1121.929,0.5371056749972922
388,1122.2958,0.5181377560002147
389,1123.0715,0.5313130799986538
390,1119.3436,0.5243801130018255
391,1123.1942,0.543089996001072
392,1123.4823,0.5268410249991575
393,1121.386,0.5245749009991414
394,1122.5336,0.5246656650015211
395,1123.0981,0.5370951000004425
396,1123.37,0.5394676670002809
397,1121.9016,0.5237407530003111
398,1122.7206,0.5176190050005971
399,1122.5062,0.5293499620020157
400,1123.3713,0.5327566449996084
401,1123.7592,0.5253223469990189
402,1120.6442,0.5129483439995965
403,1122.7601,0.5303799709981831
404,1124.8434,0.5288305480025883
405,1123.3389,0.5213295990033657
406,1123.0625,0.5372650450008223
407,1123.2395,0.5107592600033968
408,1120.8871,0.4899218030004704
409,1124.233,0.5401649140003428
410,1122.0022,0.5457383109969669
411,1121.2316,0.5234961089990975
412,1121.9536,0.5335378509989823
413,1123.4681,0.5172128980011621
414,1120.9816,0.522256591997575
415,1122.8948,0.5197022270003799
416,1122.0094,0.513983974000439
417,1121.2463,0.5299546690002899
418,1121.8827,0.5519279340005596
419,1121.5023,0.541345833997184
420,1123.1957,0.508746350002184
421,1121.2059,0.5163742039985664
422,1121.0885,0.5216998420000891
423,1122.7777,0.49923488500280655
424,1121.0181,0.5185352059997967
425,1123.1512,0.5308087159974093
426,1124.2091,0.5149498859973392
427,1122.1809,0.5071064660005504
428,1121.46,0.5286192919993482
429,1121.5416,0.530187707998266
430,1123.5895,0.5196025730001566
431,1123.3683,0.5439283809973858
432,1123.5541,0.5289016169990646
433,1123.3962,0.5271146970007976
434,1121.4705,0.519824263999908
435,1122.8274,0.5269850530021358
436,1121.9993,0.5381179319992953
437,1122.8981,0.517517697000585
438,1121.9,0.5346099490016059
439,1123.5253,0.5406021479975607
440,1122.2701,0.5083712650011876
441,1123.9891,0.5267951919995539
442,1122.7518,0.5150724179984536
443,1122.7959,0.5202958560003026
444,1122.7963,0.531268947001081
445,1123.582,0.5289905760000693
446,1120.524,0.5041971630016633
447,1121.3694,0.5495456239987107
448,1122.846,0.5279226820020995
449,1122.4813,0.504889366999123
450,1123.1104,0.5372871539984772
451,1122.0366,0.5288643459971354
452,1120.9048,0.5142360579993692
453,1123.7128,0.49320341799830203
454,1119.7307,0.4694082690002688
455,1121.8304,0.4786248149976018
456,1123.6417,0.49829775499893003
457,1123.593,0.5110062380008458
458,1124.2516,0.4677982439970947
459,1124.7668,0.5124740589999419
460,1123.9126,0.5040737290000834
461,1122.8151,0.5040882429966587
462,1121.5303,0.5222635270001774
463,1125.1669,0.5218659929996647
464,1123.2196,0.5088720730018395
465,1123.2826,0.508564412000851
466,1121.6818,0.5084354659993551
467,1123.8131,0.5104193240003951
468,1121.8121,0.5123516339990601
469,1123.0367,0.515300072998798
470,1121.8972,0.5337689080006385
471,1121.3556,0.5375218089975533
472,1121.5774,0.5206225300025835
