iteration,max_fitness,evaluation_time
0,1101.4362,15.034927209
1,2085.4846,0.4699882900000034
2,2326.644,0.38286366300000196
3,2408.1543,0.40335019100000125
4,2322.5503,0.37475897699999905
5,2386.1633,0.38297004599999696
6,2575.147,0.3810393870000013
7,4652.001,0.37948508400000236
8,5427.197,0.35976052799999536
9,6158.297,0.38006663000000174
10,6205.3057,0.40067331899999914
11,5918.899,0.3945097000000004
12,5463.0137,0.39376277600000265
13,6299.7427,0.39674524400000166
14,8575.748,0.45386286199999404
15,6009.4053,0.4751943370000049
16,6468.857,0.4064421899999999
17,9228.891,0.4014405360000026
18,8307.871,0.3895033299999966
19,8546.953,0.3933169219999968
20,8221.6045,0.3942681270000037
21,8921.815,0.392006674000001
22,8552.723,0.40270401500000474
23,9341.013,0.3972674480000009
24,9253.437,0.4127233549999971
25,8528.627,0.3882485649999978
26,8641.583,0.4205507639999979
27,8022.0425,0.3855311780000008
28,9341.464,0.3997302440000041
29,8839.472,0.41389187499999736
30,9056.069,0.4030608200000003
31,8724.608,0.3871323750000002
32,7792.84,0.3896525840000038
33,8810.19,0.4105085539999962
34,8383.26,0.3787294970000019
35,8073.828,0.41007086200000487
36,8417.589,0.3960171369999941
37,8674.042,0.388661943999999
38,8382.499,0.37834993100000247
39,9094.3125,0.38852483200000165
40,8419.109,0.38508023400000013
41,8287.015,0.39106734699999635
42,9323.268,0.39611945200000065
43,8552.112,0.41473090699999915
44,8320.187,0.40798229300000344
45,8304.814,0.37759108899999916
46,8621.545,0.443184598000002
47,8309.835,0.6432346940000002
48,8904.896,0.4830067199999988
49,8900.385,0.47253798199999864
50,7797.2695,0.43163609799999847
51,8882.444,0.37387721400000373
52,8455.027,0.38203739499999756
53,8456.157,0.38438198299999726
54,8514.525,0.40439873700000106
55,8973.511,0.3906946259999984
56,8026.0674,0.4141315720000023
57,8572.135,0.38926125100000064
58,8525.036,0.37569656999999523
59,9308.958,0.3762532719999996
60,8673.427,0.38379252200000025
61,8656.019,0.36286153100000007
62,8858.15,0.36356543100000493
63,9130.222,0.3507602449999965
64,8453.227,0.36715896799999825
65,8080.828,0.3518822460000024
66,8345.556,0.3517960759999994
67,9115.43,0.36446657100000124
68,8407.62,0.45149543299999806
69,8008.147,0.4296006599999984
70,9342.096,0.36169931800000654
71,8736.242,0.4146061880000005
72,7789.101,0.3536505699999992
73,8351.559,0.3552377259999986
74,8188.0483,0.3552952349999998
75,9292.229,0.35658871100000056
76,9033.565,0.35416121500000486
77,9156.197,0.38613799700000584
78,8546.785,0.35370722199999705
79,8740.069,0.3816710729999926
80,8901.497,0.351160378000003
81,8973.01,0.35259206799999276
82,8523.71,0.3629850460000057
83,8689.023,0.3899342210000043
84,9203.899,0.4983550959999974
85,9341.775,0.4183268019999957
86,9340.841,0.40318969399999105
87,9301.593,0.381264139999999
88,8184.048,0.3684272120000003
89,7856.3735,0.35588092899999424
90,8217.996,0.3607702580000023
91,8541.499,0.36054500200000916
92,7843.347,0.41786618800000497
93,8638.284,0.3902791249999922
94,8701.038,0.3889655759999897
95,8372.06,0.41464123600000846
96,8880.628,0.4494450180000058
97,9010.575,0.44049802399999294
98,7713.246,0.4020792020000101
99,8933.196,0.40963461200000495
100,8917.445,0.370805739000005
101,9341.502,0.3578535120000055
102,9169.562,0.3619166430000007
103,8510.688,0.3555198809999922
104,9341.531,0.35460056499999837
105,7810.894,0.35573670000000845
106,7554.638,0.353765340999999
107,8573.26,0.36655401099999096
108,8606.914,0.3635214359999992
109,8194.308,0.36053014799999517
110,9341.3545,0.37909673300001145
111,8169.595,0.3497666500000065
112,8671.135,0.3487596100000019
113,9260.81,0.34955528100000777
114,8168.583,0.36972318600000165
115,9190.442,0.36054905100000667
116,8114.177,0.3823518579999927
117,8531.488,0.36070667100000264
118,9101.966,0.3730532319999895
119,8053.4155,0.45895983900000203
120,8487.093,0.5505336239999963
121,7816.304,0.4152169230000027
122,9342.346,0.40972213499999555
123,9341.265,0.35532867799999224
124,7858.531,0.3480926060000087
125,9340.597,0.3506990739999907
126,9340.749,0.34926385099998924
127,8216.244,0.3663217919999937
128,7849.9683,0.35124346799999273
129,8823.818,0.3532251629999905
130,8092.7876,0.3541794369999991
131,9151.949,0.356292198999995
132,9341.918,0.3521520219999985
133,8916.025,0.3551999930000136
134,9071.956,0.3487246020000043
135,9341.558,0.35972015399998725
136,8672.469,0.3520671970000109
137,8423.604,0.34652783700001066
138,8420.275,0.3505470169999967
139,8382.839,0.35919198700000265
140,9333.31,0.3488526720000067
141,8698.911,0.354949886
142,8524.659,0.35148933499999657
143,8034.0366,0.36098994200000334
144,8369.121,0.37095826899999906
145,8952.312,0.35414901100000407
146,8877.918,0.36917984999999476
147,9341.461,0.3668099740000059
148,8854.676,0.3675395589999937
149,9341.486,0.34766138099999466
150,8535.038,0.3967710830000044
151,9019.286,0.3912756130000048
152,8379.583,0.349179178
153,8859.422,0.3819272799999993
154,9166.338,0.36090558699999065
155,8293.069,0.41153755500000955
156,8836.5205,0.4962198410000127
157,8344.481,0.3658291640000044
158,8394.022,0.36568358899999964
159,8321.855,0.3689674640000078
160,9294.409,0.34945728200000303
161,8708.4375,0.3525301819999953
162,8584.524,0.35610443400000236
163,8286.664,0.36048331599999983
164,8462.843,0.417364328000005
165,8090.612,0.5131626179999955
166,8322.007,0.36676329399999474
167,8636.562,0.38629562100000214
168,8392.857,0.39218637300000125
169,9182.015,0.3835942259999996
170,8265.964,0.3774714039999907
171,8883.027,0.3862922379999958
172,8516.976,0.444636169000006
173,8317.714,0.4077551550000038
174,8677.891,0.35788830300000996
175,9342.11,0.3512348799999927
176,7992.0815,0.36560637600000234
177,8893.286,0.37920968299999913
178,8610.9795,0.45722263300000066
179,8098.679,0.4312161730000099
180,8378.459,0.4136112040000057
181,8564.7295,0.39063146400000903
182,8758.198,0.4063777260000023
183,8633.137,0.3898016859999984
184,8891.493,0.35669279900000106
185,8201.888,0.35240479000000846
186,9341.297,0.3573978920000087
187,9004.708,0.3680403370000107
188,8608.322,0.3819866540000021
189,8101.8315,0.37134400900001197
190,8927.464,0.47101771600000575
191,8590.1045,0.451596741000003
192,8290.958,0.3626503200000002
193,8915.776,0.3623041679999943
194,8220.128,0.426552676
195,8487.198,0.3914938660000047
196,9340.18,0.3483202329999955
197,8574.8,0.3652959930000037
198,9341.8125,0.3807690940000015
199,8853.051,0.3507970699999987
200,8675.08,0.34924643800000865
201,8541.127,0.36520016899999064
202,7956.9995,0.36235744799999736
203,8726.597,0.349317733999996
204,9340.852,0.360182254999998
205,9187.2295,0.35151028800000006
206,9341.396,0.3472970360000005
207,8150.2275,0.3533163700000017
208,8540.307,0.35481976399999837
209,9070.96,0.38187086900001077
210,8224.964,0.36002886100000353
211,9035.897,0.3537470520000028
212,8033.047,0.35342895499999827
213,8739.042,0.35785982100000524
214,8357.555,0.35788068299999054
215,9088.324,0.3601571299999904
216,9043.614,0.3691407199999901
217,8287.321,0.429638015000009
218,8455.25,0.3608340700000099
219,8233.561,0.35375932899999896
220,9037.628,0.379891336
221,8784.577,0.354461612999998
222,8442.039,0.35208765700001265
223,8826.685,0.40110929399999407
224,8472.628,0.4685697330000096
225,9060.016,0.3880095600000004
226,8327.092,0.516303282999985
227,8197.412,0.3862185259999933
228,8518.242,0.4155412549999937
229,9177.539,0.40943889700000113
230,7862.3657,0.3807110420000015
231,8830.054,0.3501884460000042
232,8742.439,0.3516380350000077
233,9340.878,0.34904242700000054
234,8723.461,0.35178872000000183
235,9080.792,0.3503233259999945
236,9294.159,0.34871831399999564
237,8481.548,0.3605725730000131
238,8398.7295,0.35940766600000984
239,8561.647,0.3525201999999865
240,8818.578,0.35505896700001927
241,8306.942,0.356457153000008
242,8488.862,0.3618454930000041
243,8368.514,0.3473886289999939
244,9341.803,0.3675006390000135
245,8281.042,0.3503269429999989
246,9142.947,0.3508726489999958
247,9341.551,0.36086244900002384
248,7817.0894,0.35813229500001853
249,8157.311,0.3588437020000015
250,9130.331,0.3772084469999868
251,9022.656,0.3686851300000171
252,8142.922,0.38030716599999437
253,8691.324,0.3600008530000025
254,8036.1187,0.3580585370000051
255,7882.297,0.35626919499998166
256,9141.242,0.3608620789999861
257,8752.584,0.36524524000000724
258,9341.411,0.3594248640000046
259,8292.448,0.3588462330000084
260,8598.976,0.3629251389999979
261,9341.9795,0.35463260800000285
262,8266.171,0.4216950420000103
263,9341.445,0.4451774999999998
264,8681.39,0.3780577210000047
265,8442.187,0.37126756499998237
266,8511.233,0.377344982999972
267,8240.09,0.42509274000002506
268,9341.563,0.3943102239999803
269,8656.672,0.3812087039999881
270,9072.106,0.39303214999998204
271,9097.739,0.3551864069999908
272,8210.21,0.3707008099999882
273,9221.448,0.36410057200001233
274,8974.781,0.36648115799999914
275,8668.755,0.35632455100000016
276,9342.086,0.3683560289999832
277,8607.362,0.3522881099999893
278,8664.133,0.3468023720000133
279,9329.33,0.35317616899999393
280,8249.456,0.34658656000001997
281,8592.675,0.35340671500000553
282,8900.272,0.34887376500000755
283,8265.987,0.39334202399999185
284,8604.092,0.36436025500000824
285,8452.31,0.350641784000004
286,8876.114,0.3649337950000131
287,8138.6343,0.3563597230000255
288,8749.342,0.3688496089999944
289,9085.039,0.363024380000013
290,8469.339,0.35550714199999334
291,8491.69,0.4272761580000122
292,8489.35,0.4476086220000184
293,8624.0,0.43189589600001455
294,8728.765,0.35656893800000944
295,8406.687,0.3901087229999973
296,8424.765,0.3857102209999823
297,8551.753,0.3606670730000019
298,9200.802,0.4309877679999943
299,8367.499,0.49280053500001486
300,8665.791,0.37503083999999376
301,7946.793,0.3587494040000081
302,7752.4526,0.43927541799999403
303,8261.638,0.35441777600001956
304,8719.394,0.34799446300002046
