iteration,max_fitness,evaluation_time
0,326.0719,18.94156794200171
1,563.03485,1.7767708840001433
2,544.5021,1.7958216139995784
3,644.51556,1.7916925579993404
4,681.3784,1.7887243470013345
5,773.1025,1.790244077999887
6,792.0759,1.7928782489998412
7,782.5212,1.7910130079999362
8,803.9521,1.7947010320003756
9,800.2547,1.790337983999052
10,771.60767,1.794827001998783
11,875.57245,1.7909900329996162
12,930.94867,1.7971729939999932
13,1104.763,1.798522414999752
14,1147.6465,1.7918869980003365
15,1056.8104,1.7847653729986632
16,1250.9257,1.7893582229989988
17,1081.3253,1.7999397160001536
18,1197.003,1.7921555589982745
19,1189.971,1.801194501000282
20,1225.8794,1.7925430409995897
21,1260.1932,1.783981729999141
22,1288.1016,1.792616184000508
23,1156.8424,1.7810437080006523
24,1267.6654,1.8003373020001163
25,1212.2123,1.793501705999006
26,1193.8743,1.8004480910003622
27,1128.7816,1.8026112349998584
28,1142.3922,1.7964183789990784
29,1254.2322,1.7828600289994938
30,1189.0378,1.7908403919991542
31,1165.3412,1.7826080780014308
32,1236.0139,1.7990656199999648
33,1189.04,1.7957288110010268
34,1135.8687,1.7930510520000098
35,1169.8446,1.7917892440000287
36,1199.2594,1.7926620239995827
37,1288.9952,1.794890478000525
38,1215.4548,1.793794268000056
39,1087.8248,1.7959671539992996
40,1168.808,1.7933932859996276
41,1203.7328,1.7956264839995129
42,1257.576,1.810830000000351
43,1206.4459,1.7958213860001706
44,1178.983,1.7928002170010586
45,1241.735,1.7991886050003814
46,1112.8466,1.7953982789986185
47,1199.1724,1.793156824000107
48,1142.4409,1.79696712400073
49,1108.4957,1.7948146100006852
50,1384.0801,1.7915509810009098
51,1217.0399,1.805704145999698
52,1162.8828,1.7935802179999882
53,1195.5453,1.7835173739986203
54,1233.9945,1.7965064239997446
55,1311.2838,1.7974868229994172
56,1197.1305,1.7976507029998174
57,1336.143,1.7956450059991766
58,1409.9772,1.7947498760004237
59,1417.1592,1.7967154510006367
60,1451.248,1.7968300390002696
61,1472.3982,1.7910457990001305
62,1501.2811,1.7934799639988341
63,1485.8868,1.7934220799998002
64,1461.7601,1.7965954709998186
65,1566.0062,1.798923509000815
66,1461.1122,1.798882765999224
67,1512.6332,1.7966291539996746
68,1490.859,1.7987094080017414
69,1475.1268,1.7969396030002827
70,1497.7426,1.7969260329991812
71,1479.0184,1.7957471339996118
72,1494.9886,1.7919797590002418
73,1534.9471,1.7937241359995824
74,1519.359,1.7983300810010405
75,1502.2123,1.7974166519998107
76,1487.4032,1.7958029580004222
77,1585.5305,1.7951479310013383
78,1551.0697,1.7926872419993742
79,1520.3176,1.7985000500011665
80,1540.9476,1.798450574000526
81,1485.848,1.7995184470000822
82,1553.8337,1.7965134580008453
83,1681.8303,1.8006158489988593
84,1604.4164,1.7967669739991834
85,1654.0742,1.7939565850010695
86,1602.7461,1.7960840619998635
87,1755.5868,1.7945142789994861
88,1584.4398,1.7938511760003166
89,1671.0135,1.786624701000619
90,1680.3528,1.7991800970012264
91,1531.0774,1.8050281010000617
92,1600.9915,1.7915590169995994
93,1559.9756,1.7923475640000106
94,1566.0734,1.7929341080016457
95,1607.6798,1.7981461789986497
96,1560.1669,1.7920977039993886
97,1636.8757,1.7918591079996986
98,1604.667,1.7907664840004145
99,1589.5165,1.782589086000371
100,1610.4589,1.78755732999889
101,1640.8959,1.7943973820001702
102,1596.7489,1.7706269690006593
103,1568.5638,1.7967098930002976
104,1587.6416,1.792380373000924
105,1634.91,1.7978982990007353
106,1595.4358,1.7948164059998817
107,1651.7777,1.8032957249997708
108,1592.2045,1.7937657190013852
109,1635.6825,1.7916568370001187
110,1628.2936,1.7943384959999094
111,1603.7362,1.797101987998758
112,1596.1803,1.7958587220000481
113,1584.0884,1.793587516000116
114,1583.0607,1.792853932000071
115,1618.3649,1.7960774010007299
116,1629.6937,1.7961350869991293
117,1643.4935,1.7913517750002939
118,1653.9755,1.7931826099993486
119,1635.2915,1.7942686309997953
120,1623.8529,1.7955472480007302
121,1620.712,1.7947566830007418
122,1642.6395,1.7959329649984284
123,1622.1909,1.7975353360016015
124,1631.8477,1.79604331200062
125,1715.3372,1.7965836759995
126,1629.3878,1.7938780109998334
127,1589.375,1.7974962719999894
128,1634.3574,1.7983563899997534
129,1651.6598,1.7956312600017554
130,1594.9878,1.782870348999495
131,1610.3672,1.7881476340007794
132,1606.7621,1.79494860900013
133,1624.1316,1.8024916989998019
134,1618.8126,1.7897110800004157
135,1649.264,1.79170339600023
136,1666.1282,1.792075561999809
137,1713.4436,1.792696333001004
138,1634.287,1.7958430090002366
139,1650.3031,1.793245554999885
140,1678.6578,1.8028879670000606
141,1639.705,1.790882777000661
142,1673.5022,1.7935241569994105
143,1763.0028,1.791174060999765
144,1724.2773,1.79645199100014
145,1729.5387,1.7933519769994746
146,1709.9286,1.7950799809987075
147,1712.8125,1.7992875020008796
148,1728.7031,1.794304942999588
149,1666.2487,1.7966118610002013
150,1657.8508,1.795394484001008
151,1702.3602,1.7934064790006232
152,1717.5088,1.7991857030010578
153,1659.9286,1.7980277509996085
154,1634.1396,1.7946747410005628
155,1700.122,1.7971676540000772
156,1659.219,1.795613042999321
157,1688.8918,1.8039719600001263
158,1660.2637,1.7965631440001744
159,1661.7317,1.79376978000073
160,1694.205,1.796246212999904
161,1735.0336,1.793990747000862
162,1724.5455,1.8004366639997897
163,1717.8438,1.7955201509994367
164,1698.8973,1.7957339679996949
165,1754.5586,1.7945786620002764
166,1698.3192,1.7951288059994113
167,1655.1327,1.7964134770008968
168,1715.7792,1.8008903530007956
169,1705.1337,1.7937777120005194
170,1706.4457,1.792008803000499
171,1695.7793,1.7946923420004168
172,1723.9742,1.801887951000026
173,1736.3086,1.8018674880004255
174,1722.0807,1.797157838000203
175,1715.9309,1.7990589790006197
176,1760.7461,1.7988695760013798
177,1729.9774,1.8079586519997974
178,1718.2386,1.791646297000625
179,1733.4645,1.7965204779993655
180,1722.2473,1.7978357819993107
181,1711.0205,1.7967686179999873
182,1759.3958,1.787271925000823
183,1701.9274,1.79573395099942
184,1714.8391,1.7869890950005356
185,1705.6855,1.800890270000309
186,1694.1176,1.7936451519999537
187,1738.3534,1.795316150999497
188,1765.1484,1.8009960830004275
189,1732.621,1.7956709129994124
190,1732.7352,1.7964987499999552
191,1741.1644,1.7921289589994558
192,1728.1273,1.7949431520009966
193,1739.1188,1.8102537129998382
194,1666.3646,1.796989892000056
195,1724.8485,1.7943547720005881
196,1707.8088,1.7938632049990701
197,1727.051,1.7875612790012383
198,1735.747,1.7934346860001824
199,1758.9696,1.797277228000894
200,1794.0243,1.7931729100000666
201,1701.7001,1.7836795300008816
202,1699.5961,1.7926012270017964
203,1724.7188,1.7835927289997926
204,1695.2734,1.7990057900005922
205,1664.3466,1.7975965240002552
206,1792.1354,1.797782911999093
207,1729.2363,1.7934839469999133
208,1813.8547,1.7949192550004227
209,1665.2067,1.7957556050005223
210,1736.9418,1.8067839539999113
211,1777.3187,1.7827854420011136
212,1752.4384,1.786783927000215
213,1729.7356,1.79462219800007
214,1699.0684,1.7869588079993264
215,1766.3231,1.7941495989998657
216,1739.2454,1.7986015100013901
217,1693.0602,1.797483516000284
218,1686.6418,1.7956514090001292
219,1719.4242,1.7987700609992316
220,1635.1243,1.7973781609998696
221,1706.8733,1.7963520859993878
222,1700.3983,1.8066991659998166
223,1664.8809,1.7972241839997878
224,1656.042,1.794661558998996
225,1668.3793,1.7947858039988205
226,1651.4291,1.7958824670004105
227,1686.4404,1.7977242140004819
228,1720.0664,1.7989431459991465
229,1743.877,1.7977865670000028
230,1623.1733,1.800156932000391
231,1772.4065,1.7914201840012538
232,1731.941,1.7920940069998323
233,1701.5687,1.7961648510008672
234,1730.6366,1.7928613109997968
235,1669.7086,1.7975483259997418
236,1780.7252,1.79847687199981
237,1726.8011,1.7982832079997024
238,1695.953,1.8210011039991514
239,1739.3148,1.7968132860005426
240,1779.7665,1.7893634079991898
241,1746.9149,1.796982627000034
242,1823.9227,1.8016305639994243
243,1774.2571,1.8073316520003573
244,1718.055,1.7825685250008974
245,1747.6309,1.7983334689997719
246,1763.5321,1.7888132259995473
247,1772.344,1.7947493989995564
248,1726.9652,1.7989708029999747
249,1740.8744,1.7930856210005004
250,1728.7952,1.7952005690003716
251,1751.885,1.7988558709985227
252,1771.2822,1.794768791000024
253,1770.6699,1.7963168030000816
254,1724.4813,1.7936686430002737
255,1767.3524,1.79708204400049
256,1786.2773,1.7946179989994562
257,1804.2333,1.793455774000904
258,1772.0032,1.7943828089992166
259,1775.9456,1.7955173589998594
260,1744.622,1.7945913080002356
261,1770.0907,1.794923925999683
262,1785.558,1.8018950240002596
263,1774.8148,1.7974688840004092
264,1866.7826,1.791295307000837
265,1791.0194,1.792355834000773
266,1779.0153,1.7940960639989498
267,1736.622,1.788477033000163
268,1759.5751,1.7916884490005032
269,1799.7235,1.7923745940006484
270,1794.432,1.7930166059995827
271,1856.3118,1.7974866019994806
272,1838.1908,1.7963373500006128
273,1760.0247,1.7959013319996302
274,1854.58,1.7968900180003402
275,1779.7548,1.7974499320007453
276,1778.6709,1.7938529989987728
277,1761.6996,1.7900565849995473
278,1805.5461,1.79760391399941
279,1818.3297,1.8119488539996382
280,1785.8508,1.7965676870007883
281,1782.459,1.8004796629993507
282,1800.7919,1.7976235109999834
283,1849.5039,1.7935909219995665
284,1785.7601,1.7920838059999369
285,1825.7239,1.7962300839990348
286,1802.5868,1.7930713369987643
287,1809.8856,1.7971014819995617
288,1797.0793,1.7792940660001477
289,1803.1127,1.791230804999941
290,1808.4408,1.7950790180002514
291,1768.5723,1.791565317000277
292,1813.8676,1.793966339999315
293,1835.7477,1.7981520339999406
294,1825.1471,1.795105973000318
295,1797.054,1.7964446839996526
296,1826.8783,1.7986865639995813
297,1784.9924,1.795336060000409
298,1810.1566,1.7917433219990926
299,1853.0975,1.792265997000868
300,1810.9528,1.7917923919994792
301,1846.4993,1.7945016659996327
302,1842.5883,1.7946732039999915
303,1769.4612,1.7913668339988362
304,1801.5189,1.7957402379997802
305,1777.3486,1.8034018420003122
306,1812.1301,1.7944751730010466
307,1801.0559,1.7817002820011112
308,1833.118,1.7928220699996018
309,1806.7777,1.7975583269999333
310,1794.0715,1.7908236410003155
311,1811.3737,1.7937051040007645
312,1768.2338,1.7906325710009696
313,1779.8057,1.7919049219999579
314,1839.7172,1.790628626000398
315,1755.747,1.792240121998475
316,1789.4141,1.7929644780015224
317,1795.82,1.793301778001478
318,1812.5901,1.7938828839996859
319,1832.8688,1.7953762510005618
320,1804.4625,1.8051104050009599
321,1816.4094,1.791808181000306
322,1751.6898,1.7950840659996175
323,1789.7723,1.794441141999414
324,1833.4774,1.7925034630006849
325,1855.566,1.792071040999872
326,1911.002,1.7967094630002975
327,1813.2074,1.7974998839999898
328,1822.8967,1.8082296650009084
329,1826.9774,1.7963036940000165
330,1821.4625,1.7912795890006237
331,1805.1855,1.798463166998772
332,1832.0004,1.7933820979997108
333,1858.0973,1.7920226830010506
334,1808.9883,1.795785688000251
335,1825.9545,1.7949823519993515
336,1797.2528,1.7909620119989995
337,1803.2555,1.799426976000177
338,1848.0859,1.788431679000496
339,1863.6434,1.7881559020006534
340,1831.5465,1.7974496050010202
341,1840.2473,1.7942071260004013
342,1806.4559,1.8031417469992448
343,1834.2904,1.7948377200009418
344,1822.1674,1.837866257999849
345,1854.0273,1.79026177599917
346,1822.1381,1.7967290100004902
347,1830.3508,1.7943621480008005
348,1849.993,1.7934024750011304
349,1826.9504,1.795887940999819
350,1793.6409,1.7905205410006602
351,1854.8723,1.796433714000159
352,1811.8477,1.7955952760003129
353,1818.8602,1.7930658170007518
354,1821.6461,1.7983387770000263
355,1848.1586,1.7909250929988048
356,1850.1654,1.7798885939992033
357,1790.2789,1.7970109009984299
358,1782.9583,1.7980112780005584
359,1920.6625,1.7855401919987344
360,1784.5621,1.7884376649999467
361,1798.1768,1.80027175000032
362,1801.2782,1.788085879999926
363,1824.3881,1.7978035859996453
364,1795.9723,1.7884474839993345
365,1838.6998,1.7998109349991864
366,1876.4906,1.7934236800010694
367,1851.7467,1.787406782999824
368,1847.1078,1.7986023810008192
369,1832.6559,1.7960279779999837
370,1802.732,1.7921382960012124
371,1829.1926,1.7958114909997676
372,1867.8251,1.7966457380007341
373,1842.3984,1.8078317350009456
374,1858.1106,1.7938911719993484
375,1830.1263,1.7993030739999085
376,1812.4437,1.7962112899986096
377,1800.7083,1.8062437210010103
378,1814.6566,1.7944370939985674
379,1815.4515,1.794078155000534
380,1831.7157,1.7991767410003376
381,1794.8977,1.7819131269989157
382,1843.891,1.79853692100005
383,1844.2213,1.785371543999645
384,1795.7314,1.7911008170012792
385,1843.9836,1.7987572880010703
386,1829.011,1.7909742980009469
387,1830.7269,1.797009107998747
388,1826.3131,1.798641208000845
389,1811.058,1.791646382000181
390,1858.0809,1.790968081999381
391,1823.9543,1.793057337999926
392,1843.9117,1.7781365520004329
393,1811.201,1.8467941600010818
394,1856.3535,1.8057636180001282
395,1850.1469,1.8038501520004502
396,1833.3141,1.7946570410003915
397,1920.3547,1.790726953999183
398,1816.5188,1.7943756519998715
399,1783.8011,1.795270018001247
400,1811.248,1.7948319040006027
401,1824.626,1.8114019360000384
402,1823.2793,1.7929617399986455
403,1819.1543,1.7953617729999678
404,1865.2694,1.7917549980011245
405,1797.524,1.7960585190012353
406,1841.3622,1.7887100179996196
407,1830.2291,1.7930972510002903
408,1806.2516,1.7952953170006367
409,1826.1047,1.7873417859991605
410,1775.5442,1.7976721240011102
411,1786.5092,1.796392335998462
412,1794.4496,1.8007250379996549
413,1825.7451,1.7984451200009062
414,1791.2719,1.7980451620005624
415,1813.2275,1.7948380320012802
416,1769.2024,1.779928383000879
417,1803.6624,1.7956841659997735
418,1792.3163,1.7959785130005912
419,1809.1979,1.7901903099991614
420,1853.775,1.7980147739999666
421,1798.7367,1.7979157130012027
422,1772.8098,1.7964703840007132
423,1798.4576,1.7971432869999262
424,1807.111,1.794934228000784
425,1812.9172,1.7915222450010333
426,1797.7305,1.796694986998773
427,1801.497,1.7916726959992957
428,1807.1559,1.7970296420007799
429,1821.8516,1.7926600480004709
430,1819.7621,1.795216253000035
431,1839.0599,1.793252677000055
432,1767.3704,1.796010968999326
433,1808.7444,1.7948984260001453
434,1824.2483,1.7984321139992971
435,1827.7987,1.792666884000937
436,1807.0883,1.7939621370005625
437,1857.3805,1.796830912000587
438,1798.1195,1.7926791900008539
439,1849.6559,1.794824664000771
440,1833.393,1.7938654709996626
441,1810.1516,1.7868004299998574
442,1813.5559,1.7924534180001501
443,1853.2606,1.796378191000258
444,1819.5131,1.7956001719994674
445,1841.0594,1.7986184090004826
446,1808.4156,1.7984225380005228
447,1790.5791,1.79186124700027
448,1798.9938,1.798290148999513
