generation,best_loss,median_loss,candidate_count
0,0.0022684773430228233,0.0029533428605645895,11
1,0.0022684773430228233,0.0029404324013739824,9
2,0.002054359531030059,0.002726152306422591,10
3,0.001808122149668634,0.0025907454546540976,9
4,0.0010873943101614714,0.0025907454546540976,9
5,0.001023645862005651,0.002579069696366787,11
6,0.001023645862005651,0.0025540486676618457,12
7,0.0008981956634670496,0.002459636190906167,15
8,0.0008874399936757982,0.0025290276389569044,13
9,0.0008771731518208981,0.002590733114629984,11
10,0.0007910155109129846,0.0021895526442676783,13
11,0.0007910155109129846,0.001862651901319623,14
12,0.0006922106840647757,0.0020926595898345113,14
13,0.0006922106840647757,0.0019957665354013443,15
14,0.0006754454225301743,0.001765758846886456,16
15,0.000672376889269799,0.0012364514986984432,18
16,0.0006301220855675638,0.001348945195786655,19
17,0.0005582009325735271,0.0012027626507915556,18
18,0.0005582009325735271,0.0009678217465989292,20
19,0.0005582009325735271,0.00102548225549981,18
20,0.0005582009325735271,0.0009841632563620806,19
21,0.0005582009325735271,0.0009841632563620806,19
22,0.0005582009325735271,0.0009841632563620806,19
23,0.0005582009325735271,0.0009826206369325519,19
24,0.0005582009325735271,0.000981641816906631,19
25,0.0005487218149937689,0.0009635700844228268,20
26,0.0005487218149937689,0.0009635700844228268,20
27,0.0005487218149937689,0.0009454983519390225,21
28,0.0005487218149937689,0.0009635700844228268,20
29,0.0005373763269744813,0.0009454983519390225,23
30,0.0005373763269744813,0.0009454983519390225,23
31,0.0005373763269744813,0.0009635700844228268,22
32,0.0005373763269744813,0.0009454983519390225,23
33,0.0005373763269744813,0.0009454983519390225,23
34,0.0005373763269744813,0.0009428361663594842,23
35,0.0005373763269744813,0.0009428361663594842,23
36,0.0005373763269744813,0.0009428361663594842,23
37,0.0005373763269744813,0.0009428361663594842,23
38,0.0005373763269744813,0.0009428361663594842,23
39,0.0005373763269744813,0.0009588671964593232,22
40,0.0005373763269744813,0.0009588671964593232,22
41,0.0005373763269744813,0.0009588671964593232,22
42,0.0005344197852537036,0.0009409345220774412,23
43,0.0005344197852537036,0.0009409345220774412,23
44,0.0005049259634688497,0.0009588671964593232,22
45,0.0005049259634688497,0.0009588671964593232,22
46,0.0005049259634688497,0.0009588671964593232,22
47,0.0005049259634688497,0.0009588671964593232,22
48,0.0005023189587518573,0.0009409345220774412,23
49,0.0005023189587518573,0.0009409345220774412,23
50,0.0005023189587518573,0.0009409345220774412,23
51,0.0005023189587518573,0.0009409345220774412,23
52,0.0005023189587518573,0.0009588671964593232,22
53,0.0005023189587518573,0.0009588671964593232,22
54,0.0005023116245865822,0.0009588671964593232,22
55,0.0005023114499635994,0.0009588671964593232,22
56,0.0005023114499635994,0.0009588671964593232,22
57,0.0004732045636046678,0.0010150590096600354,20
58,0.0004732045636046678,0.0010150590096600354,20
59,0.0004732045636046678,0.0010150590096600354,20
60,0.0004732045636046678,0.0010150590096600354,20
61,0.0004732045636046678,0.0010150590096600354,20
62,0.0004732045636046678,0.0010150590096600354,20
63,0.0004732045636046678,0.0010150590096600354,20
64,0.0004732045636046678,0.0010150590096600354,20
65,0.0004732045636046678,0.0010150590096600354,20
66,0.0004732045636046678,0.0010150590096600354,20
67,0.0004732045636046678,0.0010150590096600354,20
68,0.0004732045636046678,0.0010150590096600354,20
69,0.0004732045636046678,0.0009767998708412051,21
70,0.0004732045636046678,0.0009767998708412051,21
71,0.0004732045636046678,0.0009767998708412051,21
72,0.0004732045636046678,0.0009767998708412051,21
73,0.0004732045636046678,0.0009767998708412051,21
74,0.0004732045636046678,0.0009767998708412051,21
75,0.0004732045636046678,0.0009767998708412051,21
76,0.0004732045636046678,0.0009767998708412051,21
77,0.0004732045636046678,0.0009767998708412051,21
78,0.0004732045636046678,0.0009767998708412051,21
79,0.0004732045636046678,0.0009767998708412051,21
80,0.0004732045636046678,0.0009767998708412051,21
81,0.0004732045636046678,0.0009767998708412051,21
82,0.0004732045636046678,0.0009767998708412051,21
83,0.0004732045636046678,0.0009767998708412051,21
84,0.0004732045636046678,0.0009767998708412051,21
85,0.0004732045636046678,0.0009767998708412051,21
86,0.0004732045636046678,0.0009767998708412051,21
87,0.0004732045636046678,0.0009767998708412051,21
88,0.0004732045636046678,0.0009767998708412051,21
89,0.0004732045636046678,0.0009767998708412051,21
90,0.0004732045636046678,0.0009767998708412051,21
91,0.0004732045636046678,0.0009767998708412051,21
92,0.0004732045636046678,0.0009767998708412051,21
93,0.0004732045636046678,0.0009767998708412051,21
94,0.0004732045636046678,0.0009767998708412051,21
95,0.0004732045636046678,0.0009767998708412051,21
96,0.0004732045636046678,0.0009767998708412051,21
97,0.0004732045636046678,0.0009767998708412051,21
98,0.0004732045636046678,0.0009767998708412051,21
99,0.0004732045636046678,0.0009767998708412051,21
