action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.047620 + (1.025825 * ((-0.122257) * X8))),5,0.12098931521177292,0.11864593625068665
0,1,(0.040285 + (1.020198 * (((-0.170907) * X8) + (0.101771 * X7)))),7,0.1004839539527893,0.09862344712018967
0,2,((-0.007774) + (1.011051 * ((((-0.884964) * X2) - ((-0.101833) * X7)) + ((-0.170932) * X8)))),9,0.09711657464504242,0.09533310681581497
0,3,(0.031364 + (0.984870 * ((((-0.183275) * X8) + (0.562657 * X7)) - tanh((0.631747 * X7))))),10,0.09494009613990784,0.09395094960927963
0,4,(0.032831 + (0.992452 * tanh((((0.571896 * X7) - tanh((0.649053 * X7))) + ((-0.189181) * X8))))),11,0.09487652033567429,0.09376128017902374
0,5,((-0.004542) + (0.983130 * ((((-0.197936) * X8) + (0.563162 * X7)) - tanh(((1.513951 * X2) - ((-0.626040) * X7)))))),12,0.09156329184770584,0.0909545049071312
0,6,((-0.002887) + (0.998572 * ((tanh(tanh((((-1.825553) * X2) - (0.560599 * X7)))) + (0.471020 * X7)) + ((-0.198776) * X8)))),13,0.09141317754983902,0.09071531891822815
0,7,(0.019196 + (0.990023 * (((((-0.271493) * X5) + (((-0.065338) * X9) - (0.180953 * X8))) - tanh((0.660281 * X7))) - ((-0.533235) * X7)))),14,0.0890364870429039,0.0883033350110054
0,8,(0.020628 + (1.000695 * tanh((((((-0.293289) * X5) + (((-0.068542) * X9) - (0.190376 * X8))) - tanh((0.673231 * X7))) - ((-0.537323) * X7))))),15,0.08885771036148071,0.08816956728696823
0,9,((-0.008989) + (0.997424 * ((((-0.541996) * X8) + (0.479700 * X7)) - tanh((tanh(((-0.645092) * X8)) + tanh(((1.262026 * X2) - ((-0.681638) * X7)))))))),16,0.08797895163297653,0.08720915764570236
0,10,(0.021789 + (0.994518 * (((((-0.814718) * X5) + (((-0.067473) * X9) - (0.221508 * X8))) - tanh((((-0.785482) * X5) + tanh((0.514792 * X7))))) - ((-0.373275) * X7)))),17,0.08723247051239014,0.08790455758571625
0,11,(0.008700 + (0.893489 * (((((-0.323029) * X5) + (((-0.057538) * X9) - (0.569547 * X8))) - tanh((tanh(((-0.716972) * X8)) + tanh((0.763351 * X7))))) - ((-0.444397) * X7)))),18,0.08534695953130722,0.08450783044099808
0,12,(0.006930 + (0.982171 * tanh((((((-0.323029) * X5) + (((-0.057538) * X9) - (0.569547 * X8))) - tanh((tanh(((-0.716972) * X8)) + tanh((0.763351 * X7))))) - ((-0.444397) * X7))))),19,0.08455009013414383,0.08378896117210388
0,13,((-0.015499) + (1.004520 * (((tanh(((((-0.372944) * X5) + ((-1.716714) * X2)) + (0.162487 * X11))) + ((0.522826 * X7) - tanh((0.583710 * X7)))) - (0.100618 * X11)) - ((0.083842 * X9) - ((-0.190869) * X8))))),21,0.0842403993010521,0.08560238778591156
