generation,max_fitness,mean_fitness,evaluation_time
0,227.6954345703125,44.12267303466797,14.665363677951973
1,276.8483581542969,62.44051742553711,3.4099464830360375
2,338.1216125488281,83.008056640625,3.8430210009682924
3,280.4720153808594,92.15734100341797,3.9544184840051457
4,269.1088562011719,96.58354949951172,3.3944448920083232
5,402.82958984375,106.9810791015625,3.367898202035576
6,1008.9494018554688,131.94712829589844,3.693857559992466
7,999.8488159179688,156.0646514892578,3.726369145035278
8,1009.3480834960938,198.18666076660156,3.354131109023001
9,1007.2744140625,206.3854217529297,2.826799586007837
10,1003.5560913085938,224.20985412597656,3.49940032500308
11,1005.01123046875,200.22984313964844,4.0837289550108835
12,1007.7787475585938,209.04730224609375,3.3239418970188126
13,1010.1568603515625,265.9463195800781,3.2407598420395516
14,1013.2633056640625,281.6865539550781,3.192203128011897
15,1024.0877685546875,257.2215576171875,4.220553501974791
16,1009.5927124023438,236.27452087402344,3.1859699600026943
17,1012.8271484375,244.6640625,3.343459742027335
18,1012.4972534179688,290.5721435546875,3.3316452019498684
19,1013.2459106445312,239.00267028808594,4.189218777988572
20,1016.7269897460938,272.8990783691406,3.5092262270045467
21,1014.2533569335938,281.17535400390625,3.396887275041081
22,1014.8285522460938,277.3916320800781,3.3787016089772806
23,1014.8599853515625,277.63726806640625,3.7165328830014914
24,1014.3377075195312,283.90924072265625,3.6595691120019183
25,1015.498046875,208.01101684570312,3.3067688529845327
26,1013.9564819335938,217.38780212402344,2.821940075024031
27,1020.8189697265625,256.6618347167969,3.478768743982073
28,1029.8681640625,312.2315673828125,4.164936594024766
29,1029.9761962890625,312.1996765136719,3.965989415999502
30,1030.2847900390625,278.06280517578125,3.2652923749992624
31,1029.740234375,284.18011474609375,3.4470279819797724
32,1030.6751708984375,278.75408935546875,4.019708317006007
33,1030.137939453125,283.1767883300781,3.1327800920116715
34,1029.509033203125,295.88580322265625,3.1879300890141167
35,1030.89208984375,221.01657104492188,3.260428216017317
36,1031.2259521484375,221.5564727783203,4.27706999797374
37,1030.0902099609375,299.62139892578125,3.5146777690388262
38,1031.5572509765625,297.35455322265625,3.3065379959880374
39,1030.8587646484375,257.0650329589844,3.269742848002352
40,1030.1737060546875,242.45529174804688,4.088735538010951
41,1030.4866943359375,276.5875549316406,3.5808870290056802
42,1032.3033447265625,245.44789123535156,2.533872671017889
43,1031.3651123046875,350.45672607421875,3.3786209580139257
44,1033.4378662109375,313.03253173828125,3.893051013990771
45,1035.145751953125,309.47613525390625,3.5271864300011657
46,1033.690673828125,290.7506103515625,3.3280483160051517
47,1034.2581787109375,279.61077880859375,3.3194086229777895
48,1032.03271484375,281.8034973144531,3.38731890701456
49,1030.2650146484375,327.89306640625,3.984506976965349
50,1031.9915771484375,286.1593017578125,3.2336437540361658
51,1032.265869140625,324.28875732421875,3.305572534969542
52,1030.6248779296875,266.664794921875,3.249946834985167
53,1032.228515625,268.9111022949219,4.270108307013288
54,1032.1685791015625,294.5902404785156,3.4958531699958257
55,1031.6168212890625,288.5702209472656,3.344626972975675
56,1031.7974853515625,272.4383850097656,3.336429181974381
57,1031.2965087890625,300.9283142089844,4.316477288026363
58,1031.8543701171875,273.478515625,3.198095492029097
59,1030.6551513671875,242.4912109375,3.318362776946742
60,1031.52001953125,266.33056640625,2.310873742972035
61,1032.0555419921875,310.8565979003906,3.5409863850218244
62,1032.593994140625,280.48199462890625,3.886596794007346
63,1030.9224853515625,252.94496154785156,3.198110594996251
64,1031.8785400390625,252.2051544189453,3.2524879630072974
65,1031.36181640625,297.45892333984375,3.3117960729869083
66,1031.4920654296875,346.3899841308594,4.300377751002088
67,1032.1605224609375,337.1066589355469,3.4429879329982214
68,1031.1207275390625,303.7384033203125,3.302169174014125
69,1032.2623291015625,284.41455078125,3.3663341820356436
70,1031.550048828125,286.1194152832031,4.232309591025114
71,1031.583984375,250.64808654785156,3.502469574974384
72,1031.02685546875,285.15228271484375,3.2805270830285735
73,1031.97265625,326.3603515625,3.3475200289976783
74,1031.1060791015625,255.3494110107422,4.132352424028795
75,1031.49609375,337.3757019042969,3.3881102160084993
76,1031.3250732421875,313.59075927734375,3.3877349990070798
77,1030.853759765625,268.4086608886719,2.792115541000385
78,1030.611328125,253.453125,3.712956740986556
79,1031.4725341796875,238.28518676757812,3.5385721049970016
80,1034.37890625,282.2074279785156,3.367504279012792
81,1036.706298828125,339.7748107910156,3.3255532740149647
82,1032.1112060546875,279.09613037109375,3.4735066529829055
83,1032.4403076171875,255.21104431152344,4.1564329409739
84,1030.66650390625,308.313232421875,3.390088221989572
85,1030.943115234375,281.1396789550781,3.3082002559676766
86,1030.441162109375,256.8231506347656,3.3999782369937748
87,1030.399658203125,242.16709899902344,4.246440473012626
88,1031.5164794921875,256.5961608886719,3.4428051869617775
89,1032.2332763671875,263.7889099121094,3.398913773999084
90,1030.4569091796875,230.77528381347656,3.303216482978314
91,1031.177734375,258.2630310058594,4.226414330012631
92,1031.077392578125,281.38507080078125,3.493530250969343
93,1032.34033203125,278.37469482421875,3.3362221039715223
94,1031.3739013671875,354.4291687011719,3.0557326819980517
95,1034.4656982421875,330.38482666015625,3.9845832280116156
96,1032.0823974609375,299.6339111328125,3.3700744420057163
97,1033.8687744140625,329.3055725097656,3.3183865749742836
