generation,best_loss,median_loss,finite_fitness_fraction
0,0.0038032662123441696,0.006196671165525913,1.0
1,0.0038032662123441696,0.005027978681027889,1.0
2,0.003796328790485859,0.003913203254342079,1.0
3,0.0037863431498408318,0.0038032662123441696,1.0
4,0.002860700711607933,0.0038032662123441696,1.0
5,0.002860700711607933,0.0038032662123441696,1.0
6,0.002860700711607933,0.0037906740326434374,1.0
7,0.002860700711607933,0.003782960120588541,1.0
8,0.002860700711607933,0.0037807454355061054,1.0
9,0.002860700711607933,0.003780321916565299,1.0
10,0.00286046857945621,0.00376791856251657,1.0
11,0.00286046857945621,0.0037542046047747135,1.0
12,0.002835853723809123,0.0033570898231118917,1.0
13,0.002835853723809123,0.003170083975419402,1.0
14,0.002835853723809123,0.003103741444647312,1.0
15,0.002786033321171999,0.003060723189264536,1.0
16,0.0027576705906540155,0.002991545246914029,1.0
17,0.0027576705906540155,0.0029594488441944122,1.0
18,0.0027576705906540155,0.0029183293227106333,1.0
19,0.0026685004122555256,0.002910705516114831,1.0
20,0.0026631446089595556,0.0028757802210748196,1.0
21,0.0026631446089595556,0.002871532691642642,1.0
22,0.0026631446089595556,0.002866228111088276,1.0
23,0.0026631446089595556,0.002857833169400692,1.0
24,0.0026631446089595556,0.0028442861512303352,1.0
25,0.0026631446089595556,0.0028343191370368004,1.0
26,0.0026550127658993006,0.0027912184596061707,1.0
27,0.0026550127658993006,0.002774024847894907,1.0
28,0.0026550127658993006,0.0027507864870131016,1.0
29,0.0026550127658993006,0.002735817339271307,1.0
30,0.0026550127658993006,0.002727423794567585,1.0
31,0.0026550127658993006,0.002723140874877572,1.0
32,0.0026550127658993006,0.0027039851993322372,1.0
33,0.0026550127658993006,0.002697139512747526,1.0
34,0.0026550127658993006,0.0026859587524086237,1.0
35,0.002653018105775118,0.0026846323162317276,1.0
36,0.0026501170359551907,0.002682760590687394,1.0
37,0.0026501170359551907,0.002681831829249859,1.0
38,0.0026501170359551907,0.002677236683666706,1.0
39,0.0026501170359551907,0.002676617819815874,1.0
40,0.0026501170359551907,0.0026722420006990433,1.0
41,0.002649265341460705,0.002669241977855563,1.0
42,0.002649265341460705,0.002668755827471614,1.0
43,0.002649265341460705,0.0026674289256334305,1.0
44,0.002645689994096756,0.0026668570935726166,1.0
45,0.0026420385111123323,0.0026653409004211426,1.0
46,0.0026418401394039392,0.0026650524232536554,1.0
47,0.0026418401394039392,0.002664024941623211,1.0
48,0.0026418401394039392,0.002663547405973077,1.0
49,0.0026418401394039392,0.0026629255153238773,1.0
