generation,best_loss,median_loss
0,0.1509755328297615,0.20052319765090942
1,0.14158317198355994,0.17990049223105112
2,0.14158317198355994,0.16706274449825287
3,0.14158317198355994,0.15873656421899796
4,0.14098987728357315,0.15843947976827621
5,0.14062350740035376,0.1536471222837766
6,0.14062350740035376,0.1528328483303388
7,0.14055042217175165,0.15036453555027643
8,0.14023616909980774,0.14158317198355994
9,0.13659150153398514,0.14158317198355994
10,0.13659150153398514,0.14062350740035376
11,0.13600245863199234,0.14062350740035376
12,0.13600245863199234,0.14062350740035376
13,0.1355386550227801,0.14023616909980774
14,0.1355386550227801,0.13898054013649622
15,0.1352124884724617,0.13659150153398514
16,0.13351220885912576,0.13659150153398514
17,0.13032891849676767,0.13659150153398514
18,0.13032891849676767,0.13659150153398514
19,0.13028930127620697,0.13622471441825232
20,0.13020319739977518,0.13600245863199234
21,0.1293440635005633,0.1355386550227801
22,0.1293440635005633,0.1355386550227801
23,0.1285545453429222,0.13383837540944418
24,0.12832346806923547,0.13375614086786905
25,0.12799920390049616,0.1309115489323934
26,0.12799920390049616,0.1304145852724711
27,0.12778186053037643,0.13032877693573633
28,0.12778186053037643,0.13020319739977518
29,0.12662496914466223,0.13006446758906046
30,0.12661795069773993,0.12952946374813715
31,0.12661795069773993,0.12938197453816733
32,0.1259883518020312,0.12851316978534064
33,0.12480127563079198,0.12832346806923547
34,0.12480127563079198,0.1279215489824613
35,0.12480127563079198,0.12778186053037643
36,0.12476522972186406,0.12778186053037643
37,0.12347982078790665,0.12778186053037643
38,0.12347982078790665,0.12778186053037643
39,0.12324871122837067,0.12772575269142786
40,0.12254431595404942,0.12706714620192847
41,0.12254431595404942,0.1267116218805313
42,0.12220044682423274,0.12658588588237762
43,0.12220044682423274,0.1263580545783043
44,0.12004923572142918,0.12634509056806564
45,0.1198652908205986,0.12451563030481339
46,0.1198652908205986,0.12446219970782597
47,0.1198652908205986,0.12345123787720998
48,0.11533494542042415,0.12345123787720998
49,0.11533494542042415,0.1231073687473933
50,0.11533494542042415,0.12310689191023509
51,0.11533494542042415,0.12305815517902374
52,0.11504921813805898,0.12243107954661052
53,0.11504921813805898,0.12243061761061351
54,0.11504921813805898,0.12241434057553609
55,0.11379073808590572,0.12220044682423274
56,0.11315199236075084,0.12004923572142918
57,0.11281569798787434,0.11955248067776363
58,0.11265566448370616,0.11749342828989029
59,0.11265566448370616,0.1166083887219429
60,0.11265566448370616,0.11628842602173488
61,0.11205327759186427,0.11605466653903325
62,0.11205327759186427,0.11510593444108963
63,0.11205327759186427,0.11407939841349919
64,0.11205327759186427,0.11405788113673528
65,0.11205327759186427,0.11389553050200145
66,0.11205327759186427,0.11349771171808243
67,0.11205327759186427,0.11294235785802205
68,0.11136663953463237,0.11294235785802205
69,0.11136663953463237,0.1129166806737582
70,0.11136663953463237,0.11290934681892395
71,0.11136663953463237,0.11288118114074071
72,0.11136663953463237,0.11230005075534184
73,0.11136663953463237,0.112187293668588
74,0.11136663953463237,0.112187293668588
75,0.11136663953463237,0.11210362861553828
76,0.11136663953463237,0.11205327759186427
77,0.11119390775760014,0.11205327759186427
78,0.11119390775760014,0.11205327759186427
79,0.11119390775760014,0.11205327759186427
80,0.11119390775760014,0.11205327759186427
81,0.10968457410732906,0.11205327759186427
82,0.10968457410732906,0.11192626009384792
83,0.10968457410732906,0.11138201504945755
84,0.10968457410732906,0.11136663953463237
85,0.10968457410732906,0.11136663953463237
86,0.10968457410732906,0.11136663953463237
87,0.10968457410732906,0.11136663953463237
88,0.10957790662844975,0.11136663953463237
89,0.10957790662844975,0.11136663953463237
90,0.10957790662844975,0.11136663953463237
91,0.10957790662844975,0.10985730588436127
92,0.10957790662844975,0.10985730588436127
93,0.1091054230928421,0.10985730588436127
94,0.1091054230928421,0.10985730588436127
95,0.1091054230928421,0.10985730588436127
96,0.1091054230928421,0.10985730588436127
97,0.1091054230928421,0.10985730588436127
98,0.1091054230928421,0.10985730588436127
99,0.1091054230928421,0.10985730588436127
