action_index,position,expression,length,operon_mse,validation_mse
0,0,((-0.110485) + (10.093330 * ((-0.312167) * X2))),5,0.3842601478099823,0.1413438469171524
0,1,((-0.109811) + (1.151699 * (((-0.119796) * X8) + ((-2.230377) * X2)))),7,0.3740086853504181,0.12202011048793793
0,2,((-0.101538) + (1.077888 * (((0.198055 * X7) - (1.989241 * X2)) + ((-0.105636) * X9)))),9,0.34726494550704956,0.17464792728424072
0,3,((-0.099616) + (0.998675 * ((tanh((2.879630 * X5)) * (0.054258 * X11)) - (3.086870 * X2)))),10,0.34320345520973206,0.13847453892230988
0,4,((-0.099991) + (1.115585 * tanh(((tanh((2.879630 * X5)) * (0.054258 * X11)) - (3.086870 * X2))))),11,0.34242069721221924,0.13968364894390106
0,5,((-0.146395) + (1.142133 * ((((0.640841 * X3) + 0.463328) * tanh((0.599552 * X11))) + ((-4.173264) * X2)))),12,0.31562623381614685,0.15277589857578278
0,6,((-0.138385) + (1.102379 * (((((0.621725 * X3) + 0.479152) * tanh((0.767045 * X11))) + ((-0.142939) * X8)) + ((-3.839909) * X2)))),14,0.3026025891304016,0.14034031331539154
0,7,((-0.177457) + (0.911591 * ((((((0.803332 * X3) + 0.502144) * tanh((0.673592 * X11))) + ((-2.740191) * X2)) + ((-0.132360) * X8)) - (2.677643 * X2)))),16,0.299911230802536,0.12142152339220047
0,8,((-0.087838) + (1.009245 * (((0.141401 * X7) - (6.752535 * X2)) - ((((((-0.590493) * X3) + (-0.495330)) * tanh((0.788018 * X11))) + ((-2.740191) * X2)) + (0.218375 * X8))))),18,0.2865244448184967,0.12434709072113037
0,9,((-0.163401) + (0.897258 * ((tanh((3.455039 * X5)) * (0.032683 * X11)) + ((((((0.803332 * X3) + 0.502144) * tanh((0.673592 * X11))) + ((-2.740191) * X2)) + ((-0.132360) * X8)) - (2.342435 * X2))))),21,0.28163984417915344,0.12876617908477783
1,0,(0.049469 + (0.968265 * ((-0.171998) * X8))),5,0.3345215916633606,0.1967606544494629
1,1,(0.082563 + (1.014208 * ((0.030074 * X11) + ((-0.188750) * X8)))),7,0.3112759292125702,0.1958359330892563
1,2,(0.082867 + (1.021203 * ((((-0.087555) * X10) - ((-0.030429) * X11)) - (0.202259 * X8)))),9,0.29360777139663696,0.17363840341567993
1,3,(0.048621 + (0.982006 * ((((-0.148693) * X10) - (0.057608 * X9)) - ((0.156642 * X8) + ((-0.030174) * X11))))),11,0.28957703709602356,0.15539433062076569
1,4,(0.054994 + (1.010748 * ((((0.008594 * X7) + (((-0.143175) * X10) - (0.051266 * X9))) + (0.030194 * X11)) - (0.156642 * X8)))),13,0.2894081473350525,0.1587529182434082
1,5,(0.047107 + (0.939932 * ((((-0.161862) * X10) - (0.070181 * X9)) + ((((-0.194392) * X8) + (0.038674 * X11)) / (sqrt(1 + tanh((1.821547 * X10)) ^ 2)))))),14,0.28904178738594055,0.15390567481517792
1,6,(0.009935 + (0.795165 * ((((-0.189698) * X10) - (0.078226 * X9)) + (((0.030074 * X11) + ((-0.188750) * X8)) + (0.140322 + ((-0.078654) * X6)))))),15,0.28681689500808716,0.1550302952528
1,7,((-0.000912) + (1.014387 * (((0.028276 * X11) + ((-0.121526) * X8)) + (((tanh(((-0.159002) * X10)) + 0.140048) - (0.072449 * X9)) + ((-0.078042) * X6))))),16,0.2862860858440399,0.15059031546115875
1,8,(0.000000 + (1.000000 * ((((-0.189698) * X10) - (0.078226 * X9)) + ((((0.034979 * X10) - ((-0.028379) * X11)) - (0.115228 * X8)) + (0.140322 + ((-0.078654) * X6)))))),17,0.2854979634284973,0.15021416544914246
