action_index,generation,best_loss,median_loss,candidate_count
0,0,0.09283260256052017,0.09335519000887871,4
0,1,0.09250909090042114,0.09335518628358841,5
0,2,0.09016105532646179,0.09144649654626846,6
0,3,0.08891468495130539,0.09094759076833725,5
0,4,0.08819160610437393,0.09094759076833725,7
0,5,0.08653447031974792,0.09094759076833725,7
0,6,0.08574041724205017,0.09012974053621292,8
0,7,0.08574041724205017,0.08839073032140732,9
0,8,0.0818406343460083,0.08756490796804428,10
0,9,0.0818406343460083,0.08629270642995834,9
0,10,0.08115413039922714,0.08529385551810265,14
0,11,0.08115413039922714,0.08529385551810265,14
0,12,0.08056406676769257,0.08629270642995834,11
0,13,0.0803680568933487,0.08629270642995834,13
0,14,0.0803680568933487,0.08565729856491089,14
0,15,0.07915109395980835,0.08565591648221016,12
0,16,0.07866080105304718,0.0855146050453186,13
0,17,0.0765361413359642,0.08459880203008652,15
0,18,0.0765361413359642,0.0819922611117363,17
0,19,0.0765361413359642,0.08459880203008652,17
0,20,0.0765361413359642,0.08404472470283508,17
0,21,0.0765361413359642,0.08158095180988312,20
0,22,0.0765361413359642,0.08158095180988312,20
0,23,0.0765361413359642,0.08140173926949501,20
0,24,0.0765361413359642,0.08084940910339355,21
0,25,0.0765361413359642,0.08084940910339355,19
0,26,0.07610522210597992,0.08084940910339355,19
0,27,0.07610522210597992,0.08033516630530357,20
0,28,0.07610522210597992,0.08100958541035652,18
0,29,0.07610522210597992,0.08100958541035652,18
0,30,0.07609976828098297,0.08116976171731949,17
0,31,0.07609976828098297,0.08116976171731949,17
0,32,0.07607045024633408,0.08292466029524803,16
0,33,0.07490669190883636,0.08232983201742172,16
0,34,0.07490669190883636,0.07998010516166687,17
0,35,0.07449604570865631,0.07995926216244698,18
0,36,0.07449604570865631,0.08336949348449707,15
0,37,0.0722103863954544,0.08167479932308197,16
0,38,0.06943041831254959,0.07998010516166687,15
0,39,0.06943041831254959,0.07998010516166687,15
0,40,0.06937839090824127,0.08169423043727875,13
0,41,0.06937839090824127,0.08169423043727875,13
0,42,0.0693773552775383,0.08169423043727875,13
0,43,0.06880100816488266,0.0804794393479824,16
0,44,0.06880100816488266,0.0804794393479824,16
0,45,0.06880100816488266,0.07998010516166687,17
0,46,0.06880100816488266,0.07998010516166687,17
0,47,0.06827035546302795,0.07998010516166687,17
0,48,0.06827035546302795,0.07995924726128578,18
0,49,0.06827035546302795,0.07995924726128578,18
0,50,0.06827035546302795,0.07987526059150696,20
0,51,0.06827035546302795,0.07981213182210922,21
0,52,0.06827035546302795,0.07981213182210922,21
0,53,0.06810961663722992,0.07986196503043175,20
0,54,0.06810961663722992,0.07986196503043175,20
0,55,0.06810961663722992,0.07725349068641663,21
0,56,0.06784061342477798,0.07994596287608147,18
0,57,0.06784061342477798,0.07994596287608147,18
0,58,0.06784061342477798,0.07994596287608147,18
0,59,0.06784061342477798,0.07994596287608147,18
0,60,0.06784061342477798,0.07994596287608147,18
0,61,0.06784061342477798,0.07998012751340866,17
0,62,0.06784061342477798,0.07998012751340866,17
0,63,0.06784061342477798,0.07998012751340866,17
0,64,0.06784061342477798,0.07998012751340866,17
0,65,0.06784061342477798,0.07998012751340866,17
0,66,0.06784061342477798,0.07998012751340866,17
0,67,0.06784061342477798,0.07998012751340866,17
0,68,0.06784061342477798,0.07998012751340866,17
0,69,0.06784061342477798,0.07998012751340866,17
0,70,0.06784061342477798,0.08041094616055489,16
0,71,0.06779405474662781,0.08041094616055489,16
