generation,best_loss,median_loss,candidate_count
0,0.0220290906727314,0.029715281911194324,8
1,0.017164424061775208,0.028323456645011902,7
2,0.017164424061775208,0.025274008512496948,8
3,0.015729477629065514,0.02076759748160839,10
4,0.015345605090260506,0.024138355627655983,10
5,0.01325422152876854,0.020410768687725067,12
6,0.013026348315179348,0.020459260791540146,11
7,0.012418090365827084,0.018899619579315186,13
8,0.011968409642577171,0.018136726692318916,15
9,0.011552242562174797,0.017349674366414547,16
10,0.011426054872572422,0.01732750702649355,16
11,0.010785870254039764,0.01636478677392006,16
12,0.009374256245791912,0.01592421717941761,19
13,0.009374153800308704,0.013736728578805923,21
14,0.009374158456921577,0.013736728578805923,21
15,0.009374158456921577,0.013736728578805923,21
16,0.009374158456921577,0.013736728578805923,21
17,0.00937415100634098,0.014165866188704967,20
18,0.00937415100634098,0.014331529848277569,19
19,0.00937415100634098,0.014398235362023115,18
20,0.00937415100634098,0.013955249451100826,17
21,0.00937415100634098,0.013901686295866966,18
22,0.009106557816267014,0.013900592923164368,18
23,0.009090719744563103,0.013953062705695629,17
24,0.008596045896410942,0.013870376162230968,18
25,0.008538215421140194,0.013953062705695629,17
26,0.00853812973946333,0.013854457531124353,18
27,0.008538124151527882,0.013230532873421907,22
28,0.008538124151527882,0.013318067416548729,21
29,0.008538124151527882,0.013318067416548729,21
30,0.008538124151527882,0.01384808775037527,18
31,0.008538124151527882,0.013848050031810999,18
32,0.007854345254600048,0.013743112795054913,19
33,0.007854345254600048,0.013743112795054913,19
34,0.007854345254600048,0.013743112795054913,19
35,0.007854345254600048,0.013258651830255985,19
36,0.006954872980713844,0.01360244257375598,18
37,0.006954872980713844,0.013946233317255974,17
38,0.005697943735867739,0.012829533778131008,18
39,0.005697943735867739,0.012829533778131008,18
40,0.005697943735867739,0.011271292343735695,20
41,0.005697943735867739,0.012829533778131008,18
42,0.005697943735867739,0.012829533778131008,18
43,0.005697943735867739,0.011712835170328617,19
44,0.005697943735867739,0.011712835170328617,19
45,0.005697943735867739,0.011271292809396982,20
46,0.005697943735867739,0.011712835170328617,19
47,0.005697943735867739,0.012829534243792295,18
48,0.005697943735867739,0.011712835170328617,19
49,0.005697943735867739,0.013946233317255974,17
50,0.005697943735867739,0.012829534243792295,18
51,0.005697943735867739,0.012829534243792295,18
52,0.005697943735867739,0.012828039936721325,18
53,0.005697943735867739,0.012828039936721325,18
54,0.005697943735867739,0.012828039936721325,18
55,0.005697943735867739,0.011712835170328617,19
56,0.005697943735867739,0.011712835170328617,19
57,0.005697943735867739,0.011712835170328617,19
58,0.005697943735867739,0.012828039936721325,18
59,0.005697943735867739,0.012828039936721325,18
60,0.005697943735867739,0.012828039936721325,18
61,0.005697943735867739,0.012828039936721325,18
62,0.005697943735867739,0.012828039936721325,18
63,0.005697943735867739,0.012828039936721325,18
64,0.005697943735867739,0.011712835170328617,19
65,0.005697943735867739,0.011712835170328617,19
66,0.005697943735867739,0.011712835170328617,19
67,0.005697943735867739,0.011712835170328617,19
68,0.005697943735867739,0.011712835170328617,19
69,0.005697943735867739,0.011712835170328617,19
70,0.005697943735867739,0.011712835170328617,19
71,0.005697943735867739,0.011712835170328617,19
72,0.005697943735867739,0.011712835170328617,19
73,0.005697943735867739,0.011712835170328617,19
74,0.005697943735867739,0.011712835170328617,19
75,0.005697943735867739,0.011712835170328617,19
76,0.005697943735867739,0.011712835170328617,19
77,0.005697943735867739,0.011712835170328617,19
78,0.005697943735867739,0.011712835170328617,19
79,0.005697943735867739,0.011712835170328617,19
80,0.0055006323382258415,0.011269366834312677,20
81,0.00548298517242074,0.011269366834312677,20
82,0.00548298517242074,0.011269366834312677,20
83,0.005151655059307814,0.011712835170328617,19
84,0.005128356162458658,0.011712835170328617,19
85,0.005091777537018061,0.011712835170328617,19
86,0.005091777537018061,0.011712835170328617,19
87,0.005091777537018061,0.011712835170328617,19
88,0.005091777537018061,0.011712835170328617,19
89,0.005091777537018061,0.011712835170328617,19
90,0.005056018941104412,0.011712835170328617,19
91,0.004862578585743904,0.011712835170328617,19
92,0.0047265649773180485,0.011712835170328617,19
93,0.004519367124885321,0.011269366834312677,20
94,0.004518269095569849,0.011269366834312677,20
95,0.004518269095569849,0.011269366834312677,20
96,0.004518258851021528,0.011269366834312677,20
97,0.00451826024800539,0.011712835170328617,19
98,0.00451826024800539,0.011712835170328617,19
99,0.00451826024800539,0.01281884266063571,18
