generation,best_loss,median_loss,finite_fitness_fraction
0,0.0037570782005786896,0.006191156804561615,1.0
1,0.0037570782005786896,0.005035796202719212,1.0
2,0.003085584845393896,0.003915558569133282,1.0
3,0.003085584845393896,0.0038032662123441696,1.0
4,0.003085584845393896,0.0037570782005786896,1.0
5,0.003059003036469221,0.0035954760387539864,1.0
6,0.003059003036469221,0.003589344210922718,1.0
7,0.002996098715811968,0.003085584845393896,1.0
8,0.002996098715811968,0.003085584845393896,1.0
9,0.002996098715811968,0.003085584845393896,1.0
10,0.002996098715811968,0.003085584845393896,1.0
11,0.002996098715811968,0.003085584845393896,1.0
12,0.002996098715811968,0.003059003036469221,1.0
13,0.002996098715811968,0.003059003036469221,1.0
14,0.002996098715811968,0.003059003036469221,1.0
15,0.002996098715811968,0.003059003036469221,1.0
16,0.002996098715811968,0.003059003036469221,1.0
17,0.002996098715811968,0.003059003036469221,1.0
18,0.002996098715811968,0.0030339444056153297,1.0
19,0.002996098715811968,0.0030331211164593697,1.0
20,0.002835186431184411,0.0030331211164593697,1.0
21,0.002835186431184411,0.0030331211164593697,1.0
22,0.002835186431184411,0.002996098715811968,1.0
23,0.002835186431184411,0.002996098715811968,1.0
24,0.002835186431184411,0.002996098715811968,1.0
25,0.002835186431184411,0.002996098715811968,1.0
26,0.002835186431184411,0.002996098715811968,1.0
27,0.002835186431184411,0.002996098715811968,1.0
28,0.002835186431184411,0.002996098715811968,1.0
29,0.0028302043210715055,0.002996098715811968,1.0
30,0.0028302043210715055,0.0029573566280305386,1.0
31,0.0028302043210715055,0.002835186431184411,1.0
32,0.0028302043210715055,0.002835186431184411,1.0
33,0.0028302043210715055,0.002835186431184411,1.0
34,0.0028302043210715055,0.002835186431184411,1.0
35,0.0028302043210715055,0.002835186431184411,1.0
36,0.0028302043210715055,0.002835186431184411,1.0
37,0.0028302043210715055,0.002835186431184411,1.0
38,0.0028302043210715055,0.002835186431184411,1.0
39,0.0028302043210715055,0.002835186431184411,1.0
40,0.0028302043210715055,0.002835186431184411,1.0
41,0.0028302043210715055,0.002835186431184411,1.0
42,0.0028302043210715055,0.0028326953761279583,1.0
43,0.0028302043210715055,0.0028302043210715055,1.0
44,0.0028302043210715055,0.0028302043210715055,1.0
45,0.0028302043210715055,0.0028302043210715055,1.0
46,0.0028302043210715055,0.0028302043210715055,1.0
47,0.0028302043210715055,0.0028302043210715055,1.0
48,0.002829143078997731,0.0028302043210715055,1.0
49,0.002829143078997731,0.0028302043210715055,1.0
