action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.336974 + (2.724555 * (0.026203 * X14))),5,0.26265421509742737,0.2837967574596405
0,1,(0.631756 + (31.748936 * (((-0.001713) * X14) * (0.423461 * X11)))),7,0.1802426427602768,0.1896248310804367
0,2,(0.624987 + ((-68.205864) * ((((-0.054461) * X14) * ((-0.028765) * X2)) * (0.879126 * X11)))),9,0.1405169516801834,0.14502422511577606
0,3,(0.615880 + (1.362987 * ((0.035766 * X14) + ((((-0.038613) * X11) - ((-0.234309) * X5)) * (0.742796 * X11))))),11,0.1177578866481781,0.13706429302692413
0,4,(0.669232 + ((-1.768866) * (((((-0.427537) * X11) - ((-4.306468) * X2)) * ((-0.143091) * X14)) * tanh(((-0.174714) * X7))))),12,0.1135644018650055,0.126042440533638
0,5,(0.535951 + (1.000125 * ((0.041139 * X14) + ((((-0.017909) * X11) - ((-0.117887) * X5)) * ((1.695262 * X11) - (0.362819 * X17)))))),13,0.08974672853946686,0.11151338368654251
0,6,(0.551928 + (0.994882 * ((0.035766 * X14) + (((((-0.052698) * X11) - ((-0.352157) * X5)) * ((0.697848 * X11) - (0.157782 * X17))) * ((-0.997045) * X7))))),15,0.07649203389883041,0.08302180469036102
0,7,((-0.024048) + (1.027801 * tanh((((((((-0.070421) * X11) - ((-0.539166) * X5)) * (1.025275 * X15)) * ((-0.997045) * X7)) + 0.911519) + (0.063950 * X14))))),16,0.0728183463215828,0.0741146132349968
0,8,(0.554693 + (0.850752 * (((0.047435 * X14) / (sqrt(1 + (1.588026 * X5) ^ 2))) + (((((-0.056442) * X11) - ((-0.359487) * X5)) * ((0.742796 * X11) - (0.179356 * X17))) * ((-0.997045) * X7))))),17,0.07271458208560944,0.07934719324111938
0,9,((-0.005007) + (1.031885 * tanh((((((((-0.088422) * X11) - ((-0.690049) * X5)) * ((0.707107 * X11) - (0.201016 * X17))) * ((-0.979843) * X7)) + 0.714387) + (0.049769 * X14))))),18,0.06429523974657059,0.0692557841539383
0,10,((-0.006998) + (1.021144 * tanh((((((((-0.089552) * X11) - ((-0.686026) * X5)) * ((0.707107 * X11) - (0.196125 * X17))) * ((-0.997045) * X7)) + 0.739513) + tanh((0.056184 * X14)))))),19,0.06427901238203049,0.06908582895994186
0,11,((-0.008710) + (1.051065 * tanh((((((((-0.070547) * X11) - ((-0.502902) * X5)) * ((0.742796 * X11) - (0.238728 * X17))) * ((-0.997045) * X7)) + 0.684999) + ((0.074903 * X14) / (sqrt(1 + (3.375637 * X5) ^ 2))))))),20,0.06078885495662689,0.06540893018245697
0,12,((-0.020444) + (1.046843 * (((-0.009044) * X16) + tanh((((((((-0.073111) * X11) - ((-0.523274) * X5)) * ((0.742796 * X11) - (0.240388 * X17))) * ((-0.979843) * X7)) + 0.690169) + ((0.074930 * X14) / (sqrt(1 + (3.383405 * X5) ^ 2)))))))),22,0.05955106019973755,0.06354489177465439
0,13,(0.006202 + (1.017496 * tanh(((((((0.015552 * X11) - ((-0.144355) * X5)) * (1.025275 * X15)) + 0.793376) + (0.048209 * X14)) + (((((-0.123981) * X11) - ((-0.504930) * X5)) * ((0.707107 * X11) - (0.185126 * X17))) * ((-0.997045) * X7)))))),24,0.05831561237573624,0.06180776655673981
0,14,((-0.019243) + (1.031425 * (((-0.011123) * X11) + tanh(((((((0.016840 * X11) - ((-0.157205) * X5)) * (1.025275 * X15)) + 0.827752) + (0.053786 * X14)) + (((((-0.131914) * X11) - ((-0.502037) * X5)) * ((0.707107 * X11) - (0.181061 * X17))) * ((-0.997045) * X7))))))),26,0.05790137127041817,0.06109103560447693
0,15,((-0.026535) + (1.042288 * ((((-0.006461) * X11) - ((-0.140603) * X2)) + tanh(((((((0.018183 * X11) - ((-0.143813) * X5)) * (1.025275 * X15)) + 0.729140) + (0.051852 * X14)) + (((((-0.129717) * X11) - ((-0.502358) * X5)) * ((0.707107 * X11) - (0.170449 * X17))) * ((-0.997045) * X7))))))),28,0.05718343332409859,0.06047573313117027
0,16,((-0.008384) + (1.012818 * ((tanh((0.081650 * X10)) + (-0.016201)) + tanh((((((((-0.591816) * X5) - ((-0.755307) * X5)) * (1.025275 * X15)) + 0.838179) + (0.048536 * X14)) + (((((-0.098475) * X11) - ((-0.424302) * X5)) * ((0.707107 * X11) - (0.168906 * X17))) * ((-0.997045) * X7))))))),29,0.05670060217380524,0.05882502347230911
1,0,(0.107049 + (1.004681 * ((-0.034357) * X17))),5,0.3089335858821869,0.2993641197681427
1,1,(0.106278 + (0.663622 * tanh(((-0.057246) * X17)))),6,0.3087866008281708,0.2992320656776428
