action_index,generation,best_loss,median_loss,candidate_count
0,0,0.08688356727361679,0.09080600365996361,4
0,1,0.08470285683870316,0.09066643938422203,6
0,2,0.08372960239648819,0.09094793349504471,5
0,3,0.07903831452131271,0.08736216649413109,6
0,4,0.07466059178113937,0.08372960239648819,9
0,5,0.07466059178113937,0.08255699276924133,13
0,6,0.07466059178113937,0.08700233697891235,9
0,7,0.07050952315330505,0.08372696489095688,11
0,8,0.06342204660177231,0.07540243864059448,13
0,9,0.06342204660177231,0.07540243864059448,13
