action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.505280 + (0.841231 * (0.047340 * X14))),5,0.20276708900928497,0.19445544481277466
0,1,(0.509527 + ((-3.167548) * (((-0.017705) * X11) - (0.010928 * X14)))),7,0.18741150200366974,0.18038061261177063
0,2,((-5549.249023) + (5549.970215 * tanh(((0.561254 * X14) + 10.330103)))),8,0.16992993652820587,0.1592995971441269
0,3,(0.514965 + (0.709099 * ((0.034822 * X14) + ((0.140092 * X11) - ((-0.286637) * X10))))),9,0.16526652872562408,0.16000591218471527
0,4,((-0.209261) + (0.953168 * tanh(((0.178117 * X14) + ((0.105275 * X13) + 2.220535))))),10,0.14438535273075104,0.133683443069458
0,5,(0.568298 + (1.193421 * ((0.034822 * X14) + (((-3.906383) * X11) * (((-0.044581) * X5) + (0.005016 * X13)))))),11,0.1281512826681137,0.12894952297210693
0,6,(0.599224 + (0.950756 * (((((-3.906383) * X11) - (0.655979 * X14)) * (((-0.044581) * X5) + (0.005016 * X13))) - ((-0.042064) * X14)))),13,0.11298654973506927,0.11248625069856644
0,7,(0.641804 + (1.022491 * ((0.034822 * X14) + ((((-3.906383) * X11) - (0.655979 * X14)) * (((-0.042000) * X5) + ((0.001098 * X14) + (0.003869 * X13))))))),15,0.10975735634565353,0.10986708104610443
0,8,(0.009731 + (0.715659 * tanh(((((-2.713418) * X11) * (((-0.559150) * X5) + (0.077592 * X13))) + ((0.263432 * X14) + ((2.385990 * X10) + 4.975185)))))),16,0.09665001928806305,0.09626246988773346
0,9,((-0.133398) + (0.911243 * tanh(((((-0.269966) * X11) * (((-1.779455) * X5) + ((0.048149 * X11) + (0.204826 * X13)))) + ((0.106643 * X14) + ((0.547323 * X10) + 1.782736)))))),18,0.0878681167960167,0.08665689080953598
0,10,((-0.100076) + (1.116892 * tanh(tanh((((((-3.906383) * X11) - (0.152413 * X14)) * (((-0.135882) * X5) + (0.018310 * X13))) + ((0.114194 * X14) + ((0.608496 * X10) + 1.944762))))))),19,0.08689606189727783,0.08428692817687988
0,11,((-0.175102) + (0.999041 * tanh((((((-3.906383) * X11) - (0.392231 * X14)) * (((-0.117566) * X5) + (((-0.313903) * X11) * (0.007092 * X13)))) + ((0.051876 * X14) + ((0.441236 * X10) + 1.336710)))))),20,0.08188032358884811,0.08538362383842468
0,12,(0.014128 + (0.973747 * (tanh((((((-3.906383) * X11) - (0.406444 * X14)) * (((-0.113320) * X5) + (((-0.313903) * X11) * (0.006883 * X13)))) + ((0.038062 * X14) + ((0.493377 * X10) + 1.280385)))) + ((0.006117 * X14) + (-0.172252))))),24,0.0803709626197815,0.08441009372472763
0,13,((-0.018452) + (1.034632 * (tanh(tanh((((((-3.906383) * X11) - (0.353230 * X14)) * (((-0.130422) * X5) + (((-0.313903) * X11) * (0.008333 * X13)))) + ((0.029185 * X14) + ((0.587882 * X10) + 1.185516))))) + ((0.012249 * X14) + 0.003336)))),25,0.08020525425672531,0.08282788842916489
0,14,((-0.039407) + (0.867680 * tanh((((0.400753 * X5) + (((-0.313903) * X11) * (0.207756 * X13))) + ((((0.102127 * X14) + ((0.102129 * X13) + (((-0.281358) * X11) - ((-0.744940) * X10)))) - (-1.609118)) - (((-2.713418) * X11) * ((0.194284 * X5) + ((-0.005489) * X14)))))))),26,0.07588622719049454,0.07691188156604767
0,15,((-0.038258) + (1.099606 * tanh(tanh((((0.400753 * X5) + (((-0.313903) * X11) * (0.207756 * X13))) + ((((0.102127 * X14) + ((0.102129 * X13) + (((-0.281358) * X11) - ((-0.744940) * X10)))) - (-1.609118)) - (((-2.713418) * X11) * ((0.194284 * X5) + ((-0.005489) * X14))))))))),27,0.07498473674058914,0.07554352283477783
0,16,((-0.004426) + (1.009359 * (((0.118877 * X5) + (((-0.061165) * X11) - ((-0.006812) * X14))) + (tanh((((((-3.906383) * X11) - (0.124098 * X14)) * (((-0.140259) * X5) + ((0.001599 * X11) + (0.017898 * X13)))) + ((0.104850 * X14) + ((0.669511 * X10) + 2.047483)))) + (-0.244302))))),28,0.07492779195308685,0.07388195395469666
1,0,(0.189123 + (0.559065 * (0.103450 * X11))),5,0.28459179401397705,0.28241416811943054
1,1,(0.161720 + (0.152263 * tanh((23.121241 * X5)))),6,0.27850016951560974,0.2805040180683136
1,2,(0.208179 + (0.488695 * ((0.072891 * X17) * (1.974218 * X8)))),7,0.24178843200206757,0.23732519149780273
1,3,(0.233863 + (0.455597 * tanh(((0.066818 * X17) * (4.010650 * X8))))),8,0.23345723748207092,0.2328367382287979
1,4,(0.274813 + ((-1.444743) * ((((-0.054738) * X17) * (2.718282 * X8)) / (sqrt(1 + (5.422839 * X10) ^ 2))))),9,0.20487470924854279,0.19449491798877716
1,5,(0.306240 + (1.412341 * (tanh(((0.066818 * X17) * (4.010650 * X8))) / (sqrt(1 + (6.722423 * X10) ^ 2))))),10,0.2001408338546753,0.19222448766231537
1,6,(0.288088 + (1.270608 * (((0.027623 * X17) * ((4.355482 * X8) - ((-0.536514) * X11))) / (sqrt(1 + ((-4.850385) * X5) ^ 2))))),11,0.18681955337524414,0.18504910171031952
1,7,(0.287839 + (1.232329 * (tanh((((1.967509 * X8) - 0.393624) * (0.198259 * X17))) / (sqrt(1 + ((-4.967866) * X5) ^ 2))))),12,0.17507494986057281,0.1774383783340454
1,8,(0.267569 + (1.300161 * (tanh((tanh(((2.718282 * X8) - 0.551332)) * (0.191307 * X17))) / (sqrt(1 + ((-5.305809) * X5) ^ 2))))),13,0.1745305359363556,0.1769351214170456
1,9,(0.321417 + ((-1.661351) * ((tanh((((4.501571 * X8) - 1.024616) * ((-0.087858) * X17))) / (sqrt(1 + ((-4.197012) * X5) ^ 2))) / (sqrt(1 + (1.837621 * X10) ^ 2))))),14,0.1638425588607788,0.16307443380355835
1,10,(0.322468 + ((-1.829713) * tanh(((tanh((((4.501571 * X8) - 1.024616) * ((-0.087858) * X17))) / (sqrt(1 + ((-4.197012) * X5) ^ 2))) / (sqrt(1 + (1.837621 * X10) ^ 2)))))),15,0.16267502307891846,0.16165612637996674
1,11,(0.289810 + ((-2.205641) * tanh(tanh(((tanh((tanh(((3.141593 * X8) - 0.726163)) * ((-0.140124) * X17))) / (sqrt(1 + ((-4.197012) * X5) ^ 2))) / (sqrt(1 + (1.837621 * X10) ^ 2))))))),17,0.16218246519565582,0.16200384497642517
1,12,(0.290674 + (1.317833 * tanh((((((0.313939 * X17) * tanh(((2.718282 * X8) - 0.559776))) / (sqrt(1 + ((-4.857709) * X5) ^ 2))) / (sqrt(1 + ((0.066818 * X17) * (4.010650 * X8)) ^ 2))) / (sqrt(1 + (1.837621 * X10) ^ 2)))))),19,0.1614915430545807,0.1619884967803955
1,13,(0.358826 + (0.954154 * (((tanh((((4.065558 * X8) - 0.831816) * (0.122606 * X17))) / (sqrt(1 + ((-4.197012) * X5) ^ 2))) - ((((-0.408169) * X8) - (-0.322806)) / (sqrt(1 + (8.816880 * X10) ^ 2)))) - ((-0.070536) * X12)))),20,0.15404964983463287,0.1561078131198883
1,14,(0.340580 + (0.925114 * (((tanh(((0.313939 * X17) * tanh(((3.860963 * X8) - 0.754146)))) / (sqrt(1 + ((-4.967866) * X5) ^ 2))) - ((((-0.423228) * X8) - (-0.341861)) / (sqrt(1 + (9.910389 * X10) ^ 2)))) - ((-0.098382) * X12)))),21,0.15390944480895996,0.15686900913715363
1,15,(0.000154 + (0.999652 * (((0.375412 - (tanh((((2.718282 * X8) - 0.549854) * ((-0.191586) * X17))) / (sqrt(1 + ((-5.027221) * X5) ^ 2)))) - ((((-0.384580) * X8) - (-0.380854)) / (sqrt(1 + (9.143409 * X10) ^ 2)))) - ((-0.079849) * X12)))),22,0.15291133522987366,0.1550566703081131
1,16,(0.001233 + (0.991405 * (((0.364297 - (tanh((tanh(((2.634002 * X8) - 0.531200)) * ((-0.261814) * X17))) / (sqrt(1 + ((-4.847777) * X5) ^ 2)))) - ((((-0.384857) * X8) - (-0.394226)) / (sqrt(1 + (8.913462 * X10) ^ 2)))) - ((-0.075519) * X12)))),23,0.15158633887767792,0.15386147797107697
1,17,(0.000411 + (0.997984 * (((((-0.525177) * X8) - ((-0.619222) - (tanh((((4.065558 * X8) - 0.831816) * (0.122606 * X17))) / (sqrt(1 + ((-5.794114) * X5) ^ 2))))) - ((((-0.948366) * X8) - (-0.591136)) / (sqrt(1 + ((-2.418613) * X10) ^ 2)))) - ((-0.106254) * X12)))),24,0.14185848832130432,0.1430489867925644
1,18,((-0.001093) + (1.005777 * (((((-0.070339) * X10) - (((0.542460 * X8) - 0.582630) - (tanh((((2.718282 * X8) - 0.568422) * (0.191637 * X17))) / (sqrt(1 + (5.372376 * X5) ^ 2))))) - ((((-0.970353) * X8) - (-0.530060)) / (sqrt(1 + ((-2.663485) * X10) ^ 2)))) - ((-0.098942) * X12)))),26,0.13926760852336884,0.13930785655975342
1,19,(0.006316 + (0.975834 * ((((((-0.003115) * X16) * (1.082437 * X14)) - (((0.532650 * X8) - 0.559748) - (tanh((((2.718282 * X8) - 0.540246) * (0.190113 * X17))) / (sqrt(1 + (7.261919 * X5) ^ 2))))) - ((((-0.941923) * X8) - (-0.551869)) / (sqrt(1 + (2.279181 * X10) ^ 2)))) - ((-0.120996) * X12)))),28,0.1349388062953949,0.13716614246368408
2,0,((-0.078674) + (0.994416 * (0.073337 * X13))),5,0.3164485991001129,0.3087558448314667
2,1,((-0.106851) + (0.461564 * tanh((0.404383 * X13)))),6,0.30048811435699463,0.294075071811676
2,2,((-0.099227) + (1.135536 * ((0.020580 * X14) - ((-0.051154) * X13)))),7,0.2905724048614502,0.27996599674224854
2,3,((-0.122684) + (0.371631 * (tanh((0.484124 * X13)) + (0.059011 * X14)))),8,0.27611243724823,0.2676456868648529
2,4,(0.232005 + (1.111413 * (((-1.580792) * X3) + ((0.066001 * X13) - ((-0.434708) * X7))))),9,0.27351149916648865,0.26717108488082886
2,5,((-0.132004) + (1.030175 * ((0.122603 * X14) - tanh(((0.163423 * X14) - (0.128164 * X13)))))),10,0.26494455337524414,0.25141897797584534
2,6,((-0.425929) + (1.000137 * (((0.022626 * X14) - ((-0.054104) * X13)) + (0.570509 / (sqrt(1 + ((-1.304351) * X15) ^ 2)))))),11,0.2592822015285492,0.25623586773872375
2,7,(0.895190 + (1.061057 * ((((-1.548174) * X3) + ((0.018399 * X14) - ((-0.057156) * X13))) - tanh((0.546963 * X9))))),12,0.25522392988204956,0.24840497970581055
2,8,(0.133001 + (0.998752 * ((((-0.159951) * X9) + ((0.023032 * X14) - ((-0.065668) * X13))) - ((-0.578958) / (sqrt(1 + ((-1.207828) * X15) ^ 2)))))),13,0.2447546422481537,0.24481673538684845
2,9,(0.494811 + (1.000257 * ((((0.021916 * X14) - ((-0.061184) * X13)) + (0.570509 / (sqrt(1 + ((-1.304351) * X15) ^ 2)))) - tanh((0.504977 * X9))))),14,0.23960566520690918,0.23923923075199127
2,10,(0.479460 + (0.982630 * ((tanh(((0.024627 * X14) + (0.073337 * X13))) - tanh((0.528168 * X9))) - ((-0.591279) / (sqrt(1 + ((-1.326100) * X15) ^ 2)))))),15,0.2374347597360611,0.23757733404636383
2,11,(0.001394 + (1.002024 * (((((-0.143795) * X9) + ((0.022681 * X14) - (0.068758 * X13))) - ((-0.613270) / (sqrt(1 + ((-1.015483) * X15) ^ 2)))) + tanh((0.206283 * X13))))),16,0.2309921234846115,0.23392139375209808
2,12,(0.471095 + (0.997088 * (((((0.021427 * X14) - (0.072682 * X13)) - tanh((0.568307 * X9))) + tanh((0.208312 * X13))) - ((-0.591279) / (sqrt(1 + ((-1.326100) * X15) ^ 2)))))),17,0.22548693418502808,0.22802843153476715
2,13,(0.466754 + (1.004225 * ((((((-0.616356) * X3) + ((0.020580 * X14) - (0.071303 * X13))) - tanh((0.550803 * X9))) + tanh((0.195536 * X13))) - ((-0.548589) / (sqrt(1 + ((-1.014378) * X15) ^ 2)))))),19,0.22359885275363922,0.22523367404937744
