generation,best_loss,median_loss
0,0.00012726665590889752,0.0020879385992884636
1,0.00012726665590889752,0.0002168529899790883
2,0.0001263347949134186,0.0001725416223052889
3,0.00012397138925734907,0.00016293898806907237
4,0.00010570106678642333,0.0001555096823722124
5,0.00010570106678642333,0.00014376222679857165
6,0.00010570106678642333,0.0001362813200103119
7,0.00010570106678642333,0.00013225097791291773
8,0.00010570106678642333,0.00012997936573810875
9,0.00010570106678642333,0.00012915936531499028
10,0.00010570106678642333,0.00012881794827990234
11,9.41800681175664e-05,0.00012833676009904593
12,9.234680328518152e-05,0.00012768764281645417
13,8.087377500487491e-05,0.00012657829211093485
14,8.087377500487491e-05,0.0001250748464372009
15,7.014010770944878e-05,0.00012426471221260726
16,7.014010770944878e-05,0.0001208194880746305
17,6.004526585456915e-05,0.00011444202391430736
18,5.8746689319377765e-05,0.00010539729555603117
19,5.174484249437228e-05,9.028588829096407e-05
20,5.080821938463487e-05,8.678853919263929e-05
21,1.805541614885442e-05,8.352944860234857e-05
22,1.8025790268438868e-05,8.055819489527494e-05
23,1.8025790268438868e-05,7.233131327666342e-05
24,9.854611562332138e-06,6.028724601492286e-05
25,9.112071893468965e-06,5.835080082761124e-05
26,9.022139238368254e-06,5.377566412789747e-05
27,8.975795935839415e-06,5.000639066565782e-05
28,7.803249900462106e-06,4.52012027380988e-05
29,7.803249900462106e-06,4.217231980874203e-05
30,7.803249900462106e-06,1.8040602299151942e-05
31,7.803249900462106e-06,1.6730775314499624e-05
32,7.803249900462106e-06,1.44857131090248e-05
33,7.803249900462106e-06,1.1429537153162528e-05
34,7.803249900462106e-06,9.935745765687898e-06
35,7.532588824687991e-06,9.736899301060475e-06
36,7.532588824687991e-06,9.451316145714372e-06
37,7.524482498411089e-06,9.375955414725468e-06
38,7.524482498411089e-06,9.212103577738162e-06
39,7.524482498411089e-06,9.154602594207972e-06
40,7.524482498411089e-06,9.123486961470917e-06
41,7.5062648647872265e-06,9.064578989637084e-06
42,7.5062648647872265e-06,9.035786206368357e-06
43,7.5062648647872265e-06,9.019052413350437e-06
44,7.5062648647872265e-06,9.001932085084263e-06
45,7.5062648647872265e-06,8.940070074459072e-06
46,7.5062648647872265e-06,8.885275747161359e-06
47,6.940931598364841e-06,8.864501069183461e-06
48,6.940931598364841e-06,8.750564120418858e-06
49,5.831291218783008e-06,8.618739229859784e-06
50,5.831291218783008e-06,8.608715688751545e-06
51,5.831291218783008e-06,8.465355676889885e-06
52,5.831291218783008e-06,8.3765135059366e-06
53,5.831291218783008e-06,8.307635653181933e-06
54,5.831291218783008e-06,8.275278560176957e-06
55,5.831291218783008e-06,8.179710675904062e-06
56,5.831291218783008e-06,8.081518899416551e-06
57,5.831291218783008e-06,7.857654054532759e-06
58,5.831291218783008e-06,7.77832065068651e-06
59,5.831291218783008e-06,7.765754162392113e-06
60,5.831291218783008e-06,7.698126864852384e-06
61,5.831291218783008e-06,7.664255463168956e-06
62,5.831291218783008e-06,7.634163011971395e-06
63,5.831291218783008e-06,7.597377134516137e-06
64,5.831291218783008e-06,7.577576525363838e-06
65,5.831291218783008e-06,7.572062258986989e-06
66,5.831291218783008e-06,7.557107437605737e-06
67,5.831291218783008e-06,7.532588824687991e-06
68,4.226945748087019e-06,7.526783974753926e-06
69,4.226945748087019e-06,7.512137926823925e-06
70,4.226945748087019e-06,7.500576430174988e-06
71,3.869522060995223e-06,7.4935642260243185e-06
72,3.869522060995223e-06,7.464763257303275e-06
73,3.869522060995223e-06,7.456695584551198e-06
74,3.3860146686492953e-06,7.414706942654448e-06
75,3.3860146686492953e-06,7.346469828917179e-06
76,3.3860146686492953e-06,7.30495412426535e-06
77,3.3860146686492953e-06,7.240310878842138e-06
78,3.3860146686492953e-06,7.229155926324893e-06
79,3.3860146686492953e-06,7.159235792641994e-06
80,3.3860146686492953e-06,7.000696314207744e-06
81,3.3860146686492953e-06,6.966686669329647e-06
82,3.3860146686492953e-06,6.95541802997468e-06
83,3.3860146686492953e-06,6.943600965314545e-06
84,3.3860146686492953e-06,6.919819497852586e-06
85,2.7230607884121127e-06,6.902807399455924e-06
86,2.669129344212706e-06,6.886090432089986e-06
87,2.669129344212706e-06,6.875729013700038e-06
88,2.669129344212706e-06,6.8631629801529925e-06
89,2.669129344212706e-06,6.825925083830953e-06
90,2.669129344212706e-06,6.687533186777728e-06
91,2.641727860464016e-06,6.520411261590198e-06
92,2.611368017824134e-06,6.1365785768430214e-06
93,1.9854289803333813e-06,6.033727458998328e-06
94,1.9854289803333813e-06,5.91252955928212e-06
95,1.9854289803333813e-06,5.892557055631187e-06
96,1.9854289803333813e-06,5.8396722124598455e-06
97,1.9854289803333813e-06,5.770028110418934e-06
98,1.9854289803333813e-06,5.525821052287938e-06
99,1.9853684989357134e-06,4.78378160551074e-06
