generation,best_loss,median_loss,finite_fitness_fraction
0,0.0027508430648595095,0.006370733492076397,1.0
1,0.002654238371178508,0.004512324929237366,1.0
2,0.002654238371178508,0.0035485827829688787,1.0
3,0.002395530231297016,0.002756602829322219,1.0
4,0.002395530231297016,0.0027508430648595095,1.0
5,0.002395530231297016,0.0027508430648595095,1.0
6,0.002395530231297016,0.0027508430648595095,1.0
7,0.002395530231297016,0.0027508430648595095,1.0
8,0.002395530231297016,0.002395530231297016,1.0
9,0.002395530231297016,0.002395530231297016,1.0
10,0.002395530231297016,0.002395530231297016,1.0
11,0.002395530231297016,0.002395530231297016,1.0
12,0.002395530231297016,0.002395530231297016,1.0
13,0.002395530231297016,0.002395530231297016,1.0
14,0.002395530231297016,0.002395530231297016,1.0
15,0.002395530231297016,0.002395530231297016,1.0
16,0.002395530231297016,0.002395530231297016,1.0
17,0.002395530231297016,0.002395530231297016,1.0
18,0.002395530231297016,0.002395530231297016,1.0
19,0.002395530231297016,0.002395530231297016,1.0
20,0.002395530231297016,0.002395530231297016,1.0
21,0.002395530231297016,0.002395530231297016,1.0
22,0.002395530231297016,0.002395530231297016,1.0
23,0.002395530231297016,0.002395530231297016,1.0
24,0.002395530231297016,0.002395530231297016,1.0
25,0.002395530231297016,0.002395530231297016,1.0
26,0.002395530231297016,0.002395530231297016,1.0
27,0.002395530231297016,0.002395530231297016,1.0
28,0.002395530231297016,0.002395530231297016,1.0
29,0.002283437643200159,0.002395530231297016,1.0
30,0.002283437643200159,0.002395530231297016,1.0
31,0.002283437643200159,0.002395530231297016,1.0
32,0.002283437643200159,0.002395530231297016,1.0
33,0.002283437643200159,0.002395530231297016,1.0
34,0.002283437643200159,0.002395530231297016,1.0
35,0.002283437643200159,0.002283437643200159,1.0
36,0.002283437643200159,0.002283437643200159,1.0
37,0.002283437643200159,0.002283437643200159,1.0
38,0.002283437643200159,0.002283437643200159,1.0
39,0.002283437643200159,0.002283437643200159,1.0
40,0.002283437643200159,0.002283437643200159,1.0
41,0.002283437643200159,0.002283437643200159,1.0
42,0.002283437643200159,0.002283437643200159,1.0
43,0.002283437643200159,0.002283437643200159,1.0
44,0.002283437643200159,0.002283437643200159,1.0
45,0.002283437643200159,0.002283437643200159,1.0
46,0.002283437643200159,0.002283437643200159,1.0
47,0.002283437643200159,0.002283437643200159,1.0
48,0.002283437643200159,0.002283437643200159,1.0
49,0.002283437643200159,0.002283437643200159,1.0
