action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.002715 + (1.287093 * (1.243997 * X2))),5,1.1839609214803204e-05,1.2840118870371953e-05
0,1,(0.000359 + (1.000000 * ((0.088475 * X1) + (2.125243 * X2)))),7,6.583718459296506e-06,inf
0,2,(0.000310 + (0.995915 * ((0.094554 * X1) - (((-2.774900) * X2) / (sqrt(1 + ((-27.002144) * X3) ^ 2)))))),9,4.346863988757832e-06,inf
0,3,(0.000309 + (0.995933 * (tanh((0.094562 * X1)) - (((-2.777878) * X2) / (sqrt(1 + ((-27.122807) * X3) ^ 2)))))),10,4.346828518464463e-06,0.001995962345972657
0,4,(0.000001 + (0.999990 * (((0.281871 * X1) + (2.682983 * X2)) - ((0.238855 * X1) / (sqrt(1 + (70.993317 * X3) ^ 2)))))),11,3.44871779134337e-07,inf
0,5,(0.000002 + (0.999973 * (((0.281871 * X1) + (2.682983 * X2)) - (tanh((0.238893 * X1)) / (sqrt(1 + ((-70.980026) * X3) ^ 2)))))),12,3.4485557875996165e-07,inf
0,6,((-0.000004) + (1.000006 * (((0.234228 * X1) - (((-2.775101) * X2) / (sqrt(1 + ((-9.049215) * X3) ^ 2)))) - ((0.196664 * X1) / (sqrt(1 + (103.348114 * X3) ^ 2)))))),13,2.186501433243393e-07,inf
0,7,((-0.000004) + (1.000137 * tanh((((0.234184 * X1) - (((-2.775167) * X2) / (sqrt(1 + ((-9.053334) * X3) ^ 2)))) - ((0.196631 * X1) / (sqrt(1 + ((-103.398102) * X3) ^ 2))))))),14,2.1863974097868777e-07,0.002004475798457861
0,8,(0.000001 + (0.999999 * ((((0.389704 * X1) + (2.716211 * X2)) - ((0.274377 * X1) / (sqrt(1 + (28.495819 * X3) ^ 2)))) - ((0.095460 * X1) / (sqrt(1 + (382.068329 * X3) ^ 2)))))),15,2.7007766689735035e-08,inf
0,9,(0.000000 + (0.999998 * (((tanh((0.389800 * X1)) + (((-0.274369) * X1) / (sqrt(1 + (28.488890 * X3) ^ 2)))) + (2.716151 * X2)) - ((0.095480 * X1) / (sqrt(1 + (381.941162 * X3) ^ 2)))))),16,2.694688383542143e-08,inf
