iteration,max_fitness,time,test_accuracy
0,-0.3207599,0.0,-0.114351034
1,0.054534376,1.7061820030212402,[-0.20315683]
2,0.054534376,0.8188910484313965,[-0.20315683]
3,0.054534376,0.757498025894165,[-0.20315683]
4,0.054534376,0.8091757297515869,[-0.20315683]
5,0.054534376,0.7961044311523438,[-0.20315683]
6,0.054534376,0.805816650390625,[-0.20315683]
7,0.054534376,0.7158792018890381,[-0.20315683]
8,0.054534376,0.7711246013641357,[-0.20315683]
9,0.054534376,0.8304693698883057,[-0.20315683]
10,0.054534376,0.8192214965820312,[-0.20315683]
11,0.054534376,0.7881460189819336,[-0.20315683]
12,0.054534376,0.7734973430633545,[-0.20315683]
13,0.054534376,0.7588140964508057,[-0.20315683]
14,0.054534376,0.7917451858520508,[-0.20315683]
15,0.054534376,0.7833535671234131,[-0.20315683]
16,0.054534376,0.7507212162017822,[-0.20315683]
17,0.054534376,0.8329348564147949,[-0.20315683]
18,0.054534376,0.8074510097503662,[-0.20315683]
19,0.054534376,0.8163890838623047,[-0.20315683]
20,0.054534376,0.8298845291137695,[-0.20315683]
21,0.054534376,0.831439733505249,[-0.20315683]
22,0.054534376,0.7510712146759033,[-0.20315683]
23,0.054534376,0.8280129432678223,[-0.20315683]
24,0.054534376,0.8082888126373291,[-0.20315683]
25,0.054534376,0.7880823612213135,[-0.20315683]
26,0.054534376,0.8440525531768799,[-0.20315683]
27,0.054534376,0.8197329044342041,[-0.20315683]
28,0.054534376,0.7687106132507324,[-0.20315683]
29,0.054534376,0.7902631759643555,[-0.20315683]
30,0.11141378,0.7915792465209961,[-0.20620012]
31,0.11141378,0.7988390922546387,[-0.20620012]
32,0.11141378,0.8224673271179199,[-0.20620012]
33,0.11141378,1.4630467891693115,[-0.20620012]
34,0.27015495,0.7510254383087158,[0.08943748]
35,0.27015495,0.7558367252349854,[0.08943748]
36,0.27015495,0.8688690662384033,[0.08943748]
37,0.27015495,0.7597072124481201,[0.08943748]
38,0.27015495,0.8347823619842529,[0.08943748]
39,0.27015495,0.8740758895874023,[0.08943748]
40,0.27015495,0.7551140785217285,[0.08943748]
41,0.27015495,0.7436075210571289,[0.08943748]
42,0.27015495,0.8371474742889404,[0.08943748]
43,0.27015495,0.8447792530059814,[0.08943748]
44,0.27015495,0.8079037666320801,[0.08943748]
45,0.27015495,0.8203222751617432,[0.08943748]
