action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.000042 + (0.396914 * ((-0.761772) * X8))),5,0.002036550547927618,0.0023266517091542482
0,1,(0.000153 + ((-0.149486) * tanh((5.714834 * X8)))),6,0.0015819069230929017,0.0020423021633177996
0,2,((-0.001426) + (1.000460 * (((-1.023031) * X8) / (sqrt(1 + ((-14.326512) * X6) ^ 2))))),7,0.0013941620709374547,0.0018450107891112566
0,3,((-0.001280) + (1.001063 * (((-3.157711) * X3) + (((-0.973429) * X8) / (sqrt(1 + ((-14.841840) * X6) ^ 2)))))),9,0.001177753321826458,0.001379866385832429
0,4,((-0.001283) + (1.013864 * tanh((((-3.157711) * X3) + (((-0.973429) * X8) / (sqrt(1 + ((-14.841840) * X6) ^ 2))))))),10,0.0011732380371540785,0.001378095243126154
0,5,((-0.000250) + (1.000049 * ((((-0.912515) * X8) + ((-12.013936) * X3)) / (sqrt(1 + ((83.283813 * X8) - ((-100.930046) * X7)) ^ 2))))),11,0.000988796353340149,0.0012890580110251904
0,6,(0.000052 + (0.983942 * (tanh((((-13.251298) * X3) + ((-0.910841) * X8))) / (sqrt(1 + ((63.501053 * X8) - ((-77.186722) * X7)) ^ 2))))),12,0.0009412465151399374,0.0012317656073719263
0,7,(0.001590 + (1.001122 * ((((-0.902347) * X8) + ((-17.931190) * X3)) / (sqrt(1 + (((-103.905006) * X3) - (((-33.447655) * X7) - (24.271877 * X8))) ^ 2))))),13,0.000865744543261826,0.0011394709581509233
0,8,(0.001575 + (1.010932 * tanh(((((-0.902347) * X8) + ((-17.931190) * X3)) / (sqrt(1 + (((-103.905006) * X3) - (((-33.447655) * X7) - (24.271877 * X8))) ^ 2)))))),14,0.0008652379037812352,0.001141550368629396
0,9,((-0.025728) + (1.297997 * ((((((-43.175499) * X3) - ((-0.923664) * X4)) / (sqrt(1 + (48.304123 * X8) ^ 2))) / (sqrt(1 + (458.888367 * X1) ^ 2))) + (((-0.806712) * X8) / (sqrt(1 + ((-16.132778) * X6) ^ 2)))))),15,0.0007313237292692065,
0,10,((-0.020925) + (1.192826 * tanh(((((((-123.840782) * X3) - ((-1.922341) * X4)) / (sqrt(1 + (41.560173 * X8) ^ 2))) / (sqrt(1 + (1106.156738 * X1) ^ 2))) + (((-0.897771) * X8) / (sqrt(1 + ((-15.325976) * X6) ^ 2))))))),16,0.0007136118365451694,
0,11,((-0.019022) + (1.021166 * ((((((-52.728458) * X3) - ((-1.042733) * X4)) / (sqrt(1 + (50.153450 * X8) ^ 2))) / (sqrt(1 + (552.454102 * X1) ^ 2))) + (((-3.157406) * X3) + (((-0.972644) * X8) / (sqrt(1 + (14.813014 * X6) ^ 2))))))),17,0.000592387979850173,
0,12,((-0.019250) + (1.033154 * ((((((-51.328613) * X3) - ((-1.042733) * X4)) / (sqrt(1 + (50.153450 * X8) ^ 2))) / (sqrt(1 + (552.454102 * X1) ^ 2))) + tanh((((-3.157711) * X3) + (((-0.973429) * X8) / (sqrt(1 + ((-14.841840) * X6) ^ 2)))))))),18,0.0005861666286364198,
0,13,((-0.022558) + (1.024339 * ((((((-32.255745) * X3) - ((-0.783086) * X4)) / (sqrt(1 + (51.166348 * X8) ^ 2))) / (sqrt(1 + (327.455750 * X1) ^ 2))) + ((((-10.881381) * X3) - (0.916902 * X8)) / (sqrt(1 + ((87.452919 * X8) - ((-106.174347) * X7)) ^ 2)))))),19,0.00044548040023073554,
0,14,((-0.018865) + (1.004555 * tanh(((((((-136.282562) * X3) - ((-2.249769) * X4)) / (sqrt(1 + (48.932205 * X8) ^ 2))) / (sqrt(1 + (1106.095825 * X1) ^ 2))) + ((((-10.881381) * X3) - (0.916902 * X8)) / (sqrt(1 + ((80.537155 * X8) - ((-97.602028) * X7)) ^ 2))))))),20,0.0004311696393415332,
0,15,((-0.015686) + (0.950998 * ((((((-47.303841) * X3) - ((-0.996097) * X4)) / (sqrt(1 + (42.525898 * X8) ^ 2))) / (sqrt(1 + (517.140991 * X1) ^ 2))) + ((((-17.905020) * X3) - (0.895811 * X8)) / (sqrt(1 + (((-103.128372) * X3) - (((-34.455540) * X7) - (25.343285 * X8))) ^ 2)))))),21,0.00042113912058994174,
0,16,((-0.019923) + (0.977960 * ((((((-32.255745) * X3) - ((-0.783086) * X4)) / (sqrt(1 + (51.166348 * X8) ^ 2))) / (sqrt(1 + (327.455750 * X1) ^ 2))) + tanh(((((-16.361273) * X3) - (0.839644 * X8)) / (sqrt(1 + (((-85.311935) * X3) - (((-24.361889) * X7) - (17.387243 * X8))) ^ 2))))))),22,0.0004185937577858567,
0,17,((-0.017315) + (1.005222 * ((((((-44.328495) * X3) - ((-0.947369) * X4)) / (sqrt(1 + (47.618923 * X8) ^ 2))) / (sqrt(1 + (480.187561 * X1) ^ 2))) + ((((((-15.611554) * X3) - (0.898582 * X8)) / (sqrt(1 + (((-88.017021) * X3) - ((-2.861801) * X7)) ^ 2))) + ((-1.070140) * X7)) - (0.819412 * X8))))),23,0.0003619446652010083,
0,18,((-0.021741) + (0.987332 * tanh(((((((-32.255745) * X3) - ((-0.783086) * X4)) / (sqrt(1 + (51.166348 * X6) ^ 2))) / (sqrt(1 + (327.455750 * X1) ^ 2))) + ((((((-15.611554) * X3) - (0.898582 * X8)) / (sqrt(1 + (((-81.779655) * X3) - ((-2.731063) * X7)) ^ 2))) + ((-1.093439) * X7)) - (0.825476 * X8)))))),24,0.00036025585723109543,
0,19,((-0.000932) + (1.048719 * tanh(((((((-12.317871) * X3) - ((-0.655111) * X4)) / (sqrt(1 + (48.240864 * X6) ^ 2))) / (sqrt(1 + (156.106476 * X1) ^ 2))) + ((((((-12.585222) * X3) - ((0.839288 * X8) + (0.039337 * X5))) / (sqrt(1 + (((-70.754478) * X3) - ((-2.284382) * X7)) ^ 2))) + ((-1.119202) * X7)) - (0.822882 * X8)))))),26,0.00030772536410950124,
