generation,best_loss,median_loss
0,0.1833958625793457,0.28095388412475586
1,0.1833958625793457,0.24679122865200043
2,0.17343631386756897,0.23198828101158142
3,0.1688394546508789,0.21692629158496857
4,0.1688394546508789,0.2041010707616806
5,0.1688394546508789,0.1958116888999939
6,0.16226887702941895,0.18897148966789246
7,0.16226887702941895,0.18390443921089172
8,0.16226887702941895,0.18103772401809692
9,0.15818798542022705,0.1762867569923401
10,0.1538645327091217,0.1748674213886261
11,0.1538645327091217,0.17257273197174072
12,0.1512586623430252,0.17039479315280914
13,0.14309479296207428,0.1682576835155487
14,0.14309479296207428,0.16748161613941193
15,0.14309479296207428,0.16618433594703674
16,0.14309479296207428,0.16452810168266296
17,0.14309479296207428,0.16205433011054993
18,0.14309479296207428,0.1605830043554306
19,0.13602203130722046,0.15994861721992493
20,0.13602203130722046,0.15849202871322632
21,0.13602203130722046,0.15658587217330933
22,0.13602203130722046,0.15519681572914124
23,0.13602203130722046,0.1535395383834839
24,0.13602203130722046,0.15284158289432526
25,0.13602203130722046,0.15212908387184143
26,0.13476800918579102,0.15168645977973938
27,0.13476800918579102,0.1512974500656128
28,0.13476800918579102,0.15128624439239502
29,0.13476800918579102,0.15071535110473633
30,0.13476800918579102,0.1506170928478241
31,0.13476800918579102,0.1503787338733673
32,0.13476800918579102,0.1498057246208191
33,0.1280691921710968,0.14967390894889832
34,0.12792721390724182,0.14912167191505432
35,0.12792721390724182,0.1485312581062317
36,0.12792721390724182,0.14784497022628784
37,0.12792721390724182,0.14731644093990326
38,0.12792721390724182,0.14710396528244019
39,0.12792721390724182,0.14692357182502747
40,0.12792721390724182,0.14628419280052185
41,0.12792721390724182,0.14616316556930542
42,0.12792721390724182,0.14555981755256653
43,0.12792721390724182,0.14473268389701843
44,0.12644396722316742,0.14430393278598785
45,0.12644396722316742,0.14376580715179443
46,0.12644396722316742,0.14316384494304657
47,0.12644396722316742,0.14279787242412567
48,0.12644396722316742,0.14261206984519958
49,0.12644396722316742,0.14246711134910583
50,0.12644396722316742,0.14165890216827393
51,0.12644396722316742,0.14114627242088318
52,0.12644396722316742,0.14094798266887665
53,0.12644396722316742,0.1407284140586853
54,0.12644396722316742,0.140630304813385
55,0.12644396722316742,0.1403765082359314
56,0.12456630170345306,0.14025261998176575
57,0.12456630170345306,0.1394745111465454
58,0.12456630170345306,0.13822215795516968
59,0.12335745245218277,0.13792279362678528
60,0.12335745245218277,0.13738438487052917
61,0.12335745245218277,0.1368655562400818
62,0.12335745245218277,0.13616938889026642
63,0.12335745245218277,0.1356419324874878
64,0.12335745245218277,0.13486917316913605
65,0.12335745245218277,0.1346282660961151
66,0.12335745245218277,0.13427823781967163
67,0.12335745245218277,0.13366372883319855
68,0.12335745245218277,0.1336052417755127
69,0.12335745245218277,0.13350404798984528
70,0.12335745245218277,0.13344265520572662
71,0.12335745245218277,0.13339382410049438
72,0.12335745245218277,0.1332215666770935
73,0.12335745245218277,0.13291940093040466
74,0.12335745245218277,0.13272680342197418
75,0.12335745245218277,0.13248643279075623
76,0.12335745245218277,0.13244356215000153
77,0.12335745245218277,0.13229936361312866
78,0.11653007566928864,0.13139529526233673
79,0.11653007566928864,0.1307961493730545
80,0.11653007566928864,0.12962359189987183
81,0.11653007566928864,0.12869323790073395
82,0.11653007566928864,0.12832903861999512
83,0.11653007566928864,0.12792721390724182
84,0.11653007566928864,0.12791292369365692
85,0.11653007566928864,0.1278941035270691
86,0.11653007566928864,0.12774129211902618
87,0.11653007566928864,0.12750419974327087
88,0.11653007566928864,0.1270463466644287
89,0.11653007566928864,0.1269492208957672
90,0.11653007566928864,0.12677356600761414
91,0.11653007566928864,0.12677356600761414
92,0.11653007566928864,0.1267409771680832
93,0.11653007566928864,0.12662149965763092
94,0.11653007566928864,0.12651598453521729
95,0.11653007566928864,0.12651598453521729
96,0.11653007566928864,0.12636248767375946
97,0.11653007566928864,0.12562665343284607
98,0.11653007566928864,0.12539388239383698
99,0.11653007566928864,0.1247997134923935
