epoch,train_loss,validation_loss,mean_batch_loss
0,9.694341133581474e-05,0.0001017011163639836,0.0002270145050715655
1,5.819845318910666e-05,6.072390533518046e-05,7.700307469349355e-05
2,4.4313521357253194e-05,4.694160816143267e-05,5.1861381507478654e-05
3,3.925730561604723e-05,4.186772639513947e-05,4.206941230222583e-05
4,3.528427623677999e-05,3.8219044654397294e-05,3.7205263652140275e-05
5,3.228456625947729e-05,3.493409894872457e-05,3.388486220501363e-05
6,2.9885741241741925e-05,3.2488602300873026e-05,3.10460090986453e-05
7,2.7750331355491653e-05,3.0268614864326082e-05,2.906293229898438e-05
8,2.5653822376625612e-05,2.794288593577221e-05,2.654197123774793e-05
9,2.298624167451635e-05,2.4871615096344613e-05,2.4523367756046355e-05
10,2.0370953279780224e-05,2.1985559214954264e-05,2.1796487999381498e-05
11,1.80705901584588e-05,1.9375325791770592e-05,1.928210986079648e-05
12,1.6037325622164644e-05,1.7110520275309682e-05,1.7039990780176595e-05
13,1.3802216017211322e-05,1.4719846149091609e-05,1.4814007954555564e-05
14,1.1906415238627233e-05,1.268606683879625e-05,1.2879256246378645e-05
15,1.0394933269708417e-05,1.097820950235473e-05,1.1190933037141804e-05
16,8.841979251883458e-06,9.375619811180513e-06,9.645798854762688e-06
17,7.637881935806945e-06,8.122392500808928e-06,8.270080797956325e-06
18,6.696011041640304e-06,7.0827745730639435e-06,7.117659151845146e-06
19,5.562043952522799e-06,5.929480266786413e-06,6.132903308753157e-06
20,4.755293957714457e-06,5.0659045882639475e-06,5.2002587835886516e-06
21,4.228568286634982e-06,4.491651452553924e-06,4.586780960380565e-06
22,3.6895648918289226e-06,3.9051751627994236e-06,3.945860044041183e-06
23,3.122434463875834e-06,3.294588395874598e-06,3.4337233500991715e-06
24,2.739325282163918e-06,2.9287641609698767e-06,2.989295580846374e-06
25,2.445975496812025e-06,2.611574245747761e-06,2.6208058443444315e-06
26,2.213137349826866e-06,2.3608906758454395e-06,2.3431775844073854e-06
27,2.0178597424092004e-06,2.1611410829791566e-06,2.1955399915896123e-06
28,1.8832276964531047e-06,2.0203997337375768e-06,1.999550931941485e-06
29,1.8063549305225024e-06,1.942861899806303e-06,1.852739501373435e-06
30,1.6752135252318112e-06,1.8121095308742952e-06,1.7621184724703198e-06
31,1.5807673889867146e-06,1.709245225356426e-06,1.6991724578474532e-06
32,1.5611553862981964e-06,1.6686384469721816e-06,1.6293670341838151e-06
33,1.599164420440502e-06,1.7369247871101834e-06,1.5375903785752598e-06
34,1.3909359495301032e-06,1.5058254803079762e-06,1.4854711025691358e-06
35,1.525786842648813e-06,1.607852709639701e-06,1.4375971204572124e-06
36,1.3277024208946386e-06,1.4376063290910679e-06,1.3767667041975074e-06
37,1.2751772828778485e-06,1.3826296481056488e-06,1.3182052498450503e-06
38,1.2354013279036735e-06,1.3349471146284486e-06,1.278415538763511e-06
39,1.3270306453705416e-06,1.4329234545584768e-06,1.2348859854682814e-06
40,1.179993205369101e-06,1.2755116358675878e-06,1.263920012206654e-06
41,1.255439201486297e-06,1.3609640063805273e-06,1.2137286375946132e-06
42,1.1531452628332772e-06,1.2493651411205065e-06,1.1778304269682849e-06
43,1.1504610029078322e-06,1.2319414963712916e-06,1.176154796667106e-06
44,1.0997931667589e-06,1.1838392310892232e-06,1.1609035936999135e-06
45,1.124743221225799e-06,1.2040923138556536e-06,1.0979841817970737e-06
46,1.0957990070892265e-06,1.1758237405956606e-06,1.0913215646723984e-06
47,1.1122205023639253e-06,1.2073621746822027e-06,1.0568123798293527e-06
48,1.1057364872613107e-06,1.1827363550764858e-06,1.0500432381377323e-06
49,1.026307018037187e-06,1.101815087167779e-06,1.0342507721361471e-06
50,9.830796443566214e-07,1.0693972853914602e-06,1.0320393357687863e-06
51,1.1199421123819775e-06,1.197592382595758e-06,1.0126028655577102e-06
52,9.59397766564507e-07,1.04381058463332e-06,1.0326391475246055e-06
53,9.326736289949622e-07,1.0209018910245504e-06,9.58208602241939e-07
54,9.438873576073092e-07,1.0401195140730124e-06,9.458294130126887e-07
55,9.61288151302142e-07,1.053010237228591e-06,9.641767064749729e-07
56,1.1953112561968737e-06,1.2920115750603145e-06,9.437497965336661e-07
57,9.198085990647087e-07,1.015984707919415e-06,9.611694622435607e-07
58,9.891465424516355e-07,1.0944451105387998e-06,8.701442766323453e-07
59,8.638396593596553e-07,9.595297569831018e-07,8.562648190491018e-07
60,8.775814990258368e-07,9.681031087893643e-07,8.515019089827547e-07
61,8.088355230029265e-07,9.062825938599417e-07,8.458401339339616e-07
62,8.255725560957217e-07,9.306930905950139e-07,8.204952450796554e-07
63,1.0766443665488623e-06,1.1680979241646128e-06,8.326650231538224e-07
64,7.86666760177468e-07,8.969801115199516e-07,8.205833523788897e-07
65,9.388102171214996e-07,1.0530513918638462e-06,8.225002829931327e-07
66,8.371781063942763e-07,9.424770723853726e-07,9.310565474152099e-07
67,7.928137506496569e-07,8.976628578238888e-07,7.635300676156476e-07
68,8.450896871181612e-07,9.374636533721059e-07,7.433258133460185e-07
69,7.173198355303612e-07,8.191486244868429e-07,7.615108756908739e-07
70,7.143989364521985e-07,8.142566230162629e-07,7.488795858989761e-07
71,7.076739620970329e-07,8.08852064437815e-07,7.333204621318146e-07
72,8.940366456045012e-07,9.987705880121212e-07,7.322217925320729e-07
73,7.077647978803725e-07,8.023899340514618e-07,7.725991508777952e-07
74,6.746898293386039e-07,7.738072440588439e-07,6.893291129017598e-07
75,8.650079053040827e-07,9.678191190687357e-07,6.834007990619284e-07
76,6.8619999638031e-07,7.893460747254721e-07,7.382897138086264e-07
77,6.740071967215044e-07,7.638448664692987e-07,6.823333933425602e-07
78,6.909239118613186e-07,7.806634698681592e-07,6.798150593567698e-07
79,6.459403607550485e-07,7.4103093083977e-07,6.559073426615214e-07
80,6.292024181675515e-07,7.199030278570717e-07,6.843569053671672e-07
81,6.268872994041885e-07,7.216389121822431e-07,6.28999259788543e-07
82,7.012772016423696e-07,7.839331033210328e-07,6.590272505491157e-07
83,6.395229661393387e-07,7.334703013839317e-07,6.533214218507055e-07
84,7.080870432218944e-07,7.8844851714166e-07,6.244463293114677e-07
85,6.215168468770571e-07,7.12225755705731e-07,6.572580559804919e-07
86,6.184051812851976e-07,7.010688136688259e-07,6.188819270391832e-07
87,5.862679586243758e-07,6.660714575446036e-07,5.92600201798632e-07
88,5.836395757796708e-07,6.730933250764792e-07,6.049236844773986e-07
89,6.188001862028614e-07,7.103003554220777e-07,5.776685156888561e-07
90,5.580240554081684e-07,6.386761128851504e-07,6.010222932673059e-07
91,5.4300517149386e-07,6.23118978637649e-07,5.809409913126728e-07
92,5.529055897568469e-07,6.380317927323631e-07,5.558262614613341e-07
93,6.289776592893759e-07,7.117473614925984e-07,6.052347885088238e-07
94,5.49422850326664e-07,6.234563443285879e-07,5.689997806257452e-07
95,6.033442900843511e-07,6.903590588080988e-07,5.635187108055106e-07
