position,repertoire_index,train_mse_before,validation_mse_before,reward_before,train_mse_after,validation_mse_after,reward_after,scaling_weights_after
0,4,0.0028117350302636623,0.00339633971452713,103.0999984741211,0.002797713503241539,0.003412913531064987,103.0,[]
1,5,0.0028117350302636623,0.00339633971452713,103.0999984741211,0.002797713503241539,0.003412913531064987,103.0,[]
2,6,0.0028117350302636623,0.00339633971452713,103.0999984741211,0.002797713503241539,0.003412913531064987,103.0,[]
3,7,0.0028117350302636623,0.00339633971452713,103.0999984741211,0.002797713503241539,0.003412913531064987,103.0,[]
4,8,0.0028117350302636623,0.00339633971452713,103.0999984741211,0.002797713503241539,0.003412913531064987,103.0,[]
5,9,0.0028117350302636623,0.00339633971452713,103.0999984741211,0.002797713503241539,0.003412913531064987,103.0,[]
6,10,0.0028117350302636623,0.00339633971452713,103.0999984741211,0.002797713503241539,0.003412913531064987,103.0,[]
7,2,0.002797975204885006,0.003341696225106716,175.10000610351562,0.002778952242806554,0.003307981649413705,161.5,[]
8,0,0.002753989305347204,0.0030932265799492598,112.70000457763672,0.0027259858325123787,0.0030554409604519606,112.20000457763672,[]
9,1,0.002753989305347204,0.0030932265799492598,112.70000457763672,0.0027259858325123787,0.0030554409604519606,112.20000457763672,[]
