action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.051045 + (1.053634 * ((-1.603418) * X3))),5,0.2264888733625412,0.004846702795475721
0,1,(0.097673 + (0.874669 * tanh(((-22.109543) * X3)))),6,0.15350180864334106,0.01416462566703558
0,2,(0.098294 + (1.152652 * tanh(tanh(((-17.392603) * X3))))),7,0.15332238376140594,0.014335517771542072
0,3,(0.160842 + (0.931816 * tanh((((-39.151249) * X3) - (8.878529 * X2))))),8,0.10882392525672913,0.03279278799891472
0,4,(0.164871 + (0.999251 * tanh((((-0.909739) * X6) - ((32.243103 * X3) - ((-8.065495) * X2)))))),10,0.08901167660951614,0.032418202608823776
0,5,(0.157939 + (1.256849 * tanh(tanh((((-0.909739) * X6) - ((32.243103 * X3) - ((-8.065495) * X2))))))),11,0.08763749897480011,0.031500451266765594
0,6,(0.148486 + (1.436588 * tanh(tanh(tanh((((-0.909739) * X6) - ((34.230114 * X3) - ((-8.065495) * X2)))))))),12,0.08626575022935867,0.029871495440602303
0,7,(0.068513 + (0.914775 * tanh((((-27.467079) * X3) - tanh((tanh((1.977391 * X6)) - (((-9.597448) * X3) - (55.179276 * X2)))))))),14,0.0845806673169136,0.011694500222802162
0,8,(0.071767 + (1.135400 * tanh(tanh(((tanh(((-1.237952) * X6)) - tanh(((4.867321 * X3) - ((-56.944443) * X2)))) - (32.385178 * X3)))))),15,0.0795924961566925,0.01630447246134281
0,9,(0.007300 + (0.934011 * tanh(((tanh(((-0.845930) * X6)) - tanh(((-0.136439) - tanh((((-10.139288) * X3) - (43.841705 * X2)))))) - (26.501217 * X3))))),17,0.07619443535804749,0.024588700383901596
0,10,((-0.019730) + (1.136897 * tanh(tanh(((tanh(((-0.845930) * X6)) - tanh(((-0.136439) - tanh((((-10.139288) * X3) - (43.841705 * X2)))))) - (26.501217 * X3)))))),18,0.07466137409210205,0.0261814184486866
0,11,((-0.106999) + (1.040898 * tanh(tanh(((tanh((((((-0.692455) * X6) / (sqrt(1 + 0.209798 ^ 2))) - (-0.147424)) - ((4.137988 * X3) - ((-4.024491) * X2)))) - tanh(((-0.136439) - tanh((((-10.139288) * X3) - (43.841705 * X2)))))) - (26.501217 * X3)))))),26,0.07446945458650589,0.0378219373524189
