iteration,validation_mse,student_reward,behavior_reward,dataset_size,fit_samples,new_samples,collection_trajectories,invalid_transitions
0,0.0005303632351569831,2784.63037109375,,8000,8000,10000,,
1,0.0045177387073636055,275.4935607910156,3071.402099609375,14593,10000,6593,20,0
2,0.0015493786195293069,492.97833251953125,281.6603088378906,15222,10000,629,20,0
3,0.0030126359779387712,368.14459228515625,485.95684814453125,16287,10000,1065,20,0
4,0.0023255639243870974,1170.5457763671875,374.9779968261719,17118,10000,831,20,0
5,0.002245755400508642,554.0746459960938,1174.1002197265625,19658,10000,2540,20,0
6,0.0020736991427838802,1498.3585205078125,556.4185791015625,20876,10000,1218,20,0
