generation,best_loss,median_loss,finite_fitness_fraction
0,0.04286327213048935,0.08992069214582443,1.0
1,0.04286327213048935,0.060371771454811096,1.0
2,0.04286327213048935,0.048468269407749176,1.0
3,0.04286327213048935,0.0477520152926445,1.0
4,0.04286327213048935,0.047152288258075714,1.0
5,0.04186311736702919,0.04701719433069229,1.0
6,0.04186311736702919,0.04606306552886963,1.0
7,0.04186311736702919,0.04526127874851227,1.0
8,0.0406523160636425,0.04468156769871712,1.0
9,0.03933669626712799,0.04433434084057808,1.0
10,0.037114907056093216,0.04390743002295494,1.0
11,0.0366973914206028,0.043693702667951584,1.0
12,0.0366973914206028,0.04313556104898453,1.0
13,0.03621906787157059,0.041891030967235565,1.0
14,0.03477014973759651,0.040063828229904175,1.0
15,0.03471294045448303,0.038367852568626404,1.0
16,0.03430444002151489,0.0377163290977478,1.0
17,0.03430444002151489,0.037143297493457794,1.0
18,0.03405144065618515,0.03674802929162979,1.0
19,0.03405144065618515,0.03626256063580513,1.0
20,0.03387521579861641,0.036151222884655,1.0
21,0.03341849893331528,0.03604951873421669,1.0
22,0.03341849893331528,0.03591093420982361,1.0
23,0.03341849893331528,0.035708099603652954,1.0
24,0.03341849893331528,0.03555130213499069,1.0
25,0.03341849893331528,0.03527034819126129,1.0
26,0.03336726501584053,0.03508909046649933,1.0
27,0.033357713371515274,0.035028405487537384,1.0
28,0.0329342857003212,0.034970685839653015,1.0
29,0.03220444172620773,0.034774430096149445,1.0
30,0.03220444172620773,0.03468920290470123,1.0
31,0.03220444172620773,0.03461296856403351,1.0
32,0.03220444172620773,0.0344679057598114,1.0
33,0.03220444172620773,0.03432047367095947,1.0
34,0.03220444172620773,0.03417213261127472,1.0
35,0.03220444172620773,0.03408006578683853,1.0
36,0.03220444172620773,0.03400370106101036,1.0
37,0.03198506310582161,0.03384073078632355,1.0
38,0.03031458519399166,0.03370743989944458,1.0
39,0.03031458519399166,0.0334920659661293,1.0
40,0.03031458519399166,0.03338928148150444,1.0
41,0.03031458519399166,0.033232688903808594,1.0
42,0.03031458519399166,0.03312491253018379,1.0
43,0.03031458519399166,0.03298810124397278,1.0
44,0.03031458519399166,0.03284655883908272,1.0
45,0.03031458519399166,0.032739609479904175,1.0
46,0.03031458519399166,0.03267510235309601,1.0
47,0.03031458519399166,0.03251969814300537,1.0
48,0.03031458519399166,0.03244878351688385,1.0
49,0.03031458519399166,0.03239263594150543,1.0
