generation,best_loss,median_loss,finite_fitness_fraction
0,0.004442899022251368,0.5149959325790405,1.0
1,0.004442899022251368,0.017002910375595093,1.0
2,0.004442899022251368,0.007122693583369255,1.0
3,0.004442899022251368,0.00668931333348155,1.0
4,0.004442899022251368,0.005129480734467506,1.0
5,0.004442899022251368,0.004442899022251368,1.0
6,0.004234400112181902,0.004442899022251368,1.0
7,0.004149043932557106,0.004442899022251368,1.0
8,0.004149043932557106,0.004442899022251368,1.0
9,0.004149043932557106,0.004442899022251368,1.0
10,0.00406152568757534,0.004442899022251368,1.0
11,0.00406152568757534,0.004442899022251368,1.0
12,0.00406152568757534,0.004234400112181902,1.0
13,0.00406152568757534,0.004149043932557106,1.0
14,0.00406152568757534,0.004149043932557106,1.0
15,0.0038871539290994406,0.004149043932557106,1.0
16,0.0038871539290994406,0.004149043932557106,1.0
17,0.0038871539290994406,0.004149043932557106,1.0
18,0.0038871539290994406,0.004077511373907328,1.0
19,0.0038871539290994406,0.00406152568757534,1.0
20,0.0038871539290994406,0.00406152568757534,1.0
21,0.0038871539290994406,0.00406152568757534,1.0
22,0.0038871539290994406,0.00406152568757534,1.0
23,0.0038871539290994406,0.00406152568757534,1.0
24,0.003833088558167219,0.00406152568757534,1.0
25,0.003833088558167219,0.0038871539290994406,1.0
26,0.0036800445523113012,0.0038871539290994406,1.0
27,0.0036800445523113012,0.0038871539290994406,1.0
28,0.0036800445523113012,0.0038871539290994406,1.0
29,0.0036800445523113012,0.00385439139790833,1.0
30,0.0036800445523113012,0.003833088558167219,1.0
31,0.0036800445523113012,0.003833088558167219,1.0
32,0.0036800445523113012,0.003833088558167219,1.0
33,0.0036800445523113012,0.003833088558167219,1.0
34,0.0036800445523113012,0.003833088558167219,1.0
35,0.0036800445523113012,0.0036800445523113012,1.0
36,0.0036800445523113012,0.0036800445523113012,1.0
37,0.0036800445523113012,0.0036800445523113012,1.0
38,0.0036800445523113012,0.0036800445523113012,1.0
39,0.0036800445523113012,0.0036800445523113012,1.0
40,0.0036800445523113012,0.0036800445523113012,1.0
41,0.0036800445523113012,0.0036800445523113012,1.0
42,0.0036800445523113012,0.0036800445523113012,1.0
43,0.0036800445523113012,0.0036800445523113012,1.0
44,0.0036800445523113012,0.0036800445523113012,1.0
45,0.0036800445523113012,0.0036800445523113012,1.0
46,0.0036800445523113012,0.0036800445523113012,1.0
47,0.0036800445523113012,0.0036800445523113012,1.0
48,0.0036800445523113012,0.0036800445523113012,1.0
49,0.003576297778636217,0.0036800445523113012,1.0
