action_index,generation,best_loss,median_loss,candidate_count
0,0,0.09857189655303955,0.10863332077860832,4
0,1,0.09857189655303955,0.09857194125652313,3
0,2,0.09327208995819092,0.09857189655303955,5
0,3,0.09276552498340607,0.09636208415031433,7
0,4,0.09115032106637955,0.09592708572745323,8
0,5,0.09115032106637955,0.09390344098210335,12
0,6,0.09115032106637955,0.09561394527554512,8
0,7,0.09115032106637955,0.09529606997966766,8
0,8,0.0883975550532341,0.09573580324649811,7
0,9,0.08696403354406357,0.09455804154276848,8
0,10,0.08696403354406357,0.09244055300951004,10
0,11,0.08696403354406357,0.09158505499362946,13
0,12,0.08644270151853561,0.09268700331449509,12
0,13,0.08507880568504333,0.092661552131176,12
0,14,0.08507880568504333,0.09158505499362946,15
0,15,0.08506859093904495,0.08902743458747864,17
0,16,0.08501490205526352,0.09189867973327637,13
0,17,0.08501490205526352,0.09261655062437057,11
0,18,0.08499559015035629,0.09224746748805046,12
0,19,0.0842113345861435,0.08960273489356041,14
0,20,0.0842113345861435,0.09187838435173035,13
0,21,0.08367842435836792,0.09187838435173035,13
0,22,0.08367842435836792,0.092245914041996,12
0,23,0.08300038427114487,0.09174080938100815,13
0,24,0.08300038427114487,0.09189130738377571,12
0,25,0.08281788229942322,0.09174080938100815,13
0,26,0.08205151557922363,0.09169935435056686,11
0,27,0.08205151557922363,0.09138332307338715,11
0,28,0.08205151557922363,0.09138332307338715,11
0,29,0.08205151557922363,0.09138332307338715,11
0,30,0.08205151557922363,0.09138332307338715,11
0,31,0.08205151557922363,0.09138327091932297,11
0,32,0.07769273221492767,0.08831833675503731,12
0,33,0.07769273221492767,0.08583380281925201,13
0,34,0.07769273221492767,0.09197702631354332,10
0,35,0.07769273221492767,0.09066209197044373,11
0,36,0.07769273221492767,0.08824794739484787,12
0,37,0.07769273221492767,0.08824794739484787,12
0,38,0.07769273221492767,0.08824794739484787,12
0,39,0.07769273221492767,0.08824794739484787,12
0,40,0.07769273221492767,0.08824794739484787,12
0,41,0.07769273221492767,0.08580581098794937,14
0,42,0.07769273221492767,0.08580581098794937,14
0,43,0.07762983441352844,0.08580581098794937,16
0,44,0.07762983441352844,0.08577781915664673,17
0,45,0.07762983441352844,0.08577781915664673,17
0,46,0.07762983441352844,0.08577781915664673,17
0,47,0.07762983441352844,0.08562051504850388,17
0,48,0.07762983441352844,0.08562051504850388,17
0,49,0.07762983441352844,0.08562051504850388,17
0,50,0.07762983441352844,0.08562051504850388,17
0,51,0.07762983441352844,0.08320393413305283,18
0,52,0.07762983441352844,0.08320393413305283,18
0,53,0.07762983441352844,0.08320393413305283,18
0,54,0.07762983441352844,0.0856286771595478,16
0,55,0.07762983441352844,0.08315398544073105,18
0,56,0.07762983441352844,0.08315398544073105,18
0,57,0.07762983441352844,0.08315398544073105,18
0,58,0.07762983441352844,0.08315398544073105,18
0,59,0.07762983441352844,0.08068745583295822,19
0,60,0.07762983441352844,0.08553469926118851,16
0,61,0.07762983441352844,0.08553469926118851,16
0,62,0.07762983441352844,0.08550366014242172,16
0,63,0.07762983441352844,0.08550366014242172,16
0,64,0.07762983441352844,0.08550366014242172,16
0,65,0.07762983441352844,0.08550366014242172,16
0,66,0.07762983441352844,0.08550366014242172,16
0,67,0.07762983441352844,0.08550366014242172,16
0,68,0.07749638706445694,0.08550366014242172,16
0,69,0.07702528685331345,0.08550366014242172,16
0,70,0.07702192664146423,0.08543255925178528,17
0,71,0.07702192664146423,0.08543255925178528,17
0,72,0.07702192664146423,0.08306000754237175,18
0,73,0.07702192664146423,0.08306000754237175,18
0,74,0.07702192664146423,0.08306000754237175,18
0,75,0.07702192664146423,0.08543255925178528,17
0,76,0.07702192664146423,0.08543255925178528,17
0,77,0.07702192664146423,0.08550366014242172,16
0,78,0.07702192664146423,0.08550366014242172,16
0,79,0.07702192664146423,0.08549727126955986,16
0,80,0.07702192664146423,0.08549727126955986,16
0,81,0.07702192664146423,0.08549727126955986,16
0,82,0.07702192664146423,0.08549727126955986,16
0,83,0.07702192664146423,0.08549727126955986,16
0,84,0.07684148102998734,0.08549727126955986,16
0,85,0.07527299225330353,0.08557476103305817,15
0,86,0.07505680620670319,0.08557476103305817,15
0,87,0.07497024536132812,0.08541978150606155,17
0,88,0.07497024536132812,0.08542641252279282,16
0,89,0.07497024536132812,0.08537373691797256,17
0,90,0.07497024536132812,0.08537373691797256,17
0,91,0.07497024536132812,0.08537373691797256,17
0,92,0.0749349519610405,0.08547169715166092,15
0,93,0.07493017613887787,0.08542271703481674,16
0,94,0.07469677925109863,0.08547169715166092,15
0,95,0.07469677925109863,0.08547169715166092,15
0,96,0.07469677925109863,0.08547169715166092,15
0,97,0.07469677925109863,0.08547169715166092,15
0,98,0.07469185441732407,0.08542271703481674,16
0,99,0.07435200363397598,0.08542271703481674,16
1,0,0.10745794326066971,0.11840417236089706,4
1,1,0.10745794326066971,0.11433328315615654,6
1,2,0.10511957108974457,0.10998352244496346,8
1,3,0.09916526824235916,0.10806962847709656,10
1,4,0.09769360721111298,0.10702160373330116,8
1,5,0.09769360721111298,0.10401445254683495,12
1,6,0.09621046483516693,0.1058836430311203,9
1,7,0.09497006237506866,0.1058836430311203,11
1,8,0.09375553578138351,0.10666870325803757,10
1,9,0.09375553578138351,0.1058836430311203,11
1,10,0.09375553578138351,0.1058836430311203,11
1,11,0.0933048352599144,0.10493507608771324,12
1,12,0.09119421243667603,0.10310084372758865,13
1,13,0.09119421243667603,0.10083216428756714,13
1,14,0.09119421243667603,0.10010749474167824,14
1,15,0.09034538269042969,0.10001745074987411,15
1,16,0.0893189087510109,0.10001745074987411,17
1,17,0.0893189087510109,0.10001745074987411,17
1,18,0.08931206911802292,0.09938282519578934,19
1,19,0.08931192010641098,0.10001745074987411,17
1,20,0.0846467912197113,0.09576255083084106,21
1,21,0.0846467912197113,0.09576255083084106,21
1,22,0.0846467912197113,0.09529806300997734,22
1,23,0.08432982861995697,0.09529806300997734,22
1,24,0.08432982861995697,0.09483357518911362,21
1,25,0.08432982861995697,0.09504516422748566,19
1,26,0.08400548994541168,0.09388655424118042,17
1,27,0.08400548994541168,0.09388655424118042,15
1,28,0.08400548994541168,0.09378135204315186,16
1,29,0.08271633833646774,0.09378135204315186,16
1,30,0.08271633833646774,0.09378135204315186,16
1,31,0.08271633833646774,0.09388655424118042,15
1,32,0.08271633833646774,0.0938468798995018,16
1,33,0.08271633833646774,0.09380720555782318,17
1,34,0.08271633833646774,0.091685701161623,16
1,35,0.08271633833646774,0.08948076143860817,18
1,36,0.08271633833646774,0.08956419676542282,19
1,37,0.08271633833646774,0.0895579531788826,21
1,38,0.08271633833646774,0.08947763964533806,20
1,39,0.08269833028316498,0.09255363792181015,17
1,40,0.08269833028316498,0.09255363792181015,19
1,41,0.08269833028316498,0.09255363792181015,19
1,42,0.08269833028316498,0.09255363792181015,19
1,43,0.08269833028316498,0.09113384038209915,20
1,44,0.08269833028316498,0.09121765196323395,19
1,45,0.08269833028316498,0.09255075454711914,18
1,46,0.08269833028316498,0.09121765196323395,19
1,47,0.08269833028316498,0.09121765196323395,19
1,48,0.08075948804616928,0.09046584740281105,20
1,49,0.08075948804616928,0.09046584740281105,20
1,50,0.08075948804616928,0.09121765196323395,19
1,51,0.07691799849271774,0.09181592613458633,19
1,52,0.07691799849271774,0.09104285016655922,20
1,53,0.07691799849271774,0.09181592613458633,19
1,54,0.07691799849271774,0.08977285772562027,21
1,55,0.07691799849271774,0.08977285772562027,21
1,56,0.07691799849271774,0.0907943919301033,20
1,57,0.07628466188907623,0.0907943919301033,20
1,58,0.07431156188249588,0.09181592613458633,19
1,59,0.07431156188249588,0.09266483411192894,18
1,60,0.07431156188249588,0.09266483411192894,18
1,61,0.07431156188249588,0.09266483411192894,18
1,62,0.07431156188249588,0.09351374208927155,19
1,63,0.07330824434757233,0.09266483411192894,20
1,64,0.07330824434757233,0.09266483411192894,20
1,65,0.07330824434757233,0.09181592613458633,21
1,66,0.07330824434757233,0.09351374208927155,19
1,67,0.07330824434757233,0.0924014300107956,18
1,68,0.07330824434757233,0.0924014300107956,18
1,69,0.07308068871498108,0.09077434986829758,19
1,70,0.07308068871498108,0.09024866297841072,20
1,71,0.07308068871498108,0.08972297608852386,21
1,72,0.07308068871498108,0.09024866297841072,20
1,73,0.07308068871498108,0.09024866297841072,20
1,74,0.07308068871498108,0.09024866297841072,20
1,75,0.07308068871498108,0.09024866297841072,20
1,76,0.07308068871498108,0.09024866297841072,20
1,77,0.07308068871498108,0.09024866297841072,20
1,78,0.07308068871498108,0.09024866297841072,20
1,79,0.07308068871498108,0.09024866297841072,20
1,80,0.07308068871498108,0.09024866297841072,20
1,81,0.07308068871498108,0.09024865925312042,20
1,82,0.07308068871498108,0.09024865925312042,20
1,83,0.07308068871498108,0.09024865925312042,20
1,84,0.07308068871498108,0.09024865925312042,20
1,85,0.07308068871498108,0.09024865925312042,20
1,86,0.07308068871498108,0.09024865925312042,20
1,87,0.07248631119728088,0.09024865925312042,20
