action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.002743 + (0.739554 * (2.261186 * X2))),5,1.3018190657021478e-05,1.2757744116242975e-05
0,1,(0.000336 + (0.999988 * ((2.199306 * X2) - ((-0.091789) * X1)))),7,6.941633273527259e-06,inf
0,2,(0.000347 + (0.995851 * (((2.816214 * X2) / (sqrt(1 + ((-25.370358) * X3) ^ 2))) - ((-0.097300) * X1)))),9,4.7641879064030945e-06,inf
0,3,((-0.000015) + (1.000197 * ((((-0.236909) * X1) / (sqrt(1 + (72.579041 * X3) ^ 2))) - (((-2.687152) * X2) - (0.279481 * X1))))),11,3.3732717952261737e-07,inf
0,4,((-0.000011) + (1.000114 * ((tanh(((-0.237006) * X1)) / (sqrt(1 + ((-72.514854) * X3) ^ 2))) - (((-2.687152) * X2) - (0.279481 * X1))))),12,3.3730725590430666e-07,inf
0,5,((-0.000011) + (1.000095 * (((((-0.202386) * X1) / (sqrt(1 + (97.769348 * X3) ^ 2))) - ((-0.240928) * X1)) - (((-2.764997) * X2) / (sqrt(1 + ((-7.971532) * X3) ^ 2)))))),13,2.254830775427763e-07,inf
0,6,((-0.000001) + (0.999999 * (((((-0.275177) * X1) - ((0.094126 * X1) / (sqrt(1 + (381.488770 * X3) ^ 2)))) / (sqrt(1 + (28.006178 * X3) ^ 2))) - (((-2.715116) * X2) - (0.389635 * X1))))),15,2.699031043107425e-08,inf
0,7,((-0.000001) + (0.999997 * ((((((-0.275087) * X1) - ((0.094084 * X1) / (sqrt(1 + (382.131927 * X3) ^ 2)))) / (sqrt(1 + (28.030663 * X3) ^ 2))) + tanh((0.389561 * X1))) - ((-2.715035) * X2)))),16,2.6943407505086725e-08,inf
0,8,((-0.000000) + (1.000000 * ((((((-0.236357) * X1) - ((0.086834 * X1) / (sqrt(1 + (456.797638 * X3) ^ 2)))) / (sqrt(1 + (34.684052 * X3) ^ 2))) - ((-0.341938) * X1)) - (((-2.733140) * X2) / (sqrt(1 + (3.932405 * X3) ^ 2)))))),17,2.1819971607328625e-08,inf
0,9,((-0.000000) + (0.999990 * ((((((-0.237508) * X1) - ((0.087497 * X1) / (sqrt(1 + (446.256714 * X3) ^ 2)))) / (sqrt(1 + (34.188725 * X3) ^ 2))) + tanh((0.344080 * X1))) - (((-2.732533) * X2) / (sqrt(1 + ((-3.868070) * X3) ^ 2)))))),18,2.181977976078997e-08,inf
0,10,((-0.000001) + (0.999999 * ((((-0.047416) * X1) / (sqrt(1 + (1526.989624 * X3) ^ 2))) - ((((-0.468264) * X1) - ((((-0.306542) * X1) - ((0.104451 * X1) / (sqrt(1 + (129.191574 * X3) ^ 2)))) / (sqrt(1 + (17.403584 * X3) ^ 2)))) - (2.717686 * X2))))),19,3.1058224880808893e-09,inf
0,11,((-0.000000) + (0.999999 * ((((-0.047450) * X1) / (sqrt(1 + (1524.136230 * X3) ^ 2))) - ((((-0.468549) * X1) - ((tanh(((-0.306754) * X1)) - ((0.104516 * X1) / (sqrt(1 + (128.992371 * X3) ^ 2)))) / (sqrt(1 + (17.381800 * X3) ^ 2)))) - (2.717727 * X2))))),20,3.102249124253831e-09,inf
0,12,((-0.000001) + (1.000063 * ((((-0.045605) * X1) / (sqrt(1 + (1677.498779 * X3) ^ 2))) - ((((-0.435009) * X1) - ((((-0.279629) * X1) - ((0.100418 * X1) / (sqrt(1 + (140.236252 * X3) ^ 2)))) / (sqrt(1 + (19.416250 * X3) ^ 2)))) - ((2.722086 * X2) / (sqrt(1 + ((-1.982213) * X3) ^ 2))))))),21,2.8620517067423634e-09,inf
0,13,((-0.000000) + (0.999999 * ((((-0.045600) * X1) / (sqrt(1 + (1677.498779 * X3) ^ 2))) - ((((-0.434982) * X1) - ((tanh(((-0.279644) * X1)) - ((0.100421 * X1) / (sqrt(1 + (140.236633 * X3) ^ 2)))) / (sqrt(1 + (19.417156 * X3) ^ 2)))) - ((2.722261 * X2) / (sqrt(1 + ((-1.985461) * X3) ^ 2))))))),22,2.8607867186281055e-09,inf
0,14,(0.000000 + (0.999996 * ((((-0.044500) * X1) / (sqrt(1 + (1677.498779 * X3) ^ 2))) - ((((-0.409917) * X1) - (((((-0.171960) * X2) + ((-0.262206) * X1)) - ((0.093718 * X1) / (sqrt(1 + (149.822754 * X3) ^ 2)))) / (sqrt(1 + (21.969278 * X3) ^ 2)))) - ((2.885793 * X2) / (sqrt(1 + ((-3.790703) * X3) ^ 2))))))),23,2.2920714215501903e-09,inf
