generation,best_loss,median_loss
0,0.22840827703475952,0.2648298740386963
1,0.22840827703475952,0.2536976933479309
2,0.22840827703475952,0.24628227949142456
3,0.22840827703475952,0.23514993488788605
4,0.22840827703475952,0.23368936777114868
5,0.22840827703475952,0.23119473457336426
6,0.22327835857868195,0.22840827703475952
7,0.22327835857868195,0.22840827703475952
8,0.22327835857868195,0.22840827703475952
9,0.22327835857868195,0.22840827703475952
10,0.22327835857868195,0.22840827703475952
11,0.22050704061985016,0.22327835857868195
12,0.22050704061985016,0.22327835857868195
13,0.22050704061985016,0.22327835857868195
14,0.22050704061985016,0.22327835857868195
15,0.22050704061985016,0.22327835857868195
16,0.21494321525096893,0.22050704061985016
17,0.21494321525096893,0.22050704061985016
18,0.21494321525096893,0.22050704061985016
19,0.21494321525096893,0.22050704061985016
20,0.21494321525096893,0.22050704061985016
21,0.21494321525096893,0.22050704061985016
22,0.21494321525096893,0.21494321525096893
23,0.21494321525096893,0.21494321525096893
24,0.21494321525096893,0.21494321525096893
25,0.21494321525096893,0.21494321525096893
26,0.2146957367658615,0.21494321525096893
27,0.21463915705680847,0.21494321525096893
28,0.21463915705680847,0.21494321525096893
29,0.21463915705680847,0.21494321525096893
30,0.21463915705680847,0.2146957367658615
31,0.2141178995370865,0.2146957367658615
32,0.2141178995370865,0.21463915705680847
33,0.2141178995370865,0.21463915705680847
34,0.2141178995370865,0.21463915705680847
35,0.2141178995370865,0.21463915705680847
36,0.2141178995370865,0.21463915705680847
37,0.2141178995370865,0.2141178995370865
38,0.2141178995370865,0.2141178995370865
39,0.2141178995370865,0.2141178995370865
40,0.2141178995370865,0.2141178995370865
41,0.2141178995370865,0.2141178995370865
42,0.2141178995370865,0.2141178995370865
43,0.2141178995370865,0.2141178995370865
44,0.2141178995370865,0.2141178995370865
45,0.2141178995370865,0.2141178995370865
46,0.2141178995370865,0.2141178995370865
47,0.2141178995370865,0.2141178995370865
48,0.21150651574134827,0.2141178995370865
49,0.21150651574134827,0.2141178995370865
50,0.21150651574134827,0.2141178995370865
51,0.21150651574134827,0.2141178995370865
52,0.21150651574134827,0.2141178995370865
53,0.21150651574134827,0.21150651574134827
54,0.21150651574134827,0.21150651574134827
55,0.21150651574134827,0.21150651574134827
56,0.21150651574134827,0.21150651574134827
57,0.18616724014282227,0.21150651574134827
58,0.18616724014282227,0.21150651574134827
59,0.18616724014282227,0.21150651574134827
60,0.1794811189174652,0.21150651574134827
61,0.1794811189174652,0.21150651574134827
62,0.1786678433418274,0.18616724014282227
63,0.1786678433418274,0.18616724014282227
64,0.1786678433418274,0.18616724014282227
65,0.1767456978559494,0.18616724014282227
66,0.1767456978559494,0.18616724014282227
67,0.1767456978559494,0.1794811189174652
68,0.1767456978559494,0.1794811189174652
69,0.1767456978559494,0.1786678433418274
70,0.1767456978559494,0.1786678433418274
71,0.1767456978559494,0.1786678433418274
72,0.17674407362937927,0.1786678433418274
73,0.17673075199127197,0.1786678433418274
74,0.17673075199127197,0.1767456978559494
75,0.17418131232261658,0.1767456978559494
76,0.17418131232261658,0.1767456978559494
77,0.1740722954273224,0.17674407362937927
78,0.1740722954273224,0.17674407362937927
79,0.1740722954273224,0.17673075199127197
80,0.1740722954273224,0.17673075199127197
81,0.1740722954273224,0.17673075199127197
82,0.1740550398826599,0.17603951692581177
83,0.17405416071414948,0.17603951692581177
84,0.1739901453256607,0.1751645803451538
85,0.1721518486738205,0.17418131232261658
86,0.1721518486738205,0.1740722954273224
87,0.1721518486738205,0.1740722954273224
88,0.1721518486738205,0.17406949400901794
89,0.1721518486738205,0.1740550398826599
90,0.1721518486738205,0.1740550398826599
91,0.1721518486738205,0.17401668429374695
92,0.1721518486738205,0.17400646209716797
93,0.1721518486738205,0.17364957928657532
94,0.1721518486738205,0.17331665754318237
95,0.1721518486738205,0.1729206144809723
96,0.1721058338880539,0.1726331114768982
97,0.1721058338880539,0.17240460216999054
98,0.17202043533325195,0.17240460216999054
99,0.17202043533325195,0.17226897180080414
