position,repertoire_index,train_mse_before,validation_mse_before,reward_before,train_mse_after,validation_mse_after,reward_after,scaling_weights_after
0,4,0.03439706191420555,0.03223133459687233,103.0999984741211,0.03326531499624252,0.02937345951795578,92.0,[]
1,5,0.03439706191420555,0.03223133459687233,103.0999984741211,0.03326531499624252,0.02937345951795578,92.0,[]
2,6,0.03439706191420555,0.03223133459687233,103.0999984741211,0.03326531499624252,0.02937345951795578,92.0,[]
3,7,0.03439706191420555,0.03223133459687233,103.0999984741211,0.03326531499624252,0.02937345951795578,92.0,[]
4,8,0.03439706191420555,0.03223133459687233,103.0999984741211,0.03326531499624252,0.02937345951795578,92.0,[]
5,9,0.03439706191420555,0.03223133459687233,103.0999984741211,0.03326531499624252,0.02937345951795578,92.0,[]
6,10,0.03439706191420555,0.03223133459687233,103.0999984741211,0.03326531499624252,0.02937345951795578,92.0,[]
7,2,0.03435829281806946,0.03325560316443443,175.10000610351562,0.03100975602865219,0.028825392946600914,139.40000915527344,[]
8,0,0.03483619540929794,0.027983922511339188,112.70000457763672,0.03389396145939827,0.02499445714056492,118.20000457763672,[]
9,1,0.03483619540929794,0.027983922511339188,112.70000457763672,0.03389396145939827,0.02499445714056492,118.20000457763672,[]
