generation,best_fitness,elapsed
118,[-0.41771555],0.910
119,[-0.41771555],0.921
120,[-0.41771555],0.817
121,[-0.41771555],0.812
122,[-0.41771555],0.837
123,[-0.41771555],0.829
124,[-0.41771555],0.827
125,[-0.41771555],0.813
126,[-0.41771555],0.846
127,[-0.41771555],1.033
128,[-0.41771555],0.922
129,[-0.41771555],0.810
130,[-0.41771555],0.825
131,[-0.41771555],0.855
132,[-0.41771555],0.838
133,[-0.41771555],0.835
134,[-0.41771555],0.815
135,[-0.41771555],0.820
136,[-0.41771555],0.827
137,[-0.41771555],0.822
138,[-0.41771555],0.819
139,[-0.41771555],0.806
140,[-0.41771555],0.819
141,[-0.41771555],0.807
142,[-0.41771555],0.814
143,[-0.41771555],0.830
144,[-0.41771555],0.805
145,[-0.41771555],0.813
146,[-0.41771555],0.844
147,[-0.41771555],0.817
148,[-0.41771555],0.818
149,[-0.41771555],0.822
150,[-0.41771555],0.837
151,[-0.41771555],0.813
152,[-0.41771555],0.856
153,[-0.41771555],0.815
154,[-0.41771555],0.830
155,[-0.41771555],0.822
156,[-0.41771555],0.800
157,[-0.41771555],0.819
158,[-0.41771555],0.807
159,[-0.41771555],0.811
160,[-0.41771555],0.845
161,[-0.41771555],0.805
162,[-0.41771555],1.118
163,[-0.41771555],0.810
164,[-0.41771555],0.803
165,[-0.41771555],0.802
166,[-0.41771555],0.820
167,[-0.41771555],0.799
168,[-0.41771555],0.811
169,[-0.41771555],0.813
170,[-0.41771555],0.817
171,[-0.41771555],0.821
172,[-0.41771555],0.805
173,[-0.41771555],0.814
174,[-0.41771555],0.808
175,[-0.41771555],0.819
176,[-0.41771555],0.808
177,[-0.41771555],0.797
178,[-0.41771555],0.807
179,[-0.41771555],0.836
180,[-0.41771555],0.799
181,[-0.41771555],0.812
182,[-0.41771555],0.808
183,[-0.41771555],0.818
184,[-0.41771555],0.813
185,[-0.41771555],0.817
186,[-0.41771555],0.823
187,[-0.41771555],0.811
188,[-0.41771555],0.831
189,[-0.41771555],0.793
190,[-0.41771555],0.822
191,[-0.41771555],0.801
192,[-0.41771555],0.809
193,[-0.41771555],0.795
194,[-0.41771555],0.842
195,[-0.41771555],0.831
196,[-0.41771555],0.812
197,[-0.41771555],0.818
198,[-0.41771555],0.836
199,[-0.41771555],0.801
200,[-0.41771555],0.793
201,[-0.41771555],0.825
202,[-0.41771555],0.841
203,[-0.41771555],0.829
204,[-0.41771555],0.893
205,[-0.41771555],0.823
206,[-0.41771555],0.848
207,[-0.41771555],1.149
208,[-0.41771555],0.819
209,[-0.41771555],0.797
210,[-0.41771555],0.832
211,[-0.41771555],0.833
212,[-0.41771555],0.842
213,[-0.41771555],0.817
214,[-0.41771555],0.812
215,[-0.41771555],0.842
216,[-0.41771555],0.814
217,[-0.41771555],0.811
218,[-0.41771555],0.840
219,[-0.41771555],0.812
220,[-0.41771555],0.806
221,[-0.41771555],0.829
222,[-0.41771555],0.820
223,[-0.41771555],0.808
224,[-0.41771555],0.829
225,[-0.41771555],0.819
226,[-0.41771555],0.845
227,[-0.41771555],0.848
228,[-0.41771555],0.817
229,[-0.41771555],0.850
230,[-0.41771555],0.839
231,[-0.41771555],0.792
232,[-0.41771555],0.827
233,[-0.41771555],0.843
234,[-0.41771555],0.930
235,[-0.41771555],0.912
236,[-0.41771555],0.926
237,[-0.41771555],0.837
238,[-0.41771555],0.834
239,[-0.41771555],0.837
240,[-0.41771555],0.832
241,[-0.41771555],0.834
242,[-0.41771555],0.846
243,[-0.41771555],0.931
244,[-0.41771555],0.925
245,[-0.41771555],0.940
246,[-0.41771555],0.813
247,[-0.41771555],0.828
248,[-0.41771555],0.838
249,[-0.41771555],0.843
250,[-0.41771555],0.820
251,[-0.41771555],0.796
252,[-0.41771555],0.809
253,[-0.41771555],1.183
254,[-0.41771555],0.812
255,[-0.41771555],0.811
256,[-0.41771555],0.812
257,[-0.41771555],0.830
258,[-0.41771555],0.808
259,[-0.41771555],0.823
260,[-0.41771555],0.825
261,[-0.41771555],0.837
262,[-0.41771555],0.834
263,[-0.41771555],0.832
264,[-0.41771555],0.837
265,[-0.41771555],0.847
266,[-0.41771555],0.825
267,[-0.41771555],0.835
268,[-0.41771555],0.839
269,[-0.41771555],0.825
270,[-0.41771555],0.936
271,[-0.41771555],0.910
272,[-0.41771555],0.932
273,[-0.41771555],0.836
274,[-0.41771555],0.812
275,[-0.41771555],0.818
276,[-0.41771555],0.829
277,[-0.41771555],0.830
278,[-0.41771555],0.840
279,[-0.41771555],0.835
280,[-0.41771555],0.821
281,[-0.41771555],0.931
282,[-0.41771555],0.914
283,[-0.41771555],0.919
284,[-0.41771555],0.829
285,[-0.41771555],0.828
286,[-0.41771555],0.811
287,[-0.41771555],0.829
288,[-0.41771555],0.842
289,[-0.41771555],0.833
290,[-0.41771555],0.852
291,[-0.41771555],0.831
292,[-0.41771555],0.828
293,[-0.41771555],0.837
294,[-0.41771555],0.844
295,[-0.41771555],0.829
296,[-0.41771555],0.853
297,[-0.41771555],0.830
298,[-0.41771555],0.855
299,[-0.41771555],0.820
300,[-0.41771555],0.817
301,[-0.41771555],0.827
302,[-0.41771555],0.830
303,[-0.41771555],0.839
304,[-0.41771555],0.806
305,[-0.41771555],0.822
306,[-0.41771555],0.835
307,[-0.41771555],0.860
308,[-0.41771555],0.828
309,[-0.41771555],0.826
310,[-0.41771555],0.836
311,[-0.41771555],0.836
312,[-0.41771555],0.842
313,[-0.41771555],0.838
314,[-0.41771555],0.817
315,[-0.41771555],0.836
316,[-0.41771555],0.828
317,[-0.41771555],1.255
318,[-0.41771555],0.882
319,[-0.41771555],0.869
320,[-0.41771555],0.811
321,[-0.41771555],0.817
322,[-0.41771555],0.816
323,[-0.41771555],0.796
324,[-0.41771555],0.796
325,[-0.41771555],0.816
326,[-0.41771555],0.831
327,[-0.41771555],0.835
328,[-0.41771555],0.820
329,[-0.41771555],0.841
330,[-0.41771555],0.852
331,[-0.41771555],0.826
332,[-0.41771555],0.838
333,[-0.41771555],0.949
334,[-0.41771555],0.924
335,[-0.41771555],0.931
336,[-0.41771555],0.829
337,[-0.41771555],0.855
338,[-0.41771555],0.828
339,[-0.41771555],0.828
340,[-0.41771555],0.850
341,[-0.41771555],0.822
342,[-0.41771555],0.805
343,[-0.41771555],0.817
344,[-0.41771555],0.825
345,[-0.41771555],0.851
346,[-0.41771555],0.814
347,[-0.41771555],0.842
348,[-0.41771555],0.817
349,[-0.41771555],0.962
350,[-0.41771555],0.932
351,[-0.41771555],0.942
352,[-0.41771555],0.818
353,[-0.41771555],0.851
354,[-0.41771555],0.833
355,[-0.41771555],0.828
356,[-0.41771555],0.830
357,[-0.41771555],0.916
358,[-0.41771555],0.928
359,[-0.41771555],0.929
360,[-0.41771555],0.835
361,[-0.41771555],0.827
362,[-0.41771555],0.808
363,[-0.41771555],0.824
364,[-0.41771555],0.801
365,[-0.41771555],0.821
366,[-0.41771555],0.826
367,[-0.41771555],0.860
368,[-0.41771555],0.930
369,[-0.41771555],0.920
370,[-0.41771555],0.907
371,[-0.41771555],0.828
372,[-0.41771555],0.825
373,[-0.41771555],0.811
374,[-0.41771555],0.831
375,[-0.41771555],0.827
376,[-0.41771555],1.294
377,[-0.41771555],0.815
378,[-0.41771555],0.823
379,[-0.41771555],0.834
380,[-0.41771555],0.827
381,[-0.41771555],0.844
382,[-0.41771555],0.843
383,[-0.41771555],0.790
384,[-0.41771555],0.839
385,[-0.41771555],0.818
386,[-0.41771555],0.837
387,[-0.41771555],0.848
388,[-0.41771555],0.817
389,[-0.41771555],0.823
390,[-0.41771555],0.848
391,[-0.41771555],0.831
392,[-0.41771555],0.817
393,[-0.41771555],0.859
394,[-0.41771555],0.810
395,[-0.41771555],0.832
396,[-0.41771555],0.845
397,[-0.41771555],0.828
398,[-0.41771555],0.816
399,[-0.41771555],0.840
400,[-0.41771555],0.827
401,[-0.41771555],0.834
402,[-0.41771555],0.841
403,[-0.41771555],0.814
404,[-0.41771555],0.945
405,[-0.41771555],0.940
406,[-0.41771555],0.906
407,[-0.41771555],0.806
408,[-0.41771555],0.840
409,[-0.41771555],0.827
410,[-0.41771555],0.798
411,[-0.41771555],0.810
412,[-0.41771555],0.817
413,[-0.41771555],0.807
414,[-0.41771555],0.863
415,[-0.41771555],0.848
416,[-0.41771555],0.847
417,[-0.41771555],0.837
418,[-0.41771555],0.824
419,[-0.41771555],0.826
420,[-0.41771555],0.824
421,[-0.41771555],0.833
422,[-0.41771555],0.823
423,[-0.41771555],0.845
424,[-0.41771555],0.844
425,[-0.41771555],0.824
426,[-0.41771555],0.825
427,[-0.41771555],0.963
428,[-0.41771555],0.934
429,[-0.41771555],0.956
430,[-0.41771555],0.845
431,[-0.41771555],0.840
432,[-0.41771555],0.827
433,[-0.41771555],0.861
434,[-0.41771555],0.831
435,[-0.41771555],0.834
436,[-0.41771555],0.856
437,[-0.41771555],0.843
438,[-0.41771555],0.936
439,[-0.41771555],0.934
440,[-0.41771555],0.930
441,[-0.41771555],0.831
442,[-0.41771555],0.817
443,[-0.41771555],0.840
444,[-0.41771555],0.844
445,[-0.41771555],0.829
446,[-0.41771555],0.846
447,[-0.41771555],0.817
448,[-0.41771555],0.815
449,[-0.41771555],0.834
450,[-0.41771555],0.846
451,[-0.41771555],0.815
452,[-0.41771555],0.840
453,[-0.41771555],0.838
454,[-0.41771555],0.847
455,[-0.41771555],0.843
456,[-0.41771555],1.295
457,[-0.41771555],0.927
458,[-0.41771555],0.902
459,[-0.41771555],0.920
460,[-0.41771555],0.934
461,[-0.41771555],0.999
462,[-0.41771555],0.818
463,[-0.41771555],0.832
464,[-0.41771555],0.819
465,[-0.41771555],0.811
466,[-0.41771555],0.811
467,[-0.41771555],0.851
468,[-0.41771555],0.825
469,[-0.41771555],0.815
470,[-0.41771555],0.816
471,[-0.41771555],0.817
472,[-0.41771555],0.845
473,[-0.41771555],0.834
474,[-0.41771555],0.846
475,[-0.41771555],0.844
476,[-0.41771555],0.835
477,[-0.41771555],0.807
478,[-0.41771555],0.846
479,[-0.41771555],0.917
480,[-0.41771555],0.925
481,[-0.41771555],0.929
482,[-0.41771555],0.854
483,[-0.41771555],0.830
484,[-0.41771555],0.856
485,[-0.41771555],0.832
486,[-0.41771555],0.814
487,[-0.41771555],0.854
488,[-0.41771555],0.820
489,[-0.41771555],0.838
490,[-0.41771555],0.814
491,[-0.41771555],0.873
492,[-0.41771555],0.976
493,[-0.41771555],0.920
494,[-0.41771555],0.964
495,[-0.41771555],0.846
496,[-0.41771555],0.809
497,[-0.41771555],0.853
498,[-0.41771555],0.841
499,[-0.41771555],0.838
500,[-0.41771555],0.817
501,[-0.41771555],0.830
502,[-0.41771555],0.820
503,[-0.41771555],0.847
504,[-0.41771555],0.830
505,[-0.41771555],0.859
506,[-0.41771555],0.833
507,[-0.41771555],0.825
508,[-0.41771555],0.824
509,[-0.41771555],0.842
510,[-0.41771555],0.837
511,[-0.41771555],0.928
512,[-0.41771555],0.920
513,[-0.41771555],0.940
514,[-0.41771555],0.840
515,[-0.41771555],0.850
516,[-0.41771555],0.829
517,[-0.41771555],0.889
518,[-0.41771555],0.840
519,[-0.41771555],0.840
520,[-0.41771555],0.868
521,[-0.41771555],0.832
522,[-0.41771555],0.976
523,[-0.41771555],0.958
524,[-0.41771555],0.961
525,[-0.41771555],0.867
526,[-0.41771555],0.864
527,[-0.41771555],0.929
528,[-0.41771555],0.936
529,[-0.41771555],0.935
530,[-0.41771555],0.843
531,[-0.41771555],0.829
532,[-0.41771555],0.849
533,[-0.41771555],0.844
534,[-0.41771555],0.980
535,[-0.41771555],0.905
536,[-0.41771555],0.935
537,[-0.41771555],0.828
538,[-0.41771555],0.811
539,[-0.41771555],0.826
540,[-0.41771555],0.850
541,[-0.41771555],0.831
542,[-0.41771555],1.419
543,[-0.41771555],0.817
544,[-0.41771555],0.844
545,[-0.41771555],0.838
546,[-0.41771555],0.841
547,[-0.41771555],0.854
548,[-0.41771555],0.819
549,[-0.41771555],0.825
550,[-0.41771555],0.799
551,[-0.41771555],0.871
552,[-0.41771555],0.837
553,[-0.41771555],0.828
554,[-0.41771555],0.832
555,[-0.41771555],0.918
556,[-0.41771555],0.916
557,[-0.41771555],0.910
558,[-0.41771555],0.865
559,[-0.41771555],0.969
560,[-0.41771555],0.923
561,[-0.41771555],0.902
562,[-0.41771555],0.835
563,[-0.41771555],0.828
564,[-0.41771555],0.836
565,[-0.41771555],0.806
566,[-0.41771555],0.850
567,[-0.41771555],0.828
568,[-0.41771555],0.836
569,[-0.41771555],0.813
570,[-0.41771555],0.862
571,[-0.41771555],0.830
572,[-0.41771555],0.838
573,[-0.41771555],0.828
574,[-0.41771555],0.841
575,[-0.41771555],0.829
576,[-0.41771555],0.836
577,[-0.41771555],0.821
578,[-0.41771555],0.845
579,[-0.41771555],0.836
580,[-0.41771555],0.836
581,[-0.41771555],0.844
582,[-0.41771555],0.855
583,[-0.41771555],0.845
584,[-0.41771555],0.943
585,[-0.41771555],0.904
586,[-0.41771555],0.945
587,[-0.41771555],0.833
588,[-0.41771555],0.841
589,[-0.41771555],0.831
590,[-0.41771555],0.859
591,[-0.41771555],0.844
592,[-0.41771555],0.950
593,[-0.41771555],0.928
594,[-0.41771555],0.969
595,[-0.41771555],0.871
596,[-0.41771555],0.835
597,[-0.41771555],0.843
598,[-0.41771555],0.833
599,[-0.41771555],0.867
600,[-0.41771555],0.843
601,[-0.41771555],0.842
602,[-0.41771555],0.931
603,[-0.41771555],0.981
604,[-0.41251633],0.950
605,[-0.41251633],0.859
606,[-0.41251633],0.837
607,[-0.41251633],0.839
608,[-0.41251633],0.938
609,[-0.41251633],0.922
610,[-0.41251633],0.913
611,[-0.41251633],0.861
612,[-0.41251633],0.865
613,[-0.41251633],0.832
614,[-0.41251633],0.837
615,[-0.41251633],0.854
616,[-0.41251633],0.842
617,[-0.41251633],0.840
618,[-0.41251633],0.850
619,[-0.41251633],0.832
620,[-0.41251633],0.840
621,[-0.41251633],0.830
622,[-0.41251633],0.812
623,[-0.41251633],0.847
624,[-0.41251633],0.828
625,[-0.41251633],0.818
626,[-0.41251633],0.824
627,[-0.41251633],0.829
628,[-0.41251633],0.843
629,[-0.41251633],0.842
630,[-0.41251633],0.846
631,[-0.41251633],0.852
632,[-0.41251633],0.839
633,[-0.41251633],0.840
634,[-0.41251633],0.818
635,[-0.41251633],0.834
636,[-0.41251633],0.843
637,[-0.41251633],0.835
638,[-0.41251633],0.812
639,[-0.41251633],0.838
640,[-0.41251633],0.840
641,[-0.41251633],1.567
642,[-0.41251633],0.956
643,[-0.41251633],0.835
644,[-0.41251633],0.802
645,[-0.41251633],0.828
646,[-0.41251633],0.827
647,[-0.41251633],0.866
648,[-0.41251633],0.840
649,[-0.41251633],0.825
650,[-0.41251633],0.854
651,[-0.41251633],0.860
652,[-0.41251633],0.943
653,[-0.41251633],0.938
654,[-0.41251633],0.949
655,[-0.41251633],0.830
656,[-0.41251633],0.821
657,[-0.41251633],0.835
658,[-0.41251633],0.827
659,[-0.41251633],0.833
660,[-0.41251633],0.807
661,[-0.41251633],0.848
662,[-0.41251633],0.831
663,[-0.41251633],0.854
664,[-0.41251633],0.836
665,[-0.41251633],0.861
666,[-0.41251633],0.854
667,[-0.41251633],0.832
668,[-0.41251633],0.833
669,[-0.41251633],0.851
670,[-0.41251633],0.832
671,[-0.41251633],0.841
672,[-0.41251633],0.833
673,[-0.41251633],0.830
674,[-0.41251633],0.835
675,[-0.41251633],0.828
676,[-0.41251633],0.930
677,[-0.41251633],0.914
678,[-0.41251633],0.921
679,[-0.41251633],0.850
680,[-0.41251633],0.842
681,[-0.41251633],0.840
682,[-0.41251633],0.843
683,[-0.41251633],0.856
684,[-0.41251633],0.839
685,[-0.41251633],0.855
686,[-0.41251633],0.828
687,[-0.41251633],0.854
688,[-0.41251633],0.930
689,[-0.41251633],0.945
690,[-0.41251633],0.953
691,[-0.41251633],0.818
692,[-0.41251633],0.843
693,[-0.41251633],0.837
694,[-0.41251633],0.836
695,[-0.41251633],0.860
696,[-0.41251633],0.832
697,[-0.41251633],0.854
698,[-0.41251633],0.848
699,[-0.41251633],0.830
700,[-0.41251633],0.823
701,[-0.41251633],0.826
702,[-0.41251633],0.834
703,[-0.41251633],0.841
704,[-0.41251633],0.817
705,[-0.41251633],0.827
706,[-0.41251633],0.845
707,[-0.41251633],0.816
708,[-0.41251633],0.827
709,[-0.41251633],0.842
710,[-0.41251633],0.826
711,[-0.41251633],0.854
712,[-0.41251633],0.842
713,[-0.41251633],0.829
714,[-0.41251633],0.872
715,[-0.41251633],0.873
716,[-0.41251633],0.929
717,[-0.41251633],0.934
718,[-0.41251633],0.956
719,[-0.41251633],0.846
720,[-0.41251633],0.858
721,[-0.41251633],0.858
722,[-0.41251633],0.820
723,[-0.41251633],0.922
724,[-0.41251633],0.891
725,[-0.41251633],0.957
726,[-0.41251633],0.870
727,[-0.41251633],0.856
728,[-0.41251633],0.836
729,[-0.41251633],0.825
730,[-0.41251633],0.835
731,[-0.41251633],0.961
732,[-0.41251633],0.912
733,[-0.41251633],0.948
734,[-0.41251633],0.842
735,[-0.41251633],0.846
736,[-0.41251633],0.859
737,[-0.41251633],0.819
738,[-0.41251633],0.832
739,[-0.41251633],0.847
740,[-0.41251633],0.832
741,[-0.41251633],0.841
742,[-0.41251633],0.823
743,[-0.41251633],0.845
744,[-0.41251633],0.833
745,[-0.41251633],0.859
746,[-0.41251633],0.826
747,[-0.41251633],0.833
748,[-0.41251633],0.851
749,[-0.41251633],0.819
750,[-0.41251633],0.823
751,[-0.41251633],0.849
752,[-0.41251633],1.679
753,[-0.41251633],0.958
754,[-0.41251633],0.850
755,[-0.41251633],0.839
756,[-0.41251633],0.841
757,[-0.41251633],0.824
758,[-0.41251633],0.863
759,[-0.41251633],0.962
760,[-0.41251633],0.905
761,[-0.41251633],0.923
762,[-0.41251633],0.824
763,[-0.41251633],0.842
764,[-0.41251633],0.828
765,[-0.41251633],0.843
766,[-0.41251633],0.837
767,[-0.41251633],0.843
768,[-0.41251633],0.818
769,[-0.41251633],0.841
770,[-0.41251633],0.834
771,[-0.41251633],0.865
772,[-0.41251633],0.861
773,[-0.41251633],0.850
774,[-0.41251633],0.864
775,[-0.41251633],0.845
776,[-0.41251633],0.828
777,[-0.41251633],0.813
778,[-0.41251633],0.842
779,[-0.41251633],0.830
780,[-0.41251633],0.860
781,[-0.41251633],0.851
782,[-0.41251633],0.859
783,[-0.41251633],0.824
784,[-0.41251633],0.866
785,[-0.41251633],0.838
786,[-0.41251633],0.864
787,[-0.41251633],0.843
788,[-0.41251633],0.840
789,[-0.41251633],0.851
790,[-0.41251633],0.815
791,[-0.41251633],0.828
792,[-0.41251633],0.851
793,[-0.41251633],0.843
794,[-0.41251633],0.860
795,[-0.41251633],0.814
796,[-0.41251633],0.840
797,[-0.41251633],0.836
798,[-0.41251633],0.827
799,[-0.41251633],0.839
800,[-0.41251633],0.818
801,[-0.41251633],0.927
802,[-0.41251633],0.927
803,[-0.41251633],0.920
804,[-0.41251633],0.961
805,[-0.41251633],0.848
806,[-0.41251633],0.837
807,[-0.41251633],0.832
808,[-0.41251633],0.834
809,[-0.41251633],0.837
810,[-0.41251633],0.832
811,[-0.41251633],0.834
812,[-0.41251633],0.845
813,[-0.41251633],0.828
814,[-0.41251633],0.849
815,[-0.41251633],0.807
816,[-0.41251633],0.842
817,[-0.41251633],0.829
818,[-0.41251633],0.851
819,[-0.41251633],0.843
820,[-0.41251633],0.820
821,[-0.41251633],0.842
822,[-0.41251633],0.846
823,[-0.41251633],0.825
824,[-0.41251633],0.851
825,[-0.41251633],0.845
826,[-0.41251633],0.834
827,[-0.41251633],0.844
828,[-0.41251633],0.819
829,[-0.41251633],0.807
830,[-0.41251633],0.833
831,[-0.41251633],0.840
832,[-0.41251633],0.836
833,[-0.41251633],0.857
834,[-0.41251633],0.827
835,[-0.41251633],0.829
836,[-0.41251633],0.830
837,[-0.41251633],0.837
838,[-0.41251633],0.847
839,[-0.41251633],0.845
840,[-0.41251633],0.858
841,[-0.41251633],0.852
842,[-0.41251633],0.836
843,[-0.41251633],0.955
844,[-0.41251633],0.940
845,[-0.41251633],0.962
846,[-0.41251633],0.833
847,[-0.41251633],0.852
848,[-0.41251633],0.856
849,[-0.41251633],0.844
850,[-0.41251633],0.834
851,[-0.41251633],0.843
852,[-0.41251633],0.839
853,[-0.41251633],0.841
854,[-0.41251633],0.833
855,[-0.41251633],0.873
856,[-0.41251633],0.824
857,[-0.41251633],0.829
858,[-0.41251633],0.827
859,[-0.41251633],0.815
860,[-0.41251633],0.824
861,[-0.41251633],0.823
862,[-0.41251633],0.810
863,[-0.41251633],0.834
864,[-0.41251633],0.836
865,[-0.41251633],0.876
866,[-0.41251633],0.841
867,[-0.41251633],0.832
868,[-0.41251633],0.829
869,[-0.41251633],0.832
870,[-0.41251633],0.833
871,[-0.41251633],0.937
872,[-0.41251633],0.930
873,[-0.41251633],0.945
874,[-0.41251633],0.849
875,[-0.41251633],0.845
876,[-0.41251633],0.837
877,[-0.41251633],1.745
878,[-0.41251633],0.850
879,[-0.41251633],0.865
880,[-0.41251633],0.952
881,[-0.41251633],0.945
882,[-0.41251633],0.965
883,[-0.41251633],0.828
884,[-0.41251633],0.833
885,[-0.41251633],0.897
886,[-0.41251633],0.861
887,[-0.41251633],0.817
888,[-0.41251633],0.825
889,[-0.41251633],0.824
890,[-0.41251633],0.845
891,[-0.41251633],0.907
892,[-0.41251633],0.917
893,[-0.41251633],0.929
894,[-0.41251633],0.866
895,[-0.41251633],0.833
896,[-0.41251633],0.825
897,[-0.41251633],0.812
898,[-0.41251633],0.813
899,[-0.41251633],0.831
900,[-0.41251633],0.851
901,[-0.41251633],0.831
902,[-0.41251633],0.846
903,[-0.41251633],0.836
904,[-0.41251633],0.853
905,[-0.41251633],0.821
906,[-0.41251633],0.910
907,[-0.41251633],0.938
908,[-0.41251633],0.920
909,[-0.41251633],0.850
910,[-0.41251633],0.852
911,[-0.41251633],0.871
912,[-0.41251633],0.847
913,[-0.41251633],0.838
914,[-0.41251633],0.943
915,[-0.41251633],0.843
916,[-0.41251633],0.814
917,[-0.41251633],0.849
918,[-0.41251633],0.845
919,[-0.41251633],0.829
920,[-0.41251633],0.862
921,[-0.41251633],0.830
922,[-0.41251633],0.841
923,[-0.41251633],0.836
924,[-0.41251633],0.831
925,[-0.41251633],0.845
926,[-0.41251633],0.823
927,[-0.41251633],0.810
928,[-0.41251633],0.859
929,[-0.41251633],0.846
930,[-0.41251633],0.851
931,[-0.41251633],0.938
932,[-0.41251633],0.932
933,[-0.41251633],0.937
934,[-0.41251633],0.812
935,[-0.41251633],0.822
936,[-0.41251633],0.837
937,[-0.41251633],0.871
938,[-0.41251633],0.865
939,[-0.41251633],0.867
940,[-0.41251633],0.836
941,[-0.41251633],0.838
942,[-0.41251633],0.847
943,[-0.41251633],0.923
944,[-0.41251633],0.925
945,[-0.41251633],0.957
946,[-0.41251633],0.851
947,[-0.41251633],0.850
948,[-0.41251633],0.848
949,[-0.41251633],0.832
950,[-0.41251633],0.907
951,[-0.41251633],0.979
952,[-0.41251633],0.944
953,[-0.41251633],0.840
954,[-0.41251633],0.842
955,[-0.41251633],0.836
956,[-0.41251633],0.826
957,[-0.41251633],0.813
958,[-0.41251633],0.939
959,[-0.41251633],0.913
960,[-0.41251633],0.902
961,[-0.41251633],0.861
962,[-0.41251633],0.840
963,[-0.41251633],0.814
964,[-0.41251633],0.838
965,[-0.41251633],0.829
966,[-0.41251633],0.845
967,[-0.41251633],0.830
968,[-0.41251633],0.846
969,[-0.41251633],0.831
970,[-0.41251633],0.814
971,[-0.41251633],0.874
972,[-0.41251633],0.868
973,[-0.41251633],0.854
974,[-0.41251633],0.851
975,[-0.41251633],0.855
976,[-0.41251633],0.888
977,[-0.41251633],0.808
978,[-0.41251633],0.865
979,[-0.41251633],0.990
980,[-0.41251633],0.933
981,[-0.41251633],0.968
982,[-0.41251633],0.860
983,[-0.41251633],0.867
984,[-0.41251633],0.965
985,[-0.41251633],0.931
986,[-0.41251633],0.934
987,[-0.41251633],0.854
988,[-0.41251633],0.863
989,[-0.41251633],0.860
990,[-0.41251633],0.856
991,[-0.41251633],0.855
992,[-0.41251633],0.870
993,[-0.41251633],0.939
994,[-0.41251633],0.950
995,[-0.41251633],0.938
996,[-0.41251633],0.829
997,[-0.41251633],0.864
