generation,best_fitness,elapsed
146,[0.7993437],0.816
147,[0.7993437],0.851
148,[0.7993437],0.820
149,[0.7993437],0.816
150,[0.7993437],0.785
151,[0.7993437],0.853
152,[0.7993437],0.813
153,[0.7993437],0.837
154,[0.7993437],0.795
155,[0.7993437],0.839
156,[0.7993437],1.097
157,[0.7993437],0.917
158,[0.7993437],0.950
159,[0.7993437],0.838
160,[0.7993437],0.829
161,[0.7993437],0.804
162,[0.7993437],0.854
163,[0.7993437],0.810
164,[0.7993437],0.802
165,[0.7993437],0.805
166,[0.7993437],0.791
167,[0.8089053],0.803
168,[0.8089053],0.835
169,[0.818938],0.942
170,[0.818938],0.910
171,[0.818938],0.913
172,[0.818938],0.831
173,[0.818938],0.835
174,[0.818938],0.830
175,[0.8199332],0.810
176,[0.8199332],0.809
177,[0.8199332],0.831
178,[0.8199332],0.823
179,[0.8199332],0.842
180,[0.8199332],0.827
181,[0.8199332],0.828
182,[0.8199332],0.846
183,[0.8199332],0.812
184,[0.8199332],0.826
185,[0.8199332],0.825
186,[0.82058656],0.843
187,[0.82058656],0.791
188,[0.821073],0.819
189,[0.821073],0.820
190,[0.821073],0.810
191,[0.821073],0.808
192,[0.821073],0.809
193,[0.821073],0.837
194,[0.8234662],0.812
195,[0.82426053],0.821
196,[0.82426053],0.839
197,[0.82426053],1.130
198,[0.82426053],0.833
199,[0.82426053],0.839
200,[0.82426053],0.806
201,[0.82426053],0.832
202,[0.82426053],0.819
203,[0.82426053],0.803
204,[0.82426053],0.818
205,[0.82426053],0.802
206,[0.82426053],0.820
207,[0.82426053],0.819
208,[0.82426053],0.814
209,[0.82426053],0.805
210,[0.82426053],0.841
211,[0.82426053],0.821
212,[0.82426053],0.811
213,[0.82426053],0.810
214,[0.82426053],0.817
215,[0.82426053],0.822
216,[0.82426053],0.841
217,[0.82426053],0.823
218,[0.82426053],0.839
219,[0.82426053],0.827
220,[0.82426053],0.808
221,[0.82426053],0.825
222,[0.82426053],0.827
223,[0.82426053],0.858
224,[0.82426053],0.864
225,[0.82426053],0.828
226,[0.82426053],0.851
227,[0.82426053],0.817
228,[0.82426053],0.834
229,[0.82426053],0.839
230,[0.82426053],0.868
231,[0.82426053],0.860
232,[0.82426053],0.855
233,[0.82426053],0.850
234,[0.82426053],0.845
235,[0.82426053],0.846
236,[0.82426053],0.821
237,[0.82426053],0.854
238,[0.82426053],0.821
239,[0.82426053],0.847
240,[0.82426053],0.816
241,[0.82426053],0.828
242,[0.82426053],0.837
243,[0.82426053],0.848
244,[0.82426053],0.823
245,[0.82426053],0.844
246,[0.82426053],0.864
247,[0.82426053],0.848
248,[0.82426053],0.817
249,[0.82426053],0.861
250,[0.82426053],0.824
251,[0.82426053],0.841
252,[0.82426053],0.818
253,[0.82426053],0.829
254,[0.82426053],0.847
255,[0.82426053],1.162
256,[0.82426053],0.836
257,[0.82426053],0.934
258,[0.82426053],0.932
259,[0.82426053],0.933
260,[0.82426053],0.820
261,[0.82426053],0.815
262,[0.82426053],0.873
263,[0.82426053],0.837
264,[0.82426053],0.827
265,[0.82426053],0.824
266,[0.82426053],0.831
267,[0.82426053],0.845
268,[0.82426053],0.822
269,[0.82426053],0.838
270,[0.82426053],0.861
271,[0.82426053],0.915
272,[0.82426053],0.923
273,[0.82426053],0.932
274,[0.82426053],0.843
275,[0.82426053],0.842
276,[0.82426053],0.832
277,[0.82426053],0.856
278,[0.82426053],0.825
279,[0.82426053],0.841
280,[0.82426053],0.824
281,[0.82426053],0.837
282,[0.82426053],0.830
283,[0.82426053],0.827
284,[0.82426053],0.825
285,[0.82426053],0.832
286,[0.82426053],0.830
287,[0.82426053],0.832
288,[0.82426053],0.835
289,[0.82426053],0.840
290,[0.82426053],0.846
291,[0.83243454],0.948
292,[0.83243454],0.906
293,[0.83243454],0.894
294,[0.83243454],0.825
295,[0.83243454],0.848
296,[0.83261234],0.833
297,[0.83261234],0.843
298,[0.83261234],0.844
299,[0.8333772],0.836
300,[0.8333772],0.829
301,[0.8333772],0.821
302,[0.8333772],0.811
303,[0.8333772],0.850
304,[0.8333772],0.832
305,[0.8333772],0.833
306,[0.8333772],0.806
307,[0.8333772],0.800
308,[0.8333772],0.831
309,[0.8333772],0.822
310,[0.8333772],0.814
311,[0.8333772],0.813
312,[0.8333772],0.813
313,[0.8333772],0.837
314,[0.8333772],0.850
315,[0.8333772],0.834
316,[0.8333772],0.833
317,[0.8333772],0.819
318,[0.8333772],1.259
319,[0.8333772],0.843
320,[0.8333772],0.832
321,[0.8333772],0.817
322,[0.8333772],0.921
323,[0.8333772],0.937
324,[0.8333772],0.910
325,[0.8333772],0.853
326,[0.8333772],0.844
327,[0.8333772],0.818
328,[0.8333772],0.837
329,[0.8333772],0.819
330,[0.8333772],0.819
331,[0.8333772],0.828
332,[0.8333772],0.829
333,[0.8333772],0.829
334,[0.8333772],0.840
335,[0.83411807],0.836
336,[0.83547163],0.826
337,[0.8362279],0.827
338,[0.8362279],0.951
339,[0.8362279],0.907
340,[0.8362279],0.930
341,[0.8362279],0.954
342,[0.83785594],0.822
343,[0.83785594],0.813
344,[0.83785594],0.848
345,[0.83785594],0.852
346,[0.84024984],0.849
347,[0.84024984],0.847
348,[0.84024984],0.841
349,[0.84024984],0.835
350,[0.84024984],0.825
351,[0.84024984],0.839
352,[0.84024984],0.836
353,[0.84024984],0.819
354,[0.84024984],0.850
355,[0.84024984],0.810
356,[0.84024984],0.816
357,[0.84024984],0.858
358,[0.8432414],0.831
359,[0.8432414],0.834
360,[0.8432414],0.825
361,[0.8432414],0.818
362,[0.8432414],0.854
363,[0.8432414],0.801
364,[0.8432414],0.854
365,[0.8432414],0.818
366,[0.8432414],0.830
367,[0.8432414],0.933
368,[0.8432414],0.903
369,[0.8432414],0.923
370,[0.8432414],0.855
371,[0.8432414],0.842
372,[0.8432414],0.880
373,[0.8432414],1.000
374,[0.8432414],0.964
375,[0.8432414],0.902
376,[0.8432414],1.292
377,[0.8432414],0.852
378,[0.8432414],0.845
379,[0.8432414],0.811
380,[0.8432414],0.815
381,[0.8432414],0.857
382,[0.8432414],0.830
383,[0.8432414],0.814
384,[0.8432414],0.827
385,[0.8432414],0.816
386,[0.8432414],0.823
387,[0.8432414],0.818
388,[0.8432414],0.853
389,[0.8432414],0.823
390,[0.8432414],0.810
391,[0.8432414],0.830
392,[0.8432414],0.848
393,[0.8432414],0.844
394,[0.8432414],0.813
395,[0.8432414],0.812
396,[0.8432414],0.831
397,[0.8432414],0.813
398,[0.8432414],0.824
399,[0.8432414],0.820
400,[0.8432414],0.843
401,[0.8432414],0.933
402,[0.8432414],0.897
403,[0.8432414],0.900
404,[0.8432414],0.928
405,[0.8432414],0.922
406,[0.8432414],0.852
407,[0.8432414],0.790
408,[0.8432414],0.844
409,[0.8432414],0.840
410,[0.8432414],0.855
411,[0.8432414],0.845
412,[0.8432414],0.828
413,[0.8432414],0.851
414,[0.8432414],0.859
415,[0.8432414],0.849
416,[0.8432414],0.827
417,[0.8432414],0.834
418,[0.8432414],0.847
419,[0.8432414],0.859
420,[0.8432414],0.850
421,[0.8432414],0.841
422,[0.8432414],0.830
423,[0.8432414],0.839
424,[0.8432414],0.818
425,[0.8432414],0.827
426,[0.8432414],0.916
427,[0.8432414],0.915
428,[0.8432414],0.933
429,[0.8432414],0.844
430,[0.8432414],0.938
431,[0.8432414],0.925
432,[0.8432414],0.916
433,[0.8432414],0.839
434,[0.8432414],0.814
435,[0.8432414],0.827
436,[0.8432414],0.834
437,[0.8432414],0.838
438,[0.8432414],0.833
439,[0.8432414],0.833
440,[0.8432414],0.838
441,[0.84669596],0.829
442,[0.84669596],0.820
443,[0.8520692],0.825
444,[0.8520692],0.844
445,[0.8520692],0.942
446,[0.8520692],0.911
447,[0.8520692],0.940
448,[0.8520692],0.826
449,[0.8520692],0.839
450,[0.8520692],0.846
451,[0.8520692],0.850
452,[0.8520692],0.845
453,[0.8520692],0.823
454,[0.8520692],0.852
455,[0.8520692],1.371
456,[0.8520692],0.911
457,[0.8520692],0.833
458,[0.8520692],0.832
459,[0.8520692],0.845
460,[0.8520692],0.811
461,[0.8520692],0.852
462,[0.8520692],0.851
463,[0.8520692],0.857
464,[0.8520692],0.838
465,[0.8520692],0.820
466,[0.8520692],0.826
467,[0.8520692],0.821
468,[0.8520692],0.826
469,[0.8520692],0.929
470,[0.8520692],1.060
471,[0.8520692],0.980
472,[0.8520692],1.033
473,[0.8520692],0.991
474,[0.8520692],0.959
475,[0.8520692],1.154
476,[0.8520692],1.083
477,[0.8520692],1.004
478,[0.8520692],1.117
479,[0.8520692],1.149
480,[0.8520692],1.155
481,[0.8520692],1.033
482,[0.8520692],0.927
483,[0.8520692],0.982
484,[0.8520692],1.139
485,[0.8520692],1.142
486,[0.8520692],1.174
487,[0.8520692],1.007
488,[0.8520692],1.172
489,[0.8520692],1.109
490,[0.8520692],1.120
491,[0.8520692],1.129
492,[0.8520692],1.148
493,[0.8520692],1.198
494,[0.8520692],1.172
495,[0.8520692],1.098
496,[0.8520692],1.102
497,[0.8520692],1.164
498,[0.8520692],1.196
499,[0.8520692],1.129
500,[0.8520692],1.020
501,[0.8520692],1.138
502,[0.8520692],1.201
503,[0.8520692],1.081
504,[0.8520692],1.051
505,[0.8520692],1.188
506,[0.8520692],1.086
507,[0.8520692],1.069
508,[0.8520692],1.131
509,[0.8520692],1.025
510,[0.8520692],1.014
511,[0.8520692],1.002
512,[0.8520692],1.001
513,[0.8520692],1.125
514,[0.8520692],1.044
515,[0.8520692],1.062
516,[0.8520692],0.943
517,[0.8520692],0.916
518,[0.8520692],1.048
519,[0.8520692],1.065
520,[0.8520692],1.020
521,[0.8520692],0.931
522,[0.8520692],1.041
523,[0.8520692],0.946
524,[0.8520692],1.014
525,[0.8520692],0.977
526,[0.8520692],1.159
527,[0.8520692],1.057
528,[0.8520692],1.043
529,[0.8520692],1.095
530,[0.8520692],1.042
531,[0.8520692],1.031
532,[0.8520692],1.085
533,[0.8520692],1.149
534,[0.8520692],1.080
535,[0.8520692],1.020
536,[0.8520692],1.036
537,[0.8520692],0.847
538,[0.8520692],0.864
539,[0.8520692],1.145
540,[0.8520692],0.955
541,[0.8520692],1.090
542,[0.8520692],1.472
543,[0.8520692],1.082
544,[0.8520692],0.930
545,[0.8520692],1.073
546,[0.8520692],0.958
547,[0.8520692],1.116
548,[0.8520692],1.047
549,[0.8520692],1.043
550,[0.8520692],1.060
551,[0.8520692],0.936
552,[0.8520692],1.105
553,[0.8520692],1.098
554,[0.8520692],1.124
555,[0.8520692],1.098
556,[0.8520692],1.079
557,[0.8520692],1.116
558,[0.8520692],0.996
559,[0.8520692],1.175
560,[0.8520692],0.991
561,[0.8520692],1.157
562,[0.8520692],1.086
563,[0.8520692],0.953
564,[0.8520692],1.128
565,[0.8520692],1.155
566,[0.8520692],1.130
567,[0.8520692],1.105
568,[0.8520692],1.110
569,[0.8520692],1.128
570,[0.8520692],1.122
571,[0.8520692],1.140
572,[0.8520692],1.192
573,[0.8520692],1.120
574,[0.8520692],1.127
575,[0.8520692],1.194
576,[0.8520692],1.023
577,[0.8520692],1.117
578,[0.8520692],1.054
579,[0.8520692],1.141
580,[0.8520692],1.114
581,[0.8520692],1.124
582,[0.8520692],1.033
583,[0.8520692],1.129
584,[0.8520692],1.036
585,[0.8520692],1.176
586,[0.8520692],1.029
587,[0.8520692],1.198
588,[0.8520692],1.021
589,[0.8520692],1.069
590,[0.8520692],1.102
591,[0.8520692],1.094
592,[0.8520692],1.051
593,[0.8520692],1.034
594,[0.8520692],1.116
595,[0.8520692],1.119
596,[0.8520692],0.988
597,[0.8520692],1.083
598,[0.8520692],1.098
599,[0.8520692],1.070
600,[0.8520692],1.037
601,[0.8520692],1.013
602,[0.8520692],1.088
603,[0.8520692],0.988
604,[0.8520692],0.983
605,[0.8520692],1.122
606,[0.8520692],1.117
607,[0.8520692],1.167
608,[0.8520692],1.083
609,[0.8520692],1.106
610,[0.8520692],1.117
611,[0.8520692],1.133
612,[0.8520692],1.132
613,[0.8520692],1.084
614,[0.8520692],0.987
615,[0.8520692],1.150
616,[0.8520692],1.027
617,[0.8520692],1.138
618,[0.8520692],1.091
619,[0.8520692],1.132
620,[0.8520692],1.133
621,[0.8520692],1.195
622,[0.8520692],1.130
623,[0.8520692],1.201
624,[0.8520692],1.116
625,[0.8520692],1.107
626,[0.8520692],1.108
627,[0.8520692],1.192
628,[0.8520692],1.138
629,[0.8520692],1.181
630,[0.8520692],1.066
631,[0.8520692],1.041
632,[0.8520692],1.019
633,[0.8520692],0.848
634,[0.8520692],0.892
635,[0.8520692],1.018
636,[0.8520692],1.056
637,[0.8520692],1.125
638,[0.8520692],1.143
639,[0.8520692],1.078
640,[0.8520692],0.945
641,[0.8520692],1.660
642,[0.8520692],1.110
643,[0.8520692],1.156
644,[0.8520692],1.067
645,[0.8520692],1.056
646,[0.8520692],1.021
647,[0.8520692],0.854
648,[0.8520692],0.904
649,[0.8520692],1.106
650,[0.8520692],1.101
651,[0.8520692],1.007
652,[0.8520692],0.999
653,[0.8520692],1.116
654,[0.8520692],1.074
655,[0.8520692],1.075
656,[0.8520692],0.942
657,[0.8520692],0.925
658,[0.8520692],1.038
659,[0.8520692],1.070
660,[0.8520692],1.050
661,[0.8520692],1.053
662,[0.8520692],1.046
663,[0.8520692],1.042
664,[0.8520692],1.156
665,[0.8520692],1.103
666,[0.8520692],1.174
667,[0.8520692],1.089
668,[0.8520692],1.152
669,[0.8520692],1.197
670,[0.8520692],1.081
671,[0.8520692],1.012
672,[0.8520692],1.133
673,[0.8520692],1.129
674,[0.8520692],1.112
675,[0.8520692],1.128
676,[0.8520692],1.095
677,[0.8520692],1.040
678,[0.8520692],1.127
679,[0.8520692],1.008
680,[0.8520692],1.020
681,[0.8520692],1.132
682,[0.8520692],1.174
683,[0.8520692],1.096
684,[0.8520692],1.000
685,[0.8520692],1.131
686,[0.8520692],1.105
687,[0.8520692],1.121
688,[0.8520692],1.113
689,[0.8520692],1.123
690,[0.8520692],1.001
691,[0.8520692],1.121
692,[0.8520692],1.078
693,[0.8520692],1.156
694,[0.8520692],1.183
695,[0.8520692],1.095
696,[0.8520692],1.187
697,[0.8520692],1.099
698,[0.8520692],1.113
699,[0.8520692],1.126
700,[0.8520692],1.092
701,[0.8520692],1.198
702,[0.8520692],1.131
703,[0.8520692],1.046
704,[0.8520692],1.145
705,[0.8520692],1.103
706,[0.8520692],1.168
707,[0.8520692],1.096
708,[0.8520692],0.998
709,[0.8520692],1.115
710,[0.8520692],1.154
711,[0.8520692],1.028
712,[0.8520692],1.110
713,[0.8520692],1.004
714,[0.8520692],1.008
715,[0.8520692],1.103
716,[0.8520692],1.083
717,[0.8520692],1.094
718,[0.8520692],1.051
719,[0.8520692],1.175
720,[0.8520692],1.084
721,[0.8520692],1.107
722,[0.8520692],1.106
723,[0.8520692],1.129
724,[0.8520692],1.107
725,[0.8520692],1.080
726,[0.8520692],1.092
727,[0.8520692],1.128
728,[0.8520692],1.169
729,[0.8520692],1.110
730,[0.8520692],1.066
731,[0.8520692],1.144
732,[0.8520692],1.141
733,[0.8520692],1.139
734,[0.8520692],1.147
735,[0.8520692],1.183
736,[0.8520692],1.128
737,[0.8520692],1.034
738,[0.8520692],1.175
739,[0.8520692],1.031
740,[0.8520692],1.183
741,[0.8520692],1.091
742,[0.8520692],1.101
743,[0.8520692],1.184
744,[0.8520692],1.113
745,[0.8520692],1.121
746,[0.8520692],1.000
747,[0.8520692],1.112
748,[0.8520692],1.076
749,[0.8520692],1.018
750,[0.8520692],0.840
751,[0.8520692],1.664
752,[0.8520692],0.859
753,[0.8520692],0.870
754,[0.8520692],0.890
755,[0.8520692],0.935
756,[0.8520692],0.945
757,[0.8520692],0.982
758,[0.8520692],0.865
759,[0.8520692],0.858
760,[0.8520692],0.823
761,[0.8520692],0.844
762,[0.8520692],0.852
763,[0.8520692],0.839
764,[0.8520692],0.818
765,[0.8520692],0.826
766,[0.8520692],0.831
767,[0.8520692],0.825
768,[0.8520692],0.837
769,[0.8520692],0.845
770,[0.8520692],0.836
771,[0.8520692],0.840
772,[0.8520692],0.938
773,[0.8520692],0.956
774,[0.8520692],0.958
775,[0.8520692],0.821
776,[0.8520692],0.823
777,[0.8520692],0.844
778,[0.8520692],0.833
779,[0.8520692],0.953
780,[0.8520692],0.930
781,[0.8520692],0.923
782,[0.8520692],0.827
783,[0.8520692],0.827
784,[0.8520692],0.850
785,[0.8520692],0.837
786,[0.8520692],0.864
787,[0.8520692],0.959
788,[0.8520692],0.951
789,[0.8520692],0.966
790,[0.8520692],0.829
791,[0.8520692],0.844
792,[0.8520692],0.855
793,[0.8520692],0.858
794,[0.8520692],0.858
795,[0.8520692],0.834
796,[0.8520692],0.819
797,[0.8520692],0.939
798,[0.8520692],0.956
799,[0.8520692],0.981
800,[0.8520692],0.844
801,[0.8520692],0.831
802,[0.8520692],0.834
803,[0.8520692],0.832
804,[0.8520692],0.833
805,[0.8520692],0.883
806,[0.8520692],0.831
807,[0.8520692],0.862
808,[0.8520692],0.841
809,[0.8520692],0.847
810,[0.8520692],0.846
811,[0.8520692],0.860
812,[0.8520692],0.807
813,[0.8520692],0.845
814,[0.8520692],0.844
815,[0.8520692],0.853
816,[0.8520692],0.831
817,[0.8520692],0.811
818,[0.8520692],0.823
819,[0.8520692],0.846
820,[0.8520692],0.821
821,[0.8520692],0.840
822,[0.8520692],0.947
823,[0.8520692],0.911
824,[0.8520692],0.904
825,[0.8520692],0.907
826,[0.8520692],0.922
827,[0.8520692],0.846
828,[0.8520692],0.809
829,[0.8520692],0.833
830,[0.8520692],0.819
831,[0.8520692],0.814
832,[0.8520692],0.825
833,[0.8520692],0.817
834,[0.8520692],0.839
835,[0.8520692],0.849
836,[0.8520692],0.828
837,[0.8520692],0.869
838,[0.8520692],1.091
839,[0.8520692],1.110
840,[0.8520692],1.189
841,[0.8520692],1.105
842,[0.8520692],1.019
843,[0.8520692],0.980
844,[0.8520692],1.136
845,[0.8520692],1.130
846,[0.8520692],1.050
847,[0.8520692],1.148
848,[0.8520692],1.118
849,[0.8520692],1.099
850,[0.8520692],1.306
851,[0.8520692],1.147
852,[0.8520692],1.143
853,[0.8520692],1.125
854,[0.8520692],1.106
855,[0.8520692],1.113
856,[0.8520692],1.145
857,[0.8520692],1.139
858,[0.8520692],1.146
859,[0.85389453],1.166
860,[0.85389453],1.189
861,[0.85389453],1.141
862,[0.85389453],1.207
863,[0.85389453],1.143
864,[0.85389453],1.131
865,[0.85389453],0.910
866,[0.85389453],0.829
867,[0.85389453],0.849
868,[0.85389453],0.833
869,[0.85389453],0.845
870,[0.85389453],0.855
871,[0.85389453],0.825
872,[0.85415864],0.805
873,[0.85415864],0.840
874,[0.85415864],1.775
875,[0.85415864],0.918
876,[0.85415864],0.868
877,[0.85415864],0.846
878,[0.85415864],0.821
879,[0.85415864],0.807
880,[0.85415864],0.840
881,[0.85415864],0.824
882,[0.85415864],0.825
883,[0.85415864],0.950
884,[0.85415864],1.079
885,[0.85415864],1.142
886,[0.85415864],1.063
887,[0.85415864],0.882
888,[0.85415864],0.889
889,[0.85415864],1.076
890,[0.85415864],0.913
891,[0.85415864],0.938
892,[0.85415864],1.008
893,[0.85415864],1.141
894,[0.85415864],1.148
895,[0.85415864],1.163
896,[0.85415864],1.135
897,[0.85415864],1.138
898,[0.85415864],1.161
899,[0.85415864],1.144
900,[0.85415864],1.107
901,[0.85415864],0.934
902,[0.85415864],0.848
903,[0.85415864],0.871
904,[0.85415864],0.841
905,[0.85415864],0.847
906,[0.85415864],0.840
907,[0.85415864],0.877
908,[0.85415864],0.825
909,[0.85415864],0.850
910,[0.85415864],0.837
911,[0.85415864],0.839
912,[0.85415864],0.827
913,[0.85415864],0.833
914,[0.85415864],0.946
915,[0.85415864],1.071
916,[0.85415864],1.100
917,[0.85415864],1.120
918,[0.85415864],1.141
919,[0.85415864],1.123
920,[0.85415864],1.140
921,[0.85415864],1.112
922,[0.85415864],1.199
923,[0.85415864],1.120
924,[0.85415864],0.988
925,[0.85415864],1.137
926,[0.85415864],1.135
927,[0.85415864],1.131
928,[0.85415864],0.972
929,[0.85415864],0.993
930,[0.85415864],0.850
931,[0.85415864],0.849
932,[0.85415864],0.866
933,[0.85415864],0.829
934,[0.85415864],0.829
935,[0.85415864],0.876
936,[0.85415864],0.844
937,[0.85415864],0.832
938,[0.85415864],0.826
939,[0.85415864],0.836
940,[0.85415864],0.840
941,[0.85415864],0.868
942,[0.85415864],0.844
943,[0.85415864],0.858
944,[0.85415864],0.873
945,[0.85415864],0.820
946,[0.85415864],0.951
947,[0.85415864],0.938
948,[0.85415864],0.941
949,[0.85415864],0.813
950,[0.85415864],0.844
951,[0.85415864],0.959
952,[0.85415864],1.168
953,[0.85415864],0.994
954,[0.85415864],1.105
955,[0.85415864],1.097
956,[0.85415864],1.128
957,[0.85415864],1.116
958,[0.85415864],1.141
959,[0.85415864],1.135
960,[0.85415864],1.126
961,[0.85415864],1.144
962,[0.85415864],1.166
963,[0.85415864],1.163
964,[0.85415864],1.164
965,[0.85415864],1.160
966,[0.85415864],1.111
967,[0.85415864],1.100
968,[0.85415864],1.051
969,[0.85415864],0.858
970,[0.85415864],0.831
971,[0.85415864],0.876
972,[0.85415864],0.865
973,[0.85415864],0.851
974,[0.85415864],1.023
975,[0.85415864],0.963
976,[0.85415864],1.036
977,[0.85415864],0.860
978,[0.85415864],0.824
979,[0.85415864],0.823
980,[0.85415864],0.868
981,[0.85415864],0.917
982,[0.85415864],0.915
983,[0.85415864],1.008
984,[0.85415864],0.891
985,[0.85415864],0.898
986,[0.85415864],0.829
987,[0.85415864],0.849
988,[0.85415864],0.866
989,[0.85415864],0.951
990,[0.85415864],0.914
991,[0.85415864],0.971
992,[0.85415864],0.973
993,[0.85415864],1.034
994,[0.85415864],0.881
995,[0.85415864],1.090
996,[0.85415864],0.997
997,[0.85415864],1.131
998,[0.85415864],1.145
999,[0.85415864],1.059
