generation,best_fitness,elapsed
106,[-0.4190836],0.898
107,[-0.4190836],0.927
108,[-0.4190836],0.876
109,[-0.4190836],0.881
110,[-0.4190836],0.892
111,[-0.4190836],0.975
112,[-0.4190836],0.976
113,[-0.4190836],0.877
114,[-0.4190836],0.886
115,[-0.4190836],0.900
116,[-0.4190836],1.162
117,[-0.4190836],1.117
118,[-0.4190836],1.054
119,[-0.4190836],0.879
120,[-0.4190836],0.884
121,[-0.4190836],0.887
122,[-0.4190836],1.011
123,[-0.4190836],0.886
124,[-0.4190836],0.905
125,[-0.4190836],0.991
126,[-0.4190836],0.964
127,[-0.4190836],1.016
128,[-0.4190836],0.972
129,[-0.4190836],0.857
130,[-0.4190836],0.903
131,[-0.4190836],0.919
132,[-0.4190836],1.192
133,[-0.4190836],0.888
134,[-0.4190836],0.928
135,[-0.4190836],0.898
136,[-0.4190836],0.884
137,[-0.4190836],0.934
138,[-0.4190836],0.974
139,[-0.4190836],0.980
140,[-0.4190836],1.008
141,[-0.4190836],3.874
142,[-0.4190836],0.989
143,[-0.4190836],0.978
144,[-0.4190836],1.003
145,[-0.4190836],0.982
146,[-0.4190836],0.876
147,[-0.4190836],0.926
148,[-0.4190836],0.889
149,[-0.4190836],0.882
150,[-0.4190836],0.886
151,[-0.4190836],0.890
152,[-0.4190836],0.904
153,[-0.4190836],0.917
154,[-0.4190836],0.878
155,[-0.4190836],0.881
156,[-0.4190836],0.905
157,[-0.4190836],0.999
158,[-0.4190836],0.993
159,[-0.4190836],0.965
160,[-0.4190836],1.087
161,[-0.4190836],1.084
162,[-0.4190836],0.868
163,[-0.4190836],0.998
164,[-0.4190836],0.977
165,[-0.4190836],0.989
166,[-0.4190836],0.985
167,[-0.4190836],0.983
168,[-0.4190836],0.913
169,[-0.4190836],0.888
170,[-0.4190836],0.890
171,[-0.4190836],0.879
172,[-0.4150181],0.907
173,[-0.4150181],0.876
174,[-0.4150181],0.919
175,[-0.4150181],0.913
176,[-0.4150181],1.138
177,[-0.4150181],1.087
178,[-0.4150181],0.878
179,[-0.4150181],0.902
180,[-0.4150181],0.979
181,[-0.4150181],1.030
182,[-0.4150181],1.027
183,[-0.4150181],0.997
184,[-0.4150181],0.967
185,[-0.4150181],0.889
186,[-0.4150181],0.868
187,[-0.4150181],1.145
188,[-0.4150181],1.149
189,[-0.4150181],1.109
190,[-0.4150181],1.106
191,[-0.4150181],1.186
192,[-0.4150181],1.116
193,[-0.4150181],0.905
194,[-0.4150181],0.914
195,[-0.4150181],1.002
196,[-0.4150181],0.959
197,[-0.4150181],0.987
198,[-0.4150181],0.902
199,[-0.40980613],0.971
200,[-0.40980613],0.980
201,[-0.40980613],0.878
202,[-0.40980613],0.892
203,[-0.40980613],0.891
204,[-0.40980613],0.862
205,[-0.40980613],0.905
206,[-0.40980613],0.990
207,[-0.40980613],1.099
208,[-0.40980613],1.051
209,[-0.40980613],0.884
210,[-0.40980613],0.885
211,[-0.40980613],0.903
212,[-0.40980613],1.024
213,[-0.40980613],0.885
214,[-0.40980613],0.915
215,[-0.40980613],0.888
216,[-0.40980613],0.887
217,[-0.40980613],1.029
218,[-0.40980613],0.971
219,[-0.40980613],1.021
220,[-0.40980613],0.884
221,[-0.40980613],0.898
222,[-0.40980613],1.007
223,[-0.40980613],1.153
224,[-0.40980613],1.018
225,[-0.40980613],0.971
226,[-0.40980613],0.882
227,[-0.40980613],0.916
228,[-0.40980613],0.980
229,[-0.40980613],1.007
230,[-0.40980613],0.999
231,[-0.40980613],0.977
232,[-0.40980613],0.861
233,[-0.40980613],0.964
234,[-0.40980613],0.949
235,[-0.40980613],0.996
236,[-0.40980613],0.877
237,[-0.40980613],1.037
238,[-0.40980613],1.196
239,[-0.40980613],1.198
240,[-0.40980613],0.984
241,[-0.40980613],0.904
242,[-0.40980613],0.895
243,[-0.40980613],0.881
244,[-0.40980613],0.906
245,[-0.40980613],0.979
246,[-0.40980613],0.973
247,[-0.40980613],0.998
248,[-0.40980613],1.048
249,[-0.40980613],1.008
250,[-0.40980613],0.883
251,[-0.40980607],0.885
252,[-0.40980607],0.965
253,[-0.40980607],1.147
254,[-0.40980607],1.058
255,[-0.40980607],0.969
256,[-0.40980607],0.920
257,[-0.40980607],0.855
258,[-0.40980607],0.923
259,[-0.40980607],0.914
260,[-0.40980607],0.894
261,[-0.40980607],0.883
262,[-0.40980607],0.894
263,[-0.40980607],0.951
264,[-0.40980607],0.951
265,[-0.40980607],0.971
266,[-0.40980607],0.891
267,[-0.40980607],0.992
268,[-0.40980607],1.014
269,[-0.40980607],1.156
270,[-0.40980607],1.044
271,[-0.40980607],0.950
272,[-0.40980607],0.874
273,[-0.40980607],0.891
274,[-0.40980607],0.893
275,[-0.40980607],0.999
276,[-0.40980607],0.949
277,[-0.40980607],0.881
278,[-0.40980607],0.898
279,[-0.40980607],0.892
280,[-0.40980607],0.899
281,[-0.40980607],1.019
282,[-0.40980607],0.965
283,[-0.40980607],0.971
284,[-0.40980607],0.894
285,[-0.40980607],1.126
286,[-0.40980607],1.055
287,[-0.40980607],0.991
288,[-0.40980607],0.858
289,[-0.40980607],1.000
290,[-0.40980607],0.880
291,[-0.40980607],1.083
292,[-0.40980607],1.000
293,[-0.40980607],0.862
294,[-0.40980607],0.892
295,[-0.40980607],0.891
296,[-0.40980607],0.896
297,[-0.40980607],0.909
298,[-0.40980607],0.886
299,[-0.40980607],0.927
300,[-0.40980607],1.108
301,[-0.40980607],1.111
302,[-0.40980607],1.106
303,[-0.40980607],0.965
304,[-0.40980607],0.917
305,[-0.40980607],0.913
306,[-0.40980607],1.013
307,[-0.40980607],0.969
308,[-0.40980607],0.873
309,[-0.40980607],0.909
310,[-0.40980607],0.887
311,[-0.40980607],1.167
312,[-0.40980607],1.210
313,[-0.40980607],1.171
314,[-0.40980607],1.127
315,[-0.40980607],1.173
316,[-0.40980607],1.103
317,[-0.40980607],0.996
318,[-0.40980607],0.861
319,[-0.40980607],0.867
320,[-0.40980607],1.030
321,[-0.40980607],0.955
322,[-0.40980607],1.001
323,[-0.40980607],0.882
324,[-0.40980607],1.003
325,[-0.40980607],0.966
326,[-0.40980607],1.010
327,[-0.40980607],0.889
328,[-0.40980607],0.888
329,[-0.40980607],0.888
330,[-0.40980607],1.014
331,[-0.40980607],1.098
332,[-0.38992935],1.062
333,[-0.38992935],0.961
334,[-0.38992935],0.878
335,[-0.38992935],0.904
336,[-0.38992935],0.981
337,[-0.38992935],0.970
338,[-0.38992935],1.018
339,[-0.38992935],0.874
340,[-0.38992935],0.972
341,[-0.38992935],1.034
342,[-0.38992935],0.959
343,[-0.38992935],0.986
344,[-0.38992935],0.874
345,[-0.38992935],0.920
346,[-0.38992935],1.274
347,[-0.38992935],1.110
348,[-0.38992935],1.025
349,[-0.38992935],1.005
350,[-0.38992935],0.863
351,[-0.38992935],0.910
352,[-0.38992935],0.997
353,[-0.38992935],1.021
354,[-0.38992935],0.883
355,[-0.38992935],0.877
356,[-0.38992935],0.884
357,[-0.38992935],0.903
358,[-0.38992935],0.884
359,[-0.38992935],0.987
360,[-0.38992935],0.954
361,[-0.38992935],1.144
362,[-0.38992935],0.931
363,[-0.38992935],0.969
364,[-0.38992935],0.986
365,[-0.38992935],0.995
366,[-0.38992935],0.986
367,[-0.38992935],0.988
368,[-0.38992935],0.980
369,[-0.38992935],0.913
370,[-0.38992935],0.941
371,[-0.38992935],0.973
372,[-0.38992935],1.057
373,[-0.38992935],0.976
374,[-0.38992935],0.985
375,[-0.38992935],0.949
376,[-0.38992935],0.878
377,[-0.38992935],1.103
378,[-0.38992935],0.921
379,[-0.38992935],0.914
380,[-0.38992935],0.880
381,[-0.38992935],0.903
382,[-0.38992935],0.894
383,[-0.38992935],0.911
384,[-0.38992935],1.007
385,[-0.38992935],0.946
386,[-0.38992935],0.986
387,[-0.38992935],0.856
388,[-0.38992935],1.023
389,[-0.38992935],0.992
390,[-0.38992935],0.868
391,[-0.38992935],0.905
392,[-0.38992935],1.036
393,[-0.38992935],1.192
394,[-0.38992935],1.095
395,[-0.38992935],0.904
396,[-0.38992935],0.994
397,[-0.38992935],1.015
398,[-0.38992935],0.983
399,[-0.38992935],0.890
400,[-0.38992935],0.879
401,[-0.38992935],0.888
402,[-0.38992935],0.901
403,[-0.38992935],1.014
404,[-0.38992935],0.966
405,[-0.38992935],1.000
406,[-0.38992935],0.887
407,[-0.38992935],0.973
408,[-0.38992935],3.765
409,[-0.38992935],0.900
410,[-0.38992935],0.857
411,[-0.38992935],0.885
412,[-0.38992935],0.960
413,[-0.38992935],0.934
414,[-0.38992935],0.999
415,[-0.38992935],0.874
416,[-0.38992935],1.008
417,[-0.38992935],0.989
418,[-0.38992935],0.864
419,[-0.38992935],0.893
420,[-0.38992935],0.911
421,[-0.38992935],1.152
422,[-0.38992935],1.012
423,[-0.38992935],0.935
424,[-0.38992935],0.885
425,[-0.38992935],0.911
426,[-0.38992935],0.902
427,[-0.38992935],0.985
428,[-0.38992935],1.198
429,[-0.38992935],1.141
430,[-0.38992935],1.139
431,[-0.38992935],1.088
432,[-0.38992935],0.978
433,[-0.38992935],1.028
434,[-0.38992935],0.975
435,[-0.38992935],1.016
436,[-0.38992935],1.235
437,[-0.38992935],1.150
438,[-0.38992935],0.863
439,[-0.38992935],0.922
440,[-0.38992935],0.965
441,[-0.38992935],0.982
442,[-0.38992935],0.964
443,[-0.38992935],0.884
444,[-0.38992935],1.040
445,[-0.38992935],0.990
446,[-0.38992935],0.989
447,[-0.38992935],1.002
448,[-0.38992935],0.968
449,[-0.38992935],0.892
450,[-0.38992935],0.897
451,[-0.38992935],1.226
452,[-0.38992935],1.089
453,[-0.38992935],0.886
454,[-0.38992935],0.872
455,[-0.38992935],0.914
456,[-0.38992935],1.012
457,[-0.38992935],0.962
458,[-0.38992935],0.950
459,[-0.38992935],0.895
460,[-0.38992935],1.023
461,[-0.38992935],0.988
462,[-0.38992935],1.011
463,[-0.38992935],0.997
464,[-0.38992935],0.962
465,[-0.38992935],0.889
466,[-0.38992935],1.157
467,[-0.38992935],1.048
468,[-0.38992935],0.988
469,[-0.38992935],0.874
470,[-0.38992935],0.949
471,[-0.38992935],0.890
472,[-0.38992935],0.904
473,[-0.38992935],0.906
474,[-0.38992935],0.994
475,[-0.38992935],0.951
476,[-0.38992935],0.969
477,[-0.38992935],0.894
478,[-0.38992935],1.006
479,[-0.38992935],0.995
480,[-0.38992935],0.880
481,[-0.38992935],0.889
482,[-0.38992935],1.209
483,[-0.38992935],1.170
484,[-0.38992935],1.120
485,[-0.38992935],0.905
486,[-0.38992935],0.994
487,[-0.38992935],0.949
488,[-0.38992935],0.969
489,[-0.38992935],0.884
490,[-0.38992935],0.996
491,[-0.38992935],0.934
492,[-0.38992935],1.057
493,[-0.38992935],0.897
494,[-0.38992935],0.863
495,[-0.38992935],0.912
496,[-0.38992935],0.878
497,[-0.38992935],1.164
498,[-0.38992935],0.972
499,[-0.38992935],0.899
500,[-0.38992935],0.900
501,[-0.38992935],0.891
502,[-0.38992935],0.908
503,[-0.38992935],0.879
504,[-0.38992935],0.914
505,[-0.38992935],0.901
506,[-0.38992935],0.889
507,[-0.38992935],0.880
508,[-0.38992935],0.885
509,[-0.38992935],1.010
510,[-0.38992935],0.958
511,[-0.38992935],0.890
512,[-0.38992935],0.911
513,[-0.38992935],1.190
514,[-0.38992935],1.100
515,[-0.38992935],0.898
516,[-0.38992935],1.000
517,[-0.38992935],0.974
518,[-0.38992935],1.028
519,[-0.38992935],0.869
520,[-0.38992935],0.893
521,[-0.38992935],0.932
522,[-0.38992935],0.891
523,[-0.38992935],0.901
524,[-0.38992935],0.889
525,[-0.38992935],0.918
526,[-0.38992935],0.897
527,[-0.38992935],0.886
528,[-0.38992935],0.865
529,[-0.38992935],1.200
530,[-0.38992935],1.129
531,[-0.38992935],0.920
532,[-0.38992935],0.872
533,[-0.38992935],0.908
534,[-0.38992935],0.891
535,[-0.38992935],0.868
536,[-0.38992935],0.898
537,[-0.38992935],1.023
538,[-0.38992935],0.881
539,[-0.38992935],0.865
540,[-0.38992935],0.971
541,[-0.38992935],0.952
542,[-0.38992935],0.994
543,[-0.38992935],0.889
544,[-0.38992935],0.980
545,[-0.38992935],1.190
546,[-0.38992935],1.023
547,[-0.38992935],0.972
548,[-0.38992935],0.992
549,[-0.38992935],1.004
550,[-0.38992935],0.997
551,[-0.38992935],0.884
552,[-0.38992935],0.907
553,[-0.38992935],0.892
554,[-0.38992935],0.918
555,[-0.38992935],1.053
556,[-0.38992935],1.001
557,[-0.38992935],1.001
558,[-0.38992935],1.024
559,[-0.38992935],0.984
560,[-0.38992935],1.134
561,[-0.38992935],1.072
562,[-0.38992935],0.963
563,[-0.38992935],0.998
564,[-0.38992935],1.013
565,[-0.38992935],1.024
566,[-0.38992935],0.972
567,[-0.38992935],1.007
568,[-0.38992935],0.984
569,[-0.38992935],1.003
570,[-0.38992935],0.981
571,[-0.38992935],0.976
572,[-0.38992935],0.879
573,[-0.38992935],0.885
574,[-0.38992935],0.881
575,[-0.38992935],1.156
576,[-0.38992935],1.195
577,[-0.38992935],1.055
578,[-0.38992935],0.858
579,[-0.38992935],0.861
580,[-0.38992935],0.884
581,[-0.38992935],0.895
582,[-0.38992935],0.885
583,[-0.38992935],0.989
584,[-0.38992935],0.988
585,[-0.38992935],0.867
586,[-0.38992935],0.909
587,[-0.38992935],1.001
588,[-0.38992935],0.964
589,[-0.38992935],0.970
590,[-0.38992935],0.887
591,[-0.38992935],1.196
592,[-0.38992935],1.096
593,[-0.38992935],0.906
594,[-0.38992935],0.962
595,[-0.38992935],0.947
596,[-0.38992935],0.998
597,[-0.38992935],0.873
598,[-0.38992935],1.034
599,[-0.38992935],1.002
600,[-0.38992935],0.944
601,[-0.38992935],0.885
602,[-0.38992935],0.921
603,[-0.38992935],0.877
604,[-0.38992935],0.874
605,[-0.38992935],0.883
606,[-0.38992935],0.972
607,[-0.38992935],1.107
608,[-0.38992935],1.002
609,[-0.38992935],0.876
610,[-0.38992935],0.977
611,[-0.38992935],0.973
612,[-0.38992935],0.954
613,[-0.38992935],0.867
614,[-0.38992935],0.907
615,[-0.38992935],0.909
616,[-0.38992935],0.867
617,[-0.38992935],0.942
618,[-0.38992935],0.878
619,[-0.38992935],0.886
620,[-0.38992935],0.884
621,[-0.38992935],0.970
622,[-0.38992935],0.995
623,[-0.38992935],1.087
624,[-0.38992935],0.898
625,[-0.38992935],0.987
626,[-0.38992935],0.960
627,[-0.38992935],0.969
628,[-0.38992935],0.890
629,[-0.38992935],0.977
630,[-0.38992935],0.952
631,[-0.38992935],1.005
632,[-0.38992935],0.893
633,[-0.38992935],0.970
634,[-0.38992935],1.005
635,[-0.38992935],1.007
636,[-0.38992935],0.877
637,[-0.38992935],0.922
638,[-0.38992935],1.182
639,[-0.38992935],1.154
640,[-0.38992935],1.042
641,[-0.38992935],0.888
642,[-0.38992935],0.860
643,[-0.38992935],0.915
644,[-0.38992935],0.900
645,[-0.38992935],0.868
646,[-0.38992935],1.001
647,[-0.38992935],0.998
648,[-0.38992935],0.968
649,[-0.38992935],1.003
650,[-0.38992935],0.979
651,[-0.38992935],0.872
652,[-0.38992935],0.877
653,[-0.38992935],0.905
654,[-0.38992935],1.221
655,[-0.38992935],1.043
656,[-0.38992935],0.875
657,[-0.38992935],0.876
658,[-0.38992935],0.858
659,[-0.38992935],0.914
660,[-0.38992935],0.957
661,[-0.38992935],1.046
662,[-0.38992935],0.991
663,[-0.38992935],0.984
664,[-0.38992935],0.973
665,[-0.38992935],0.894
666,[-0.38992935],0.938
667,[-0.38992935],0.982
668,[-0.38992935],1.008
669,[-0.38992935],1.142
670,[-0.38992935],1.043
671,[-0.38992935],1.103
672,[-0.38992935],1.148
673,[-0.38992935],1.127
674,[-0.38992935],1.154
675,[-0.38992935],1.058
676,[-0.38992935],0.963
677,[-0.38992935],0.904
678,[-0.38992935],0.889
679,[-0.38992935],1.027
680,[-0.38992935],1.009
681,[-0.38992935],1.002
682,[-0.38992935],0.874
683,[-0.38992935],0.918
684,[-0.38992935],1.216
685,[-0.38992935],1.170
686,[-0.38992935],1.062
687,[-0.38992935],0.884
688,[-0.38992935],0.857
689,[-0.38992935],0.998
690,[-0.38992935],0.957
691,[-0.38992935],0.966
692,[-0.38992935],0.877
693,[-0.38992935],0.866
694,[-0.38992935],0.906
695,[-0.38992935],0.865
696,[-0.38992935],1.009
697,[-0.38992935],0.887
698,[-0.38992935],0.877
699,[-0.38992935],1.110
700,[-0.38992935],1.053
701,[-0.38992935],0.914
702,[-0.38992935],0.927
703,[-0.38992935],3.854
704,[-0.38992935],0.872
705,[-0.38992935],0.881
706,[-0.38992935],0.957
707,[-0.38992935],0.945
708,[-0.38992935],1.003
709,[-0.38992935],0.880
710,[-0.38992935],0.979
711,[-0.38992935],0.977
712,[-0.38992935],1.125
713,[-0.38992935],0.939
714,[-0.38992935],0.996
715,[-0.38992935],0.993
716,[-0.38992935],0.950
717,[-0.38992935],0.901
718,[-0.38992935],0.899
719,[-0.38992935],0.998
720,[-0.38992935],0.958
721,[-0.38992935],0.964
722,[-0.38992935],0.898
723,[-0.38992935],0.977
724,[-0.38992935],0.966
725,[-0.38992935],0.994
726,[-0.38992935],0.863
727,[-0.38992935],1.001
728,[-0.38992935],1.239
729,[-0.38992935],1.168
730,[-0.38992935],1.035
731,[-0.38992935],0.956
732,[-0.38992935],0.972
733,[-0.38992935],0.999
734,[-0.38992935],0.885
735,[-0.38992935],0.908
736,[-0.38992935],1.014
737,[-0.38992935],0.996
738,[-0.38992935],0.992
739,[-0.38992935],0.901
740,[-0.38992935],0.899
741,[-0.38992935],1.008
742,[-0.38992935],0.944
743,[-0.38992935],1.121
744,[-0.38992935],1.061
745,[-0.38992935],1.049
746,[-0.38992935],0.905
747,[-0.38992935],0.879
748,[-0.38992935],0.890
749,[-0.38992935],0.905
750,[-0.38992935],0.894
751,[-0.38992935],0.915
752,[-0.38992935],1.010
753,[-0.38992935],0.961
754,[-0.38992935],1.009
755,[-0.38992935],0.882
756,[-0.38992935],0.989
757,[-0.38992935],1.005
758,[-0.38992935],1.121
759,[-0.38992935],1.034
760,[-0.38992935],1.049
761,[-0.38992935],1.009
762,[-0.38992935],0.895
763,[-0.38992935],0.913
764,[-0.38992935],0.914
765,[-0.38992935],0.877
766,[-0.38992935],0.890
767,[-0.38992935],0.877
768,[-0.38992935],0.993
769,[-0.38992935],0.983
770,[-0.38992935],0.884
771,[-0.38992935],0.867
772,[-0.38992935],0.873
773,[-0.38992935],0.992
774,[-0.38992935],1.248
775,[-0.38992935],1.154
776,[-0.38992935],1.076
777,[-0.38992935],0.886
778,[-0.38992935],0.873
779,[-0.38992935],0.934
780,[-0.38992935],0.867
781,[-0.38992935],0.861
782,[-0.38992935],0.957
783,[-0.38992935],0.864
784,[-0.38992935],0.919
785,[-0.38992935],0.889
786,[-0.38992935],0.894
787,[-0.38992935],0.875
788,[-0.38992935],0.874
789,[-0.38992935],0.986
790,[-0.38992935],1.156
791,[-0.38992935],1.063
792,[-0.38992935],0.968
793,[-0.38992935],0.873
794,[-0.38992935],0.948
795,[-0.38992935],0.875
796,[-0.38992935],0.904
797,[-0.38992935],0.892
798,[-0.38992935],0.938
799,[-0.38992935],1.085
800,[-0.38992935],1.192
801,[-0.38992935],1.234
802,[-0.38992935],1.265
803,[-0.38992935],1.087
804,[-0.38992935],1.087
805,[-0.38992935],1.068
806,[-0.38992935],0.992
807,[-0.38992935],0.885
808,[-0.38992935],0.924
809,[-0.38992935],0.973
810,[-0.38992935],0.957
811,[-0.38992935],0.892
812,[-0.38992935],0.925
813,[-0.38992935],1.001
814,[-0.38992935],1.018
815,[-0.38992935],0.962
816,[-0.38992935],0.892
817,[-0.38992935],0.912
818,[-0.38992935],0.892
819,[-0.38992935],0.905
820,[-0.38992935],1.206
821,[-0.38992935],1.201
822,[-0.38992935],1.063
823,[-0.38992935],0.866
824,[-0.38992935],0.869
825,[-0.38992935],0.985
826,[-0.38992935],0.956
827,[-0.38992935],0.981
828,[-0.38992935],0.902
829,[-0.38992935],1.024
830,[-0.38992935],0.891
831,[-0.38992935],0.901
832,[-0.38992935],0.993
833,[-0.38992935],0.969
834,[-0.38992935],0.859
835,[-0.38992935],1.126
836,[-0.38992935],1.285
837,[-0.38992935],1.231
838,[-0.38992935],1.236
839,[-0.38992935],1.078
840,[-0.38992935],1.043
841,[-0.38992935],0.881
842,[-0.38992935],0.866
843,[-0.38992935],1.012
844,[-0.38992935],0.976
845,[-0.38992935],0.974
846,[-0.38992935],0.884
847,[-0.38992935],0.885
848,[-0.38992935],0.876
849,[-0.38992935],0.995
850,[-0.38992935],1.171
851,[-0.38992935],1.074
852,[-0.38992935],0.868
853,[-0.38992935],0.886
854,[-0.38992935],1.025
855,[-0.38992935],0.876
856,[-0.38992935],0.894
857,[-0.38992935],1.027
858,[-0.38992935],0.889
859,[-0.38992935],0.875
860,[-0.38992935],1.041
861,[-0.38992935],0.883
862,[-0.38992935],0.906
863,[-0.38992935],0.870
864,[-0.38992935],0.913
865,[-0.38992935],0.906
866,[-0.38992935],1.232
867,[-0.38992935],1.064
868,[-0.3690627],0.897
869,[-0.3690627],0.885
870,[-0.3690627],0.979
871,[-0.3690627],0.990
872,[-0.3690627],0.957
873,[-0.3690627],0.890
874,[-0.3690627],0.883
875,[-0.3690627],0.899
876,[-0.3690627],0.971
877,[-0.3690627],0.971
878,[-0.3690627],0.879
879,[-0.3690627],0.882
880,[-0.3690627],0.889
881,[-0.3690627],1.045
882,[-0.3690627],1.203
883,[-0.3690627],1.120
884,[-0.3690627],0.970
885,[-0.3690627],0.997
886,[-0.3690627],0.875
887,[-0.3690627],0.922
888,[-0.3690627],0.903
889,[-0.3690627],0.894
890,[-0.3690627],0.887
891,[-0.3690627],0.894
892,[-0.3690627],0.903
893,[-0.3690627],0.882
894,[-0.3690627],1.021
895,[-0.3690627],0.929
896,[-0.3690627],0.968
897,[-0.3690627],1.110
898,[-0.3690627],1.048
899,[-0.3690627],0.937
900,[-0.3690627],0.882
901,[-0.3690627],0.965
902,[-0.3690627],0.955
903,[-0.3690627],0.858
904,[-0.3690627],0.960
905,[-0.3690627],0.956
906,[-0.3690627],0.997
907,[-0.3690627],0.885
908,[-0.3690627],0.963
909,[-0.3690627],0.945
910,[-0.3690627],0.987
911,[-0.3690627],0.851
912,[-0.3690627],1.011
913,[-0.3690627],1.204
914,[-0.3690627],1.093
915,[-0.3690627],1.035
916,[-0.3690627],1.109
917,[-0.3690627],1.113
918,[-0.3690627],1.111
919,[-0.3690627],0.933
920,[-0.3690627],1.043
921,[-0.3690627],0.973
922,[-0.3690627],1.032
923,[-0.3690627],0.975
924,[-0.3690627],0.948
925,[-0.3690627],0.898
926,[-0.3690627],0.870
927,[-0.3690627],0.946
928,[-0.3690627],1.266
929,[-0.3690627],1.109
930,[-0.3690627],0.853
931,[-0.3690627],0.900
932,[-0.3690627],0.955
933,[-0.3690627],0.946
934,[-0.3690627],0.960
935,[-0.3690627],0.869
936,[-0.3690627],0.881
937,[-0.3690627],0.938
938,[-0.3690627],0.967
939,[-0.3690627],0.995
940,[-0.3690627],0.880
941,[-0.3690627],1.029
942,[-0.3690627],0.856
943,[-0.3690627],1.216
944,[-0.3690627],1.044
945,[-0.3690627],0.944
946,[-0.3690627],1.017
947,[-0.3690627],0.866
948,[-0.3690627],1.024
949,[-0.3690627],0.972
950,[-0.3690627],0.965
951,[-0.3690627],0.904
952,[-0.3690627],0.898
953,[-0.3690627],0.894
954,[-0.3690627],0.891
955,[-0.3690627],0.907
956,[-0.3690627],0.870
957,[-0.3690627],0.884
958,[-0.3690627],0.970
959,[-0.3690627],1.224
960,[-0.3690627],1.065
961,[-0.3690627],0.860
962,[-0.3690627],0.896
963,[-0.3690627],0.957
964,[-0.3690627],0.996
965,[-0.3690627],0.862
966,[-0.3690627],0.912
967,[-0.3690627],0.860
968,[-0.3690627],1.018
969,[-0.3690627],0.979
970,[-0.3690627],0.905
971,[-0.3690627],0.901
972,[-0.3690627],0.981
973,[-0.3690627],0.993
974,[-0.3690627],0.980
975,[-0.3690627],1.152
976,[-0.3690627],1.122
977,[-0.3690627],0.969
978,[-0.3690627],0.962
979,[-0.3690627],0.962
980,[-0.3690627],0.885
981,[-0.3690627],1.018
982,[-0.3690627],0.875
983,[-0.3690627],1.049
984,[-0.3690627],1.008
985,[-0.3690627],1.047
986,[-0.3690627],0.915
987,[-0.3690627],0.908
988,[-0.3690627],0.894
989,[-0.3690627],1.016
990,[-0.3690627],1.119
991,[-0.3690627],1.080
992,[-0.3690627],0.884
993,[-0.3690627],0.876
994,[-0.3690627],0.904
995,[-0.3690627],0.911
996,[-0.3690627],0.914
997,[-0.3690627],0.902
