generation,best_fitness,elapsed
284,[-0.41742155],0.901
285,[-0.41742155],0.894
286,[-0.41742155],0.906
287,[-0.41742155],0.892
288,[-0.41742155],1.042
289,[-0.41742155],1.013
290,[-0.41742155],0.966
291,[-0.41742155],0.992
292,[-0.41742155],0.866
293,[-0.41742155],0.986
294,[-0.41742155],1.174
295,[-0.41742155],1.087
296,[-0.41742155],0.868
297,[-0.41742155],0.889
298,[-0.41742155],0.869
299,[-0.41742155],0.913
300,[-0.41742155],1.003
301,[-0.41742155],0.864
302,[-0.41742155],0.890
303,[-0.41742155],0.964
304,[-0.41742155],0.967
305,[-0.41742155],0.979
306,[-0.41742155],0.881
307,[-0.41742155],0.962
308,[-0.41742155],0.973
309,[-0.41742155],1.023
310,[-0.41742155],1.201
311,[-0.41742155],1.093
312,[-0.41742155],0.898
313,[-0.41742155],0.920
314,[-0.41742155],0.912
315,[-0.41742155],1.027
316,[-0.41742155],0.981
317,[-0.41742155],0.995
318,[-0.41742155],0.891
319,[-0.41742155],0.965
320,[-0.41742155],0.898
321,[-0.41742155],1.033
322,[-0.41742155],0.999
323,[-0.41742155],0.880
324,[-0.41742155],0.941
325,[-0.41742155],1.162
326,[-0.41742155],1.093
327,[-0.41742155],0.899
328,[-0.41742155],0.892
329,[-0.41742155],0.971
330,[-0.41742155],0.988
331,[-0.41742155],1.003
332,[-0.41742155],1.006
333,[-0.41742155],1.022
334,[-0.41742155],0.983
335,[-0.41742155],0.967
336,[-0.41742155],1.138
337,[-0.41742155],1.059
338,[-0.41742155],0.997
339,[-0.41742155],0.989
340,[-0.41742155],4.077
341,[-0.41742155],0.902
342,[-0.41742155],1.069
343,[-0.41742155],1.179
344,[-0.41742155],1.181
345,[-0.41742155],1.218
346,[-0.41742155],1.226
347,[-0.41742155],1.212
348,[-0.41742155],1.197
349,[-0.41742155],1.262
350,[-0.41742155],1.283
351,[-0.41742155],1.259
352,[-0.41742155],1.245
353,[-0.41742155],1.138
354,[-0.41742155],1.236
355,[-0.41742155],1.202
356,[-0.41742155],1.271
357,[-0.41742155],1.313
358,[-0.41742155],1.214
359,[-0.41742155],1.199
360,[-0.41742155],1.156
361,[-0.41742155],1.215
362,[-0.41742155],1.184
363,[-0.41742155],1.235
364,[-0.41742155],1.114
365,[-0.41742155],1.205
366,[-0.41742155],1.235
367,[-0.41742155],1.190
368,[-0.41742155],1.219
369,[-0.41742155],1.120
370,[-0.41742155],1.124
371,[-0.41742155],1.077
372,[-0.41742155],0.959
373,[-0.41742155],1.048
374,[-0.41742155],1.117
375,[-0.41742155],1.207
376,[-0.41742155],1.258
377,[-0.41742155],1.222
378,[-0.41742155],1.232
379,[-0.41742155],1.217
380,[-0.41742155],1.220
381,[-0.41742155],1.189
382,[-0.41742155],1.250
383,[-0.41742155],1.213
384,[-0.41742155],1.352
385,[-0.41742155],1.202
386,[-0.41742155],1.219
387,[-0.41742155],1.304
388,[-0.41742155],1.262
389,[-0.41742155],1.271
390,[-0.41742155],1.439
391,[-0.41742155],1.252
392,[-0.41742155],1.234
393,[-0.41742155],1.172
394,[-0.41742155],1.241
395,[-0.41742155],1.187
396,[-0.41742155],1.234
397,[-0.41742155],1.259
398,[-0.41742155],1.323
399,[-0.41742155],1.267
400,[-0.41742155],1.225
401,[-0.41742155],1.189
402,[-0.41742155],1.093
403,[-0.41742155],0.879
404,[-0.41742155],0.874
405,[-0.41742155],0.995
406,[-0.41742155],0.858
407,[-0.41742155],0.866
408,[-0.41742155],0.887
409,[-0.41742155],0.860
410,[-0.41742155],0.906
411,[-0.41742155],1.026
412,[-0.41742155],0.900
413,[-0.41742155],0.892
414,[-0.41742155],0.986
415,[-0.41742155],0.991
416,[-0.41742155],1.019
417,[-0.41742155],1.025
418,[-0.41742155],1.029
419,[-0.41742155],0.890
420,[-0.41742155],0.998
421,[-0.41742155],0.954
422,[-0.41742155],1.003
423,[-0.41742155],0.879
424,[-0.41742155],0.975
425,[-0.41742155],1.103
426,[-0.41742155],1.083
427,[-0.41742155],0.998
428,[-0.41742155],0.890
429,[-0.41742155],0.920
430,[-0.41742155],1.039
431,[-0.41742155],1.024
432,[-0.41742155],0.988
433,[-0.41742155],1.018
434,[-0.41742155],1.038
435,[-0.41742155],0.949
436,[-0.41742155],1.050
437,[-0.41742155],0.891
438,[-0.41742155],1.023
439,[-0.41742155],1.002
440,[-0.41742155],1.000
441,[-0.41742155],0.974
442,[-0.41742155],0.995
443,[-0.41742155],0.893
444,[-0.41742155],0.913
445,[-0.41742155],1.007
446,[-0.41742155],1.003
447,[-0.41742155],0.980
448,[-0.41742155],1.021
449,[-0.41742155],0.987
450,[-0.41742155],0.988
451,[-0.41742155],0.969
452,[-0.41742155],0.907
453,[-0.41742155],0.913
454,[-0.41742155],0.983
455,[-0.41742155],0.998
456,[-0.41742155],0.894
457,[-0.41742155],0.917
458,[-0.41742155],0.986
459,[-0.41742155],1.010
460,[-0.41742155],0.991
461,[-0.41742155],1.059
462,[-0.41742155],1.149
463,[-0.41742155],1.306
464,[-0.41742155],1.208
465,[-0.41742155],1.229
466,[-0.41742155],1.368
467,[-0.41742155],1.182
468,[-0.41742155],1.252
469,[-0.41742155],1.307
470,[-0.41742155],1.217
471,[-0.41742155],1.252
472,[-0.41742155],1.312
473,[-0.41742155],1.254
474,[-0.41742155],1.164
475,[-0.41742155],1.259
476,[-0.41742155],1.179
477,[-0.41742155],1.286
478,[-0.41742155],1.224
479,[-0.41742155],1.264
480,[-0.41742155],1.189
481,[-0.41742155],1.317
482,[-0.41742155],1.173
483,[-0.41742155],1.112
484,[-0.41742155],0.868
485,[-0.41742155],0.895
486,[-0.41742155],0.996
487,[-0.41742155],0.992
488,[-0.41742155],0.974
489,[-0.41742155],1.035
490,[-0.41742155],1.152
491,[-0.41742155],1.079
492,[-0.41742155],0.913
493,[-0.41742155],0.998
494,[-0.41742155],1.010
495,[-0.41742155],0.995
496,[-0.41742155],1.001
497,[-0.41742155],1.016
498,[-0.41742155],0.993
499,[-0.41742155],1.021
500,[-0.41742155],0.988
501,[-0.41742155],1.123
502,[-0.41742155],1.213
503,[-0.41742155],1.291
504,[-0.41742155],1.206
505,[-0.41742155],1.244
506,[-0.41742155],1.205
507,[-0.41742155],1.213
508,[-0.41742155],1.284
509,[-0.41742155],1.294
510,[-0.41742155],1.169
511,[-0.41742155],1.210
512,[-0.41742155],1.218
513,[-0.41742155],1.192
514,[-0.41742155],1.172
515,[-0.41742155],1.186
516,[-0.41742155],1.195
517,[-0.41742155],1.109
518,[-0.41742155],0.855
519,[-0.41742155],0.986
520,[-0.41742155],0.980
521,[-0.41742155],0.887
522,[-0.41742155],0.967
523,[-0.41742155],1.191
524,[-0.41742155],1.163
525,[-0.41742155],1.222
526,[-0.41742155],1.124
527,[-0.41742155],0.899
528,[-0.41742155],0.936
529,[-0.41742155],0.987
530,[-0.41742155],1.038
531,[-0.41742155],1.131
532,[-0.41742155],1.030
533,[-0.41742155],1.040
534,[-0.41742155],0.974
535,[-0.41742155],1.032
536,[-0.41742155],1.066
537,[-0.41742155],0.936
538,[-0.41742155],1.042
539,[-0.41742155],0.938
540,[-0.41742155],1.032
541,[-0.41742155],0.901
542,[-0.41742155],0.926
543,[-0.41742155],0.924
544,[-0.41742155],0.975
545,[-0.41742155],0.972
546,[-0.41742155],1.106
547,[-0.41742155],1.101
548,[-0.41742155],0.925
549,[-0.41742155],0.910
550,[-0.41742155],0.994
551,[-0.41742155],0.968
552,[-0.41742155],0.985
553,[-0.41742155],0.881
554,[-0.41742155],1.010
555,[-0.41742155],0.987
556,[-0.41742155],0.980
557,[-0.41742155],1.041
558,[-0.41742155],1.217
559,[-0.41742155],1.180
560,[-0.41742155],1.248
561,[-0.41742155],1.215
562,[-0.41742155],1.294
563,[-0.41742155],1.244
564,[-0.41742155],1.238
565,[-0.41742155],1.185
566,[-0.41742155],1.233
567,[-0.41742155],1.261
568,[-0.41742155],1.111
569,[-0.41742155],0.868
570,[-0.41742155],1.091
571,[-0.41742155],1.235
572,[-0.41742155],1.201
573,[-0.41742155],1.162
574,[-0.41742155],1.214
575,[-0.41742155],1.054
576,[-0.41742155],0.879
577,[-0.41742155],0.861
578,[-0.41742155],0.932
579,[-0.41742155],0.998
580,[-0.41742155],1.017
581,[-0.41742155],0.964
582,[-0.41742155],1.014
583,[-0.41742155],0.992
584,[-0.41742155],0.897
585,[-0.41742155],0.918
586,[-0.41742155],1.038
587,[-0.41742155],1.003
588,[-0.41742155],1.153
589,[-0.41742155],1.080
590,[-0.41742155],0.927
591,[-0.41742155],0.996
592,[-0.41742155],1.031
593,[-0.41742155],1.031
594,[-0.41742155],0.973
595,[-0.41742155],1.064
596,[-0.41742155],0.882
597,[-0.41742155],0.988
598,[-0.41742155],0.946
599,[-0.41742155],0.987
600,[-0.41742155],0.934
601,[-0.41742155],0.973
602,[-0.41742155],1.015
603,[-0.41742155],1.165
604,[-0.41742155],1.074
605,[-0.41742155],0.929
606,[-0.41742155],0.990
607,[-0.41742155],4.020
608,[-0.41742155],0.850
609,[-0.41742155],0.893
610,[-0.41742155],0.892
611,[-0.41742155],0.884
612,[-0.41742155],0.876
613,[-0.41742155],0.965
614,[-0.41742155],0.995
615,[-0.41742155],1.240
616,[-0.41742155],1.247
617,[-0.41742155],1.172
618,[-0.41742155],1.263
619,[-0.41742155],1.161
620,[-0.41742155],1.194
621,[-0.41742155],1.201
622,[-0.41742155],1.185
623,[-0.41742155],1.263
624,[-0.41742155],1.193
625,[-0.41742155],1.301
626,[-0.41742155],1.196
627,[-0.41742155],1.116
628,[-0.41742155],1.078
629,[-0.41742155],1.055
630,[-0.41742155],1.001
631,[-0.41742155],0.864
632,[-0.41742155],0.848
633,[-0.41742155],1.015
634,[-0.41742155],0.980
635,[-0.41742155],1.009
636,[-0.41742155],0.885
637,[-0.41742155],0.980
638,[-0.41742155],1.135
639,[-0.41742155],1.056
640,[-0.41742155],1.048
641,[-0.41742155],1.240
642,[-0.41742155],1.246
643,[-0.41742155],1.261
644,[-0.41742155],1.215
645,[-0.41742155],1.234
646,[-0.41742155],1.496
647,[-0.41742155],1.438
648,[-0.41742155],1.733
649,[-0.41742155],1.386
650,[-0.41742155],1.338
651,[-0.41742155],1.179
652,[-0.41742155],1.274
653,[-0.41742155],1.295
654,[-0.41742155],1.232
655,[-0.41742155],1.156
656,[-0.41742155],1.184
657,[-0.41742155],1.209
658,[-0.41742155],1.263
659,[-0.41742155],1.180
660,[-0.41742155],1.271
661,[-0.41742155],1.258
662,[-0.41742155],1.248
663,[-0.41742155],1.257
664,[-0.41742155],1.287
665,[-0.41742155],1.203
666,[-0.41742155],1.222
667,[-0.41742155],1.237
668,[-0.41742155],1.213
669,[-0.41742155],1.210
670,[-0.41742155],1.257
671,[-0.41742155],1.307
672,[-0.41742155],1.187
673,[-0.41742155],1.268
674,[-0.41742155],1.302
675,[-0.41742155],1.312
676,[-0.41742155],1.322
677,[-0.41742155],1.195
678,[-0.41742155],1.251
679,[-0.41742155],1.181
680,[-0.41742155],1.253
681,[-0.41742155],1.308
682,[-0.41742155],1.403
683,[-0.41742155],1.364
684,[-0.41742155],1.374
685,[-0.41742155],1.404
686,[-0.41742155],1.246
687,[-0.41742155],1.332
688,[-0.41742155],1.373
689,[-0.41742155],1.321
690,[-0.41742155],1.195
691,[-0.41742155],1.277
692,[-0.41742155],1.343
693,[-0.41742155],1.347
694,[-0.41742155],1.352
695,[-0.41742155],1.280
696,[-0.41742155],1.346
697,[-0.41742155],1.321
698,[-0.41742155],1.319
699,[-0.41742155],1.188
700,[-0.41742155],1.255
701,[-0.41742155],1.254
702,[-0.41742155],1.265
703,[-0.41742155],1.278
704,[-0.41742155],1.301
705,[-0.41742155],1.273
706,[-0.41742155],1.406
707,[-0.41742155],1.364
708,[-0.41742155],1.352
709,[-0.41742155],1.249
710,[-0.41742155],1.274
711,[-0.41742155],1.269
712,[-0.41742155],1.246
713,[-0.41742155],1.175
714,[-0.41742155],1.257
715,[-0.41742155],1.146
716,[-0.41742155],1.260
717,[-0.41742155],1.307
718,[-0.41742155],1.192
719,[-0.41742155],1.299
720,[-0.41742155],1.299
721,[-0.41742155],1.235
722,[-0.41742155],1.202
723,[-0.41742155],1.278
724,[-0.41742155],1.236
725,[-0.41742155],1.239
726,[-0.41742155],1.231
727,[-0.41742155],1.174
728,[-0.41742155],1.306
729,[-0.41742155],1.267
730,[-0.41742155],1.248
731,[-0.41742155],1.194
732,[-0.41742155],1.243
733,[-0.41742155],1.234
734,[-0.41742155],1.215
735,[-0.41742155],1.255
736,[-0.41742155],1.251
737,[-0.41742155],1.161
738,[-0.41742155],1.229
739,[-0.41742155],1.228
740,[-0.41742155],1.312
741,[-0.41742155],1.263
742,[-0.41742155],1.180
743,[-0.41742155],1.241
744,[-0.41742155],1.194
745,[-0.41742155],1.204
746,[-0.41742155],1.272
747,[-0.41742155],1.244
748,[-0.41742155],1.230
749,[-0.41742155],1.234
750,[-0.41742155],1.159
751,[-0.41742155],1.246
752,[-0.41742155],1.216
753,[-0.41742155],1.166
754,[-0.41742155],1.306
755,[-0.41742155],1.246
756,[-0.41742155],1.259
757,[-0.41742155],1.194
758,[-0.41742155],1.294
759,[-0.41742155],1.288
760,[-0.41742155],1.216
761,[-0.41742155],1.196
762,[-0.41742155],1.236
763,[-0.41742155],1.237
764,[-0.41742155],1.264
765,[-0.41742155],1.246
766,[-0.41742155],1.236
767,[-0.41742155],1.256
768,[-0.41742155],1.244
769,[-0.41742155],1.281
770,[-0.41742155],1.160
771,[-0.41742155],1.306
772,[-0.41742155],1.267
773,[-0.41742155],1.219
774,[-0.41742155],1.233
775,[-0.41742155],1.307
776,[-0.41742155],1.241
777,[-0.41742155],1.250
778,[-0.41742155],1.189
779,[-0.41742155],1.254
780,[-0.41742155],1.237
781,[-0.41742155],1.244
782,[-0.41742155],1.223
783,[-0.41742155],1.206
784,[-0.41742155],1.265
785,[-0.41742155],1.161
786,[-0.41742155],1.258
787,[-0.41742155],1.225
788,[-0.41742155],1.253
789,[-0.41742155],1.268
790,[-0.41742155],1.152
791,[-0.41742155],1.211
792,[-0.41742155],1.155
793,[-0.41742155],1.217
794,[-0.41742155],1.238
795,[-0.41742155],1.217
796,[-0.41742155],1.299
797,[-0.40980607],1.216
798,[-0.40980607],1.248
799,[-0.40980607],1.173
800,[-0.40980607],1.231
801,[-0.40980607],1.208
802,[-0.40980607],1.251
803,[-0.40980607],1.228
804,[-0.40980607],1.221
805,[-0.40980607],1.263
806,[-0.40980607],1.234
807,[-0.40980607],1.203
808,[-0.40980607],1.279
809,[-0.40980607],1.249
810,[-0.40980607],1.228
811,[-0.40980607],1.246
812,[-0.40980607],1.292
813,[-0.40980607],1.250
814,[-0.40980607],1.235
815,[-0.40980607],1.172
816,[-0.40980607],1.278
817,[-0.40980607],1.154
818,[-0.40980607],1.222
819,[-0.40980607],1.299
820,[-0.40980607],1.207
821,[-0.40980607],1.241
822,[-0.40980607],1.183
823,[-0.40980607],1.235
824,[-0.40980607],1.159
825,[-0.40980607],1.242
826,[-0.40980607],1.298
827,[-0.40980607],1.291
828,[-0.40980607],1.204
829,[-0.40980607],1.312
830,[-0.40980607],1.254
831,[-0.40980607],1.250
832,[-0.40980607],1.305
833,[-0.40980607],1.282
834,[-0.40980607],1.306
835,[-0.40980607],1.256
836,[-0.40980607],1.182
837,[-0.40980607],1.245
838,[-0.40980607],1.179
839,[-0.40980607],1.196
840,[-0.40980607],1.205
841,[-0.40980607],1.295
842,[-0.40980607],1.227
843,[-0.40980607],1.283
844,[-0.40980607],1.330
845,[-0.40980607],1.214
846,[-0.40980607],1.211
847,[-0.40980607],1.221
848,[-0.40980607],1.198
849,[-0.40980607],1.206
850,[-0.40980607],1.210
851,[-0.40980607],1.154
852,[-0.40980607],1.341
853,[-0.40980607],1.223
854,[-0.40980607],1.221
855,[-0.40980607],1.192
856,[-0.40980607],1.215
857,[-0.40980607],1.245
858,[-0.40980607],1.141
859,[-0.40980607],1.215
860,[-0.40980607],1.241
861,[-0.40980607],1.162
862,[-0.40980607],1.232
863,[-0.40980607],1.160
864,[-0.40980607],1.245
865,[-0.40980607],1.141
866,[-0.40980607],1.235
867,[-0.40980607],1.165
868,[-0.40980607],1.222
869,[-0.40980607],1.223
870,[-0.40980607],1.185
871,[-0.40980607],1.298
872,[-0.40980607],1.239
873,[-0.40980607],1.256
874,[-0.40980607],1.214
875,[-0.40980607],1.195
876,[-0.40980607],1.249
877,[-0.40980607],1.248
878,[-0.40980607],1.231
879,[-0.40980607],1.223
880,[-0.40980607],1.248
881,[-0.40980607],1.206
882,[-0.40980607],1.207
883,[-0.40980607],1.254
884,[-0.40980607],1.252
885,[-0.40980607],1.246
886,[-0.40980607],1.173
887,[-0.40980607],1.239
888,[-0.40980607],1.177
889,[-0.40980607],1.293
890,[-0.40980607],1.266
891,[-0.40980607],1.254
892,[-0.40980607],1.182
893,[-0.40980607],1.222
894,[-0.40980607],1.203
895,[-0.40980607],1.205
896,[-0.40980607],1.160
897,[-0.40980607],1.247
898,[-0.40980607],1.175
899,[-0.40980607],1.243
900,[-0.40980607],1.227
901,[-0.40980607],1.312
902,[-0.40980607],4.000
903,[-0.40980607],1.297
904,[-0.40980607],1.313
905,[-0.40980607],1.172
906,[-0.40980607],1.254
907,[-0.40980607],1.173
908,[-0.40980607],1.302
909,[-0.40980607],1.251
910,[-0.40980607],1.243
911,[-0.40980607],1.186
912,[-0.40980607],1.258
913,[-0.40980607],1.257
914,[-0.40980607],1.276
915,[-0.40980607],1.258
916,[-0.40980607],1.158
917,[-0.40980607],1.245
918,[-0.40980607],1.257
919,[-0.40980607],1.243
920,[-0.40980607],1.295
921,[-0.40980607],1.173
922,[-0.40980607],1.248
923,[-0.40980607],1.264
924,[-0.40980607],1.234
925,[-0.40980607],1.266
926,[-0.40980607],1.269
927,[-0.40980607],1.240
928,[-0.40980607],1.219
929,[-0.40980607],1.215
930,[-0.40980607],1.216
931,[-0.40980607],1.308
932,[-0.40980607],1.258
933,[-0.40980607],1.195
934,[-0.40980607],1.333
935,[-0.40980607],1.253
936,[-0.40980607],1.216
937,[-0.40980607],1.163
938,[-0.40980607],1.248
939,[-0.40980607],1.208
940,[-0.40980607],1.265
941,[-0.40980607],1.303
942,[-0.40980607],1.248
943,[-0.40980607],1.141
944,[-0.40980607],1.245
945,[-0.40980607],1.170
946,[-0.40980607],1.225
947,[-0.40980607],1.253
948,[-0.40980607],1.213
949,[-0.40980607],1.297
950,[-0.40980607],1.189
951,[-0.40980607],1.298
952,[-0.40980607],1.328
953,[-0.40980607],1.179
954,[-0.40980607],1.242
955,[-0.40980607],1.280
956,[-0.40980607],1.245
957,[-0.40980607],1.243
958,[-0.40980607],1.157
959,[-0.40980607],1.214
960,[-0.40980607],1.235
961,[-0.40980607],1.201
962,[-0.40980607],1.160
963,[-0.40980607],1.262
964,[-0.40980607],1.301
965,[-0.40980607],1.239
966,[-0.40980607],1.241
967,[-0.40980607],1.147
968,[-0.40980607],1.191
969,[-0.40980607],1.209
970,[-0.40980607],1.231
971,[-0.40980607],1.283
972,[-0.40980607],1.197
973,[-0.40980607],1.285
974,[-0.40980607],1.229
975,[-0.40980607],1.136
976,[-0.40980607],1.242
977,[-0.40980607],1.198
978,[-0.40980607],1.202
979,[-0.40980607],1.122
980,[-0.40980607],1.248
981,[-0.40980607],1.236
982,[-0.40980607],1.160
983,[-0.40980607],1.233
984,[-0.40980607],1.172
985,[-0.40980607],1.289
986,[-0.40980607],1.294
987,[-0.40980607],1.242
988,[-0.40980607],1.313
989,[-0.40980607],1.235
990,[-0.40980607],1.237
991,[-0.40980607],1.224
992,[-0.40980607],1.258
993,[-0.40980607],1.227
994,[-0.40980607],1.235
995,[-0.40980607],1.236
996,[-0.40980607],1.231
997,[-0.40980607],1.164
