generation,best_fitness,elapsed
144,[-0.40752918],0.875
145,[-0.40752918],0.884
146,[-0.40752918],0.979
147,[-0.40752918],0.937
148,[-0.40752918],0.976
149,[-0.40752918],0.903
150,[-0.40752918],0.990
151,[-0.40752918],1.066
152,[-0.40752918],1.023
153,[-0.40752918],0.879
154,[-0.40752918],3.507
155,[-0.40752918],0.875
156,[-0.40752918],0.852
157,[-0.40752918],0.846
158,[-0.40752918],0.849
159,[-0.40752918],0.867
160,[-0.40752918],0.992
161,[-0.40752918],0.962
162,[-0.40752918],0.998
163,[-0.40752918],0.877
164,[-0.40752918],1.026
165,[-0.40752918],0.871
166,[-0.40752918],0.917
167,[-0.40752918],0.951
168,[-0.40752918],0.957
169,[-0.40752918],1.100
170,[-0.40752918],1.053
171,[-0.40752918],0.870
172,[-0.40752918],0.860
173,[-0.40752918],1.050
174,[-0.40752918],0.877
175,[-0.40752918],0.899
176,[-0.40752918],0.881
177,[-0.40752918],0.876
178,[-0.40752918],0.956
179,[-0.40752918],0.949
180,[-0.40752918],1.002
181,[-0.40752918],0.890
182,[-0.40752918],0.987
183,[-0.40752918],0.924
184,[-0.40752918],1.084
185,[-0.40752918],1.129
186,[-0.40752918],1.038
187,[-0.40752918],0.903
188,[-0.40752918],0.881
189,[-0.40752918],0.903
190,[-0.40752918],0.917
191,[-0.40752918],0.977
192,[-0.40752918],1.069
193,[-0.40752918],0.872
194,[-0.40752918],0.920
195,[-0.40752918],0.983
196,[-0.40752918],1.035
197,[-0.40752918],0.974
198,[-0.40752918],0.993
199,[-0.40752918],1.007
200,[-0.40752918],1.207
201,[-0.40752918],1.200
202,[-0.40752918],1.072
203,[-0.40752918],0.978
204,[-0.40752918],0.882
205,[-0.40752918],0.860
206,[-0.40752918],1.146
207,[-0.40752918],1.181
208,[-0.40752918],1.129
209,[-0.40752918],0.988
210,[-0.40752918],0.987
211,[-0.40752918],0.936
212,[-0.40752918],0.986
213,[-0.40752918],0.961
214,[-0.40752918],1.078
215,[-0.40752918],1.057
216,[-0.40752918],0.922
217,[-0.40752918],1.006
218,[-0.40752918],0.972
219,[-0.40752918],0.882
220,[-0.40752918],0.893
221,[-0.40752918],0.876
222,[-0.40752918],0.899
223,[-0.40752918],0.885
224,[-0.40752918],1.027
225,[-0.40752918],0.877
226,[-0.40752918],0.877
227,[-0.40752918],0.998
228,[-0.40752918],0.979
229,[-0.40752918],0.971
230,[-0.40752918],1.151
231,[-0.40752918],1.070
232,[-0.40752918],0.980
233,[-0.40752918],0.878
234,[-0.40752918],0.909
235,[-0.40752918],0.917
236,[-0.40752918],0.873
237,[-0.40752918],0.906
238,[-0.40752918],0.881
239,[-0.40752918],0.896
240,[-0.40752918],1.020
241,[-0.40752918],0.905
242,[-0.40752918],0.912
243,[-0.40752918],0.885
244,[-0.40752918],0.875
245,[-0.40752918],0.993
246,[-0.40752918],1.247
247,[-0.40752918],1.196
248,[-0.40752918],1.081
249,[-0.40752918],0.877
250,[-0.40752918],0.975
251,[-0.40752918],0.941
252,[-0.40752918],1.002
253,[-0.40752918],0.895
254,[-0.40752918],0.922
255,[-0.40752918],0.885
256,[-0.40752918],0.884
257,[-0.40752918],0.910
258,[-0.40752918],0.883
259,[-0.40752918],0.889
260,[-0.40752918],0.996
261,[-0.40752918],1.073
262,[-0.40752918],1.090
263,[-0.40752918],0.866
264,[-0.40752918],0.895
265,[-0.40752918],0.889
266,[-0.40752918],0.984
267,[-0.40752918],0.960
268,[-0.40752918],0.994
269,[-0.40752918],1.000
270,[-0.40752918],0.858
271,[-0.40752918],0.973
272,[-0.40752918],1.018
273,[-0.40752918],0.993
274,[-0.40752918],0.993
275,[-0.40752918],1.002
276,[-0.40752918],0.983
277,[-0.40752918],1.168
278,[-0.40752918],1.029
279,[-0.40752918],0.963
280,[-0.40752918],0.891
281,[-0.40752918],0.883
282,[-0.40752918],0.922
283,[-0.40752918],0.896
284,[-0.40752918],0.909
285,[-0.40752918],0.857
286,[-0.40752918],0.922
287,[-0.40752918],0.883
288,[-0.40752918],0.886
289,[-0.40752918],0.969
290,[-0.40752918],0.980
291,[-0.40752918],0.885
292,[-0.40752918],0.946
293,[-0.40752918],1.218
294,[-0.40752918],1.157
295,[-0.40752918],0.978
296,[-0.40752918],0.878
297,[-0.40752918],0.891
298,[-0.40752918],0.910
299,[-0.40752918],0.905
300,[-0.40752918],1.047
301,[-0.40752918],1.001
302,[-0.40752918],0.983
303,[-0.40752918],0.872
304,[-0.40752918],0.924
305,[-0.40752918],0.882
306,[-0.40752918],0.890
307,[-0.40752918],0.888
308,[-0.40752918],0.993
309,[-0.40752918],1.151
310,[-0.40752918],1.064
311,[-0.40752918],0.862
312,[-0.40752918],0.881
313,[-0.40752918],0.987
314,[-0.40752918],0.923
315,[-0.40752918],0.958
316,[-0.40752918],0.869
317,[-0.40752918],1.045
318,[-0.40752918],0.966
319,[-0.40752918],0.960
320,[-0.40752918],0.880
321,[-0.40752918],1.023
322,[-0.40752918],0.991
323,[-0.40752918],0.964
324,[-0.40752918],1.131
325,[-0.40752918],1.047
326,[-0.40752918],0.884
327,[-0.40752918],0.902
328,[-0.40752918],0.875
329,[-0.40752918],1.014
330,[-0.40752918],0.875
331,[-0.40752918],0.891
332,[-0.40752918],0.983
333,[-0.40752918],0.955
334,[-0.40752918],1.001
335,[-0.40752918],1.177
336,[-0.40752918],1.188
337,[-0.40752918],1.107
338,[-0.40752918],1.127
339,[-0.40752918],1.303
340,[-0.40752918],1.229
341,[-0.40752918],1.128
342,[-0.40752918],0.996
343,[-0.40752918],0.992
344,[-0.40752918],0.868
345,[-0.40752918],0.911
346,[-0.40752918],0.896
347,[-0.40752918],0.906
348,[-0.40752918],1.012
349,[-0.40752918],1.006
350,[-0.40752918],0.970
351,[-0.40752918],0.899
352,[-0.40752918],0.904
353,[-0.40752918],1.002
354,[-0.40752918],1.148
355,[-0.40752918],1.053
356,[-0.40752918],0.876
357,[-0.40752918],0.936
358,[-0.40752918],0.873
359,[-0.40752918],0.895
360,[-0.40752918],1.032
361,[-0.40752918],0.987
362,[-0.40752918],0.869
363,[-0.40752918],0.864
364,[-0.40752918],0.887
365,[-0.40752918],1.001
366,[-0.40752918],0.994
367,[-0.40752918],0.973
368,[-0.40752918],0.992
369,[-0.40752918],1.113
370,[-0.40752918],1.081
371,[-0.40752918],0.893
372,[-0.40752918],0.909
373,[-0.40752918],0.882
374,[-0.40752918],0.920
375,[-0.40752918],0.872
376,[-0.40752918],0.924
377,[-0.40752918],0.863
378,[-0.40752918],0.954
379,[-0.40752918],0.983
380,[-0.40752918],1.020
381,[-0.40752918],3.482
382,[-0.40752918],0.891
383,[-0.40752918],1.096
384,[-0.40752918],0.916
385,[-0.40752918],0.873
386,[-0.40752918],0.903
387,[-0.40752918],0.880
388,[-0.40752918],0.897
389,[-0.40752918],0.885
390,[-0.40752918],1.004
391,[-0.40752918],0.970
392,[-0.40752918],0.979
393,[-0.40752918],0.860
394,[-0.40752918],0.950
395,[-0.40752918],0.876
396,[-0.40752918],0.867
397,[-0.40752918],0.917
398,[-0.40752918],0.934
399,[-0.40752918],1.119
400,[-0.40752918],0.906
401,[-0.40752918],1.035
402,[-0.40752918],0.872
403,[-0.40752918],0.880
404,[-0.40752918],0.997
405,[-0.40752918],0.962
406,[-0.40752918],1.001
407,[-0.40752918],0.865
408,[-0.40752918],0.874
409,[-0.40752918],0.881
410,[-0.40752918],0.981
411,[-0.40752918],0.966
412,[-0.40752918],0.952
413,[-0.40752918],0.865
414,[-0.40752918],1.017
415,[-0.40752918],1.123
416,[-0.40752918],0.986
417,[-0.40752918],0.889
418,[-0.40752918],0.989
419,[-0.40752918],0.970
420,[-0.40752918],0.970
421,[-0.40752918],0.869
422,[-0.40752918],0.998
423,[-0.40752918],0.987
424,[-0.40752918],0.848
425,[-0.40752918],1.017
426,[-0.40752918],0.871
427,[-0.40752918],0.882
428,[-0.40752918],0.976
429,[-0.40752918],1.005
430,[-0.40752918],1.235
431,[-0.40752918],1.135
432,[-0.40752918],1.053
433,[-0.40752918],0.989
434,[-0.40752918],0.866
435,[-0.40752918],0.934
436,[-0.40752918],0.990
437,[-0.40752918],0.982
438,[-0.40752918],0.898
439,[-0.40752918],0.917
440,[-0.40752918],0.864
441,[-0.40752918],0.889
442,[-0.40752918],0.922
443,[-0.40752918],0.872
444,[-0.40752918],1.019
445,[-0.40752918],0.979
446,[-0.40752918],1.118
447,[-0.40752918],1.064
448,[-0.40752918],0.885
449,[-0.40752918],1.023
450,[-0.40752918],0.986
451,[-0.40752918],0.966
452,[-0.40752918],0.870
453,[-0.40752918],0.907
454,[-0.40752918],0.875
455,[-0.40752918],0.936
456,[-0.40752918],0.991
457,[-0.40752918],1.050
458,[-0.40752918],0.954
459,[-0.40752918],0.884
460,[-0.40752918],0.918
461,[-0.40752918],1.188
462,[-0.40752918],1.083
463,[-0.40752918],0.870
464,[-0.40752918],0.902
465,[-0.40752918],1.002
466,[-0.40752918],0.994
467,[-0.40752918],0.933
468,[-0.40752918],0.886
469,[-0.40752918],0.902
470,[-0.40752918],0.888
471,[-0.40752918],0.975
472,[-0.40752918],0.976
473,[-0.40752918],0.875
474,[-0.40752918],0.911
475,[-0.40752918],0.888
476,[-0.40752918],0.932
477,[-0.40752918],1.167
478,[-0.40752918],1.071
479,[-0.40752918],0.870
480,[-0.40752918],0.896
481,[-0.40752918],1.041
482,[-0.40752918],0.869
483,[-0.40752918],0.897
484,[-0.40752918],0.990
485,[-0.40752918],0.940
486,[-0.40752918],0.991
487,[-0.40752918],0.884
488,[-0.40752918],0.996
489,[-0.40752918],0.978
490,[-0.40752918],0.954
491,[-0.40752918],0.896
492,[-0.40752918],0.915
493,[-0.40752918],1.189
494,[-0.40752918],1.187
495,[-0.40752918],1.049
496,[-0.40752918],0.870
497,[-0.40752918],0.920
498,[-0.40752918],0.976
499,[-0.40752918],0.959
500,[-0.40752918],0.955
501,[-0.40752918],0.893
502,[-0.40752918],0.978
503,[-0.40752918],0.952
504,[-0.40752918],0.985
505,[-0.40752918],0.889
506,[-0.40752918],1.000
507,[-0.40752918],0.956
508,[-0.40752918],1.084
509,[-0.40752918],1.060
510,[-0.40752918],0.868
511,[-0.40752918],0.909
512,[-0.40752918],0.931
513,[-0.40752918],1.054
514,[-0.40752918],0.866
515,[-0.40752918],0.912
516,[-0.40752918],0.995
517,[-0.40752918],0.967
518,[-0.40752918],0.985
519,[-0.40752918],1.014
520,[-0.40752918],0.860
521,[-0.40752918],0.899
522,[-0.40752918],0.890
523,[-0.40752918],0.955
524,[-0.40752918],1.078
525,[-0.40752918],0.901
526,[-0.40752918],1.018
527,[-0.40752918],0.956
528,[-0.40752918],0.998
529,[-0.40752918],0.883
530,[-0.40752918],0.993
531,[-0.40752918],0.888
532,[-0.40752918],0.893
533,[-0.40752918],0.986
534,[-0.40752918],0.995
535,[-0.40752918],0.976
536,[-0.40752918],0.883
537,[-0.40752918],0.876
538,[-0.40752918],0.910
539,[-0.40752918],1.184
540,[-0.40752918],1.152
541,[-0.40752918],1.049
542,[-0.40752918],0.893
543,[-0.40752918],0.862
544,[-0.40752918],0.990
545,[-0.40752918],0.946
546,[-0.40752918],0.953
547,[-0.40752918],0.880
548,[-0.40752918],0.891
549,[-0.40752918],0.883
550,[-0.40752918],1.019
551,[-0.40752918],0.955
552,[-0.40752918],0.991
553,[-0.40752918],0.879
554,[-0.40752918],1.002
555,[-0.40752918],1.200
556,[-0.40752918],1.052
557,[-0.40752918],0.946
558,[-0.40752918],0.987
559,[-0.40752918],0.953
560,[-0.40752918],1.014
561,[-0.40752918],0.856
562,[-0.40752918],1.009
563,[-0.40752918],0.955
564,[-0.40752918],1.072
565,[-0.40752918],0.873
566,[-0.40752918],0.894
567,[-0.40752918],1.031
568,[-0.40752918],0.894
569,[-0.40752918],0.904
570,[-0.40752918],1.160
571,[-0.40752918],1.075
572,[-0.40752918],0.986
573,[-0.40752918],0.846
574,[-0.40752918],0.915
575,[-0.40752918],0.977
576,[-0.40752918],0.966
577,[-0.40752918],0.867
578,[-0.40752918],0.913
579,[-0.40752918],0.865
580,[-0.40752918],0.984
581,[-0.40752918],1.137
582,[-0.40752918],1.154
583,[-0.40752918],1.156
584,[-0.40752918],1.122
585,[-0.40752918],1.240
586,[-0.40752918],1.197
587,[-0.40752918],1.126
588,[-0.40752918],1.043
589,[-0.40752918],0.991
590,[-0.40752918],0.865
591,[-0.40752918],0.894
592,[-0.40752918],1.025
593,[-0.40752918],0.974
594,[-0.40752918],0.962
595,[-0.40752918],0.866
596,[-0.40752918],1.002
597,[-0.40752918],0.971
598,[-0.40752918],0.992
599,[-0.40752918],0.924
600,[-0.40752918],1.144
601,[-0.40752918],1.043
602,[-0.40752918],0.996
603,[-0.40752918],0.874
604,[-0.40752918],0.906
605,[-0.40752918],0.880
606,[-0.40752918],0.882
607,[-0.40752918],0.964
608,[-0.40752918],0.938
609,[-0.40752918],0.994
610,[-0.40752918],0.893
611,[-0.40752918],1.015
612,[-0.40752918],1.018
613,[-0.40752918],0.961
614,[-0.40752918],0.871
615,[-0.40752918],0.917
616,[-0.40752918],1.138
617,[-0.40752918],0.897
618,[-0.40752918],1.012
619,[-0.40752918],0.917
620,[-0.3871514],0.874
621,[-0.3871514],1.005
622,[-0.3871514],0.977
623,[-0.3871514],0.974
624,[-0.3871514],1.000
625,[-0.3871514],1.025
626,[-0.3871514],0.860
627,[-0.3871514],0.873
628,[-0.3871514],0.910
629,[-0.3871514],0.872
630,[-0.3871514],0.866
631,[-0.3871514],1.154
632,[-0.3871514],1.159
633,[-0.3871514],3.689
634,[-0.3871514],0.869
635,[-0.3871514],0.900
636,[-0.3871514],0.888
637,[-0.3871514],0.886
638,[-0.3871514],0.883
639,[-0.3871514],0.968
640,[-0.3871514],0.972
641,[-0.3871514],0.868
642,[-0.3871514],0.849
643,[-0.3871514],0.897
644,[-0.3871514],1.085
645,[-0.3871514],0.958
646,[-0.3871514],0.960
647,[-0.3871514],0.959
648,[-0.3871514],0.952
649,[-0.3871514],0.881
650,[-0.3871514],1.002
651,[-0.3871514],1.005
652,[-0.3871514],0.979
653,[-0.3871514],0.901
654,[-0.3871514],0.901
655,[-0.3871514],0.893
656,[-0.3871514],0.920
657,[-0.3871514],0.979
658,[-0.3871514],0.944
659,[-0.3871514],0.991
660,[-0.3871514],1.205
661,[-0.3871514],1.039
662,[-0.3871514],0.877
663,[-0.3871514],0.982
664,[-0.3871514],0.978
665,[-0.3871514],0.980
666,[-0.3871514],0.880
667,[-0.3871514],0.893
668,[-0.3871514],0.928
669,[-0.3871514],0.929
670,[-0.3871514],0.973
671,[-0.3871514],0.969
672,[-0.3871514],0.980
673,[-0.3871514],0.872
674,[-0.3871514],0.977
675,[-0.3871514],0.978
676,[-0.3871514],1.266
677,[-0.3871514],1.131
678,[-0.3871514],1.086
679,[-0.3871514],0.890
680,[-0.3871514],0.884
681,[-0.3871514],0.992
682,[-0.3871514],0.967
683,[-0.3871514],0.863
684,[-0.3871514],0.866
685,[-0.3871514],0.918
686,[-0.3871514],1.028
687,[-0.3871514],0.868
688,[-0.3871514],0.922
689,[-0.3871514],0.876
690,[-0.3871514],0.880
691,[-0.3871514],1.157
692,[-0.3871514],1.071
693,[-0.3871514],0.873
694,[-0.3871514],0.895
695,[-0.3871514],0.972
696,[-0.3871514],0.954
697,[-0.3871514],0.987
698,[-0.3871514],0.874
699,[-0.3871514],0.965
700,[-0.3871514],0.944
701,[-0.3871514],0.973
702,[-0.3871514],1.124
703,[-0.3871514],1.185
704,[-0.3871514],1.169
705,[-0.3871514],1.144
706,[-0.3871514],1.209
707,[-0.3871514],1.062
708,[-0.3871514],0.874
709,[-0.3871514],0.882
710,[-0.3871514],0.901
711,[-0.3871514],0.908
712,[-0.3871514],0.857
713,[-0.3871514],0.986
714,[-0.3871514],0.981
715,[-0.3871514],0.871
716,[-0.3871514],0.898
717,[-0.3871514],0.860
718,[-0.3871514],1.030
719,[-0.3871514],0.936
720,[-0.3871514],1.004
721,[-0.3871514],1.006
722,[-0.3871514],1.203
723,[-0.3871514],1.079
724,[-0.3871514],0.878
725,[-0.3871514],0.874
726,[-0.3871514],1.034
727,[-0.3871514],0.894
728,[-0.3871514],0.901
729,[-0.3871514],0.897
730,[-0.3871514],0.865
731,[-0.3871514],0.984
732,[-0.3871514],0.974
733,[-0.3871514],0.971
734,[-0.3871514],0.902
735,[-0.3871514],0.893
736,[-0.3871514],0.884
737,[-0.3871514],1.008
738,[-0.3871514],1.003
739,[-0.3871514],0.899
740,[-0.3871514],0.882
741,[-0.3871514],0.967
742,[-0.3871514],0.983
743,[-0.3871514],0.995
744,[-0.3871514],0.852
745,[-0.3871514],0.911
746,[-0.3871514],0.890
747,[-0.3871514],0.972
748,[-0.3871514],1.064
749,[-0.3871514],0.983
750,[-0.3871514],0.874
751,[-0.3871514],0.888
752,[-0.3871514],1.001
753,[-0.3871514],1.192
754,[-0.3871514],0.978
755,[-0.3871514],1.022
756,[-0.3871514],1.004
757,[-0.3871514],0.993
758,[-0.3871514],0.971
759,[-0.3871514],1.050
760,[-0.3871514],0.875
761,[-0.3871514],0.908
762,[-0.3871514],1.002
763,[-0.3871514],0.971
764,[-0.3871514],1.034
765,[-0.3871514],0.866
766,[-0.3871514],0.860
767,[-0.3871514],0.845
768,[-0.3871514],1.015
769,[-0.3871514],1.002
770,[-0.3871514],1.050
771,[-0.3871514],0.856
772,[-0.3871514],0.846
773,[-0.3871514],1.003
774,[-0.3871514],1.075
775,[-0.3871514],0.959
776,[-0.3871514],0.992
777,[-0.3871514],0.996
778,[-0.3871514],0.981
779,[-0.3871514],0.978
780,[-0.3871514],0.890
781,[-0.3871514],0.863
782,[-0.3871514],0.879
783,[-0.3871514],0.965
784,[-0.3871514],1.104
785,[-0.3871514],1.080
786,[-0.3871514],0.880
787,[-0.3871514],0.934
788,[-0.3871514],0.892
789,[-0.3871514],0.915
790,[-0.3871514],0.987
791,[-0.3871514],0.953
792,[-0.3871514],1.000
793,[-0.3871514],0.942
794,[-0.3871514],0.899
795,[-0.3871514],0.882
796,[-0.3871514],0.918
797,[-0.3871514],0.860
798,[-0.3871514],0.974
799,[-0.3871514],0.999
800,[-0.3871514],1.207
801,[-0.37915453],1.065
802,[-0.37915453],0.878
803,[-0.37915453],0.878
804,[-0.37915453],1.005
805,[-0.37915453],0.875
806,[-0.37915453],0.891
807,[-0.37915453],0.983
808,[-0.37915453],0.943
809,[-0.37915453],0.959
810,[-0.37915453],0.877
811,[-0.37915453],1.024
812,[-0.37915453],1.000
813,[-0.37915453],0.958
814,[-0.37915453],0.871
815,[-0.37915453],0.991
816,[-0.37915453],1.005
817,[-0.37915453],1.011
818,[-0.37915453],0.902
819,[-0.37915453],0.898
820,[-0.37915453],0.887
821,[-0.37915453],0.899
822,[-0.37915453],1.038
823,[-0.37915453],1.157
824,[-0.37915453],1.026
825,[-0.37915453],0.992
826,[-0.37915453],0.975
827,[-0.37915453],0.984
828,[-0.37915453],0.945
829,[-0.37915453],0.990
830,[-0.37915453],0.890
831,[-0.37915453],1.235
832,[-0.37915453],1.208
833,[-0.37915453],1.143
834,[-0.37915453],0.965
835,[-0.37915453],0.877
836,[-0.37915453],0.925
837,[-0.37915453],1.022
838,[-0.37915453],0.980
839,[-0.37915453],0.854
840,[-0.37915453],0.916
841,[-0.37915453],1.005
842,[-0.37915453],1.002
843,[-0.37915453],0.882
844,[-0.37915453],0.851
845,[-0.37915453],0.922
846,[-0.37915453],1.150
847,[-0.37915453],1.102
848,[-0.37915453],0.909
849,[-0.37915453],1.013
850,[-0.37915453],0.955
851,[-0.37915453],0.841
852,[-0.37915453],1.046
853,[-0.37915453],0.904
854,[-0.37915453],0.851
855,[-0.37915453],1.001
856,[-0.37915453],0.973
857,[-0.37915453],0.991
858,[-0.37915453],1.011
859,[-0.37915453],0.971
860,[-0.37915453],0.897
861,[-0.37915453],0.898
862,[-0.37915453],1.151
863,[-0.37915453],1.040
864,[-0.37915453],0.888
865,[-0.37915453],0.833
866,[-0.37915453],0.947
867,[-0.37915453],0.979
868,[-0.37915453],0.972
869,[-0.37915453],0.876
870,[-0.37915453],0.921
871,[-0.37915453],0.869
872,[-0.37915453],0.912
873,[-0.37915453],1.035
874,[-0.37915453],0.963
875,[-0.37915453],0.991
876,[-0.37915453],0.872
877,[-0.37915453],1.092
878,[-0.37915453],1.203
879,[-0.37915453],1.140
880,[-0.37915453],0.906
881,[-0.37915453],0.886
882,[-0.37915453],0.940
883,[-0.37915453],0.982
884,[-0.37915453],0.942
885,[-0.37915453],0.984
886,[-0.37915453],3.610
887,[-0.37915453],0.857
888,[-0.37915453],0.966
889,[-0.37915453],0.941
890,[-0.37915453],1.048
891,[-0.37915453],0.848
892,[-0.37915453],1.013
893,[-0.37915453],1.002
894,[-0.37915453],0.984
895,[-0.37915453],0.880
896,[-0.37915453],0.886
897,[-0.37915453],0.877
898,[-0.37915453],0.913
899,[-0.37915453],0.891
900,[-0.37915453],0.887
901,[-0.37915453],0.865
902,[-0.37915453],0.976
903,[-0.37915453],0.964
904,[-0.37915453],0.963
905,[-0.37915453],0.890
906,[-0.37915453],1.166
907,[-0.37915453],1.031
908,[-0.37915453],0.974
909,[-0.37915453],0.877
910,[-0.37915453],0.879
911,[-0.37915453],0.900
912,[-0.37915453],0.970
913,[-0.37915453],0.991
914,[-0.37915453],0.859
915,[-0.37915453],0.862
916,[-0.37915453],0.881
917,[-0.37915453],0.990
918,[-0.37915453],0.981
919,[-0.37915453],0.897
920,[-0.37915453],0.860
921,[-0.37915453],0.887
922,[-0.37915453],1.203
923,[-0.37915453],1.173
924,[-0.37915453],1.066
925,[-0.37915453],0.859
926,[-0.37915453],0.886
927,[-0.37915453],0.993
928,[-0.37915453],0.950
929,[-0.37915453],1.009
930,[-0.37915453],0.873
931,[-0.37915453],0.958
932,[-0.37915453],0.915
933,[-0.37915453],1.047
934,[-0.37915453],0.866
935,[-0.37915453],1.022
936,[-0.37915453],0.841
937,[-0.37915453],1.114
938,[-0.37915453],1.055
939,[-0.37915453],0.950
940,[-0.37915453],0.984
941,[-0.37915453],0.863
942,[-0.37915453],0.907
943,[-0.37915453],0.894
944,[-0.37915453],0.940
945,[-0.37915453],0.967
946,[-0.37915453],0.954
947,[-0.37915453],0.942
948,[-0.37915453],0.938
949,[-0.37915453],0.965
950,[-0.37915453],0.940
951,[-0.37915453],0.999
952,[-0.37915453],0.880
953,[-0.37915453],1.171
954,[-0.37915453],1.066
955,[-0.37915453],0.884
956,[-0.37915453],0.909
957,[-0.37915453],0.981
958,[-0.37915453],0.938
959,[-0.37915453],1.002
960,[-0.37915453],0.885
961,[-0.37915453],1.028
962,[-0.37915453],0.909
963,[-0.37915453],0.890
964,[-0.37915453],0.891
965,[-0.37915453],0.879
966,[-0.37915453],0.899
967,[-0.37915453],0.927
968,[-0.37915453],0.887
969,[-0.37915453],1.261
970,[-0.37915453],1.228
971,[-0.37915453],1.252
972,[-0.37915453],1.198
973,[-0.37915453],1.124
974,[-0.37915453],0.957
975,[-0.37915453],0.897
976,[-0.37915453],0.867
977,[-0.37915453],0.923
978,[-0.37915453],0.887
979,[-0.37915453],1.015
980,[-0.37915453],0.953
981,[-0.37915453],0.976
982,[-0.37915453],0.861
983,[-0.37915453],1.054
984,[-0.37915453],1.079
985,[-0.37915453],1.015
986,[-0.37915453],0.907
987,[-0.37915453],0.982
988,[-0.37915453],0.955
989,[-0.37915453],1.027
990,[-0.37915453],1.028
991,[-0.37915453],0.965
992,[-0.37915453],1.022
993,[-0.37915453],1.050
994,[-0.37915453],1.067
995,[-0.37915453],1.083
996,[-0.37915453],0.990
997,[-0.37915453],0.973
