generation,best_fitness,elapsed
279,[0.8503289],0.974
280,[0.8503289],0.897
281,[0.8503289],0.881
282,[0.8503289],0.884
283,[0.8503289],0.997
284,[0.8503289],0.928
285,[0.8503289],1.165
286,[0.8503289],1.085
287,[0.8503289],0.957
288,[0.8503289],0.881
289,[0.8503289],0.904
290,[0.8503289],0.884
291,[0.8503289],0.880
292,[0.8503289],0.886
293,[0.8503289],0.978
294,[0.8503289],0.950
295,[0.8503289],1.032
296,[0.8503289],0.994
297,[0.8503289],1.046
298,[0.8503289],0.998
299,[0.8503289],0.852
300,[0.8503289],1.107
301,[0.8503289],1.034
302,[0.8503289],0.975
303,[0.8503289],0.879
304,[0.8503289],0.928
305,[0.8503289],0.861
306,[0.8503289],0.896
307,[0.8503289],0.884
308,[0.8503289],0.883
309,[0.8503289],0.892
310,[0.8503289],0.933
311,[0.8503289],1.021
312,[0.8503289],0.860
313,[0.8503289],0.943
314,[0.8503289],0.931
315,[0.8503289],0.964
316,[0.8503433],0.986
317,[0.8503433],0.943
318,[0.8503433],0.999
319,[0.8503433],0.976
320,[0.8503433],0.883
321,[0.8503433],0.903
322,[0.8503433],0.998
323,[0.8503609],0.944
324,[0.8503609],1.014
325,[0.8503609],0.859
326,[0.8503609],1.004
327,[0.8503609],0.987
328,[0.8503609],1.073
329,[0.8503609],0.931
330,[0.8503609],1.035
331,[0.8503753],1.005
332,[0.8503753],0.966
333,[0.8503753],0.866
334,[0.8503753],0.896
335,[0.8503753],0.892
336,[0.8503753],0.918
337,[0.8503753],0.875
338,[0.8503753],0.913
339,[0.8503753],0.872
340,[0.8503753],1.009
341,[0.8503753],0.891
342,[0.8503753],0.875
343,[0.8503753],1.014
344,[0.8503753],0.988
345,[0.8503753],0.980
346,[0.8503753],0.877
347,[0.8503753],0.912
348,[0.8503753],1.079
349,[0.8503753],0.899
350,[0.8503753],0.881
351,[0.8503753],0.876
352,[0.8503753],0.889
353,[0.8503753],0.971
354,[0.8503753],0.960
355,[0.8503753],0.950
356,[0.8503753],0.863
357,[0.8503925],0.896
358,[0.8503925],0.898
359,[0.8503925],0.908
360,[0.8503925],0.873
361,[0.8503925],0.921
362,[0.8503925],0.877
363,[0.8503925],0.909
364,[0.8503925],1.021
365,[0.8503925],0.940
366,[0.8503925],0.983
367,[0.8503925],0.942
368,[0.8503925],0.986
369,[0.8503925],0.905
370,[0.8503925],1.004
371,[0.8503925],0.941
372,[0.8503925],1.011
373,[0.8503925],0.900
374,[0.8503925],0.859
375,[0.8503925],0.872
376,[0.8503925],0.946
377,[0.8503925],0.955
378,[0.8503925],0.957
379,[0.8503925],0.843
380,[0.8503925],1.137
381,[0.8503925],1.179
382,[0.8503925],0.890
383,[0.8503925],0.862
384,[0.8503925],0.976
385,[0.8503925],0.998
386,[0.8503925],0.880
387,[0.8503925],0.884
388,[0.8503925],0.876
389,[0.8503925],0.996
390,[0.8503925],0.971
391,[0.8503925],0.864
392,[0.8503925],0.958
393,[0.8503925],1.008
394,[0.8503925],0.971
395,[0.8503925],0.872
396,[0.8503925],1.007
397,[0.8503925],0.898
398,[0.8503925],0.892
399,[0.8503925],0.867
400,[0.8503925],0.910
401,[0.8503925],0.881
402,[0.8503925],0.909
403,[0.8503925],0.997
404,[0.8503925],0.997
405,[0.8503925],0.987
406,[0.8503925],0.970
407,[0.8503925],0.862
408,[0.8503925],0.941
409,[0.8503925],1.006
410,[0.8503925],1.027
411,[0.8503925],0.935
412,[0.8503925],1.059
413,[0.8503925],1.033
414,[0.8503925],0.871
415,[0.8503925],0.884
416,[0.8503925],0.971
417,[0.8503925],0.966
418,[0.8503925],0.981
419,[0.8503925],0.853
420,[0.8503925],0.977
421,[0.8503925],0.947
422,[0.8503925],0.966
423,[0.8503925],0.871
424,[0.8503925],1.016
425,[0.8503925],0.934
426,[0.8503925],0.975
427,[0.8503925],0.967
428,[0.8503925],0.931
429,[0.8503925],1.005
430,[0.8503925],0.959
431,[0.8503925],0.960
432,[0.8503925],0.868
433,[0.8503925],0.979
434,[0.8503925],0.972
435,[0.8503925],1.021
436,[0.8503925],0.858
437,[0.8503925],0.974
438,[0.8503925],1.150
439,[0.8503925],1.107
440,[0.8503925],0.970
441,[0.8503925],1.049
442,[0.8503925],1.035
443,[0.8503925],1.114
444,[0.8503925],1.023
445,[0.8503925],0.972
446,[0.8503925],0.995
447,[0.8503925],0.861
448,[0.8503925],0.980
449,[0.8503925],0.997
450,[0.8503925],0.929
451,[0.8503925],0.897
452,[0.8503925],0.928
453,[0.8503925],1.087
454,[0.8503925],3.271
455,[0.8503925],0.863
456,[0.8503925],1.083
457,[0.8503925],0.862
458,[0.8503925],0.908
459,[0.8503925],0.899
460,[0.8503925],0.875
461,[0.8503925],0.913
462,[0.8503925],0.913
463,[0.8503925],0.885
464,[0.8503925],1.007
465,[0.8503925],0.958
466,[0.8503925],0.958
467,[0.8503925],0.886
468,[0.8503925],0.874
469,[0.8503925],0.887
470,[0.8503925],0.870
471,[0.8503925],0.947
472,[0.8503925],1.091
473,[0.85051537],1.041
474,[0.85051537],0.916
475,[0.85051537],0.997
476,[0.8508429],0.999
477,[0.8508429],0.973
478,[0.8508429],0.976
479,[0.8508429],0.870
480,[0.8508429],0.995
481,[0.8508429],0.980
482,[0.8508429],0.996
483,[0.8508621],1.003
484,[0.8508621],0.992
485,[0.8508621],0.981
486,[0.8508621],0.872
487,[0.8508623],1.171
488,[0.8508623],1.121
489,[0.8508623],1.080
490,[0.8508623],0.962
491,[0.8508623],0.885
492,[0.8508623],0.886
493,[0.8508625],0.875
494,[0.8508625],0.888
495,[0.8508625],0.905
496,[0.8508625],0.985
497,[0.8508625],0.965
498,[0.8508625],0.980
499,[0.8508625],0.896
500,[0.8508625],0.894
501,[0.8508625],0.873
502,[0.8508625],1.004
503,[0.8508625],0.978
504,[0.8508625],0.997
505,[0.8508625],0.983
506,[0.8508625],0.863
507,[0.8508625],0.915
508,[0.8508625],0.883
509,[0.8508625],0.932
510,[0.8508625],0.872
511,[0.8508625],0.943
512,[0.8508625],0.971
513,[0.8508625],0.952
514,[0.8508625],0.984
515,[0.8508625],0.940
516,[0.8508625],0.910
517,[0.8508625],0.881
518,[0.8508625],0.969
519,[0.8508625],1.082
520,[0.8508625],1.020
521,[0.8508625],0.849
522,[0.8508625],0.872
523,[0.8508625],0.895
524,[0.8508625],0.909
525,[0.8508625],0.920
526,[0.8508625],0.894
527,[0.8508625],0.927
528,[0.8508625],0.982
529,[0.8508625],0.959
530,[0.8508625],0.968
531,[0.8508625],0.854
532,[0.8508625],1.005
533,[0.8508627],0.939
534,[0.8508627],0.983
535,[0.8508627],0.959
536,[0.8508627],0.934
537,[0.8508627],0.865
538,[0.8508627],0.888
539,[0.8508627],0.900
540,[0.8508627],0.883
541,[0.8508627],0.900
542,[0.8508627],0.994
543,[0.8508627],1.016
544,[0.8508627],0.982
545,[0.8508627],1.000
546,[0.8508627],0.990
547,[0.8508627],1.037
548,[0.8508627],0.993
549,[0.8508627],0.879
550,[0.8508627],0.902
551,[0.8508627],1.098
552,[0.8508627],0.902
553,[0.8508627],0.969
554,[0.8508627],0.991
555,[0.8508627],0.868
556,[0.8508627],0.901
557,[0.8508627],0.895
558,[0.8508627],0.885
559,[0.8508627],0.900
560,[0.8508627],0.896
561,[0.8508627],0.889
562,[0.8508627],0.991
563,[0.8508627],0.926
564,[0.8508627],0.980
565,[0.8508627],0.880
566,[0.8508627],0.995
567,[0.8508627],1.072
568,[0.8508627],1.031
569,[0.8508627],0.873
570,[0.8508627],0.969
571,[0.8508627],0.961
572,[0.8508627],0.960
573,[0.8508627],0.893
574,[0.8508627],0.991
575,[0.8508627],0.951
576,[0.8508627],0.966
577,[0.8508627],0.884
578,[0.8508627],0.891
579,[0.8508627],0.918
580,[0.8508627],1.110
581,[0.8508627],1.075
582,[0.8508627],1.186
583,[0.8508627],1.107
584,[0.8508627],1.158
585,[0.8508627],1.102
586,[0.8508627],1.043
587,[0.8508627],0.862
588,[0.8508627],0.952
589,[0.8508627],0.936
590,[0.8508627],0.999
591,[0.8508627],0.912
592,[0.8508627],1.025
593,[0.8508627],0.843
594,[0.8508627],0.882
595,[0.8508627],0.882
596,[0.8508627],0.911
597,[0.8508627],1.070
598,[0.8508627],0.948
599,[0.8508627],0.960
600,[0.8508627],0.948
601,[0.8508627],0.968
602,[0.8508627],0.873
603,[0.8508627],0.910
604,[0.8508627],0.933
605,[0.8508627],0.982
606,[0.8508627],0.935
607,[0.8508627],0.978
608,[0.8508627],0.859
609,[0.8508627],0.998
610,[0.8508627],0.952
611,[0.8508627],0.974
612,[0.8530981],0.883
613,[0.8530981],1.102
614,[0.8530981],0.945
615,[0.8530981],1.004
616,[0.8530981],0.963
617,[0.8530981],0.889
618,[0.85310686],0.885
619,[0.85310686],0.900
620,[0.85310686],0.880
621,[0.85310686],0.900
622,[0.85310686],1.013
623,[0.85310686],0.867
624,[0.85310686],0.872
625,[0.85310686],0.968
626,[0.85310686],0.946
627,[0.85310686],0.973
628,[0.85310686],0.870
629,[0.85310686],1.083
630,[0.85310686],0.912
631,[0.85310686],0.878
632,[0.85310686],0.987
633,[0.85310686],0.969
634,[0.85310686],0.970
635,[0.85310686],0.885
636,[0.85310686],0.854
637,[0.85310686],0.950
638,[0.85310686],0.902
639,[0.85310686],0.911
640,[0.85310686],0.900
641,[0.85310686],0.856
642,[0.85310686],0.998
643,[0.85310686],1.040
644,[0.85310686],0.926
645,[0.85310686],1.085
646,[0.85310686],0.998
647,[0.85310686],0.889
648,[0.85310686],0.871
649,[0.85310686],0.898
650,[0.85310686],0.921
651,[0.85310686],0.877
652,[0.85310686],0.876
653,[0.85310686],0.984
654,[0.85310686],0.931
655,[0.85310686],0.959
656,[0.85310686],0.863
657,[0.85310686],0.899
658,[0.85310686],0.882
659,[0.85310686],0.866
660,[0.85310686],1.028
661,[0.85310686],1.080
662,[0.85310686],1.008
663,[0.85310686],0.852
664,[0.85310686],1.018
665,[0.85310686],0.945
666,[0.85310686],0.958
667,[0.85310686],0.869
668,[0.85310686],0.877
669,[0.85310686],0.899
670,[0.85310686],0.865
671,[0.8531074],0.974
672,[0.8531479],0.942
673,[0.8531479],0.977
674,[0.8531479],0.896
675,[0.8531479],0.993
676,[0.8531479],0.932
677,[0.8531479],1.147
678,[0.8531479],1.188
679,[0.8531479],0.979
680,[0.8531479],0.971
681,[0.8531479],1.003
682,[0.8531479],0.991
683,[0.8531479],0.974
684,[0.8531479],1.027
685,[0.8531479],0.972
686,[0.8531479],0.890
687,[0.8531479],0.863
688,[0.8531479],0.896
689,[0.8531479],0.966
690,[0.8531479],0.998
691,[0.8531479],1.015
692,[0.8531479],1.058
693,[0.8531479],1.001
694,[0.8531479],0.903
695,[0.8531479],0.886
696,[0.8531479],0.910
697,[0.8531479],0.985
698,[0.8531479],0.960
699,[0.8531479],1.004
700,[0.8531479],0.868
701,[0.8531479],1.001
702,[0.8531479],0.939
703,[0.8531479],0.980
704,[0.8531479],0.912
705,[0.8531479],1.001
706,[0.8531479],0.959
707,[0.8531479],0.959
708,[0.8531479],1.090
709,[0.8531479],1.050
710,[0.8531479],0.867
711,[0.8531479],0.889
712,[0.8531479],0.916
713,[0.8531479],0.883
714,[0.8531479],0.909
715,[0.8531479],0.874
716,[0.8531479],0.924
717,[0.8531479],0.901
718,[0.8531479],0.866
719,[0.8531479],0.926
720,[0.8531479],0.876
721,[0.8531479],0.872
722,[0.8531479],0.960
723,[0.8531479],0.940
724,[0.8531479],1.084
725,[0.8531479],1.025
726,[0.8531479],0.952
727,[0.8531479],0.855
728,[0.8531479],1.005
729,[0.8531479],0.864
730,[0.8531479],0.914
731,[0.8531479],1.022
732,[0.8531479],0.849
733,[0.8531479],0.887
734,[0.8531479],0.870
735,[0.8531479],0.884
736,[0.8531479],0.936
737,[0.8531479],0.875
738,[0.8531479],0.914
739,[0.8531479],0.885
740,[0.8531479],1.038
741,[0.8531479],1.062
742,[0.8531479],0.973
743,[0.8531479],0.968
744,[0.8531479],0.880
745,[0.8531479],0.882
746,[0.8531479],0.903
747,[0.8531479],0.889
748,[0.8531604],0.917
749,[0.8531604],3.474
750,[0.8531604],0.849
751,[0.8531604],0.851
752,[0.8531604],0.943
753,[0.8531604],0.914
754,[0.8531604],0.950
755,[0.8531604],0.874
756,[0.8531604],0.880
757,[0.8531604],0.954
758,[0.8531604],0.961
759,[0.8531604],0.950
760,[0.8531604],0.865
761,[0.8531604],0.911
762,[0.8531604],0.870
763,[0.8531604],0.934
764,[0.8534168],0.991
765,[0.8534168],0.928
766,[0.8534168],1.073
767,[0.8534168],1.076
768,[0.8534168],1.161
769,[0.8534168],1.208
770,[0.8534168],1.198
771,[0.8534168],1.210
772,[0.8534168],1.155
773,[0.8534168],0.983
774,[0.8534168],0.896
775,[0.8534168],0.830
776,[0.8534168],0.854
777,[0.8534168],0.968
778,[0.8534168],0.974
779,[0.8534168],0.887
780,[0.8534168],0.900
781,[0.8534168],0.854
782,[0.8534168],1.000
783,[0.8534168],0.957
784,[0.8534168],0.981
785,[0.8534168],1.066
786,[0.8534168],0.990
787,[0.8534168],0.975
788,[0.8534168],0.985
789,[0.8534168],0.890
790,[0.8534168],0.894
791,[0.8534168],0.880
792,[0.8534168],0.913
793,[0.8534168],0.888
794,[0.8534168],0.894
795,[0.8534168],0.863
796,[0.8534168],1.000
797,[0.8534168],0.976
798,[0.8534168],1.022
799,[0.8534168],0.858
800,[0.8534168],0.921
801,[0.8534168],1.076
802,[0.8534168],0.851
803,[0.8534168],0.943
804,[0.8534168],0.898
805,[0.8534172],1.010
806,[0.8534172],0.962
807,[0.8534172],0.974
808,[0.8534172],0.903
809,[0.8534172],1.027
810,[0.8534172],0.972
811,[0.8534172],0.851
812,[0.8534172],0.877
813,[0.8534172],0.870
814,[0.8534172],1.000
815,[0.8534172],0.966
816,[0.8534172],1.021
817,[0.8534173],1.056
818,[0.8534173],1.007
819,[0.8534173],0.863
820,[0.8534173],0.899
821,[0.8534173],0.988
822,[0.8534173],0.957
823,[0.8534173],0.873
824,[0.8534173],0.934
825,[0.8534173],0.887
826,[0.8534173],0.893
827,[0.8534173],0.894
828,[0.8534173],0.898
829,[0.8534173],1.011
830,[0.8534173],0.955
831,[0.8534173],0.977
832,[0.8534173],1.095
833,[0.8534173],1.042
834,[0.8534173],0.973
835,[0.8534173],0.972
836,[0.8534173],1.052
837,[0.8534173],1.007
838,[0.8534173],0.965
839,[0.8534173],0.869
840,[0.8534173],0.926
841,[0.8534173],1.004
842,[0.8534173],0.949
843,[0.8534173],0.880
844,[0.8534173],0.858
845,[0.8534173],0.879
846,[0.8534173],0.988
847,[0.8534173],0.949
848,[0.8534173],1.126
849,[0.8534173],1.041
850,[0.8534173],0.858
851,[0.8534173],0.886
852,[0.8534173],0.926
853,[0.8534173],0.887
854,[0.8534173],0.849
855,[0.8534173],0.914
856,[0.8534173],0.973
857,[0.8534173],0.994
858,[0.8534173],0.869
859,[0.8534173],0.943
860,[0.8534173],1.003
861,[0.8534173],1.036
862,[0.8534173],0.948
863,[0.8534173],0.891
864,[0.8534173],1.187
865,[0.8534173],0.990
866,[0.8534173],0.859
867,[0.8534173],0.896
868,[0.8534173],0.961
869,[0.8534173],0.955
870,[0.8534173],0.965
871,[0.8534173],0.880
872,[0.8534173],0.878
873,[0.8534173],0.890
874,[0.8534173],0.877
875,[0.8534173],0.977
876,[0.8534173],0.931
877,[0.85442686],0.974
878,[0.85442686],0.892
879,[0.85442686],0.955
880,[0.85442686],1.078
881,[0.85442686],0.971
882,[0.85442686],0.970
883,[0.85442686],0.997
884,[0.85442686],0.883
885,[0.85442686],0.894
886,[0.85442686],0.904
887,[0.85442686],0.900
888,[0.85442686],0.992
889,[0.85442686],0.975
890,[0.85442686],1.011
891,[0.85442686],0.891
892,[0.85442686],1.009
893,[0.85442686],0.863
894,[0.85442686],0.886
895,[0.85442686],1.010
896,[0.85442686],1.066
897,[0.85442686],0.956
898,[0.85442686],0.871
899,[0.85442686],0.919
900,[0.85442686],1.053
901,[0.85442686],0.870
902,[0.85442686],0.891
903,[0.85442686],0.920
904,[0.85442686],0.876
905,[0.85442686],0.866
906,[0.85442686],0.885
907,[0.85442686],0.973
908,[0.85442686],0.967
909,[0.85442686],0.969
910,[0.85442686],0.927
911,[0.85442686],1.029
912,[0.85442686],0.982
913,[0.85442686],0.890
914,[0.85442686],0.912
915,[0.85442686],0.905
916,[0.85442686],0.875
917,[0.85442686],0.974
918,[0.85442686],0.932
919,[0.85442686],0.964
920,[0.85442686],0.899
921,[0.85442686],0.967
922,[0.85442686],1.012
923,[0.85442686],0.980
924,[0.85442686],0.912
925,[0.85442686],0.884
926,[0.85442686],0.894
927,[0.85442686],0.963
928,[0.85442686],1.074
929,[0.85442686],0.864
930,[0.85442686],0.903
931,[0.85442686],0.900
932,[0.85442686],1.000
933,[0.85442686],0.948
934,[0.85442686],0.958
935,[0.85442686],0.910
936,[0.85442686],1.048
937,[0.85442686],0.970
938,[0.85442686],0.861
939,[0.85442686],0.883
940,[0.85442686],0.871
941,[0.85442686],1.005
942,[0.85442686],0.983
943,[0.85442686],1.060
944,[0.85442686],0.884
945,[0.85442686],0.854
946,[0.85442686],1.010
947,[0.85442686],0.960
948,[0.85442686],0.868
949,[0.85442686],0.887
950,[0.85442686],0.884
951,[0.85442686],1.007
952,[0.85442686],0.866
953,[0.85442686],0.884
954,[0.85442686],0.873
955,[0.85442686],0.907
956,[0.85442686],0.977
957,[0.85442686],1.024
958,[0.85442686],0.884
959,[0.85442686],0.978
960,[0.85442686],1.103
961,[0.8544269],1.034
962,[0.8544269],0.867
963,[0.8544269],0.871
964,[0.8544269],1.044
965,[0.8544269],1.019
966,[0.8544269],0.856
967,[0.8544269],0.987
968,[0.8544269],0.969
969,[0.8544269],0.974
970,[0.8544269],0.883
971,[0.8544269],0.909
972,[0.8544269],0.890
973,[0.8544269],0.900
974,[0.8544269],0.875
975,[0.8544269],1.057
976,[0.8544269],0.966
977,[0.8544269],0.878
978,[0.8544269],0.919
979,[0.8544269],0.887
980,[0.8544269],0.883
981,[0.8544269],0.992
982,[0.8544269],0.981
983,[0.8544269],0.865
984,[0.8544269],0.910
985,[0.8544269],0.873
986,[0.8544269],0.877
987,[0.8544269],0.860
988,[0.8544269],1.014
989,[0.8544269],0.947
990,[0.8544269],1.023
991,[0.8544269],1.082
992,[0.8544269],0.917
993,[0.8544269],1.022
994,[0.8544269],0.924
995,[0.8544269],0.963
996,[0.8544269],0.867
997,[0.8544269],0.864
998,[0.8544269],0.994
999,[0.8544269],0.991
