generation,best_loss,median_loss,finite_fitness_fraction
0,0.006855222396552563,0.19997572898864746,1.0
1,0.005256702657788992,0.007912794128060341,1.0
2,0.005256702657788992,0.007300517987459898,1.0
3,0.004714820068329573,0.0071299634873867035,1.0
4,0.003848872147500515,0.006855222396552563,1.0
5,0.0038416478782892227,0.005256702657788992,1.0
6,0.0038416064344346523,0.005256702657788992,1.0
7,0.0038416064344346523,0.004694101866334677,1.0
8,0.0038416064344346523,0.003988213837146759,1.0
9,0.0038416064344346523,0.003876820206642151,1.0
10,0.003841579891741276,0.0038545120041817427,1.0
11,0.0038129116874188185,0.00384886609390378,1.0
12,0.0035812146961688995,0.0038445531390607357,1.0
13,0.0035812146961688995,0.0038433040026575327,1.0
14,0.0035812146961688995,0.0038426509127020836,1.0
15,0.0035812146961688995,0.003842086996883154,1.0
16,0.0035812146961688995,0.003841593861579895,1.0
17,0.0035812146961688995,0.003808280685916543,1.0
18,0.0035812146961688995,0.003782442770898342,1.0
19,0.0035812146961688995,0.003777260659262538,1.0
20,0.0035812146961688995,0.003775321878492832,1.0
21,0.0035812146961688995,0.0037736452650278807,1.0
22,0.0034655749332159758,0.003773184958845377,1.0
23,0.0034655749332159758,0.003772853873670101,1.0
24,0.0034655749332159758,0.003772455733269453,1.0
25,0.0034655749332159758,0.0037723775021731853,1.0
26,0.0034655749332159758,0.0037718082312494516,1.0
27,0.0032371815759688616,0.003771623130887747,1.0
28,0.0032371815759688616,0.003771553048864007,1.0
29,0.0032371815759688616,0.0037714028730988503,1.0
30,0.0032371815759688616,0.0037713446654379368,1.0
31,0.0032371815759688616,0.0037713130004704,1.0
32,0.0032371815759688616,0.0037712701596319675,1.0
33,0.0032371815759688616,0.0037712163757532835,1.0
34,0.0032371815759688616,0.003771179122850299,1.0
35,0.0032371815759688616,0.003771146759390831,1.0
36,0.0032371815759688616,0.003729113144800067,1.0
37,0.0032371815759688616,0.0036466512829065323,1.0
38,0.0032371815759688616,0.003603822086006403,1.0
39,0.0032371815759688616,0.0035614396911114454,1.0
40,0.0032371815759688616,0.0035322632174938917,1.0
41,0.0032371815759688616,0.003522235434502363,1.0
42,0.0032371815759688616,0.0035048904828727245,1.0
43,0.0032371815759688616,0.003495682030916214,1.0
44,0.0032371815759688616,0.0034818490967154503,1.0
45,0.0032371815759688616,0.003469069255515933,1.0
46,0.0032371815759688616,0.003457341343164444,1.0
47,0.0032371815759688616,0.003434545826166868,1.0
48,0.0032371815759688616,0.0034285783767700195,1.0
49,0.0032371815759688616,0.0034253261983394623,1.0
