action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.027354 + ((-3.286601) * (0.968519 * X3))),5,0.25605565309524536,0.0032262771856039762
0,1,(0.050351 + (1.326931 * sin(((-7.196385) * X3)))),6,0.20666679739952087,0.005117082502692938
0,2,(0.051111 + (1.476249 * sin(sin(((-7.196385) * X3))))),7,0.20467069745063782,0.005509903188794851
0,3,(0.089248 + (1.415474 * sin((((-2.047493) * X8) - (1.919899 * X7))))),8,0.14500315487384796,0.009887485764920712
0,4,(0.092367 + (1.675978 * sin(sin((((-1.771253) * X8) + ((-1.670459) * X7)))))),9,0.139569491147995,0.010460945777595043
0,5,(0.097942 + (1.191480 * (sin(((-9.428886) * X3)) + (((-4.041479) * X2) - (0.260687 * X8))))),10,0.13837383687496185,0.011056434363126755
0,6,(0.096140 + (1.224193 * sin((sin(((-11.083440) * X3)) + (((-5.761922) * X2) - (0.429254 * X8)))))),11,0.12919120490550995,0.011459477245807648
0,7,(0.100156 + (1.356536 * sin((sin(sin((((-1.930431) * X8) + ((-1.982227) * X7)))) - (6.606062 * X3))))),12,0.1225292980670929,0.012909606099128723
0,8,(0.109215 + (0.908396 * (sin(((-7.196385) * X3)) + sin(((((-2.536567) * X8) + ((-2.263791) * X7)) - (6.283185 * X2)))))),13,0.10676836222410202,0.013700798153877258
0,9,(0.116222 + (1.270739 * sin((sin(((-7.196385) * X3)) + sin(((((-2.536567) * X8) + ((-2.263791) * X7)) - (3.241943 * X2))))))),14,0.09354351460933685,0.01736036315560341
0,10,(0.118270 + (1.410432 * sin(sin(((((-2.955267) * X2) - sin((7.600095 * X3))) - sin(((2.372369 * X8) + (2.339112 * X7)))))))),15,0.09229672700166702,0.016812700778245926
0,11,(0.031413 + (1.368708 * sin(sin(((((-3.779828) * X2) - (((-0.073609) * X4) + (8.997518 * X3))) - sin(((2.042516 * X8) + (1.964220 * X7)))))))),16,0.08322694152593613,0.02006952092051506
0,12,(0.116370 + (1.150322 * sin((sin(((sin(((-7.196385) * X3)) + sin(((((-2.536567) * X8) + ((-2.263791) * X7)) - (3.241943 * X2)))) + (((-3.816603) * X2) - (0.968519 * X3)))) - (6.606062 * X3))))),21,0.07979574054479599,0.018034109845757484
