generation,best_loss,median_loss,finite_fitness_fraction
0,0.004426776897162199,0.17737843096256256,1.0
1,0.0035963754635304213,0.006604818627238274,1.0
2,0.0035963754635304213,0.005699498578906059,1.0
3,0.00352225243113935,0.005337657406926155,1.0
4,0.003505307948216796,0.004426776897162199,1.0
5,0.0035045600961893797,0.003877382492646575,1.0
6,0.003504523541778326,0.0035941735841333866,1.0
7,0.003504523541778326,0.00351968826726079,1.0
8,0.0032065708655864,0.0035092635080218315,1.0
9,0.0032065708655864,0.0035066213458776474,1.0
10,0.0032065708655864,0.0035055261105298996,1.0
11,0.003106305142864585,0.003504790598526597,1.0
12,0.003106305142864585,0.003504678141325712,1.0
13,0.003106305142864585,0.003504526801407337,1.0
14,0.0031012326944619417,0.0034144031815230846,1.0
15,0.0030937818810343742,0.0033717816695570946,1.0
16,0.0030937818810343742,0.0033353297039866447,1.0
17,0.0030766031704843044,0.0032683468889445066,1.0
18,0.0029430680442601442,0.0031942191999405622,1.0
19,0.0029430680442601442,0.0031627456191927195,1.0
20,0.0029430680442601442,0.0031457587610930204,1.0
21,0.002916357247158885,0.003132409881800413,1.0
22,0.002916357247158885,0.003109183395281434,1.0
23,0.0028150780126452446,0.0030858966056257486,1.0
24,0.0028150780126452446,0.00304169999435544,1.0
25,0.0028150780126452446,0.0029999534599483013,1.0
26,0.0027883301954716444,0.002979621756821871,1.0
27,0.0027883301954716444,0.002952675335109234,1.0
28,0.0027883301954716444,0.002931371796876192,1.0
29,0.00276697869412601,0.002916596597060561,1.0
30,0.00276697869412601,0.0029012165032327175,1.0
31,0.00276697869412601,0.0028871879912912846,1.0
32,0.0027447964530438185,0.0028709471225738525,1.0
33,0.0027447964530438185,0.0028536831960082054,1.0
34,0.0027242074720561504,0.0028457706794142723,1.0
35,0.002718993928283453,0.002830163575708866,1.0
36,0.002718993928283453,0.002815133659169078,1.0
37,0.002706892555579543,0.0028056325390934944,1.0
38,0.002684300532564521,0.0027955863624811172,1.0
39,0.002684300532564521,0.0027780430391430855,1.0
40,0.002684300532564521,0.002768977079540491,1.0
41,0.002684300532564521,0.002758295275270939,1.0
42,0.002681491896510124,0.0027541995514184237,1.0
43,0.002681183395907283,0.00274498388171196,1.0
44,0.002681183395907283,0.002740314695984125,1.0
45,0.002681183395907283,0.002730450127273798,1.0
46,0.002681183395907283,0.0027271034196019173,1.0
47,0.002681183395907283,0.002724709687754512,1.0
48,0.002660497324541211,0.0027190204709768295,1.0
49,0.002660497324541211,0.0027152076363563538,1.0
