epoch,train_loss,validation_loss,mean_batch_loss
0,0.02853313274681568,0.028231510892510414,0.09339255094528198
1,0.004815755877643824,0.004240877460688353,0.010854729451239109
2,0.0036337673664093018,0.0031116323079913855,0.00413480494171381
3,0.002767938654869795,0.002407696796581149,0.003203783417120576
4,0.002303803339600563,0.0021229730919003487,0.0024610848631709814
5,0.002045928966253996,0.0020342462230473757,0.0021471227519214153
6,0.0019612747710198164,0.002051767660304904,0.0020504570566117764
7,0.0018955921987071633,0.0020853569731116295,0.001940445858053863
8,0.001860840362496674,0.00212040264159441,0.0018478166311979294
9,0.0018396563827991486,0.0021022416185587645,0.0018822223646566272
10,0.0018153894925490022,0.002110105939209461,0.0018264692043885589
11,0.0017929632449522614,0.0020908364094793797,0.0018107532523572445
12,0.0017692851833999157,0.002072676783427596,0.001778805279172957
13,0.001732414704747498,0.002013369696214795,0.0017163667362183332
14,0.0017101266421377659,0.0019765242468565702,0.0017236367566511035
15,0.0016868447419255972,0.0019554176833480597,0.0017263747286051512
16,0.0016659406246617436,0.0019582370296120644,0.0016430692048743367
17,0.0016470055561512709,0.001925472286529839,0.0016342703020200133
18,0.0016356873093172908,0.0019564051181077957,0.0016230279579758644
19,0.0016081910580396652,0.0018914751708507538,0.0015913015231490135
20,0.0015888105845078826,0.0018858007388189435,0.00169986707624048
21,0.0015773688210174441,0.00189003418199718,0.0015430597122758627
22,0.001551962923258543,0.0018451225478202105,0.001581857679411769
23,0.0015367396408692002,0.0018402844434604049,0.0015176311135292053
24,0.0015241013607010245,0.0018468471243977547,0.001538028009235859
25,0.0014975942904129624,0.001808795495890081,0.0014798238407820463
26,0.0014797707553952932,0.0017799877095967531,0.0015150519320741296
27,0.0014635635307058692,0.0017569423653185368,0.0014518166426569223
28,0.0014449042500928044,0.0017415682086721063,0.0014416620833799243
29,0.001426585833542049,0.0017471545143052936,0.0014686263166368008
30,0.0014149738708510995,0.0016809641383588314,0.001469949958845973
31,0.0013938298216089606,0.0017141724238172174,0.0013835604768246412
32,0.00137526320759207,0.0016938340850174427,0.0013586594723165035
33,0.0013602508697658777,0.0016885354416444898,0.00133660773281008
34,0.0013389622326940298,0.0016561610391363502,0.0013679404510185122
35,0.0013218943495303392,0.0016260824631899595,0.001395900035277009
36,0.0013137813657522202,0.0016453383723273873,0.001331728883087635
37,0.0012860108399763703,0.0016423104098066688,0.0013585491105914116
38,0.0012713755713775754,0.0015624786028638482,0.0012811397900804877
39,0.0012520579621195793,0.001554405433125794,0.0012367807794362307
40,0.001247233827598393,0.0015644509112462401,0.0012306359130889177
41,0.001225417829118669,0.0015495471889153123,0.0012018631678074598
42,0.0012189933331683278,0.0015601709019392729,0.001190404174849391
43,0.0011950142215937376,0.001512611866928637,0.001205937471240759
44,0.0011671785032376647,0.0014942806446924806,0.0011544374283403158
45,0.0011484784772619605,0.001464048051275313,0.0011364576639607549
46,0.0011374278692528605,0.001435348647646606,0.0011283962521702051
47,0.0011157295666635036,0.001425892929546535,0.0011126569006592035
48,0.0011020611273124814,0.0014248221414163709,0.0010971443261951208
49,0.0010989522561430931,0.0013876243028789759,0.00111458171159029
50,0.0010688240872696042,0.0013910088455304503,0.0010704041924327612
51,0.0010567378485575318,0.001376599888317287,0.0010417879093438387
52,0.0010393683332949877,0.001355937565676868,0.0010932441800832748
53,0.0010352879762649536,0.0013409194070845842,0.0010188126470893621
54,0.001009172759950161,0.0013323720777407289,0.0009963238844648004
55,0.0009981761686503887,0.0013577328063547611,0.0009833639487624168
56,0.0009819890838116407,0.0013090824941173196,0.0010290613863617182
57,0.0009738290682435036,0.0013657507952302694,0.0009934005793184042
58,0.0009518528822809458,0.0012855780078098178,0.0009750159224495292
59,0.000937156262807548,0.0012504513142630458,0.0009505384368821979
60,0.0009273625910282135,0.0012567295925691724,0.000919865386094898
61,0.0009113792330026627,0.0012398454127833247,0.0009045967599377036
62,0.0008990289643406868,0.0012454136740416288,0.0008993438095785677
63,0.0008873839979059994,0.0011934601934626698,0.0008931226329877973
64,0.000878343649674207,0.0011979665141552687,0.0008887342410162091
65,0.0008711468544788659,0.0012106396025046706,0.0008787237456999719
66,0.0008526911842636764,0.001200455822981894,0.0008526323363184929
67,0.0008428120636381209,0.0011600947473198175,0.0008401853265240788
68,0.0008364306413568556,0.0011666350765153766,0.0008458350785076618
69,0.0008230151725001633,0.0011303171049803495,0.000823077978566289
70,0.000817877531517297,0.0011529099429026246,0.0009736497304402292
71,0.0008000480593182147,0.0011216653510928154,0.0008179993601515889
72,0.0007909835549071431,0.0010992881143465638,0.0008539597038179636
73,0.0007804616470821202,0.001110012992285192,0.0007718317792750895
74,0.0007731603691354394,0.001093356404453516,0.0007853730930946767
75,0.0007639190880581737,0.0011133874068036675,0.0007724071620032191
76,0.0007591928588226438,0.0011375329922884703,0.0007620076648890972
77,0.00074988161213696,0.0010518747149035335,0.0007362439064309001
78,0.0007391679100692272,0.0010647006565704942,0.0007395512075163424
79,0.0007367326179519296,0.0010869937250390649,0.0007306733750738204
80,0.0007377906003966928,0.001098239910788834,0.0008564614690840244
81,0.0007300259894691408,0.0010747970081865788,0.000725066289305687
82,0.0007117209606803954,0.0010584365809336305,0.0007124950643628836
83,0.0007094740285538137,0.0010436928132548928,0.0007078027119860053
84,0.0007019276381470263,0.001044319593347609,0.0007077043992467225
85,0.0006933006225153804,0.0010378498118370771,0.0007193548954091966
86,0.0006878208369016647,0.0010185427963733673,0.0006814696826040745
87,0.0006843830924481153,0.0010132180759683251,0.0007019066833890975
88,0.0006779827526770532,0.0010244932491332293,0.0006814762018620968
89,0.0006847644690424204,0.0010213007917627692,0.0006893316749483347
90,0.0006716146599501371,0.0010305795585736632,0.0007080977084115148
91,0.0006653013988398015,0.0009952689288184047,0.0006708318251185119
92,0.0006705051637254655,0.001011524349451065,0.000658519915305078
93,0.000657060241792351,0.0010001725750043988,0.000652288319543004
94,0.0006520173628814518,0.0009993492858484387,0.0006490025552920997
95,0.0006500507006421685,0.000985788879916072,0.000643956009298563
96,0.0006480622105300426,0.0009575600270181894,0.0006474434048868716
97,0.0006417236290872097,0.0009815976954996586,0.0006323977140709758
98,0.0006470604566857219,0.0009938508737832308,0.0006337232189252973
99,0.0006364734144881368,0.001002874574624002,0.000633813499007374
100,0.0006308187730610371,0.0009605154045857489,0.0006253481842577457
101,0.0006282762624323368,0.0009733681217767298,0.0006253342144191265
102,0.000628165842499584,0.0009581855847500265,0.0006583844660781324
103,0.0006225110264495015,0.0009460728615522385,0.0006257082568481565
104,0.0006204791134223342,0.0009754211059771478,0.000614726566709578
105,0.0006171620916575193,0.000928334251511842,0.0006310215103439987
106,0.0006174484151415527,0.0009442691225558519,0.0006136869778856635
107,0.0006096543511375785,0.0009387296158820391,0.0006131561822257936
108,0.000609316979534924,0.0009414563537575305,0.000600579020101577
109,0.0006042173481546342,0.0009225430549122393,0.0006003848393447697
110,0.0006031797965988517,0.0009397220565006137,0.0005953798536211252
111,0.0006049757939763367,0.0009109403472393751,0.0006087751244194806
112,0.0006121499463915825,0.0009656338370405138,0.0006006323383189738
113,0.0005953953368589282,0.0009288900182582438,0.0006385863525792956
114,0.000591994496062398,0.0009334685164503753,0.0006042029708623886
115,0.0005905450088903308,0.0009205746464431286,0.0006387399043887854
116,0.0005915248766541481,0.0008968210313469172,0.0005996455438435078
117,0.0005933328066021204,0.0008904601563699543,0.0005938277463428676
118,0.0005848366999998689,0.0009186569368466735,0.0005768375121988356
119,0.0005816433113068342,0.000919110607355833,0.0005975815001875162
120,0.0005964945303276181,0.0009179891785606742,0.0005862880498170853
121,0.0005826157866977155,0.000937427394092083,0.000602380488999188
122,0.0005755121819674969,0.0009220460196956992,0.000575978250708431
123,0.0005736930761486292,0.0008927349117584527,0.0005745755624957383
124,0.0005828922730870545,0.0009207722032442689,0.0005874846829101443
125,0.0005815283511765301,0.0009210081771016121,0.0005941234994679689
126,0.0005676946602761745,0.0009040688746608794,0.0005821913364343345
127,0.0005774118471890688,0.0009377618553116918,0.0005831083981320262
128,0.000566057045944035,0.0009193598525598645,0.0005966054741293192
129,0.0005726931267417967,0.0009239471983164549,0.0006065399502404034
130,0.0006207128171809018,0.0009701317176222801,0.0005765462410636246
131,0.0005814020987600088,0.0009137764573097229,0.0005751168937422335
132,0.0005592946545220912,0.0009113543783314526,0.0005732547724619508
133,0.0005588001804426312,0.0008996278047561646,0.0005826739361509681
134,0.0005616055568680167,0.0008435825002379715,0.0005509946495294571
135,0.0005604263278655708,0.0008970964699983597,0.0005595136899501085
136,0.0005541132995858788,0.0008814962930046022,0.0005539245321415365
137,0.0005763128283433616,0.0009145326330326498,0.0005657151923514903
138,0.0005538225523196161,0.0008817657362669706,0.0005495131481438875
139,0.0005559143610298634,0.0008938846876844764,0.0005610942607745528
140,0.0005493012722581625,0.0008625143673270941,0.0005478340899571776
141,0.0005468565504997969,0.0008978586993180215,0.0005631463136523962
142,0.0005480085965245962,0.0008973712101578712,0.0005347953410819173
143,0.0005499219987541437,0.0008440653327852488,0.0005497074453160167
144,0.0005541211576201022,0.0009155533043667674,0.0006434477400034666
145,0.0005403567920438945,0.0008728137472644448,0.0005380681250244379
146,0.0005432478501461446,0.0008438472868874669,0.0005316626629792154
147,0.0005394601612351835,0.0008912179619073868,0.0005972558865323663
148,0.0005367258563637733,0.0008429107256233692,0.0005327090620994568
149,0.000547496834769845,0.0008410376030951738,0.0005440257955342531
150,0.0005346459802240133,0.0008638571016490459,0.0005421064561232924
151,0.0005357342888601124,0.0008844822295941412,0.0005377993220463395
152,0.0005329641862772405,0.0008509572362527251,0.000524016679264605
153,0.0005265086656436324,0.0008323865476995707,0.0005309766856953502
154,0.0005273824790492654,0.0008388018468394876,0.0005370454746298492
155,0.0005438043735921383,0.0009293951443396509,0.0005749561823904514
156,0.0005373673629947007,0.0008609650540165603,0.0005491817137226462
157,0.0005214352277107537,0.0008474366622976959,0.0005284754442982376
158,0.0005330391577444971,0.0008682624320499599,0.0005167926428839564
159,0.0005205986090004444,0.0008263741619884968,0.000531428842805326
160,0.0005217385478317738,0.0008073402568697929,0.000519571069162339
161,0.0005180836888030171,0.0008108559413813055,0.0005296386079862714
162,0.0005369167774915695,0.0008584895404055715,0.0005134301609359682
163,0.0005475629586726427,0.0008482881239615381,0.0005382073577493429
164,0.0005206327768974006,0.000835705257486552,0.0005611635278910398
165,0.0005396890919655561,0.0008120675920508802,0.0005371871520765126
166,0.00052917335415259,0.0008648577495478094,0.000595187651924789
167,0.0005196247948333621,0.0008305693045258522,0.0005214152042753994
168,0.0005169613286852837,0.0008083332213573158,0.0005165304755792022
169,0.0005150503129698336,0.0008208283106796443,0.0005106360767967999
170,0.0005095205269753933,0.0008182204910553992,0.0005097067914903164
171,0.0005112369544804096,0.0008682035258971155,0.0005256763543002307
172,0.0005100823473185301,0.000857663166243583,0.0005347293335944414
173,0.000538503983989358,0.0009073513210751116,0.0005179962026886642
