action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.023773 + ((-2.561985) * (0.094863 * X8))),5,0.31277018785476685,0.12733769416809082
0,1,((-0.082316) + (0.830018 * (((-0.244111) * X8) + ((-3.610437) * X2)))),7,0.2733144462108612,0.12689778208732605
0,2,((-0.087757) + (1.006821 * (tanh(((-3.265262) * X2)) + ((-0.194773) * X8)))),8,0.2729165256023407,0.12815552949905396
0,3,((-0.063525) + (1.010649 * ((((-0.403115) * X5) - (3.503742 * X2)) + ((-0.262215) * X8)))),9,0.23396730422973633,0.12019217759370804
0,4,((-0.035328) + (1.016337 * (((((-0.048792) * X6) * (2.302585 * X8)) + ((-3.318431) * X2)) - (0.359504 * X5)))),11,0.23008964955806732,0.11244472116231918
0,5,((-0.047302) + (1.091340 * tanh((((((-0.057122) * X6) * (2.302585 * X8)) + ((-3.709580) * X2)) - (0.409551 * X5))))),12,0.2291744351387024,0.12314620614051819
0,6,((-0.000000) + (1.000000 * ((-0.068311) + ((0.016645 * X11) + ((((-0.433005) * X5) - (4.278329 * X2)) + ((-0.274914) * X8)))))),13,0.22914043068885803,0.11925864219665527
0,7,((-0.044148) + (1.029362 * (((((-0.029963) * X9) + ((-0.063868) * X8)) - (((0.659548 * X6) * (0.122320 * X8)) + (3.115261 * X2))) - (0.443046 * X5)))),15,0.22706711292266846,0.112076036632061
0,8,(0.001927 + (0.999191 * (((0.334385 * X4) + tanh(((-5.770685) * X2))) + ((0.022117 * X11) + ((((-0.438080) * X5) - ((-0.859305) * X2)) + ((-0.282876) * X8)))))),16,0.22620198130607605,0.11744004487991333
0,9,(0.000000 + (1.000000 * ((((-0.079756) + ((-0.084910) * X8)) + (((-0.053816) * X9) + (4.166858 * X2))) + ((0.020553 * X11) + ((((-0.555155) * X5) - (8.443438 * X2)) + ((-0.163358) * X8)))))),19,0.22333671152591705,0.11965281516313553
0,10,(0.000000 + (1.000000 * (((((-0.832489) * X2) + (((-0.038203) * X6) * (2.302585 * X8))) + ((((-0.041413) + ((-0.079008) * X8)) + (((-0.284200) * X5) - (3.503742 * X2))) + (0.027666 * X11))) - ((-0.083329) * X7)))),21,0.21644224226474762,0.10541912168264389
0,11,((-0.012047) + (1.204036 * (tanh(((((1.340270 * X5) - ((-6.196361) * X2)) / (sqrt(1 + 1.584926 ^ 2))) - ((0.816203 * X6) - (0.907603 * X3)))) * (((((0.557267 * X8) + (0.028830 * X6)) + (3.489484 * X2)) - (0.309768 * X8)) - ((-0.352241) * X5))))),24,0.2127847969532013,0.11057867109775543
1,0,((-0.032202) + (1.006370 * ((-0.228242) * X8))),5,0.29445958137512207,0.17374758422374725
1,1,((-0.034668) + (1.005916 * (((-0.216628) * X8) + ((-0.098691) * X10)))),7,0.2699022591114044,0.16085107624530792
1,2,((-0.119094) + (0.944225 * ((((-0.113363) * X10) - (0.195113 * X8)) - (2.520957 * X2)))),9,0.2567335069179535,0.16240492463111877
1,3,((-0.092441) + (1.172292 * ((tanh(((-0.188724) * X8)) + ((-0.095543) * X10)) - (1.340399 * X2)))),10,0.25636157393455505,0.1627967655658722
1,4,(0.012611 + (1.003567 * (((((-0.174264) * X8) - ((-0.341098) * X3)) - (0.130326 * X10)) - (2.447842 * X2)))),11,0.24440132081508636,0.14578688144683838
1,5,(0.277450 + (0.943776 * ((((((-0.186436) * X8) - ((-0.143592) * X3)) - (0.098690 * X10)) - tanh((0.177085 * X6))) - (1.340399 * X2)))),14,0.24398478865623474,0.15508131682872772
1,6,(0.012129 + (0.991559 * (((((0.321259 * X8) - ((-0.296217) * X3)) - (0.120123 * X10)) - ((0.588312 * X8) / (sqrt(1 + ((-0.460308) * X7) ^ 2)))) - (2.399933 * X2)))),15,0.23794406652450562,0.14034117758274078
1,7,(0.007820 + (1.001679 * ((((((-0.121770) * X8) - (0.029402 * X7)) - ((0.128466 * X10) - (0.037516 * X5))) - ((0.181194 * X6) - ((-0.951024) * X4))) - (3.315313 * X2)))),17,0.23037263751029968,0.12316491454839706
2,0,(0.415976 + (3.505885 * (0.426818 * X3))),5,0.41273289918899536,0.31974172592163086
2,1,(0.460504 + (2.332104 * tanh((0.735306 * X3)))),6,0.4104722738265991,0.3154858946800232
2,2,(0.528922 + (2.164295 * ((0.766258 * X3) + ((-0.221201) * X5)))),7,0.3718421459197998,0.2969188392162323
2,3,(0.380348 + (0.903777 * (((0.089595 * X9) + (0.018579 * X11)) - ((-1.371850) * X3)))),9,0.36751797795295715,0.24703657627105713
2,4,(0.343608 + (1.121195 * ((tanh((11.807488 * X11)) * ((-0.589048) * X3)) + (0.931470 * X3)))),10,0.3515264093875885,0.24059084057807922
2,5,(0.000001 + (1.000000 * (((((-0.683221) * X5) - (-3.281245)) + (2.671854 * X3)) + ((-1.892662) * X1)))),11,0.34530627727508545,0.3099449872970581
2,6,(0.192603 + (1.348029 * (((tanh((0.315460 * X11)) * ((-0.651894) * X3)) - ((-0.315794) * X3)) - ((-0.079694) * X9)))),12,0.34149935841560364,0.21052727103233337
2,7,((-0.000000) + (1.000000 * ((0.148279 * ((-1.242375) * X7)) - (((0.654963 * X5) - 0.487808) - (1.571270 * X3))))),13,0.32980719208717346,0.24538832902908325
2,8,(0.107625 + (1.155688 * tanh(((((-0.013367) + ((-0.088474) * X3)) / (sqrt(1 + (-0.554063) ^ 2))) * ((6.488442 * X9) + (3.186639 * X11)))))),14,0.3297106623649597,0.2181607186794281
2,9,((-0.000696) + (1.000869 * (((((-0.957704) * X5) - (-3.712353)) - ((-2.732049) * X3)) + (((-2.433774) * X1) / (sqrt(1 + (((-0.805497) * X5) - 0.163450) ^ 2)))))),15,0.3151796758174896,0.2764908969402313
2,10,((-0.009170) + (1.216352 * tanh((((((-0.807668) * X5) - (-2.366544)) - (((-0.211018) * ((-0.736376) * X7)) - ((-1.293024) * X1))) + (2.246281 * X3))))),16,0.3139400780200958,0.23975007236003876
2,11,(0.000000 + (1.000000 * ((((-0.741678) * X5) - (-0.544156)) - (((-0.326933) * ((-0.736376) * X7)) - ((((-0.240507) * X6) - (-0.266217)) + (1.217201 * X3)))))),17,0.2942690849304199,0.16470642387866974
2,12,((-0.000000) + (1.000000 * (((((-0.573535) * X5) + ((((1.188839 * X2) * (1.816169 * X7)) - (2.275672 * X1)) + ((2.270233 * X3) + (0.050864 * X4)))) - (-3.671912)) - ((-0.105851) * X9)))),19,0.28639495372772217,0.24962660670280457
2,13,(0.002736 + (1.019363 * ((((0.085134 * X9) + ((-0.052184) * X11)) + (0.382012 + (1.065578 * X3))) + (tanh((0.355355 * X11)) * ((((-0.421860) * X5) - (-0.082695)) + ((-1.057773) * X3)))))),20,0.2844892144203186,0.216265469789505
