generation,best_loss,median_loss,finite_fitness_fraction
0,0.03257708624005318,0.06623052060604095,1.0
1,0.03070143610239029,0.04808412492275238,1.0
2,0.030344322323799133,0.03785385936498642,1.0
3,0.029794353991746902,0.03487829118967056,1.0
4,0.029794353991746902,0.03342737630009651,1.0
5,0.029794353991746902,0.032903678715229034,1.0
6,0.02861860767006874,0.03181583434343338,1.0
7,0.02861860767006874,0.031094681471586227,1.0
8,0.027537986636161804,0.03073159232735634,1.0
9,0.023351455107331276,0.03067878820002079,1.0
10,0.023351455107331276,0.03034025989472866,1.0
11,0.022692004218697548,0.030031366273760796,1.0
12,0.022692004218697548,0.02993767522275448,1.0
13,0.022692004218697548,0.02990802749991417,1.0
14,0.022692004218697548,0.029302794486284256,1.0
15,0.022607523947954178,0.028698880225419998,1.0
16,0.022607523947954178,0.02737426571547985,1.0
17,0.02050158381462097,0.026818690821528435,1.0
18,0.02050158381462097,0.02563287317752838,1.0
19,0.02050158381462097,0.024968555197119713,1.0
20,0.020368576049804688,0.024580935016274452,1.0
21,0.020368576049804688,0.02419668808579445,1.0
22,0.020368576049804688,0.023625079542398453,1.0
23,0.020368576049804688,0.023329781368374825,1.0
24,0.020122427493333817,0.022811029106378555,1.0
25,0.02012144774198532,0.022403106093406677,1.0
26,0.01996484212577343,0.022079460322856903,1.0
27,0.01968350075185299,0.0217808298766613,1.0
28,0.018567167222499847,0.02145276591181755,1.0
29,0.018567167222499847,0.021102678030729294,1.0
30,0.018567167222499847,0.021045386791229248,1.0
31,0.018567167222499847,0.020950019359588623,1.0
32,0.018567167222499847,0.020916828885674477,1.0
33,0.018567167222499847,0.02090456895530224,1.0
34,0.018567167222499847,0.020794998854398727,1.0
35,0.018567167222499847,0.020708143711090088,1.0
36,0.018491776660084724,0.0206287931650877,1.0
37,0.018491776660084724,0.02059248462319374,1.0
38,0.01801353506743908,0.020515287294983864,1.0
39,0.01801353506743908,0.020410330966114998,1.0
40,0.01801353506743908,0.020351586863398552,1.0
41,0.01801353506743908,0.02026315964758396,1.0
42,0.01801353506743908,0.020193543285131454,1.0
43,0.01801353506743908,0.020144853740930557,1.0
44,0.01801353506743908,0.020119130611419678,1.0
45,0.01801353506743908,0.020053423941135406,1.0
46,0.01801353506743908,0.02003318816423416,1.0
47,0.01801353506743908,0.01999790221452713,1.0
48,0.01801353506743908,0.019991740584373474,1.0
49,0.01801353506743908,0.01995198056101799,1.0
