position,repertoire_index,train_mse_before,validation_mse_before,reward_before,train_mse_after,validation_mse_after,reward_after,scaling_weights_after
0,9,0.018708551302552223,0.017880700528621674,1000.0,0.01782825216650963,0.017297251150012016,1000.0,"[-0.5221002697944641, 0.10080307722091675]"
1,8,0.018567167222499847,0.015863465145230293,410.0,0.018257038667798042,0.015845846384763718,420.6000061035156,"[-0.5142432451248169, 0.18580704927444458]"
2,7,0.01856519840657711,0.01738428883254528,463.8000183105469,0.01845605857670307,0.017196647822856903,493.1000061035156,"[-0.6029871106147766, 0.1501752734184265]"
3,6,0.018491774797439575,0.01717795804142952,434.3999938964844,0.018332093954086304,0.016985753551125526,381.8000183105469,"[-0.563366711139679, 0.17116299271583557]"
4,5,0.018435783684253693,0.017189225181937218,720.2000122070312,0.018262680619955063,0.01671060360968113,859.7999877929688,"[-0.5970256328582764, 0.1577111780643463]"
5,4,0.018404344096779823,0.01751212403178215,91.80000305175781,0.018278105184435844,0.0173659585416317,98.30000305175781,"[-1.2095218896865845, 0.4453134536743164]"
6,3,0.018252309411764145,0.017533794045448303,727.5,0.018053356558084488,0.01702834665775299,673.7000122070312,"[-0.6092595458030701, 0.12610802054405212]"
7,2,0.01807360351085663,0.01812453381717205,599.7999877929688,0.017952844500541687,0.017835505306720734,541.4000244140625,"[-0.6676136255264282, 0.11082184314727783]"
8,1,0.018065087497234344,0.012811798602342606,128.6999969482422,0.017839139327406883,0.012672845274209976,138.90000915527344,"[-0.7212381362915039, 0.22295723855495453]"
9,0,0.01801353506743908,0.017186490818858147,1000.0,0.01753212697803974,0.016711600124835968,1000.0,"[-0.5857109427452087, 0.07831081748008728]"
