action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.010779 + ((-1.763605) * (0.692620 * X3))),5,0.1648007035255432,0.002232396276667714
0,1,(0.024126 + (1.283404 * sin(((-4.020451) * X3)))),6,0.13984061777591705,0.00244382256641984
0,2,((-0.049888) + (0.817571 * cos((7.746425 + (10.605738 * X3))))),8,0.1366730034351349,0.003529920941218734
0,3,((-0.049708) + (0.816511 * cos(abs((7.746425 + (10.666321 * X3)))))),9,0.1366441547870636,0.0035392979625612497
0,4,(0.037751 + (1.291376 * (((-0.131914) * X1) + cos(((-1.571211) + ((-4.277554) * X3)))))),10,0.13634248077869415,93.38436889648438
0,5,((-0.081595) + (1.024008 * cos(((((-7.310083) * X3) - 1.460968) * cos((1.972420 * X3)))))),11,0.1329047977924347,0.0029188806656748056
0,6,((-0.012731) + (0.931723 * sin((sin(cos(((-1.517292) + ((-8.836215) * X3)))) + ((-1.872534) * X3))))),12,0.13154266774654388,0.00361390202306211
0,7,((-0.087240) + (1.009701 * cos(((((-2.208270) * X3) - 2.597824) * cos(((-2.163172) + ((-2.867435) * X3))))))),13,0.1315259039402008,0.003132335375994444
0,8,((-0.034755) + (1.011112 * cos((((-2.176282) + ((-3.906705) * X3)) * cos(cos(((-0.625911) + ((-4.995869) * X3)))))))),14,0.12990492582321167,0.0032715843990445137
0,9,((-0.000659) + (1.067250 * (((((-30147.718750) * X8) - ((-30148.044922) * X8)) + (((-3.338405) * X3) + 0.033693)) + sin((((-0.887792) * X8) + sin(((-0.454285) * X7))))))),17,0.12866181135177612,0.0023919616360217333
0,10,((-0.262527) + (0.903209 * cos(((((-2.519859) * X3) - 0.542130) * sqrt(abs((log(abs(cos(((-1.540820) + ((-4.284695) * X3))))) + (8.603590 + (10.859171 * X3))))))))),19,0.12061648815870285,0.004102285485714674
0,11,((-0.006206) + (1.162685 * cos((((((-8268.535156) * X8) - ((-8268.669922) * X8)) + sqrt(abs(sqrt(abs(cos(((-1.527452) + ((-8.477746) * X3)))))))) + abs(((-1.059339) + ((-3.222364) * X3))))))),20,0.12044503539800644,0.006161319091916084
