action_index,position,expression,length,operon_mse,validation_mse
0,0,((-0.000414) + (0.839800 * ((-2.695624) * X3))),5,0.0005627610953524709,0.0006516081630252302
0,1,((-0.000362) + (0.933974 * tanh(((-2.800164) * X3)))),6,0.0001933410530909896,0.00015508652722928673
0,2,((-0.000328) + (0.920444 * (((-0.006128) * X8) + tanh(((-2.833221) * X3))))),8,0.0001862057251855731,0.0001480209466535598
0,3,((-0.000187) + (1.285518 * (tanh(((-2.787381) * X3)) / (sqrt(1 + tanh((52.293465 * X3)) ^ 2))))),9,0.00016378612781409174,0.00011612426169449463
0,4,(0.000009 + (1.167633 * (((3.726802 * X3) / (sqrt(1 + ((-1.685175) * X8) ^ 2))) - tanh((5.747249 * X3))))),10,3.8992249756120145e-05,3.398278568056412e-05
0,5,((-0.000006) + (1.058174 * ((tanh((4.822770 * X3)) / (sqrt(1 + ((-1.557029) * X8) ^ 2))) - tanh((7.028999 * X3))))),11,3.595188172766939e-05,2.3966773369465955e-05
0,6,(0.000004 + (1.031068 * ((tanh(tanh((8.107193 * X3))) / (sqrt(1 + ((-1.233824) * X8) ^ 2))) - tanh((10.245811 * X3))))),12,2.8108664992032573e-05,1.933747626026161e-05
0,7,((-0.000043) + (0.999460 * ((tanh(tanh(tanh((7.182997 * X3)))) / (sqrt(1 + ((-1.350232) * X8) ^ 2))) - tanh((9.257403 * X3))))),13,2.7596146537689492e-05,2.1628860849887133e-05
0,8,((-0.000004) + (1.019351 * ((tanh(tanh((9.185461 * X3))) / (sqrt(1 + (((-1.459649) * X8) + ((-0.324362) * X7)) ^ 2))) - tanh((11.330974 * X3))))),14,2.508992656657938e-05,1.8296366761205718e-05
0,9,(0.000050 + (1.122089 * (((tanh((24.652390 * X3)) + tanh(((-6.167895) * X3))) / (sqrt(1 + ((-0.670276) * X8) ^ 2))) - tanh(tanh((20.960966 * X3)))))),15,1.6064617739175446e-05,1.2449753739929292e-05
0,10,(0.000079 + (1.000594 * (((tanh((24.053104 * X3)) + (((-6.269251) * X3) / (sqrt(1 + ((-4.158497) * X3) ^ 2)))) / (sqrt(1 + ((-0.820688) * X8) ^ 2))) - tanh(tanh((20.338791 * X3)))))),16,1.306434023717884e-05,8.645482921565417e-06
0,11,(0.000069 + (1.000775 * (((tanh((24.270979 * X3)) + (((-0.653230) * X3) + tanh(((-5.659304) * X3)))) / (sqrt(1 + ((-0.819143) * X8) ^ 2))) - tanh(tanh((20.512865 * X3)))))),17,1.2642131878237706e-05,7.752802048344165e-06
0,12,(0.000046 + (0.999705 * (((tanh((52.371819 * X3)) + ((0.578345 * X3) + tanh((tanh((7.840872 * X3)) + ((-10.425548) * X3))))) / (sqrt(1 + ((-0.535753) * X8) ^ 2))) - tanh((52.745193 * X3))))),19,8.194248948711902e-06,5.700993824575562e-06
0,13,(0.000048 + (0.999637 * (((tanh((53.034126 * X3)) + ((0.577083 * X3) + tanh((tanh((7.825032 * X3)) + ((-10.412395) * X3))))) / (sqrt(1 + ((0.022501 * X2) + ((-0.533876) * X8)) ^ 2))) - tanh((53.402885 * X3))))),21,8.18702028482221e-06,5.664239779434865e-06
0,14,(0.000047 + (1.000087 * (((tanh((51.399979 * X3)) + (tanh((0.642549 * X3)) + tanh((tanh((7.936702 * X3)) + ((-10.572345) * X3))))) / (sqrt(1 + ((0.538741 * X8) + (0.000054 * X4)) ^ 2))) - tanh((51.792622 * X3))))),22,7.926561920612585e-06,5.86731948715169e-06
0,15,(0.000032 + (1.000095 * (((tanh((64.739540 * X3)) + ((1.700190 * X3) + tanh((tanh((6.542409 * X3)) + ((-10.410509) * X3))))) / (sqrt(1 + ((0.503419 * X8) + ((9.987700 * X3) + tanh(((-10.285263) * X3)))) ^ 2))) - tanh((64.839760 * X3))))),24,6.868282525829272e-06,4.435837126948172e-06
0,16,(0.000031 + (0.998658 * ((((tanh((49.633469 * X3)) + ((1.969349 * X3) + (((-0.000995) * X8) - tanh(((-1.897969) * X3))))) + (((-2.665282) * X3) + tanh((tanh((8.518348 * X3)) + ((-11.652378) * X3))))) / (sqrt(1 + ((-0.542022) * X8) ^ 2))) - tanh((50.122253 * X3))))),26,6.632579243159853e-06,4.0419408833258785e-06
