action_index,position,expression,length,operon_mse,validation_mse
0,0,((-0.026584) + (1.030862 * ((-2.308564) * X2))),5,0.32469117641448975,0.12670011818408966
0,1,(0.026782 + (1.026046 * ((0.113102 * X7) - (0.266837 * X8)))),7,0.30877286195755005,0.10144735872745514
0,2,(0.010415 + (1.004127 * ((((-1.999384) * X2) - (0.243881 * X8)) + (0.107045 * X7)))),9,0.2936447858810425,0.1061384454369545
0,3,(0.264170 + (1.085119 * (((((-2.890532) * X2) - (0.146464 * X8)) - (0.154725 * X6)) + (0.051552 * X7)))),11,0.2883526384830475,0.11019768565893173
0,4,(0.224817 + (1.043114 * ((((-2.890532) * X2) - (0.146464 * X8)) + (tanh((0.096109 * X7)) + ((-0.131752) * X6))))),12,0.288199782371521,0.10748282819986343
0,5,(0.001309 + (1.375998 * (((0.064152 * X11) / (sqrt(1 + (1.062005 * X6) ^ 2))) + ((((-1.913326) * X2) - (0.129085 * X8)) + tanh((0.140733 * X7)))))),14,0.28369376063346863,0.11155088990926743
0,6,(0.137038 + (1.320806 * (((0.064152 * X11) / (sqrt(1 + (1.062005 * X6) ^ 2))) + ((((-1.913326) * X2) - (0.129085 * X8)) + (tanh((0.140733 * X7)) + ((-0.062588) * X6)))))),16,0.28232333064079285,0.1063779816031456
0,7,((-0.003116) + (1.104413 * (tanh(((((((3.307997 * X3) * (0.740557 * X5)) / (sqrt(1 + ((-2.799973) * X9) ^ 2))) + ((-2.785844) * X2)) + ((-0.158127) * X8)) - (0.185975 * X6))) - (-0.250931)))),18,0.27531522512435913,0.1101088598370552
0,8,(0.297263 + (1.344597 * ((((0.719197 * X8) / (sqrt(1 + (0.204580 * X4) ^ 2))) * tanh((0.606234 * X3))) + ((((-3.141030) * X2) + (0.018726 * X11)) + (tanh((0.096109 * X7)) + ((-0.131752) * X6)))))),19,0.267225444316864,0.09833519905805588
0,9,((-0.000304) + (0.991645 * ((((3.307997 * X3) * (0.665563 * X5)) / (sqrt(1 + (3.352286 * X9) ^ 2))) + (((((-0.207832) * X8) - (-0.279672)) + ((-2.793500) * X2)) + (tanh((0.069801 * X7)) + ((-0.179270) * X6)))))),20,0.2649293839931488,0.1083214208483696
0,10,(0.034789 + (1.019114 * (((((((((-0.965380) * X2) - (0.318310 * X8)) + (0.242197 * X8)) * ((-6.029408) * X3)) - (0.067149 * X6)) + (((-0.169310) * X8) * ((-2.381803) * X4))) - (((3.307997 * X3) * ((-0.581743) * X5)) / (sqrt(1 + (2.756226 * X9) ^ 2)))) + ((-0.528101) * X2)))),25,0.26169243454933167,0.10030098259449005
1,0,(0.062539 + (0.986216 * (0.024327 * X11))),5,0.33924436569213867,0.1345265656709671
1,1,(0.040150 + (0.146768 * tanh(((-6.304251) * X7)))),6,0.3332543969154358,0.12371315807104111
1,2,(0.018061 + (0.975441 * (((-0.118816) * X7) - (0.095593 * X10)))),7,0.3207452893257141,0.1141723096370697
1,3,(0.008152 + (0.206521 * (tanh(((-3.650339) * X7)) - (0.524114 * X10)))),8,0.3066510856151581,0.10527408123016357
1,4,(0.074304 + (0.233298 * (((-0.165082) * X6) + (tanh(((-4.439059) * X7)) - (0.307002 * X10))))),10,0.3063594102859497,0.10637674480676651
1,5,(0.094666 + (1.048203 * (((((-1.615723) * X2) * (13.083811 * X2)) - (0.107962 * X10)) + ((-0.141061) * X7)))),11,0.2933579683303833,0.13302133977413177
1,6,(0.023903 + (1.036162 * ((0.274784 + (0.309929 * X4)) * (tanh(((-4.646788) * X7)) - (0.662578 * X10))))),12,0.2889244556427002,0.11030802875757217
1,7,(0.077506 + (1.032566 * (((-3.326151) + ((-4.626040) * X4)) * (((0.008564 * X6) + ((0.054193 * X7) - ((-0.057182) * X10))) + ((-0.003390) * X11))))),15,0.28349998593330383,0.1202227845788002
1,8,(0.076101 + (1.020534 * ((((tanh((22.209391 * X3)) * (2.136416 * X2)) - (0.131644 * X10)) + ((-0.155819) * X7)) + (((-1.970733) * X2) * (13.083811 * X2))))),16,0.2815101444721222,0.1281234472990036
1,9,(0.022726 + (1.001817 * (((((1.118926 * X5) * (0.214032 * X3)) + (0.039060 * X11)) + ((((-2.816545) * X2) - tanh((0.224946 * X10))) + ((-0.168664) * X7))) / (sqrt(1 + ((-7.395742) * X4) ^ 2))))),18,0.2805105745792389,0.11744122207164764
1,10,((-0.000896) + (0.825867 * (((((0.875780 * X3) + 0.494264) / (sqrt(1 + (-1.497272) ^ 2))) - (1.714237 * X2)) + (((((-2.142040) * X2) * (13.083811 * X2)) - (0.148711 * X10)) + ((-0.194852) * X7))))),19,0.27982237935066223,0.13845545053482056
1,11,(0.134177 + (0.736368 * (((((0.032774 * X11) - (2.251032 * X2)) + (((-0.078534) * X8) - (0.114339 * X10))) + (((-3.141390) * X2) * (13.083811 * X2))) - (tanh((1.918828 * X7)) / (sqrt(1 + (5.532531 * X6) ^ 2)))))),20,0.27496102452278137,0.14677289128303528
1,12,(0.095900 + (1.035591 * ((((((-1.167304) * X2) * (13.083811 * X2)) + (1.004821 * X11)) + ((((((-0.974281) * X11) - (2.400113 * X2)) + (0.091725 * X3)) - tanh((0.171298 * X10))) + ((-0.168620) * X7))) / (sqrt(1 + ((-4.925662) * X4) ^ 2))))),22,0.2738345265388489,0.12831035256385803
1,13,(0.003668 + (1.020557 * (((0.235761 + ((-1.264838) * X4)) + ((((((0.026629 * X11) - (3.505395 * X2)) + (((-0.245071) * X6) + (0.010186 * X7))) + ((-0.063996) * X3)) - tanh((0.204344 * X10))) + ((-0.168620) * X7))) / (sqrt(1 + ((-6.093188) * X4) ^ 2))))),24,0.267524391412735,0.11490854620933533
1,14,(0.232021 + (1.471856 * ((((((-1.223525) * X2) * (13.083811 * X2)) + (0.014634 * X11)) + ((0.215790 + (0.250186 * X4)) * (((tanh(((-3.140580) * X7)) - (0.307002 * X10)) + tanh((7.071637 * X3))) - (0.307002 * X10)))) / (sqrt(1 + tanh((7.851395 * X3)) ^ 2))))),26,0.26273348927497864,0.13327468931674957
1,15,(0.018165 + (0.711569 * (((((((-1.407032) * X2) * (23.297350 * X2)) - (-0.862535)) - (0.093387 * X10)) + tanh((8.497029 * X3))) + ((((((-2.457630) * X2) - (0.025179 * X11)) - (0.096169 * X10)) - (tanh(((-0.137376) * X10)) - ((-0.169107) * X7))) - (0.083962 * X10))))),27,0.2620195150375366,0.11632344871759415
2,0,(0.291708 + (1.991060 * (0.568653 * X3))),5,0.4005928635597229,0.2692309617996216
2,1,(0.303949 + (2.884258 * tanh((0.416202 * X3)))),6,0.40028876066207886,0.2682161033153534
2,2,(0.386302 + (1.923804 * ((0.683904 * X3) - (0.109602 * X5)))),7,0.37665823101997375,0.25466522574424744
2,3,(0.417821 + (3.394484 * (tanh((0.416202 * X3)) - (0.085374 * X5)))),8,0.3732694387435913,0.2522948980331421
2,4,(0.402386 + (1.000078 * (((1.767463 * X3) / (sqrt(1 + (1.494646 * X5) ^ 2))) - (0.262467 * X5)))),9,0.36468741297721863,0.2227899730205536
2,5,(0.539324 + (1.552765 * tanh((((1.699339 * X3) / (sqrt(1 + (1.330390 * X5) ^ 2))) - (0.264242 * X5))))),10,0.36303091049194336,0.21976277232170105
2,6,(0.638521 + (1.000001 * (((1.568676 * X3) / (sqrt(1 + ((-1.484999) * X5) ^ 2))) - ((0.170035 * X6) - ((-0.320241) * X5))))),11,0.35204821825027466,0.1748690903186798
2,7,(0.000000 + (1.000000 * (((((-0.205574) * X6) - (0.358645 * X5)) - (((-1.095738) * X3) - (((-0.133007) * X7) - ((-0.050401) * X9)))) + 0.660804))),15,0.3413908779621124,0.16960853338241577
2,8,((-0.009649) + (1.208894 * tanh(((((-0.205575) * X6) - (0.358644 * X5)) - (((-0.660803) - (1.095739 * X3)) - (((-0.133008) * X7) - ((-0.050401) * X9))))))),16,0.3365677297115326,0.17023682594299316
2,9,(0.000000 + (1.000000 * ((((((-0.371247) * X6) - (0.366431 * X5)) - tanh((-10.801517))) - (((((-1.284840) * X3) - (0.138032 * X6)) - ((-0.023696) * X11)) - (((-0.206635) * X7) - ((-0.045593) * X9)))) - (0.250527 - (0.213904 * X8))))),24,0.3229656219482422,0.1484745591878891
2,10,((-0.007207) + (0.994452 * (((((((3.867105 - (2.382416 * X3)) - (((-0.173919) * X7) - ((-0.057204) * X9))) - ((2.507180 * X1) - (0.865968 * X3))) - ((0.927183 * X5) - (2.779968 * X3))) * tanh(tanh((1.001547 * X11)))) + ((0.555527 * X4) + (0.237870 * X1))) - ((-0.924768) * X3)))),29,0.3026740252971649,2.9953188920062036e+25
