generation,best_loss,median_loss
0,0.22008459270000458,0.2716146409511566
1,0.2163122147321701,0.24933592975139618
2,0.21280014514923096,0.2384887933731079
3,0.20848383009433746,0.22868293523788452
4,0.20066514611244202,0.2183685600757599
5,0.20066514611244202,0.2156403362751007
6,0.20066514611244202,0.21268051862716675
7,0.20066514611244202,0.21009382605552673
8,0.19982638955116272,0.20717234909534454
9,0.19982638955116272,0.20677964389324188
10,0.199602872133255,0.20519135892391205
11,0.19947896897792816,0.20306916534900665
12,0.19622938334941864,0.20229505002498627
13,0.19622938334941864,0.20189550518989563
14,0.19622938334941864,0.20066514611244202
15,0.19622938334941864,0.20066514611244202
16,0.19622938334941864,0.20066514611244202
17,0.19622938334941864,0.20066514611244202
18,0.19622938334941864,0.20066514611244202
19,0.19622938334941864,0.2005576491355896
20,0.1946025937795639,0.19982671737670898
21,0.1946025937795639,0.19982650876045227
22,0.18549174070358276,0.19982638955116272
23,0.18549174070358276,0.199602872133255
24,0.18549174070358276,0.1993798017501831
25,0.18549174070358276,0.1986646205186844
26,0.18549174070358276,0.1974785327911377
27,0.18549174070358276,0.19622938334941864
28,0.18549174070358276,0.19622914493083954
29,0.18549174070358276,0.19622914493083954
30,0.18549174070358276,0.19622914493083954
31,0.18549174070358276,0.195433109998703
32,0.18549174070358276,0.19536888599395752
33,0.18549129366874695,0.19480586051940918
34,0.18549129366874695,0.19480586051940918
35,0.18549129366874695,0.1948055624961853
36,0.1854909211397171,0.19299234449863434
37,0.1854909211397171,0.19299234449863434
38,0.1854909211397171,0.19142647087574005
39,0.1850525438785553,0.18618299067020416
40,0.1850525438785553,0.18618229031562805
41,0.1850525438785553,0.18549174070358276
42,0.1850525438785553,0.18549174070358276
43,0.1850525438785553,0.18549174070358276
44,0.1850525438785553,0.18549174070358276
45,0.1850525438785553,0.18549174070358276
46,0.1850525438785553,0.18549174070358276
47,0.1850525438785553,0.18549174070358276
48,0.1850525438785553,0.18549174070358276
49,0.1850525438785553,0.18549174070358276
50,0.18257196247577667,0.18549174070358276
51,0.18257196247577667,0.18549171090126038
52,0.18257196247577667,0.18549126386642456
53,0.18257196247577667,0.18549120426177979
54,0.18257196247577667,0.18549120426177979
55,0.18257196247577667,0.18549120426177979
56,0.18257196247577667,0.18549120426177979
57,0.18257196247577667,0.1854909211397171
58,0.18257196247577667,0.1854909211397171
59,0.18257196247577667,0.18540960550308228
60,0.18257196247577667,0.1852470487356186
61,0.18257196247577667,0.1852470487356186
62,0.18257196247577667,0.1852470338344574
63,0.18257196247577667,0.18524643778800964
64,0.18257196247577667,0.18524643778800964
65,0.18257196247577667,0.18524643778800964
66,0.18257196247577667,0.18505258858203888
67,0.18257196247577667,0.18505258858203888
68,0.18257196247577667,0.18505258858203888
69,0.18257196247577667,0.1850525438785553
70,0.18257196247577667,0.1850525438785553
71,0.18257196247577667,0.1850525438785553
72,0.18257196247577667,0.1850525438785553
73,0.18166399002075195,0.1850525438785553
74,0.18166399002075195,0.1850525438785553
75,0.18166399002075195,0.1850525438785553
76,0.18166399002075195,0.1850525438785553
77,0.18166399002075195,0.1850525438785553
78,0.18166399002075195,0.1850525438785553
79,0.18166399002075195,0.1850525438785553
80,0.18166399002075195,0.1850525438785553
81,0.18166399002075195,0.1850525438785553
82,0.18166399002075195,0.1850525438785553
83,0.18166399002075195,0.1850525438785553
84,0.17888908088207245,0.18454530835151672
85,0.17888908088207245,0.18454530835151672
86,0.17888908088207245,0.18454530835151672
87,0.17888908088207245,0.18454530835151672
88,0.17888908088207245,0.18433579802513123
89,0.17888908088207245,0.18433579802513123
90,0.17888908088207245,0.18433579802513123
91,0.17888908088207245,0.1839446723461151
92,0.17888908088207245,0.18317435681819916
93,0.17888908088207245,0.18263956904411316
94,0.17888908088207245,0.18263956904411316
95,0.17888908088207245,0.18263718485832214
96,0.17888908088207245,0.1825738251209259
97,0.17888908088207245,0.18257196247577667
98,0.17888908088207245,0.18257196247577667
99,0.17888908088207245,0.18257196247577667
