action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.056325 + ((-0.696970) * (1.767260 * X3))),5,0.314176082611084,0.005237031262367964
0,1,(0.081779 + (1.012283 * sin(((-4.394303) * X3)))),6,0.273142546415329,0.008530735038220882
0,2,(0.083672 + (1.157502 * sin(sin(((-4.394303) * X3))))),7,0.2696959376335144,0.008839264512062073
0,3,(0.088268 + ((-4.339337) * (((-0.409309) * X3) * log(abs((0.149612 * X8)))))),8,0.26709312200546265,0.009528938680887222
0,4,(0.076170 + (1.034533 * ((((-0.630214) * X8) + ((-0.880544) * X7)) - (0.660608 * X6)))),9,0.2525397539138794,0.00696423277258873
0,5,((-0.124602) + (1.020121 * (((1.901451 * X3) + (-0.036869)) * log(abs((0.181137 * X8)))))),10,0.24707528948783875,0.023770999163389206
0,6,((-0.179556) + (1.028922 * sin((((2.921586 * X3) + (-0.049897)) * log(abs((0.189624 * X8))))))),11,0.2274814397096634,0.03523154556751251
0,7,(0.081274 + (1.023636 * ((((0.376227 * X8) + (0.271560 * X7)) - ((-0.058160) * X6)) * log(abs(((-0.128042) * X8)))))),12,0.22432109713554382,0.007477633189409971
0,8,(0.067300 + (0.985195 * sin(((((0.610447 * X8) + (0.433433 * X7)) - ((-0.096077) * X6)) * log(abs(((-0.120583) * X8))))))),13,0.21063068509101868,0.006268954370170832
0,9,(0.094507 + (1.265695 * sin((((((0.376227 * X8) + (0.271560 * X7)) - ((-0.058160) * X6)) * log(abs(((-0.128042) * X8)))) + ((0.044535 * X7) + ((-0.348047) * X1)))))),17,0.20268580317497253,0.004700531251728535
0,10,(0.045648 + (1.197395 * (((-0.250017) * X1) + ((0.036685 * X8) + sin((((((0.329111 * X8) + (0.487370 * X7)) - ((-0.096484) * X6)) * log(abs(((-0.047323) * X8)))) + ((0.545634 * X7) + (0.440391 * X1)))))))),21,0.19620348513126373,289.7056579589844
