action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.002834 + ((-1461.991211) * ((-0.001144) * X2))),5,1.2854728993261233e-05,1.301178417634219e-05
0,1,(0.000297 + (1.000000 * ((2.217276 * X2) + (0.094135 * X1)))),7,6.8473177634587046e-06,863806.9375
0,2,(0.000238 + (0.980835 * (((2.895617 * X2) / (sqrt(1 + ((-27.311094) * X3) ^ 2))) + (0.102254 * X1)))),9,4.382438419270329e-06,980561.75
0,3,(0.000370 + (0.977472 * (((2.895617 * X2) / (sqrt(1 + ((-27.311094) * X3) ^ 2))) + tanh((0.098533 * X1))))),10,4.381965936772758e-06,0.0009678966016508639
0,4,((-0.000008) + (1.000070 * (((2.685045 * X2) - ((-0.285612) * X1)) + (((-0.240463) * X1) / (sqrt(1 + (68.503120 * X3) ^ 2)))))),11,3.2980565833895525e-07,4123919.25
0,5,((-0.000006) + (1.000017 * (((2.685084 * X2) + (0.285781 * X1)) - tanh(((0.240670 * X1) / (sqrt(1 + (68.386230 * X3) ^ 2))))))),12,3.2977939667944156e-07,7961430.0
0,6,((-0.000024) + (1.000348 * (((2.762334 * X2) / (sqrt(1 + ((-8.430383) * X3) ^ 2))) + ((0.240358 * X1) - ((0.199896 * X1) / (sqrt(1 + ((-96.499031) * X3) ^ 2))))))),13,2.2199469640327152e-07,3491466.0
0,7,((-0.000008) + (1.000011 * (((2.762348 * X2) / (sqrt(1 + ((-8.430698) * X3) ^ 2))) + ((0.240356 * X1) - (tanh((0.199903 * X1)) / (sqrt(1 + ((-95.692856) * X3) ^ 2))))))),14,2.219739201336779e-07,5631665.0
0,8,(0.000002 + (0.999990 * (((2.713184 * X2) + (0.380270 * X1)) - (((((-1.576522) * X1) / (sqrt(1 + ((-61.858822) * X3) ^ 2))) + (1.930653 * X1)) / (sqrt(1 + (187.749481 * X3) ^ 2)))))),15,4.7287926463468466e-08,4928573.5
0,9,(0.000004 + (0.999933 * (((2.713121 * X2) + tanh((0.380209 * X1))) - (((((-1.576981) * X1) / (sqrt(1 + ((-61.886936) * X3) ^ 2))) + (1.931057 * X1)) / (sqrt(1 + (187.886642 * X3) ^ 2)))))),16,4.723770530290494e-08,3127825.0
0,10,(0.000003 + (0.999996 * (((2.738286 * X2) / (sqrt(1 + ((-4.919440) * X3) ^ 2))) + ((0.326681 * X1) - (((((-1.331294) * X1) / (sqrt(1 + ((-79.320793) * X3) ^ 2))) + (1.634696 * X1)) / (sqrt(1 + (242.945389 * X3) ^ 2))))))),17,3.6970391192880925e-08,4375580.0
0,11,(0.000003 + (0.999995 * ((tanh((0.326945 * X1)) - (((-2.738158) * X2) / (sqrt(1 + ((-4.909887) * X3) ^ 2)))) - (((((-1.331864) * X1) / (sqrt(1 + ((-79.196419) * X3) ^ 2))) + (1.635462 * X1)) / (sqrt(1 + (242.545670 * X3) ^ 2)))))),18,3.6932213731688535e-08,1763799.625
0,12,((-0.000001) + (1.000001 * (((2.717523 * X2) + (0.439258 * X1)) - ((((((15.209391 * X1) / (sqrt(1 + ((-68.896828) * X3) ^ 2))) + ((-21.563374) * X1)) / (sqrt(1 + ((-134.618713) * X3) ^ 2))) - ((-6.776626) * X1)) / (sqrt(1 + (395.995575 * X3) ^ 2)))))),19,1.0995547583547705e-08,5249484.0
0,13,(0.000000 + (1.000001 * (((2.727015 * X2) / (sqrt(1 + ((-3.065488) * X3) ^ 2))) + ((((((((-13.488435) * X1) / (sqrt(1 + ((-77.882660) * X3) ^ 2))) + (19.151262 * X1)) / (sqrt(1 + ((-152.654434) * X3) ^ 2))) + ((-6.047421) * X1)) / (sqrt(1 + (451.523163 * X3) ^ 2))) + (0.400196 * X1))))),21,9.590980454277087e-09,4940710.5
0,14,((-0.000000) + (1.000000 * (((2.726931 * X2) / (sqrt(1 + ((-3.065303) * X3) ^ 2))) + ((((((((-13.478715) * X1) / (sqrt(1 + ((-77.954155) * X3) ^ 2))) + (19.138624 * X1)) / (sqrt(1 + ((-152.781311) * X3) ^ 2))) + ((-6.044336) * X1)) / (sqrt(1 + (451.945801 * X3) ^ 2))) + tanh((0.400092 * X1)))))),22,9.586992533172634e-09,3768356.75
0,15,(0.000000 + (1.000000 * (((2.733790 * X2) / (sqrt(1 + ((-3.308254) * X3) ^ 2))) + ((((((((-13.180136) * X1) / (sqrt(1 + (78.932495 * X3) ^ 2))) + (((-0.037930) * X2) + (18.727245 * X1))) / (sqrt(1 + ((-154.642471) * X3) ^ 2))) + ((-5.928291) * X1)) / (sqrt(1 + (455.142090 * X3) ^ 2))) + (0.396459 * X1))))),23,9.280771706698943e-09,4920192.5
0,16,(0.000001 + (0.999997 * (((2.798101 * X2) / (sqrt(1 + ((-4.315867) * X3) ^ 2))) + (((((((((-12.396957) * X1) / (sqrt(1 + ((-84.216049) * X3) ^ 2))) + (0.689017 * X2)) + (17.700218 * X1)) / (sqrt(1 + ((-164.486115) * X3) ^ 2))) + (((-0.766498) * X2) + ((-5.672035) * X1))) / (sqrt(1 + (485.202820 * X3) ^ 2))) + (0.383769 * X1))))),25,8.284901653610177e-09,4856142.0
0,17,((-0.000000) + (1.000434 * (((3.280968 * X2) / (sqrt(1 + ((-6.373309) * X3) ^ 2))) + (((((((((-42.602238) * X2) + ((-13.363014) * X1)) / (sqrt(1 + ((-91.070984) * X3) ^ 2))) + ((57.858856 * X2) - ((-18.926701) * X1))) / (sqrt(1 + ((-177.913940) * X3) ^ 2))) + (((-15.836313) * X2) - (5.933200 * X1))) / (sqrt(1 + (521.471191 * X3) ^ 2))) + (0.383763 * X1))))),27,6.3163936303567425e-09,4889457.0
