generation,best_loss,median_loss,candidate_count
0,0.02084112912416458,0.02466002758592367,6
1,0.01851646415889263,0.023013927973806858,8
2,0.0184983741492033,0.024476036429405212,5
3,0.01765153929591179,0.020782355219125748,7
4,0.01765153929591179,0.018336785025894642,8
5,0.01444672979414463,0.018380925059318542,9
6,0.01444672979414463,0.018380925059318542,9
7,0.013458781875669956,0.018380925059318542,9
8,0.013128587044775486,0.01826415490359068,10
9,0.013128587044775486,0.017192485742270947,10
10,0.011891156435012817,0.015447349287569523,11
11,0.011891156435012817,0.015033399686217308,15
12,0.010794436559081078,0.014718517661094666,15
13,0.010470269247889519,0.01489859540015459,15
14,0.008864352479577065,0.013992222025990486,13
15,0.008825937286019325,0.013506022747606039,18
16,0.008825937286019325,0.01354741770774126,15
17,0.008825937286019325,0.01354741770774126,17
18,0.008825937286019325,0.01354741770774126,17
19,0.008825937286019325,0.01353454403579235,13
20,0.007482137531042099,0.012991955038160086,16
21,0.006132551934570074,0.012315144296735525,18
22,0.006132551934570074,0.013342142105102539,12
23,0.006127836182713509,0.013337194453924894,12
24,0.006127836182713509,0.01323429774492979,15
25,0.006127836182713509,0.012884450145065784,16
26,0.006126835942268372,0.01311127282679081,17
27,0.006126835942268372,0.01311127282679081,17
28,0.006126835942268372,0.012403732165694237,17
29,0.006126835942268372,0.012233239598572254,18
30,0.006126835942268372,0.010632331483066082,18
31,0.006126842461526394,0.012300054542720318,17
32,0.006126814987510443,0.012300054542720318,19
33,0.006126814987510443,0.012300054542720318,19
34,0.006126814987510443,0.010439912788569927,20
35,0.006126814987510443,0.010439912788569927,20
36,0.006126814987510443,0.010439555160701275,20
37,0.006126814987510443,0.010439555160701275,20
38,0.006126814987510443,0.008579055778682232,21
39,0.006126814987510443,0.010439555160701275,20
40,0.006126814987510443,0.008579055778682232,21
41,0.006126814987510443,0.008579055778682232,21
42,0.006126814987510443,0.008579055778682232,21
43,0.006126814987510443,0.008579055778682232,21
44,0.006126814987510443,0.008579055778682232,21
45,0.006126814987510443,0.008579055778682232,21
46,0.006126814987510443,0.008578992448747158,21
47,0.006126814987510443,0.008578992448747158,21
48,0.006126814987510443,0.008578992448747158,21
49,0.006126814987510443,0.008578992448747158,21
50,0.006126814987510443,0.008578992448747158,21
51,0.005499185528606176,0.008578992448747158,21
52,0.005499185528606176,0.008578992448747158,21
53,0.005477371159940958,0.008578992448747158,21
54,0.005477371159940958,0.008578992448747158,21
55,0.005477371159940958,0.008578992448747158,21
56,0.005477371159940958,0.008578992448747158,21
57,0.005477371159940958,0.008578992448747158,21
58,0.005477371159940958,0.008578992448747158,21
59,0.005477371159940958,0.008509766310453415,22
60,0.005477371159940958,0.008509766310453415,22
61,0.005477371159940958,0.008509766310453415,22
62,0.005477371159940958,0.008509766310453415,22
63,0.005477371159940958,0.008509766310453415,22
64,0.005477371159940958,0.008507725317031145,22
65,0.005477371159940958,0.008507725317031145,22
66,0.005477371159940958,0.008507725317031145,22
67,0.005477371159940958,0.008507725317031145,22
68,0.005477371159940958,0.008507725317031145,22
69,0.005477371159940958,0.008507725317031145,22
70,0.005477371159940958,0.00848407344892621,22
71,0.005477371159940958,0.00848407344892621,22
72,0.005477371159940958,0.00848407344892621,22
73,0.005477371159940958,0.00848407344892621,22
74,0.005477371159940958,0.00848407344892621,22
75,0.005477371159940958,0.00848407344892621,22
76,0.005477371159940958,0.00848407344892621,22
77,0.005477371159940958,0.00848407344892621,22
78,0.005477371159940958,0.00848407344892621,22
79,0.005477371159940958,0.00848407344892621,22
80,0.005477371159940958,0.00848407344892621,22
81,0.005477371159940958,0.00848407344892621,22
82,0.005477371159940958,0.008483479730784893,22
83,0.005477371159940958,0.008483479730784893,22
84,0.005477371159940958,0.008483479730784893,22
85,0.005477371159940958,0.008483479730784893,22
86,0.005477371159940958,0.008483479730784893,22
87,0.005477371159940958,0.008483479730784893,22
88,0.005477371159940958,0.008483479730784893,22
89,0.005477371159940958,0.008483479730784893,22
90,0.005477371159940958,0.008483479730784893,22
91,0.005477371159940958,0.008483479730784893,22
92,0.005477371159940958,0.008483479730784893,22
93,0.005477371159940958,0.008483479730784893,22
94,0.005477371159940958,0.008483479730784893,22
95,0.005477371159940958,0.008483479730784893,22
96,0.005477371159940958,0.008483479730784893,22
97,0.005477371159940958,0.008483479730784893,22
98,0.005434778518974781,0.008483479730784893,22
99,0.005427851341664791,0.008483479730784893,22
