generation,best_loss,median_loss,candidate_count
0,0.02564936690032482,0.029810856096446514,6
1,0.023599999025464058,0.027103913947939873,7
2,0.023599999025464058,0.026987025514245033,9
3,0.02231837436556816,0.027896229177713394,8
4,0.018192943185567856,0.024840193800628185,10
5,0.018192943185567856,0.02897690236568451,7
6,0.018192943185567856,0.02897690236568451,7
7,0.017889156937599182,0.026651020161807537,8
8,0.017889156937599182,0.0266435369849205,8
9,0.016746986657381058,0.024310171604156494,9
10,0.016138272359967232,0.022723508067429066,10
11,0.015934761613607407,0.0224661473184824,10
12,0.015654897317290306,0.018958966247737408,14
13,0.015650000423192978,0.020622123032808304,11
14,0.015650000423192978,0.020622123032808304,11
15,0.015650000423192978,0.020408696494996548,12
16,0.015633368864655495,0.020175768062472343,13
17,0.014223438687622547,0.019253304228186607,14
18,0.014223438687622547,0.01731947436928749,15
19,0.01387525349855423,0.017299238592386246,15
20,0.01387525349855423,0.017299238592386246,15
21,0.013818586245179176,0.02031951118260622,12
22,0.011426393873989582,0.018487601540982723,14
23,0.011426393873989582,0.018487601540982723,14
24,0.011426393873989582,0.017293592914938927,15
25,0.01011747308075428,0.018484778702259064,16
26,0.01011747308075428,0.018484778702259064,16
27,0.01011747308075428,0.017293592914938927,17
28,0.01011747308075428,0.01674898248165846,18
29,0.01011747308075428,0.01674898248165846,18
30,0.01011747308075428,0.01674898248165846,18
31,0.01011747308075428,0.016215136274695396,19
32,0.0095159150660038,0.01674898248165846,18
33,0.0095159150660038,0.016744935885071754,18
34,0.0095159150660038,0.016744935885071754,20
35,0.0095159150660038,0.016207043081521988,19
36,0.0095159150660038,0.016207043081521988,19
37,0.0095159150660038,0.016207043081521988,19
38,0.009506555274128914,0.016207043081521988,19
39,0.009506555274128914,0.015949788503348827,20
40,0.009506555274128914,0.015949788503348827,20
41,0.009506555274128914,0.01575942151248455,21
42,0.009506555274128914,0.015728903003036976,22
43,0.009506555274128914,0.015728903003036976,22
44,0.009506555274128914,0.015722809359431267,22
45,0.009506555274128914,0.015722809359431267,20
46,0.009506555274128914,0.015722809359431267,20
47,0.009506555274128914,0.015722809359431267,20
48,0.009506555274128914,0.015722809359431267,20
49,0.009506555274128914,0.015709887258708477,20
50,0.009506555274128914,0.015751906670629978,18
51,0.009506555274128914,0.015751244500279427,18
52,0.009506555274128914,0.015760838985443115,17
53,0.009506555274128914,0.015760838985443115,17
54,0.009506555274128914,0.016988656483590603,18
55,0.009506555274128914,0.016988656483590603,18
56,0.009506555274128914,0.01821647398173809,17
57,0.009506555274128914,0.01821647398173809,17
58,0.009506555274128914,0.01821647398173809,17
59,0.009506555274128914,0.016988656483590603,18
60,0.009506555274128914,0.016988656483590603,18
61,0.007666280958801508,0.016988656483590603,18
62,0.007666280958801508,0.016988656483590603,18
63,0.007666280958801508,0.016988656483590603,18
64,0.007666280958801508,0.016988656483590603,18
65,0.007666280958801508,0.016988656483590603,18
66,0.007666280958801508,0.016977163963019848,18
67,0.007666280958801508,0.016977163963019848,18
68,0.007666280958801508,0.016977163963019848,18
69,0.007666280958801508,0.016977163963019848,18
70,0.007666280958801508,0.01697703916579485,18
71,0.007666280958801508,0.016890727914869785,18
72,0.007666280958801508,0.018020866438746452,17
73,0.007666280958801508,0.016890727914869785,18
74,0.007666280958801508,0.016890727914869785,18
75,0.007666280958801508,0.016890727914869785,18
76,0.007666280958801508,0.016890727914869785,18
77,0.007666280958801508,0.016890727914869785,18
78,0.007666280958801508,0.016890727914869785,18
79,0.006636908743530512,0.016890727914869785,18
80,0.006636908743530512,0.016890727914869785,18
81,0.006636908743530512,0.016890727914869785,18
82,0.006636908743530512,0.01576058939099312,19
83,0.006170601584017277,0.01576058939099312,19
84,0.006170601584017277,0.01576058939099312,19
85,0.006170601584017277,0.01576058939099312,19
86,0.006170601584017277,0.01576058939099312,19
87,0.006170601584017277,0.01576058939099312,19
88,0.006170601584017277,0.01576058939099312,19
89,0.006170601584017277,0.01576058939099312,19
90,0.006170601584017277,0.01576058939099312,19
91,0.006170601584017277,0.01576058939099312,19
92,0.006170601584017277,0.01576058939099312,19
93,0.006170601584017277,0.01576058939099312,19
94,0.006170601584017277,0.01576058939099312,19
95,0.006170601584017277,0.01576058939099312,19
96,0.006170601584017277,0.01575935073196888,19
97,0.006170601584017277,0.01575935073196888,19
98,0.006170601584017277,0.01575935073196888,19
99,0.006170601584017277,0.01575935073196888,19
