action_index,position,expression,length,operon_mse,validation_mse
0,0,(0.091456 + (4.899237 * ((-0.051519) * X1))),5,0.1288236528635025,204.990234375
0,1,(0.145348 + ((-0.158793) * sin((9.930868 * X1)))),6,0.12317808717489243,0.0036000597756356
0,2,(0.099265 + (1.048553 * (((-0.107662) * X8) + ((-0.333397) * X1)))),7,0.12120314687490463,393.248046875
0,3,(0.099778 + (1.024802 * (sin(((-0.595475) * X8)) + ((-0.241536) * X1)))),8,0.11911957710981369,197.13116455078125
0,4,(0.099999 + (1.039794 * ((((-0.351480) * X8) + (2.180542 * X3)) + ((-0.365484) * X1)))),9,0.11651045083999634,464.7293701171875
0,5,(0.093388 + (1.497211 * ((sin(((-0.924406) * X2)) + ((-0.374021) * X1)) + ((-0.120956) * X8)))),10,0.11568078398704529,1009.17626953125
0,6,((-0.007095) + (1.061702 * (sin(((((-0.477761) * X8) + (3.008999 * X3)) + 0.103693)) + ((-0.358631) * X1)))),12,0.11517460644245148,466.51611328125
0,7,(0.096472 + (1.006629 * ((sin(((-1.425365) * X2)) - ((((-0.143349) * X5) * ((-1.884793) * X8)) + ((-0.646535) * X1))) + ((-1.172317) * X1)))),14,0.11243049055337906,901.4708251953125
0,8,(0.100692 + (0.995757 * (((sin(((-1.457093) * X2)) - (((-5.909482) * X6) * ((-0.011164) * X8))) + ((-0.240663) * X1)) + (sin(((-0.457404) * X8)) + ((-0.241536) * X1))))),17,0.10941912978887558,741.9053344726562
0,9,((-0.000110) + (0.999780 * (((abs(0.102444) + (0.333845 * X1)) + ((sin(((-1.373161) * X2)) - ((0.037647 * X6) * (2.453475 * X8))) + ((-0.495556) * X1))) + sin((sin(((-0.465137) * X8)) + ((-0.298277) * X1)))))),23,0.10933035612106323,84.59130096435547
0,10,(0.022452 + (1.065860 * ((((abs(0.095747) * ((-1.884793) * X8)) + ((-0.428953) * X1)) + sin(((abs(0.074415) + (0.163543 * X6)) + ((sin(((-1.647494) * X2)) - ((0.044489 * X6) * (2.453475 * X8))) + ((-0.185794) * X1))))) + (0.095186 * X1)))),27,0.10912661254405975,407.66900634765625
