iteration,max_fitness,evaluation_time
0,104.44216,13.8435877360007
1,404.61642,1.7589048840000032
2,425.89542,1.7606908480011043
3,522.7158,1.7681159450003179
4,531.37775,1.7677911480004695
5,533.8312,1.7640153299998929
6,537.042,1.7721629229999962
7,560.041,1.757387708999886
8,551.86346,1.7695721740001318
9,931.5881,1.766240322000158
10,836.2309,1.7585908800010657
11,1139.4557,1.7628164389989252
12,1235.8754,1.766807076999612
13,1210.4196,1.7664465660000133
14,1235.2894,1.7662024660003226
15,1211.71,1.7647550059991772
16,1316.7968,1.7532212250007433
17,1331.627,1.7682728359995963
18,1328.1925,1.7691349759988952
19,1357.4939,1.7773367379995761
20,1320.6315,1.7736942310002632
21,1296.8896,1.7669885249997606
22,1286.301,1.7814697699996032
23,1348.9957,1.7669179740005347
24,1571.019,1.7646909830000368
25,1710.9023,1.7671786999999313
26,1752.4319,1.772820383999715
27,1733.502,1.7769279009989987
28,1739.2854,1.7714626010001666
29,1978.2867,1.7624961480014463
30,2071.9834,1.7587017820005713
31,2015.4062,1.7674330590016325
32,1971.4895,1.7700724180012912
33,1852.9916,1.7684853419996216
34,1930.5432,1.768532399999458
35,1986.0586,1.7702994890005357
36,2016.7766,1.7761343980000674
37,2005.7692,1.773666979999689
38,1996.8348,1.7739146200001414
39,1929.6434,1.7698819779998303
40,1998.927,1.7738983769995684
41,1898.2377,1.7739288129996567
42,1935.7635,1.7749331869999878
43,2069.7725,1.7711943240010442
44,1966.0199,1.748664282999016
45,1956.8627,1.7532621239988657
46,2045.036,1.7544480779997684
47,2067.8613,1.772844475999591
48,2038.9188,1.7729772860002413
49,1984.2167,1.7765645810013666
50,2014.5726,1.7742770900003961
51,1933.319,1.768825889999789
52,1960.9364,1.7691280489998462
53,1989.7871,1.7694813270009035
54,1948.2001,1.7652182550009456
55,2006.3662,1.770321399999375
56,2034.5756,1.7695018030008214
57,2004.2073,1.7636109720006061
58,2054.5925,1.7746430150000378
59,2046.3936,1.769767972000409
60,2006.4668,1.769619190999947
61,1972.7489,1.7719447359995684
62,2047.0927,1.7681741769993096
63,2043.8375,1.7700213000007352
64,1982.3851,1.751113260999773
65,2068.9343,1.7747546470000088
66,2019.1458,1.7712157559999469
67,2001.2721,1.7662499350008147
68,2020.2747,1.7631823430001532
69,1988.1005,1.758852699000272
70,1951.7235,1.7593915940014995
71,2019.3505,1.7686702800001513
72,1994.5165,1.737088229998335
73,2015.7607,1.7311481819997425
74,2070.3132,1.7296333979993506
75,2033.2675,1.769742499998756
76,1998.2991,1.7608127840012457
77,2022.8505,1.7619969629995467
78,2023.3031,1.7672970370003895
79,2051.72,1.7535651990001497
80,2007.5009,1.760717986999225
81,2176.9128,1.7632374719996733
82,2052.158,1.7776331189998018
83,2077.7305,1.7623859429986624
84,2152.323,1.763974153000163
85,1997.1107,1.7600875070002076
86,2055.7434,1.7635173790004046
87,1993.3942,1.7677460700015217
88,2030.8867,1.773256444001163
89,2053.988,1.7706499070009158
90,2055.9702,1.7695831439996255
91,2049.7742,1.7723054590005631
92,2161.39,1.7700530140009505
93,2040.058,1.76934767900093
94,2121.2126,1.7786007579998113
95,2090.601,1.7576676330008922
96,2114.919,1.7697075529995345
97,2063.6665,1.7668222520005656
98,2218.9448,1.758417320999797
99,2078.039,1.773807579998902
100,2106.8594,1.7673603829989588
101,2191.3816,1.7744333470000129
102,2133.0469,1.7652455189981993
103,2025.0116,1.7547585450010956
104,2128.8088,1.762200100998598
105,2148.6243,1.7558607639984984
106,2097.9534,1.7653198549996887
107,2078.2747,1.7600181119996705
108,2066.36,1.7653739099987433
109,2081.632,1.7496336219992372
110,2112.3418,1.7516107450010168
111,2094.067,1.7523008980006125
112,2114.5027,1.7694184729989502
113,2107.0442,1.7562017119998927
114,2052.6052,1.760937859000478
115,2175.4797,1.7661690679997264
116,2123.4172,1.76863365600002
117,2086.8188,1.7729152880001493
118,2169.6042,1.767089967001084
119,2150.7095,1.76438229499945
120,2028.5735,1.7595440349996352
121,2135.227,1.767666735999228
122,2067.2969,1.761898597000254
123,2083.46,1.7460595770007785
124,2153.8247,1.7642688019986963
125,2159.6719,1.7686582450005517
126,2054.2102,1.7644789450005192
127,2096.264,1.7620804489997681
128,2075.9514,1.7534399739997752
129,2163.6345,1.758688402000189
130,2217.991,1.7594082110008458
131,2104.5728,1.7537105079991306
132,2146.0544,1.731625497001005
133,2133.8977,1.732862765000391
134,2122.325,1.7364284100003715
135,2245.7783,1.7587374279992218
136,2120.727,1.7651638360002835
137,2164.629,1.7695673559992429
138,2100.824,1.7672014009986015
139,2161.1868,1.7578612849993078
140,2158.323,1.7680916490007803
141,2130.1013,1.76495797500138
142,2128.478,1.7666852339989418
143,2110.0972,1.7661888310012728
144,2076.8887,1.768906971999968
145,2115.0442,1.7710969849995308
146,2096.5046,1.766913540999667
147,2183.553,1.7568662450012198
148,2159.4277,1.7590654169998743
149,2155.6047,1.7585283120006352
150,2184.327,1.7567992539989064
151,2277.779,1.7608779709989903
152,2154.856,1.7620403330001864
153,2197.404,1.7588946600008057
154,2150.763,1.7568969530002505
155,2165.1404,1.7665823009992891
156,2118.4836,1.769827106001685
157,2146.0076,1.7602485420011362
158,2203.643,1.7677652670008683
159,2203.513,1.7689446080003108
160,2234.4758,1.7657225869988906
161,2159.7231,1.7733043799998995
162,2254.5132,1.762277820998861
163,2220.1821,1.7726111440006207
164,2235.8103,1.7725529559993447
165,2237.4841,1.770436738999706
166,2180.9275,1.770578982999723
167,2214.6658,1.7749410850010463
168,2275.7332,1.7603690399992047
169,2168.617,1.7648361080009636
170,2169.955,1.7705386119996547
171,2165.629,1.7614435700015747
172,2250.0564,1.7765003770000476
173,2200.5,1.7711926600004517
174,2242.8706,1.7771130730016012
175,2215.955,1.7611501760002284
176,2235.55,1.7641394389993366
177,2181.3025,1.7662528140008362
178,2163.6975,1.7755617709990474
179,2218.8083,1.7742361460004759
180,2252.5496,1.7681684399994992
181,2171.572,1.7687841719998687
182,2246.2634,1.7309263160004775
183,2292.028,1.7474495280002884
184,2301.4653,1.7553347529992607
185,2250.6394,1.7521707879986934
186,2216.1282,1.7566829670013249
187,2203.2122,1.7611310339998454
188,2243.465,1.7715904080014298
189,2205.8945,1.7741384650016698
190,2247.4436,1.7642511280009785
191,2250.367,1.7609734360012226
192,2254.924,1.7344370049995632
193,2273.56,1.7398452460001863
194,2233.8376,1.7490667820002272
195,2235.7478,1.7544712550006807
196,2271.695,1.74904996999976
197,2197.0237,1.7647888350002177
198,2249.0447,1.7735126940006012
199,2244.727,1.7662698830008594
200,2228.6033,1.7638506260009308
201,2203.9617,1.7608789969999634
202,2214.2654,1.766678486001183
203,2266.1638,1.7472950880001008
204,2211.8105,1.7463306879999436
205,2230.4766,1.7514290869985416
206,2244.7102,1.744096301999889
207,2217.0913,1.750976563000222
208,2237.1736,1.7296376329995837
209,2238.8938,1.7463185850010632
210,2250.305,1.7483158289996936
211,2262.857,1.7588241590001417
212,2288.5703,1.7695332189996407
213,2212.4724,1.7452477160004491
214,2217.5203,1.7426983429995744
215,2253.1946,1.7495948689993384
216,2183.448,1.7367300630012323
217,2185.725,1.7527334330006852
218,2197.3428,1.7678656410007534
219,2199.6855,1.7675501579997217
220,2271.1953,1.7341404180006066
221,2233.1375,1.7741364469984546
222,2213.9956,1.7714813290003804
223,2297.8174,1.7678671379999287
224,2339.203,1.7750002480006515
225,2275.9163,1.7494760800000222
226,2249.1833,1.7575032739987364
227,2265.6248,1.7402153749990248
228,2247.3538,1.7527936789992964
229,2195.175,1.7713563430006616
230,2221.6687,1.7670127540004614
231,2195.993,1.766612661000181
232,2217.3872,1.7734347360001266
233,2238.9595,1.7689950410003803
234,2292.4321,1.7559579759999906
235,2260.4075,1.7647773739990953
236,2189.9307,1.7575788329995703
237,2209.99,1.7428720030002296
238,2215.211,1.7570439709998027
239,2267.3484,1.7642732800013619
240,2224.8015,1.7705944489989633
241,2315.5674,1.7727128810001886
242,2276.1638,1.7683098339985008
243,2240.5068,1.7582381860011083
244,2213.0022,1.7597699319994717
245,2222.7898,1.7714549420015828
246,2217.516,1.745877503999509
247,2219.7134,1.7634543040003337
248,2198.2747,1.7554215539985307
249,2297.155,1.768345466000028
250,2241.6462,1.7640401540011226
251,2226.0552,1.7649521870007447
252,2232.9685,1.770967799000573
253,2191.556,1.7637469410001358
