iteration,max_fitness,evaluation_time
0,385.8473,17.370256733000133
1,396.7518,0.7890352319991507
2,588.3415,0.6613486419992114
3,553.395,0.6612823380000918
4,522.00214,0.6772951600014494
5,688.72833,0.6595216570003686
6,631.07776,0.6507401889994071
7,684.7161,0.6614855080006237
8,691.1652,0.6416036549999262
9,699.8829,0.6612443590001931
10,708.8046,0.6583140419988922
11,710.1949,0.6486925979988882
12,785.0715,0.6519545379996998
13,750.23956,0.6524400219987001
14,807.4621,0.6649596629995358
15,810.9631,0.6409352560003754
16,873.5749,0.6639330010002595
17,1111.3163,0.6574722379991726
18,1098.6658,0.6657100249994983
19,1113.3539,0.6639632140013418
20,1111.6936,0.655391647000215
21,1102.4934,0.61635773099988
22,1118.8562,0.6915415759995085
23,1123.4252,0.6741696749995754
24,1112.1324,0.6593028769984812
25,1127.3942,0.6486154479989636
26,1118.2802,0.6657536420007091
27,1112.4517,0.6429800299993076
28,1112.7235,0.6492453179998847
29,1125.5044,0.6535968409989437
30,1120.609,0.6425610310016054
31,1124.6249,0.627222676999736
32,1110.554,0.6294153400012874
33,1117.1036,0.6505450250006106
34,1130.225,0.624245314998916
35,1120.8981,0.6361236419998022
36,1107.534,0.6499405230006232
37,1124.9762,0.6451214789994992
38,1119.1456,0.6354624329997023
39,1118.4944,0.6518647699995199
40,1120.6542,0.6588619729991478
41,1116.1989,0.6659711640004389
42,1121.0076,0.652713166000467
43,1117.0461,0.630262500999379
44,1121.401,0.653456942000048
45,1107.925,0.6550760499994794
46,1125.0963,0.6626905909997731
47,1124.0554,0.653697330999421
48,1125.161,0.6641912719987886
49,1132.5544,0.6459481649999361
50,1123.9336,0.6167341929995018
51,1144.5048,0.6145730130010634
52,1150.8387,0.6074240390007617
53,1123.5491,0.6043771360000392
54,1119.8015,0.6089161470008548
55,1119.8257,0.6301348390006751
56,1133.82,0.6021121659996425
57,1143.3759,0.6422446130000026
58,1144.4564,0.6458037119991786
59,1128.9524,0.6400649639999756
60,1137.3407,0.6509841950010014
61,1120.9639,0.6064248689999658
62,1139.014,0.640146816998822
63,1117.2704,0.6485871920012869
64,1112.5104,0.6540466989990819
65,1135.7513,0.6231455220004136
66,1123.9149,0.750920116000998
