iteration,max_fitness,evaluation_time
0,412.5923,12.35559623700101
1,410.11465,1.0728525359991181
2,632.8055,1.0665921539984993
3,734.019,1.0676076599993394
4,781.3745,1.0751409389995388
5,818.8486,1.063036022002052
6,882.5295,1.0710450480000873
7,912.92004,1.0693271099989943
8,912.4126,1.0725855869968655
9,903.6279,1.0693743979973078
10,923.14453,1.0665765760022623
11,946.321,1.0685729719989467
12,973.2295,1.0647723440015398
13,957.3211,1.0724282280025363
14,980.10175,1.0734187030029716
15,974.36273,1.0795495950005716
16,985.5468,1.0699296589991718
17,974.35077,1.0703796650013828
18,982.9997,1.0719110989994078
19,973.10956,1.0706911500019487
20,972.8838,1.0718997019976086
21,979.017,1.053334910000558
22,967.8797,1.0521474140005012
23,989.41815,1.0651679250004236
24,985.54504,1.0692512489986257
25,986.74286,1.0767360300014843
26,995.0705,1.0647042790005798
27,993.9368,1.0559723330006818
28,995.0881,1.0541516189987306
29,995.3499,1.0493653699995775
30,989.9619,1.0556127969975933
31,993.4176,1.061688387999311
32,990.7866,1.0520902059979562
33,996.04755,1.0662606580008287
34,993.8913,1.056557165000413
35,993.28876,1.078953732001537
36,999.83124,1.068648022999696
37,996.27094,1.0734294609974313
38,998.7912,1.0810357219997968
39,996.5944,1.0786958130011044
40,996.0024,1.0714697980001802
41,990.83417,1.0744032239999797
42,997.5029,1.0629256719985278
43,998.02246,1.066307721001067
44,998.1512,1.0880870859982679
45,997.8969,1.0734802699989814
46,998.3854,1.0693390560008993
47,996.0446,1.0564949530016747
48,996.94727,1.053205167001579
49,996.5253,1.0562816490019031
50,1000.1069,1.0480447660011123
51,1000.1499,1.0361064719982096
52,1000.3201,1.037451352996868
53,998.6746,1.0387567809993925
54,999.243,1.0389542379998602
55,999.18555,1.035874296001566
56,999.46893,1.0399282639991725
57,999.61993,1.06454031499743
58,1007.3283,1.059676335000404
59,999.79016,1.0620670690004772
60,1017.7969,1.0586513259986532
61,1001.72736,1.0618607610012987
62,999.75604,1.0752441570002702
63,1013.7715,1.070982951001497
64,1034.1108,1.063129657999525
65,1016.85284,1.054806833002658
66,1033.8859,1.055276553001022
67,1007.22284,1.0598187640025571
68,1037.6669,1.0629208610007481
69,1013.0582,1.0621998909991817
70,1011.6217,1.0665119949990185
71,1017.9167,1.0695702919983887
72,1034.5571,1.0712578179991397
73,1028.4359,1.0711323389987228
74,1029.5885,1.0781680000000051
75,1031.8212,1.0659820620021492
76,1036.6703,1.0684332019991416
77,1031.192,1.070169074999285
78,1010.60657,1.0656870339989837
79,1038.4374,1.0683536649994494
80,1028.0502,1.0734217549979803
81,1062.9012,1.0662906790021225
82,1041.9879,1.0601646449977125
83,1029.337,1.0662319969997043
84,1054.615,1.0719292440007848
85,1030.7875,1.0703940370003693
86,1034.3287,1.076449143998616
87,1055.989,1.0639967049974075
88,1033.1692,1.065583609000896
89,1041.5271,1.0833134669992432
90,1042.3779,1.0707545859986567
91,1058.8778,1.0762045259980368
92,1039.5175,1.068093558002147
93,1072.2971,1.066870511000161
94,1061.7451,1.079301765999844
95,1065.8616,1.073800335998385
96,1075.5791,1.0767475850007031
97,1080.223,1.0650595930019335
98,1051.6493,1.0766483779989358
99,1077.3915,1.0737778330003493
100,1075.0219,1.0670886599982623
101,1075.1107,1.0723052419998567
102,1060.9453,1.0631996949996392
103,1055.266,1.069481201000599
104,1074.6888,1.067549790997873
105,1071.2655,1.0726053340004
106,1066.6063,1.061810779003281
107,1069.5647,1.0789410859979398
108,1074.6656,1.0736152210010914
109,1085.4883,1.0668312030029483
110,1083.1227,1.0714011429990933
111,1067.7666,1.0744664369995007
112,1075.9813,1.0701090850016044
113,1065.9447,1.07295466800133
114,1081.6512,1.0722634350022417
115,1066.8558,1.0644205959979445
116,1071.6599,1.0765383700017992
117,1078.268,1.0737418370008527
118,1074.0446,1.0595971239999926
119,1081.8821,1.0656179180004983
120,1070.984,1.0570040579987108
121,1077.8627,1.055441215998144
122,1061.951,1.0598461020017567
123,1071.0029,1.0717156729988346
124,1079.6504,1.0760904089984251
125,1074.2299,1.0758079180013738
126,1069.3881,1.073300994001329
127,1071.7108,1.0753716850013006
128,1084.5165,1.0624072909995448
129,1084.5463,1.0776912759974948
130,1080.7333,1.0813835570006631
131,1082.2701,1.06796715100063
132,1129.7074,1.0816212939971592
133,1084.8353,1.0630513169999176
134,1084.702,1.0669137230033812
135,1115.5719,1.0653140369977336
136,1125.1864,1.0673184789993684
137,1116.0052,1.0662127249997866
138,1107.7631,1.0593422259989893
139,1307.6803,1.0697331100018346
140,1192.8339,1.0655149320009514
141,1325.4077,1.0666690229991218
142,1169.1475,1.0576266479984042
143,1154.3988,1.0572713580004347
144,1240.3007,1.054891930998565
145,1255.848,1.0653692839987343
146,1233.0089,1.0686288159995456
147,1125.528,1.067113953999069
148,1168.18,1.0690978089987766
149,1293.0734,1.0676853850018233
150,1125.0587,1.0685972680003033
151,1202.1024,1.0705790430001798
152,1315.0375,1.0759999840011005
153,1228.6835,1.0731179709982825
154,1181.9025,1.0726782969977648
155,1127.1715,1.061313844002143
156,1117.996,1.0596558889992593
157,1155.983,1.0712065309999161
158,1123.5227,1.0704689100020914
159,1111.3395,1.0753968880017055
160,1133.7139,1.0562220749998232
161,1128.182,1.0663187170030142
162,1104.1744,1.0718504340002255
163,1118.2264,1.0703581950001535
164,1119.0482,1.0652747380008805
165,1109.6373,1.069761845999892
166,1136.8945,1.0720634190001874
167,1148.6831,1.063722722003149
168,1114.2607,1.0533561310003279
169,1120.9949,1.0511259459999565
170,1128.4379,1.0546013759994821
171,1137.8428,1.0610567520016048
172,1119.1348,1.0469488029993954
173,1149.5653,1.0470035979997192
174,1141.6921,1.0547978569993575
175,1150.3635,1.0537174899982347
176,1103.1422,1.0498957979980332
177,1156.0687,1.0541637999995146
178,1135.3949,1.0540536110020184
179,1139.8607,1.0407953260000795
180,1143.1436,1.0668182000008528
181,1144.5693,1.051174345000618
182,1142.4133,1.0575606310012517
183,1151.6405,1.0676728309990722
184,1145.1266,1.0687676599991391
185,1145.2074,1.063496110997221
186,1124.5927,1.0522744830013835
187,1147.8373,1.052681286000734
188,1143.8184,1.052588107999327
189,1139.4261,1.034910886999569
190,1149.7225,1.0324837320004008
191,1137.3691,1.0480945390008856
192,1141.5605,1.0789931629988132
193,1155.8463,1.0729063010003301
194,1131.4403,1.0690506280006957
195,1139.6761,1.0616372420008702
196,1131.0403,1.062189602998842
197,1128.7363,1.0469703359995037
198,1148.9778,1.0592478069993376
199,1152.7269,1.058298936997744
200,1141.6842,1.0687289939996845
201,1141.8645,1.0680231850019481
202,1141.2931,1.0730151040006604
203,1143.1599,1.0694863569988229
204,1139.6566,1.0765569709983538
205,1140.9299,1.0800322579998465
206,1151.3815,1.0793961550007225
207,1136.9818,1.074331842999527
208,1116.359,1.0739696609998646
209,1164.0624,1.0698646130003908
210,1134.3684,1.0816970899977605
211,1146.4968,1.074924426000507
212,1130.6061,1.0643985159986187
213,1145.3895,1.0679091220008559
214,1151.9667,1.0566456919987104
215,1143.7106,1.0700985190014762
216,1154.6365,1.0601203500009433
217,1135.4606,1.044694359999994
218,1142.0839,1.0645547149979393
219,1154.2253,1.0578608870018797
220,1151.0521,1.0673209900014626
221,1142.8629,1.0717913539992878
222,1145.2465,1.0694396790022438
223,1145.109,1.0436379730017507
224,1132.2344,1.0514391920005437
225,1148.2401,1.0450985150018823
226,1136.8046,1.0512596990010934
227,1138.1315,1.0629885439993814
228,1150.8441,1.0612846789990726
229,1144.9984,1.0770069060017704
230,1164.2386,1.0746133540014853
231,1151.4534,1.070850520998647
232,1146.2518,1.0554458299993712
233,1138.3551,1.0601198240001395
234,1142.2655,1.070675016999303
235,1137.3431,1.069209696001053
236,1150.689,1.0680138759998954
237,1154.9242,1.0629929639981128
238,1153.8345,1.0667408730005263
239,1138.6512,1.0605655669969565
240,1143.7479,1.0644467320016702
241,1148.1047,1.0583421089977492
242,1157.0175,1.0722896750012296
243,1139.9052,1.068241589000536
244,1160.4404,1.067929354001535
245,1155.0159,1.0641970869983197
246,1169.0605,1.084433590000117
247,1146.9426,1.0806985430026543
248,1146.8256,1.0686593309983436
249,1151.8734,1.0676184170006309
250,1142.3817,1.062296526000864
251,1153.9094,1.0699656360011431
252,1157.3666,1.0689316220014007
253,1142.2637,1.070290321000357
254,1149.3217,1.070552568999119
255,1149.2833,1.0719161200031522
256,1143.6141,1.0679602500022156
257,1156.4475,1.0683897679991787
258,1153.1473,1.0703523230004066
259,1145.2275,1.0695240620007098
260,1153.0188,1.0704382129988517
261,1176.142,1.0670246059999045
262,1152.969,1.0713877560010587
263,1152.1996,1.0665680789970793
264,1156.684,1.060455004000687
265,1148.7566,1.0634036949995789
266,1147.5714,1.0675671760000114
267,1151.8129,1.0739030840013584
268,1155.6166,1.0693487789976643
269,1161.8552,1.0783931040023162
270,1146.901,1.0809959510006593
271,1151.8209,1.0739305810020596
272,1147.6349,1.0711696430007578
273,1150.8066,1.0779404409986455
274,1164.0599,1.0727533409990428
275,1142.6741,1.0744142160001502
276,1169.1124,1.0695269210009428
277,1147.7075,1.0760736280026322
278,1162.6145,1.0710879869984637
279,1144.9701,1.0710222019988578
280,1150.0227,1.0753411019977648
281,1166.2733,1.0644221430011385
282,1165.0444,1.0680062460014597
283,1152.9683,1.0682345839995833
284,1153.1381,1.0733047709982202
285,1158.1532,1.0722189999978582
286,1156.633,1.0649420299996564
287,1161.804,1.0758797990019957
288,1159.4218,1.065123983000376
289,1156.8408,1.0614958719997958
290,1167.6002,1.0689168899989454
291,1144.3855,1.0651245449989801
292,1143.7633,1.0774002949983696
293,1165.7599,1.0770106269992539
294,1154.5997,1.0603608909987088
295,1151.8433,1.0597997959994245
296,1143.418,1.0719689710022067
297,1148.5751,1.0742702659990755
298,1151.208,1.0746300950013392
299,1152.3392,1.0782191680009419
300,1148.6383,1.0770918060006807
301,1161.5486,1.0720731149995117
302,1145.8392,1.072835220998968
303,1165.9073,1.0716129110005568
304,1159.8896,1.0647785149994888
305,1153.8746,1.0756029909971403
306,1158.4456,1.06698025699734
307,1151.7479,1.0731147490005242
308,1157.926,1.0649971120001283
309,1152.0393,1.066590518999874
310,1152.0348,1.0766771460002929
311,1156.1243,1.072068189001584
312,1153.2018,1.073000858999876
313,1154.0111,1.069338321001851
314,1159.2709,1.07370794900271
315,1158.4088,1.0719624940029462
316,1150.7921,1.071396988001652
317,1158.1879,1.0604440639981476
318,1145.2274,1.066338602999167
319,1149.4613,1.0696985379981925
320,1155.6656,1.072668730001169
321,1161.0321,1.0761763580012484
322,1174.1312,1.0692861299976357
323,1153.9299,1.0690204399979848
324,1152.0668,1.0692779650016746
325,1157.9966,1.0749470999980986
326,1157.8685,1.0537816770010977
327,1162.4735,1.0724002229981124
328,1156.9071,1.0727431279992743
329,1162.2301,1.0739749129970733
330,1153.3978,1.067082149998896
331,1150.6875,1.0721608420026314
332,1152.7972,1.0724308000026213
333,1155.9838,1.0719600909978908
334,1168.2471,1.0747303400021337
335,1167.356,1.068090407999989
336,1159.0336,1.0722069859984913
337,1158.5194,1.0675883570002043
338,1161.8148,1.0756939239981875
339,1156.2971,1.0718956279997656
340,1161.5063,1.0712219289998757
341,1151.7067,1.0686366419977276
342,1161.926,1.0676190640006098
343,1168.073,1.072277788000065
344,1149.2136,1.057751444997848
345,1162.2151,1.0575202089967206
346,1147.4875,1.077382364001096
347,1163.0116,1.0792467440005566
348,1168.0814,1.0784321569990425
349,1153.789,1.0653257529993425
350,1167.8512,1.0736440130021947
351,1161.8427,1.072048977999657
352,1162.6665,1.0715676940017147
353,1159.2249,1.0669111740025983
354,1163.9346,1.0744866700006241
355,1157.9872,1.0751823399987188
356,1158.6052,1.0709729890004382
357,1172.5829,1.0539117450025515
358,1173.6259,1.0653905349972774
359,1169.0237,1.062438603003102
360,1168.4781,1.0706278580000799
361,1163.2085,1.08068596999874
362,1159.4818,1.0818816050013993
363,1171.0735,1.0679545700004383
364,1165.4247,1.066097685998102
365,1156.9576,1.0637626640018425
366,1160.8383,1.0600727460005146
367,1168.011,1.071813790997112
368,1159.6252,1.0719585289989482
369,1156.5856,1.0707980030019826
370,1167.4591,1.0733124619982846
371,1172.0442,1.0707892240025103
372,1173.1907,1.0664840909994382
373,1175.0953,1.0745109780000348
374,1160.427,1.0739831169994432
375,1169.9977,1.067138161000912
376,1161.7229,1.0650274149993493
377,1161.1362,1.0787744230001408
378,1173.9229,1.0725105840028846
379,1170.9303,1.0737126960011665
380,1174.8727,1.0564290020010958
381,1168.3827,1.052558693998435
382,1165.25,1.0518257209987496
383,1167.6162,1.0602378610019514
384,1175.7748,1.0628238059980504
385,1153.7487,1.066030233996571
386,1179.419,1.0722639800005709
387,1168.6819,1.0728326109965565
388,1166.0608,1.0659719330033113
389,1166.5398,1.052085581002757
390,1178.6136,1.055467389000114
391,1177.3314,1.0574447540020628
392,1172.7615,1.071239537999645
393,1162.3661,1.06205571800092
394,1174.8085,1.0679178000027605
395,1179.6871,1.070508171000256
396,1182.2598,1.0737350460003654
397,1177.0654,1.0685990960009804
398,1164.306,1.0804273020003166
399,1175.3306,1.0706639149975672
400,1176.5068,1.0739258290013822
401,1168.4442,1.077755103000527
402,1176.8832,1.0666972510007326
