epoch,train_loss,validation_loss,mean_batch_loss
0,5.2309791499283165e-05,4.845936564379372e-05,9.790000331122428e-05
1,4.013508078060113e-05,3.9126160118030384e-05,4.516507760854438e-05
2,3.664918040158227e-05,3.609694977058098e-05,3.827081309282221e-05
3,3.4566648537293077e-05,3.426121475058608e-05,3.545216895872727e-05
4,3.260050289100036e-05,3.232278686482459e-05,3.3286465622950345e-05
5,3.0565217457478866e-05,3.006066253874451e-05,3.164329973515123e-05
6,2.7982126994174905e-05,2.747050893958658e-05,2.957895048893988e-05
7,2.495264016033616e-05,2.4387651137658395e-05,2.6548590540187433e-05
8,2.2123158487374894e-05,2.190466875617858e-05,2.3396893084282055e-05
9,1.9947496184613556e-05,1.976455132535193e-05,2.1267045667627826e-05
10,1.8234468370792456e-05,1.800497375370469e-05,1.8925726180896163e-05
11,1.6389443771913648e-05,1.6202186088776216e-05,1.751446325215511e-05
12,1.4022069990460295e-05,1.3772808415524196e-05,1.5028654161142185e-05
13,1.2342360605543945e-05,1.210990649269661e-05,1.3073362424620427e-05
14,1.0517316695768386e-05,1.0230599400529172e-05,1.1607711712713353e-05
15,8.985953172668815e-06,8.626870112493634e-06,9.794730431167409e-06
16,7.258676760102389e-06,6.921029580553295e-06,8.35349510452943e-06
17,6.064888111723121e-06,5.764853540313197e-06,6.865339855721686e-06
18,5.016217073716689e-06,4.747415459860349e-06,5.479478204506449e-06
19,4.108001576241804e-06,3.89005572287715e-06,4.656191777030472e-06
20,3.3811741104727844e-06,3.223725343559636e-06,3.7640659229509765e-06
21,2.7358396437193733e-06,2.584030426078243e-06,3.1189028959488496e-06
22,2.3132342903409153e-06,2.179441253247205e-06,2.6002601316577056e-06
23,1.961809630302014e-06,1.8672038777367561e-06,2.1630953597195912e-06
24,1.762976012287254e-06,1.6819391248645843e-06,1.8256168914376758e-06
25,1.477797127336089e-06,1.393492539136787e-06,1.642533675294544e-06
26,1.3203987236920511e-06,1.2458971241358086e-06,1.4203621958586155e-06
27,1.2050252280459972e-06,1.1381974900359637e-06,1.2843843251175713e-06
28,1.1196929108336917e-06,1.0609176115394803e-06,1.1717417010004283e-06
29,1.0533209433560842e-06,1.00253146229079e-06,1.1306742635497358e-06
30,9.945900956154219e-07,9.459112106924294e-07,1.03571164800087e-06
31,1.00799229585391e-06,9.697421319287969e-07,1.0517755981709342e-06
32,9.290868092648452e-07,8.849101504893042e-07,9.93352273326309e-07
33,8.968099223238823e-07,8.5959959505999e-07,8.867104952514637e-07
34,8.449177926195262e-07,8.177076438187214e-07,8.607519248471363e-07
35,8.077326469901891e-07,7.8523657975893e-07,8.42625183850032e-07
36,8.05192541974975e-07,7.899465117588989e-07,8.07210767561628e-07
37,7.516900382142921e-07,7.334705287576071e-07,7.773459174131858e-07
38,7.244219091262494e-07,7.098217338352697e-07,7.710667659921455e-07
39,7.848948371247388e-07,7.837312523406581e-07,7.266073680511909e-07
40,7.133864414754498e-07,6.96578638326173e-07,7.327655566768954e-07
41,6.764468594155915e-07,6.711823630212166e-07,7.22982122169924e-07
42,8.093196015579451e-07,8.128842523547064e-07,6.903050007167622e-07
43,6.444051336984558e-07,6.3794362858971e-07,6.806478154430806e-07
44,6.301725079538301e-07,6.202590157045051e-07,6.410193122974306e-07
45,6.171071618155111e-07,6.056323513803363e-07,6.492781494671362e-07
46,6.928024163244118e-07,6.884627055114834e-07,6.452858087868663e-07
47,6.025420589139685e-07,5.895475965189689e-07,6.569432002834219e-07
48,6.430481107599917e-07,6.393626676981512e-07,6.021336957928725e-07
49,5.863271894668287e-07,5.776126954515348e-07,6.000343546475051e-07
50,6.135132935014553e-07,5.950366812612629e-07,5.954941002528358e-07
51,5.575238333221932e-07,5.537992251447577e-07,5.767067250417313e-07
52,5.583931965702504e-07,5.586464340012753e-07,5.731662895414047e-07
53,5.782756034022896e-07,5.783444976259489e-07,5.906415481149452e-07
54,5.422196522886225e-07,5.445133410830749e-07,6.144549615783035e-07
55,5.297049483488081e-07,5.294945708556043e-07,5.642815494866227e-07
56,5.89981254961458e-07,5.866226615580672e-07,5.464545438371715e-07
57,6.30832062142872e-07,6.25095537998277e-07,5.498236532730516e-07
58,5.311086397341569e-07,5.295030973684334e-07,5.350511855795048e-07
59,5.411192773863149e-07,5.471961230796296e-07,5.268165637062339e-07
60,5.258191890789021e-07,5.29515489233745e-07,5.260750413071946e-07
61,5.354647214517172e-07,5.418714295046811e-07,5.190786396269687e-07
62,4.91324897211598e-07,4.904294996777026e-07,5.129340934217907e-07
63,4.853549171457416e-07,4.863443905378517e-07,5.217445391281217e-07
64,5.517727572623699e-07,5.525519100046949e-07,5.059569048171397e-07
65,4.74925116122904e-07,4.765261394368281e-07,5.273099645819457e-07
66,4.786288059221988e-07,4.808749167750648e-07,4.907068387183244e-07
67,4.847255468121148e-07,4.860430067310517e-07,4.7624530452594627e-07
68,5.439267738438502e-07,5.429196221484744e-07,5.215982810113928e-07
69,4.549760035388317e-07,4.5455155373019807e-07,5.082372354081599e-07
70,5.035823278376483e-07,5.016011641600926e-07,4.786738827533554e-07
71,4.5071649878991593e-07,4.492503080655297e-07,4.724683719814493e-07
72,4.524758594470768e-07,4.4852393443761684e-07,4.5441282736646826e-07
73,4.789052354681189e-07,4.81618087633251e-07,4.616972262283525e-07
74,4.6149366994541197e-07,4.6034850242904213e-07,4.6240012352427584e-07
75,5.04430659020727e-07,5.082770258013625e-07,4.706811012056278e-07
76,4.376425977170584e-07,4.4067991211704793e-07,4.572253260448633e-07
77,4.4551967448569485e-07,4.5084553335072997e-07,4.423806672093633e-07
78,4.357741261173942e-07,4.4033095036866143e-07,4.5268831172506907e-07
79,4.311036718718242e-07,4.355192118055129e-07,4.559486228572496e-07
80,4.084613181021268e-07,4.1210566337213095e-07,4.2489466522965813e-07
81,4.4282342059887014e-07,4.4539038412949594e-07,4.4708770019497024e-07
82,4.283167811536259e-07,4.337120458330901e-07,4.140365206239949e-07
83,4.3314261688465194e-07,4.2724460058707336e-07,4.1323582422592153e-07
84,4.014846126665361e-07,4.056635134475073e-07,4.2546557210698666e-07
85,3.983514034189284e-07,4.046197261686757e-07,4.0955177382784314e-07
86,4.008027474355913e-07,4.0766721554064134e-07,4.0534712297812803e-07
87,4.5603411535921623e-07,4.620468985194748e-07,4.00722427684741e-07
88,4.60377151512148e-07,4.658303396354313e-07,4.3927596493631427e-07
89,4.068863574957504e-07,4.1405229467272875e-07,4.135815743211424e-07
90,3.890702657827205e-07,3.9520148220617557e-07,4.091934329153446e-07
91,4.110270310775377e-07,4.099788668554538e-07,3.8540400737474556e-07
92,4.182928989848733e-07,4.200705063794885e-07,3.930770731130906e-07
93,3.9748303493070125e-07,4.065490486482304e-07,3.940657506973366e-07
94,3.8403851476687123e-07,3.8677160318911774e-07,3.9688748643129657e-07
95,3.8980812178124324e-07,3.9955679653758125e-07,3.8172834138094913e-07
96,3.753636406145233e-07,3.804209143254411e-07,3.9072881463653175e-07
97,3.6552449955706834e-07,3.666977477223554e-07,3.854856629459391e-07
98,4.3914161551583675e-07,4.390173273804976e-07,3.8038598404455115e-07
99,3.6216997045812604e-07,3.638200212208176e-07,4.188403863736312e-07
100,3.570214062165178e-07,3.59415452066969e-07,3.7424518950501806e-07
101,4.463040284008457e-07,4.489051264044974e-07,4.0373583942709956e-07
102,3.6320051322036306e-07,3.696730175306584e-07,4.216211380025925e-07
103,5.402301326284942e-07,5.418191904027481e-07,3.8978038219283917e-07
104,5.193971333028458e-07,5.257264774627401e-07,4.2250468368365546e-07
105,3.55431893694913e-07,3.5421592770035204e-07,4.0792934896671795e-07
106,3.6885231224914605e-07,3.697149963954871e-07,3.628157116963848e-07
107,3.787230014040688e-07,3.8217004316720704e-07,3.541561568454199e-07
108,3.362354448199767e-07,3.416027993807802e-07,3.7840197819605237e-07
109,3.333227880375489e-07,3.37279544737612e-07,3.575649998310837e-07
110,3.609710290675139e-07,3.567120927527867e-07,3.548726681401604e-07
111,4.299305942367937e-07,4.343206967405422e-07,3.337584359996981e-07
112,4.1014854446075333e-07,4.0906672893470386e-07,3.479968313513382e-07
113,3.3993384818131744e-07,3.4411485216878646e-07,3.5751514815274277e-07
114,3.986475860529026e-07,4.018037316200207e-07,3.804531729656446e-07
115,4.270788735993847e-07,4.239694817442796e-07,3.673077912935696e-07
116,3.205902316949505e-07,3.2653542803018354e-07,3.4939273518830305e-07
117,3.272934918641113e-07,3.3033165891538374e-07,3.3763134865694155e-07
118,4.4695983092424285e-07,4.493873575484031e-07,3.254932892104989e-07
119,3.236679049223312e-07,3.281136002897256e-07,3.4497665524213517e-07
120,3.313555794193235e-07,3.29839053847536e-07,3.479671306649834e-07
121,5.115300041325099e-07,5.106178946334694e-07,3.2608869560135645e-07
122,3.797466945343331e-07,3.800568890710565e-07,3.8504737176481285e-07
123,3.1838510494708316e-07,3.1629141972189245e-07,3.2864434729162895e-07
124,3.147548568449565e-07,3.1908524533719174e-07,3.598055400289013e-07
125,3.3190028148055717e-07,3.3466380955360364e-07,3.2159528018382844e-07
126,3.1886182227935933e-07,3.2319195497620967e-07,3.7213516179690487e-07
127,2.9073953555780463e-07,2.946713948404067e-07,3.244971367166727e-07
128,2.9332082362998335e-07,2.9512321475522185e-07,3.2365437618864235e-07
129,2.96074063044216e-07,3.003993640504632e-07,3.107887778242002e-07
130,3.5181201951672847e-07,3.447946710366523e-07,3.014744152096682e-07
131,2.979068085551262e-07,2.960030940357683e-07,3.092059444043116e-07
132,2.9204744578237296e-07,2.888233439080068e-07,3.0513558613165515e-07
133,2.973862081034895e-07,3.080415638123668e-07,3.019852670149703e-07
134,2.8294226694924873e-07,2.868918898002448e-07,2.9151271974114934e-07
135,2.9563511816377286e-07,2.9244134225336893e-07,2.976759958528419e-07
136,2.852865179647779e-07,2.8684340236395656e-07,2.916612231729232e-07
137,3.047231018626917e-07,3.0543912998837186e-07,2.985879063999164e-07
138,2.7903078603230824e-07,2.8144697239440575e-07,2.854839635801909e-07
139,2.8093452897337556e-07,2.9390730560407974e-07,2.868121100618737e-07
140,2.8118597583670635e-07,2.9147972213650064e-07,2.959346545594599e-07
141,3.6264009395381436e-07,3.7047664136480307e-07,3.2218559908869793e-07
142,2.9610643537125725e-07,2.912984484737535e-07,3.8935559132369235e-07
143,3.0156465413710976e-07,3.085380342326971e-07,3.098799652434536e-07
144,2.630717403917515e-07,2.722593990256428e-07,2.827816274475481e-07
145,3.85448345241457e-07,3.913847024250572e-07,2.899823243751598e-07
146,2.753301373559225e-07,2.82782679050797e-07,2.9564586156993755e-07
147,2.959870073482307e-07,3.0259846539593127e-07,2.736620103860332e-07
148,2.699005392514664e-07,2.765008844107797e-07,2.698944854273577e-07
149,3.5160513789378456e-07,3.660632046376122e-07,2.890021733037429e-07
150,2.7793734602710174e-07,2.8759899350916385e-07,2.809517809509998e-07
151,2.651768227224238e-07,2.7192385232410743e-07,2.7227667942497646e-07
152,2.535931002967118e-07,2.6131078811886255e-07,2.595044463760132e-07
153,2.697874492696428e-07,2.842157869054063e-07,2.848151154921652e-07
154,2.50977933546892e-07,2.6139269948544097e-07,2.6376602590971743e-07
155,2.5674177095424966e-07,2.6618832293934247e-07,2.60227977832983e-07
156,2.5206747977790656e-07,2.635987641497195e-07,2.6327020918870403e-07
157,3.4589331221468456e-07,3.622465953867504e-07,2.873327105135104e-07
158,2.605320332804695e-07,2.722213707784249e-07,2.706765087623353e-07
159,4.962727189194993e-07,5.067530537417042e-07,2.726952175180486e-07
160,5.77454557060264e-07,5.879255695617758e-07,3.1042196724229143e-07
